strategy,cost_rate,month,monthly_return
baseline_b_consensus,0.0,2026-01,0.16540834105879743
baseline_b_consensus,0.0,2026-02,0.07758052564399032
baseline_b_consensus,0.0015,2026-01,0.16214999636714844
baseline_b_consensus,0.0015,2026-02,0.07608052564399026
baseline_b_consensus,0.002,2026-01,0.1610648814699318
baseline_b_consensus,0.002,2026-02,0.07558052564399032
baseline_b_score_v2,0.0,2026-01,0.14288309738133087
baseline_b_score_v2,0.0,2026-02,0.09065975081752886
baseline_b_score_v2,0.0,2026-03,-0.21486316488025203
baseline_b_score_v2,0.0,2026-04,0.08154557320024036
baseline_b_score_v2,0.0015,2026-01,0.1396702900747222
baseline_b_score_v2,0.0015,2026-02,0.08752889179095558
baseline_b_score_v2,0.0015,2026-03,-0.21751919941743458
baseline_b_score_v2,0.0015,2026-04,0.0800455732002403
baseline_b_score_v2,0.002,2026-01,0.13860035430585227
baseline_b_score_v2,0.002,2026-02,0.08648627211543136
baseline_b_score_v2,0.002,2026-03,-0.2184035442631621
baseline_b_score_v2,0.002,2026-04,0.07954557320024036
baseline_full_dynamic_factor,0.0,2026-01,0.1180618744938664
baseline_full_dynamic_factor,0.0,2026-02,0.11307613400743399
baseline_full_dynamic_factor,0.0,2026-03,-0.045043372117145486
baseline_full_dynamic_factor,0.0,2026-04,0.015041933609532876
baseline_full_dynamic_factor,0.0015,2026-01,0.11488200645279645
baseline_full_dynamic_factor,0.0015,2026-02,0.10990602821592699
baseline_full_dynamic_factor,0.0015,2026-03,-0.04797278003004868
baseline_full_dynamic_factor,0.0015,2026-04,0.013541933609532819
baseline_full_dynamic_factor,0.002,2026-01,0.11382305043910645
baseline_full_dynamic_factor,0.002,2026-02,0.10885032628542457
baseline_full_dynamic_factor,0.002,2026-03,-0.048948249334349825
baseline_full_dynamic_factor,0.002,2026-04,0.013041933609532874
baseline_full_dynamic_factor_industry_cap2,0.0,2026-01,0.1180618744938664
baseline_full_dynamic_factor_industry_cap2,0.0,2026-02,0.11307613400743399
baseline_full_dynamic_factor_industry_cap2,0.0,2026-03,-0.045043372117145486
baseline_full_dynamic_factor_industry_cap2,0.0,2026-04,0.03008459138226449
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-01,0.11488200645279645
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-02,0.10990602821592699
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-03,-0.04797278003004868
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-04,0.028584591382264435
baseline_full_dynamic_factor_industry_cap2,0.002,2026-01,0.11382305043910645
baseline_full_dynamic_factor_industry_cap2,0.002,2026-02,0.10885032628542457
baseline_full_dynamic_factor_industry_cap2,0.002,2026-03,-0.048948249334349825
baseline_full_dynamic_factor_industry_cap2,0.002,2026-04,0.02808459138226449
baseline_full_liq_breakout_adj,0.0,2026-01,0.300404720076475
baseline_full_liq_breakout_adj,0.0,2026-02,0.21289061595301084
baseline_full_liq_breakout_adj,0.0,2026-03,-0.24241350858421717
baseline_full_liq_breakout_adj,0.0,2026-04,0.03766239903649704
baseline_full_liq_breakout_adj,0.0015,2026-01,0.2969748199021145
baseline_full_liq_breakout_adj,0.0015,2026-02,0.20958815425237276
baseline_full_liq_breakout_adj,0.0015,2026-03,-0.245022453962778
baseline_full_liq_breakout_adj,0.0015,2026-04,0.036162399036496984
baseline_full_liq_breakout_adj,0.002,2026-01,0.29583251984399417
baseline_full_liq_breakout_adj,0.002,2026-02,0.2084883336854937
baseline_full_liq_breakout_adj,0.002,2026-03,-0.24589110242229828
baseline_full_liq_breakout_adj,0.002,2026-04,0.03566239903649704
baseline_full_liquidity,0.0,2026-01,-0.09215044942423756
baseline_full_liquidity,0.0,2026-02,-0.10159905184091023
baseline_full_liquidity,0.0,2026-03,0.0003565570150427799
baseline_full_liquidity,0.0,2026-04,0.015041933609532876
baseline_full_liquidity,0.0015,2026-01,-0.09500675938581571
baseline_full_liquidity,0.0015,2026-02,-0.10444344173129216
baseline_full_liquidity,0.0015,2026-03,-0.0026417752155942775
baseline_full_liquidity,0.0015,2026-04,0.013541933609532819
baseline_full_liquidity,0.002,2026-01,-0.09595786270634199
baseline_full_liquidity,0.002,2026-02,-0.10539057169475285
baseline_full_liquidity,0.002,2026-03,-0.003640219292473157
baseline_full_liquidity,0.002,2026-04,0.013041933609532874
baseline_full_liquidity_detail,0.0,2026-01,0.09240593665942343
baseline_full_liquidity_detail,0.0,2026-02,0.14551826901088338
baseline_full_liquidity_detail,0.0,2026-03,0.06737396623597691
baseline_full_liquidity_detail,0.0,2026-04,0.15171482367225275
baseline_full_liquidity_detail,0.0015,2026-01,0.08926092768517413
baseline_full_liquidity_detail,0.0015,2026-02,0.14230728029276452
baseline_full_liquidity_detail,0.0015,2026-03,0.06427632447850651
baseline_full_liquidity_detail,0.0015,2026-04,0.1502148236722527
baseline_full_liquidity_detail,0.002,2026-01,0.08821359136042473
baseline_full_liquidity_detail,0.002,2026-02,0.14123795072005807
baseline_full_liquidity_detail,0.002,2026-03,0.06324477722601607
baseline_full_liquidity_detail,0.002,2026-04,0.14971482367225275
baseline_full_liquidity_industry_cap2,0.0,2026-01,-0.03494610485303362
baseline_full_liquidity_industry_cap2,0.0,2026-02,-0.10159905184091023
baseline_full_liquidity_industry_cap2,0.0,2026-03,-0.04923586155650639
baseline_full_liquidity_industry_cap2,0.0,2026-04,0.03008459138226449
baseline_full_liquidity_industry_cap2,0.0015,2026-01,-0.037891523176122655
baseline_full_liquidity_industry_cap2,0.0015,2026-02,-0.10444344173129216
baseline_full_liquidity_industry_cap2,0.0015,2026-03,-0.0521593989958552
baseline_full_liquidity_industry_cap2,0.0015,2026-04,0.028584591382264435
baseline_full_liquidity_industry_cap2,0.002,2026-01,-0.03887232928381912
baseline_full_liquidity_industry_cap2,0.002,2026-02,-0.10539057169475285
baseline_full_liquidity_industry_cap2,0.002,2026-03,-0.053132911475638034
baseline_full_liquidity_industry_cap2,0.002,2026-04,0.02808459138226449
baseline_full_liquidity_industry_penalty_0p10pt,0.0,2026-01,0.007916157292949588
baseline_full_liquidity_industry_penalty_0p10pt,0.0,2026-02,-0.10645353691707782
baseline_full_liquidity_industry_penalty_0p10pt,0.0,2026-03,0.030931591194237384
baseline_full_liquidity_industry_penalty_0p10pt,0.0,2026-04,0.0005053907004965996
baseline_full_liquidity_industry_penalty_0p10pt,0.0015,2026-01,0.004905106219463384
baseline_full_liquidity_industry_penalty_0p10pt,0.0015,2026-02,-0.1092881293699014
baseline_full_liquidity_industry_penalty_0p10pt,0.0015,2026-03,0.027882960276979674
baseline_full_liquidity_industry_penalty_0p10pt,0.0015,2026-04,-0.0009946092995034572
baseline_full_liquidity_industry_penalty_0p10pt,0.002,2026-01,0.003902422528301308
baseline_full_liquidity_industry_penalty_0p10pt,0.002,2026-02,-0.11023199352084256
baseline_full_liquidity_industry_penalty_0p10pt,0.002,2026-03,0.026867749971227317
baseline_full_liquidity_industry_penalty_0p10pt,0.002,2026-04,-0.0014946092995035132
baseline_full_liquidity_industry_penalty_0p25pt,0.0,2026-01,0.007916157292949588
baseline_full_liquidity_industry_penalty_0p25pt,0.0,2026-02,-0.10645353691707782
baseline_full_liquidity_industry_penalty_0p25pt,0.0,2026-03,0.030931591194237384
baseline_full_liquidity_industry_penalty_0p25pt,0.0,2026-04,0.0005053907004965996
baseline_full_liquidity_industry_penalty_0p25pt,0.0015,2026-01,0.004905106219463384
baseline_full_liquidity_industry_penalty_0p25pt,0.0015,2026-02,-0.1092881293699014
baseline_full_liquidity_industry_penalty_0p25pt,0.0015,2026-03,0.027882960276979674
baseline_full_liquidity_industry_penalty_0p25pt,0.0015,2026-04,-0.0009946092995034572
baseline_full_liquidity_industry_penalty_0p25pt,0.002,2026-01,0.003902422528301308
baseline_full_liquidity_industry_penalty_0p25pt,0.002,2026-02,-0.11023199352084256
baseline_full_liquidity_industry_penalty_0p25pt,0.002,2026-03,0.026867749971227317
baseline_full_liquidity_industry_penalty_0p25pt,0.002,2026-04,-0.0014946092995035132
