month,strategy,monthly_return,max_drawdown,avg_position,calmar,return_per_exposure,worst_20d_return,trade_count,shadow_fail_ratio,champion_score,is_production_candidate
2024-12,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.0872132139588514,-0.12216294368032243,0.6969898470318212,-0.7139089099479468,-0.12512838505504034,-0.0887056884382057,24,,-0.9262505089618385,False
2024-12,baseline_full_liquidity_detail,-0.09497400731427208,-0.13045571205905349,0.6978700205193341,-0.7280172390709893,-0.13609125556589355,-0.09527196573173335,24,,-0.9590825019511549,False
2024-12,baseline_full_liquidity,-0.05425027301500507,-0.05555902447528438,0.6832218691628338,-0.97644394456815,-0.07940359561598793,-0.0451094648899063,29,,-1.1100978131991428,False
2024-12,tiered_liquidity_then_bs_v2,-0.2444173725915586,-0.2523163170776349,0.6836501150877887,-0.9686942779699582,-0.3575182205011002,-0.23834302611972735,22,,-1.570629871062617,False
2025-01,adaptive_market_style,0.0548162887847643,-0.028126191627557362,0.3176695235988866,1.9489410265930431,0.17255759433183607,0.05481628878476452,17,,2.1763149097096437,True
2025-01,tiered_liquidity_then_bs_v2,0.073834411665332,-0.04451252763236879,0.6967335918241584,1.6587332958293028,0.10597222888596755,0.07383441166533222,18,,1.8385399363806023,False
2025-01,baseline_full_liquidity,0.05401975703399198,-0.03826181376210713,0.6833576151642631,1.4118451720522156,0.07905049396575013,0.05401975703399198,23,,1.5449154230519577,False
2025-01,production_governed_vol_position,-0.006646646360249475,-0.031495320873604515,0.5453352480537896,-0.21103599442353588,-0.012188184028027247,-0.006646646360249475,11,,-0.2298708248118126,False
2025-01,production_governed_vol_position_pattern_guard,-0.006646646360249475,-0.031495320873604515,0.5453352480537896,-0.21103599442353588,-0.012188184028027247,-0.006646646360249475,11,,-0.2298708248118126,False
2025-01,production_governed_adaptive,-0.014396576409980821,-0.03748752305870906,0.5041925011681581,-0.384036480282637,-0.028553729729469502,-0.014396576409980488,20,,-0.4269867864220873,False
2025-01,production_governed_adaptive_pattern_guard,-0.014396576409980821,-0.03748752305870906,0.5041925011681581,-0.384036480282637,-0.028553729729469502,-0.014396576409980488,20,,-0.4269867864220873,False
2025-01,baseline_full_liquidity_detail_vol_position,-0.0422399890825953,-0.044673783093751696,0.6755749902154082,-0.9455207541736755,-0.06252450089830443,-0.04223998908259541,14,,-1.0502852441545754,False
2025-01,baseline_full_liquidity_detail,-0.04423931688163907,-0.04423931688163907,0.6766436909735146,-1.0,-0.06538052075530354,-0.044239316881638735,14,,-1.1096198376369426,False
2025-01,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.04514011049590394,-0.04514011049590394,0.6754393169991278,-1.0,-0.06683074165189917,-0.04514011049590361,14,,-1.1119708521478031,False
2025-01,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.04514011049590394,-0.04514011049590394,0.6754393169991278,-1.0,-0.06683074165189917,-0.04514011049590361,14,,-1.1119708521478031,False
2025-02,tiered_liquidity_then_bs_v2,0.13133488375366653,-0.08618691654894461,0.6969688431803209,1.5238378284374854,0.18843723796084721,0.1313348837536661,12,,1.8436099501519991,True
2025-02,baseline_full_liquidity,0.008471591031911085,-0.05533398218044283,0.6813918122697555,0.15309924748024503,0.012432774916522296,0.008471591031910641,20,,0.17400361342867843,False
2025-02,production_governed_vol_position,-0.0037059636488607772,-0.05556595602614023,0.44411001191294974,-0.06669485983679213,-0.008344697371036042,-0.0037059636488609993,20,,-0.07874552085668896,False
2025-02,production_governed_vol_position_pattern_guard,-0.0037059636488607772,-0.05556595602614023,0.44411001191294974,-0.06669485983679213,-0.008344697371036042,-0.0037059636488609993,20,,-0.07874552085668896,False
2025-02,production_governed_adaptive,-0.030680187705645956,-0.05990469939800258,0.43922567816382707,-0.5121499317075103,-0.06985062402067152,-0.030680187705645956,22,,-0.6126807434338278,False
2025-02,production_governed_adaptive_pattern_guard,-0.030680187705645956,-0.05990469939800258,0.43922567816382707,-0.5121499317075103,-0.06985062402067152,-0.030680187705645956,22,,-0.6126807434338278,False
2025-02,baseline_full_liquidity_detail,-0.048278653458642795,-0.09642802717688992,0.6956200117147905,-0.5006703431781224,-0.06940377310254468,-0.048278653458642684,18,,-0.6183527697393099,False
2025-02,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.054114210716600386,-0.1003110718629574,0.6905557114511683,-0.5394639864932351,-0.07836328020932891,-0.054114210716600275,18,,-0.6719414774191644,False
2025-02,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.054114210716600386,-0.1003110718629574,0.6905557114511683,-0.5394639864932351,-0.07836328020932891,-0.054114210716600275,18,,-0.6719414774191644,False
2025-02,baseline_full_liquidity_detail_vol_position,-0.050653371755994825,-0.0879831449245605,0.6910599858246366,-0.5757167671083662,-0.07329808235901626,-0.05065337175599449,18,,-0.6996682212233772,False
2025-02,adaptive_market_style,-0.06543200228038704,-0.07809423361073264,0.4548352734357397,-0.8378595864905778,-0.14385868049794392,-0.06543200228038726,24,,-1.0471502692689088,False
2025-03,adaptive_market_style,0.06926433623279582,-0.061821377683743295,0.4556635018257572,1.1203945759204545,0.152007645894979,0.0692643362327956,21,,1.3416665580482294,True
2025-03,baseline_full_liquidity_detail_vol_position,0.04602799089558185,-0.047852327624245405,0.6924337862279574,0.9618756950970297,0.06647276867629462,0.04602799089558207,24,,1.0743764546689063,False
2025-03,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.04494334157849389,-0.06069861440649715,0.6912345689836864,0.7404343907672986,0.0650189437784825,0.044943341578494334,24,,0.8503966761242749,False
2025-03,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.04494334157849389,-0.06069861440649715,0.6912345689836864,0.7404343907672986,0.0650189437784825,0.044943341578494334,24,,0.8503966761242749,False
2025-03,baseline_full_liquidity_detail,0.025726513674994456,-0.061721768050697845,0.6888885408324358,0.41681426970567126,0.03734495807392467,0.025726513674994678,24,,0.4798857414545904,False
2025-03,production_governed_vol_position,0.008383102710095125,-0.043125790219693316,0.44064782006842507,0.19438722554159704,0.019024496044921707,0.008383102710094459,21,,0.22179482429661387,False
2025-03,production_governed_vol_position_pattern_guard,0.008383102710095125,-0.043125790219693316,0.44064782006842507,0.19438722554159704,0.019024496044921707,0.008383102710094459,21,,0.22179482429661387,False
2025-03,production_governed_adaptive,-0.014654398733505158,-0.038541969678108745,0.4364953522200845,-0.3802192481571235,-0.03357286316789071,-0.014654398733504936,20,,-0.42844651005851936,False
2025-03,production_governed_adaptive_pattern_guard,-0.014654398733505158,-0.038541969678108745,0.4364953522200845,-0.3802192481571235,-0.03357286316789071,-0.014654398733504936,20,,-0.42844651005851936,False
2025-03,baseline_full_liquidity,-0.05727746517827037,-0.09078196420713269,0.6288902625042381,-0.6309344116809725,-0.09107704251961507,-0.05727746517827059,29,,-0.7792889193788579,False
2025-03,tiered_liquidity_then_bs_v2,-0.08679723427414199,-0.12601978675031889,0.690367870816917,-0.6887587775887294,-0.12572606278944332,-0.10497398628972399,26,,-0.9012820746523147,False
2025-04,production_governed_vol_position,-0.014665350355768658,-0.07406189171002064,0.5064246974831126,-0.19801479569532007,-0.02895860021964607,-0.029078795141473157,18,,-0.2416387462707348,True
2025-04,production_governed_vol_position_pattern_guard,-0.014665350355768658,-0.07406189171002064,0.5064246974831126,-0.19801479569532007,-0.02895860021964607,-0.029078795141473157,18,,-0.2416387462707348,False
2025-04,baseline_full_liquidity,-0.05292082282232924,-0.08041224247782441,0.45535496175567985,-0.6581189778027072,-0.11621883424369897,-0.05292082282232924,14,,-0.8272586348687354,False
2025-04,baseline_full_liquidity_detail,-0.08804046689956158,-0.11032536433223827,0.6792083965832556,-0.7980074884179212,-0.12962217096026404,-0.10014816731742826,20,,-1.015670126277747,False
2025-04,adaptive_market_style,-0.03616347621557581,-0.04171541348708885,0.2654584305600978,-0.866909211550033,-0.13623027959320608,-0.036163476215575696,24,,-1.0393029673588148,False
2025-04,tiered_liquidity_then_bs_v2,-0.08081994383779756,-0.09252920054242075,0.6912864813040426,-0.8734533894599577,-0.11691237428126591,-0.09200667924713979,22,,-1.071185707579021,False
2025-04,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.09378814387449452,-0.11032144139186095,0.6811546127785606,-0.8501352293010723,-0.13768994897049094,-0.10330287088370538,20,,-1.0816133221460578,False
2025-04,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.09378814387449452,-0.11032144139186095,0.6811546127785606,-0.8501352293010723,-0.13768994897049094,-0.10330287088370538,20,,-1.0816133221460578,False
2025-04,production_governed_adaptive,-0.07200853368785065,-0.08241039577656284,0.3812058817408911,-0.873779733846753,-0.1888967015907574,-0.07200853368785043,21,,-1.134684969125361,False
2025-04,production_governed_adaptive_pattern_guard,-0.07200853368785065,-0.08241039577656284,0.3812058817408911,-0.873779733846753,-0.1888967015907574,-0.07200853368785043,21,,-1.134684969125361,False
2025-04,baseline_full_liquidity_detail_vol_position,-0.09829884954985324,-0.10824615262418524,0.6815236931541468,-0.9081047886397627,-0.14423394305621012,-0.10771194720074606,20,,-1.1506375812458263,False
2025-05,baseline_full_liquidity,-0.0649170927562418,-0.0992903236793854,0.5183375366617275,-0.6538108684776083,-0.12524096397557904,-0.06491709275624213,19,,-0.8439689252094291,False
2025-05,adaptive_market_style,-0.021586652870281497,-0.023798984596200445,0.3145364485020492,-0.9070409194570364,-0.06863005217069736,-0.02158665287028194,19,,-0.9972576244980152,False
2025-05,production_governed_adaptive,-0.028261375486284823,-0.028844978274207844,0.41271165370970025,-0.97976761215158,-0.06847728973062574,-0.0282613754862846,19,,-1.0765062773684906,True
2025-05,production_governed_adaptive_pattern_guard,-0.028261375486284823,-0.028844978274207844,0.41271165370970025,-0.97976761215158,-0.06847728973062574,-0.0282613754862846,19,,-1.0765062773684906,False
2025-05,baseline_full_liquidity_detail_vol_position,-0.05962097709953651,-0.06383509076941452,0.67145942751945,-0.9339843709927468,-0.0887931193695385,-0.05962097709953684,20,,-1.0823984674618217,False
2025-05,tiered_liquidity_then_bs_v2,-0.07516300404698106,-0.08216529852395593,0.6903031146534446,-0.9147779585449531,-0.1088840575269828,-0.07516300404698129,18,,-1.098825020118917,False
2025-05,baseline_full_liquidity_detail,-0.06334916735879992,-0.06439016498150718,0.661217880566053,-0.9838329716501544,-0.09580679715522543,-0.06334916735879947,20,,-1.1429889361641798,False
2025-05,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.06245055508464947,-0.06245055508464947,0.6610753428383356,-1.0,-0.09446813553280811,-0.06245055508464936,20,,-1.1569186906174576,False
2025-05,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.06245055508464947,-0.06245055508464947,0.6610753428383356,-1.0,-0.09446813553280811,-0.06245055508464936,20,,-1.1569186906174576,False
2025-05,production_governed_vol_position,-0.06559200392493925,-0.06559200392493925,0.42967102648851957,-1.0,-0.15265633445426605,-0.06559200392493936,20,,-1.218248338379205,False
2025-05,production_governed_vol_position_pattern_guard,-0.06559200392493925,-0.06559200392493925,0.42967102648851957,-1.0,-0.15265633445426605,-0.06559200392493936,20,,-1.218248338379205,False
2025-06,baseline_full_liquidity,0.10037203842247311,-0.016809496486450803,0.5115206255679252,5.971150801773117,0.1962228567245616,0.10037203842247289,19,,6.2677456969201515,True
2025-06,baseline_full_liquidity_detail_vol_position,0.07138453304058023,-0.04873187607850393,0.6885236149246946,1.464842702250665,0.10367768293377667,0.07138453304058001,18,,1.6399049182250218,False
2025-06,baseline_full_liquidity_detail,0.07042321281549535,-0.07360860476844988,0.6865267058912515,0.9567252773914844,0.10257898521816668,0.0704232128154958,18,,1.1297274754251465,False
2025-06,production_governed_adaptive,0.04885436822391154,-0.05241031022851539,0.42588661453747145,0.9321518611681651,0.1147121476850574,0.04885436822391176,19,,1.095718377077134,False
2025-06,production_governed_adaptive_pattern_guard,0.04885436822391154,-0.05241031022851539,0.42588661453747145,0.9321518611681651,0.1147121476850574,0.04885436822391176,19,,1.095718377077134,False
2025-06,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.06153681929774546,-0.07650465131240947,0.6880626956690168,0.8043539607344613,0.08943490133251884,0.06153681929774568,18,,0.9553256813647256,False
2025-06,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.06153681929774546,-0.07650465131240947,0.6880626956690168,0.8043539607344613,0.08943490133251884,0.06153681929774568,18,,0.9553256813647256,False
2025-06,production_governed_vol_position,0.04611619410776813,-0.05990116847223359,0.4542190346475494,0.7698713611762797,0.10152853709345738,0.04611619410776835,20,,0.9175160923775052,False
2025-06,production_governed_vol_position_pattern_guard,0.04611619410776813,-0.05990116847223359,0.4542190346475494,0.7698713611762797,0.10152853709345738,0.04611619410776835,20,,0.9175160923775052,False
2025-06,tiered_liquidity_then_bs_v2,0.019694278014371402,-0.024476454147144167,0.6914309133053553,0.8046213677837509,0.02848336346465009,0.019694278014371402,20,,0.8527990092627724,False
2025-06,adaptive_market_style,-0.037941184426351415,-0.0675317500790309,0.3196631668203405,-0.5618273535329633,-0.11869113605971189,-0.037941184426351415,19,,-0.7184596740190267,False
2025-07,baseline_full_liquidity,0.08422144411051802,-0.023468347258985944,0.6227391664464051,3.5887249826793806,0.13524353155931837,0.08392208438318915,27,,3.808189958349217,True
2025-07,production_governed_vol_position,0.046515400326184286,-0.01423086456592737,0.4403418179334954,3.2686278553697314,0.10563475561889396,0.050982736705503795,22,,3.42077801131481,False
2025-07,production_governed_vol_position_pattern_guard,0.046515400326184286,-0.01423086456592737,0.4403418179334954,3.2686278553697314,0.10563475561889396,0.050982736705503795,22,,3.42077801131481,False
2025-07,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.043384971968592145,-0.02520994065059523,0.693814831429652,1.7209470093523518,0.06253105296004484,0.04653513548667765,26,,1.8268630342809888,False
2025-07,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.043384971968592145,-0.02520994065059523,0.693814831429652,1.7209470093523518,0.06253105296004484,0.04653513548667765,26,,1.8268630342809888,False
2025-07,baseline_full_liquidity_detail_vol_position,0.029859283601368913,-0.030366526680933537,0.6912666688881065,0.9832959796523878,0.04319502869912299,0.01943203437882768,26,,1.0563502919528798,False
2025-07,baseline_full_liquidity_detail,0.02094249490217215,-0.030855857675741727,0.6939682026254784,0.6787202327108454,0.03017788829940731,0.033194330680869744,24,,0.7298406159124248,False
2025-07,adaptive_market_style,-0.0008745223597091956,-0.024364201088671544,0.41763434113101977,-0.03589374248416527,-0.0020939905404829756,0.0023423712094829963,27,,-0.03886225538435744,False
2025-07,production_governed_adaptive,-0.0011763752984929043,-0.01525590411819211,0.41141828983829065,-0.07710951048060925,-0.0028593169714338238,-0.005839523102448063,25,,-0.08114520275053598,False
2025-07,production_governed_adaptive_pattern_guard,-0.0011763752984929043,-0.01525590411819211,0.41141828983829065,-0.07710951048060925,-0.0028593169714338238,-0.005839523102448063,25,,-0.08114520275053598,False
2025-07,tiered_liquidity_then_bs_v2,-0.4356975163217194,-0.44916444403376177,0.6840515948876077,-0.9700178233363678,-0.6369366281403176,-0.43295970710839105,24,,-2.0426519677984047,False
2025-08,tiered_liquidity_then_bs_v2,0.9371645376439648,-0.03528453051724045,0.6826071308406989,26.560209925028044,1.3729193489229345,0.9371645376439641,20,,28.870293811594944,True
2025-08,baseline_full_liquidity,0.30671096561035194,-0.023273785973198735,0.6260295516214234,13.178387305080033,0.48993049100632263,0.2870613162359763,29,,13.975028761696707,False
2025-08,production_governed_adaptive,0.1439801275022763,-0.02733153511648434,0.5296625901895995,5.267912207954914,0.271833673302728,0.14398012750227696,21,,5.683726008759918,False
2025-08,production_governed_adaptive_pattern_guard,0.1439801275022763,-0.02733153511648434,0.5296625901895995,5.267912207954914,0.271833673302728,0.14398012750227696,21,,5.683726008759918,False
2025-08,adaptive_market_style,0.23968630054435858,-0.04862003176536578,0.5165234396394089,4.929784943396475,0.4640376063314501,0.23968630054435835,20,,5.633508850272284,False
2025-08,production_governed_vol_position,0.06036379624575905,-0.028910846577766436,0.4693187152632185,2.087929043633788,0.12862004919600079,0.06036379624575883,23,,2.2769128890755477,False
2025-08,production_governed_vol_position_pattern_guard,0.06036379624575905,-0.028910846577766436,0.4693187152632185,2.087929043633788,0.12862004919600079,0.06036379624575883,23,,2.2769128890755477,False
2025-08,baseline_full_liquidity_detail_vol_position,0.06248467136156899,-0.04074121879623971,0.6850254894215722,1.533696664159103,0.09121510414792061,0.06248467136156877,20,,1.6873964396685925,False
2025-08,baseline_full_liquidity_detail,0.03105123382463293,-0.03848685239811167,0.6881012773204466,0.8068010733493092,0.045125964517244266,0.03105123382463404,22,,0.8829782716911864,False
2025-08,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.008211973540894535,-0.04432520884684388,0.6904184071109035,0.1852664376443036,0.011894198440128533,0.00821197354089409,20,,0.20537260962532666,False
2025-08,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.008211973540894535,-0.04432520884684388,0.6904184071109035,0.1852664376443036,0.011894198440128533,0.00821197354089409,20,,0.20537260962532666,False
2025-09,baseline_full_liquidity_detail,0.09067818290247254,-0.043908074244499495,0.6727603831252394,2.0651824171913455,0.13478525962131765,0.05266024825087556,22,,2.290645859715136,True
2025-09,baseline_full_liquidity_detail_vol_position,0.0834107263100401,-0.06273907819851066,0.6649079924719549,1.32948600306372,0.12544702012069478,0.04890268256398689,22,,1.5383437494944547,False
2025-09,production_governed_vol_position,0.08255040005273795,-0.07578508584025212,0.6876712741436047,1.0892697308115014,0.12004340323149684,0.04994466641859496,23,,1.291863534095736,False
2025-09,production_governed_vol_position_pattern_guard,0.08255040005273795,-0.07578508584025212,0.6876712741436047,1.0892697308115014,0.12004340323149684,0.04994466641859496,23,,1.291863534095736,False
2025-09,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.020886039614018248,-0.08263687940179731,0.6642174126961149,0.25274477648733656,0.03144458307595406,-0.004347826848579706,22,,0.30507539917730886,False
2025-09,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.020886039614018248,-0.08263687940179731,0.6642174126961149,0.25274477648733656,0.03144458307595406,-0.004347826848579706,22,,0.30507539917730886,False
2025-09,adaptive_market_style,0.0004674434978102493,-0.06798630746833834,0.3892637319881577,0.006875553552131666,0.0012008400973365532,0.0009050094070952586,17,,0.00854383714727847,False
2025-09,tiered_liquidity_then_bs_v2,-0.0035262474108102015,-0.06521513847995863,0.6966801397162748,-0.05407099475674437,-0.005061501268352901,-0.033056992419190245,20,,-0.06265874343590747,False
2025-09,baseline_full_liquidity,-0.029478404470015707,-0.06503900453860256,0.501501892583921,-0.4532419381129889,-0.058780245709806195,-0.03587460189151348,24,,-0.5415005882928108,False
2025-09,production_governed_adaptive,-0.08582774141941563,-0.0996787495442496,0.5788632952870013,-0.8610435204277397,-0.14826944827597352,-0.08992810946078622,16,,-1.095140710123129,False
2025-09,production_governed_adaptive_pattern_guard,-0.08582774141941563,-0.0996787495442496,0.5788632952870013,-0.8610435204277397,-0.14826944827597352,-0.08992810946078622,16,,-1.095140710123129,False
2025-10,baseline_full_liquidity,0.02091059569599163,-0.0707796354035396,0.6309054536882741,0.29543237368733205,0.03314378655906088,0.020910595695991407,15,,0.34948675594238454,True
2025-10,tiered_liquidity_then_bs_v2,-0.05329992999001476,-0.11390343169868644,0.6846876656373739,-0.46793963267947286,-0.07784561145905557,-0.053299929990015205,20,,-0.5990851741285432,False
2025-10,production_governed_vol_position,-0.06204943550293085,-0.08824022832873857,0.6732747304921338,-0.7031876127038788,-0.09216064808726072,-0.06204943550293107,12,,-0.8573976962940704,False
2025-10,production_governed_vol_position_pattern_guard,-0.06204943550293085,-0.08824022832873857,0.6732747304921338,-0.7031876127038788,-0.09216064808726072,-0.06204943550293107,12,,-0.8573976962940704,False
2025-10,adaptive_market_style,-0.053616484389347074,-0.05818475171423099,0.4020089911848119,-0.9214868639928115,-0.13337135627570693,-0.05361648438934696,18,,-1.1084747046578656,False
2025-10,production_governed_adaptive,-0.0972447422137126,-0.0972447422137126,0.62812675836212,-1.0,-0.15481706664954759,-0.09724474221371282,16,,-1.2520618088632602,False
2025-10,production_governed_adaptive_pattern_guard,-0.0972447422137126,-0.0972447422137126,0.62812675836212,-1.0,-0.15481706664954759,-0.09724474221371282,16,,-1.2520618088632602,False
2025-10,baseline_full_liquidity_detail,-0.10942157601835478,-0.10942157601835478,0.6768725635517653,-1.0,-0.1616575732427165,-0.1094215760183549,16,,-1.2710791492610714,False
2025-10,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.11611949893182338,-0.11611949893182338,0.6829484284842655,-1.0,-0.17002674592800335,-0.11611949893182305,16,,-1.2861462448598266,False
2025-10,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.11611949893182338,-0.11611949893182338,0.6829484284842655,-1.0,-0.17002674592800335,-0.11611949893182305,16,,-1.2861462448598266,False
2025-10,baseline_full_liquidity_detail_vol_position,-0.12152336665127927,-0.12152336665127927,0.6897425244488559,-1.0,-0.1761865657745018,-0.1215233666512795,18,,-1.2977099324257813,False
2025-11,tiered_liquidity_then_bs_v2,0.030824348176262673,-0.07953940844960194,0.6873552138448311,0.3875355471846853,0.04484485976885483,0.030824348176262895,20,,0.4632047551298028,True
2025-11,baseline_full_liquidity_detail_vol_position,0.02507469268540552,-0.11197244718406285,0.6841123540585958,0.2239362746460937,0.03665288681990066,0.02507469268540552,22,,0.2856638541513999,False
2025-11,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.025353808427274305,-0.13524770176003642,0.6755470308990643,-0.18746202780035673,-0.03753078211820681,-0.025353808427274527,21,,-0.2503466183458378,False
2025-11,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.025353808427274305,-0.13524770176003642,0.6755470308990643,-0.18746202780035673,-0.03753078211820681,-0.025353808427274527,21,,-0.2503466183458378,False
2025-11,baseline_full_liquidity_detail,-0.03582515410482856,-0.14618153323045535,0.6783205461736812,-0.24507304933209426,-0.052814490592852655,-0.03582515410482878,21,,-0.3337126940297755,False
2025-11,baseline_full_liquidity,-0.027183208607843068,-0.09829912153296749,0.49719226033940267,-0.2765356209081317,-0.054673434757988304,-0.027183208607843623,14,,-0.3583922642739631,False
2025-11,adaptive_market_style,-0.05113479508535568,-0.08479767177030495,0.38571517982794407,-0.6030212152978288,-0.13257138365196144,-0.051134795085355234,17,,-0.7867273940351459,False
2025-11,production_governed_vol_position,-0.10225265093821845,-0.16833219399734567,0.6938648968497558,-0.6074456021159613,-0.14736680210003397,-0.10225265093821856,20,,-0.8570650551542137,False
2025-11,production_governed_vol_position_pattern_guard,-0.10225265093821845,-0.16833219399734567,0.6938648968497558,-0.6074456021159613,-0.14736680210003397,-0.10225265093821856,20,,-0.8570650551542137,False
2025-11,production_governed_adaptive,-0.09574025695939647,-0.14393778540911162,0.6489133244194064,-0.6651502709123651,-0.14753936058418415,-0.09574025695939614,20,,-0.9084298884559457,False
2025-11,production_governed_adaptive_pattern_guard,-0.09574025695939647,-0.14393778540911162,0.6489133244194064,-0.6651502709123651,-0.14753936058418415,-0.09574025695939614,20,,-0.9084298884559457,False
2025-12,production_governed_adaptive,0.3228866602090834,-0.022176118319265692,0.4865390999783846,14.560107209049875,0.6636396956039673,0.2692032507435185,16,,15.546633564862926,False
2025-12,production_governed_adaptive_pattern_guard,0.3228866602090834,-0.022176118319265692,0.4865390999783846,14.560107209049875,0.6636396956039673,0.2692032507435185,16,,15.546633564862926,False
2025-12,adaptive_market_style,0.29910330940707874,-0.04162469520377421,0.3474632540598524,7.185717707788966,0.8608199742340427,0.22762942992490154,21,,8.345640991430086,True
2025-12,tiered_liquidity_then_bs_v2,0.28683895145330207,-0.08074251348351957,0.7017044253127441,3.5525145190315266,0.4087746080915198,0.22777772938068575,20,,4.248128078576348,False
2025-12,production_governed_vol_position,0.08891028849818516,-0.03599197556309763,0.4629312420110828,2.470280864197529,0.19205938253797225,0.03278488211918629,27,,2.7512505352336865,False
2025-12,production_governed_vol_position_pattern_guard,0.08891028849818516,-0.03599197556309763,0.4629312420110828,2.470280864197529,0.19205938253797225,0.03278488211918629,27,,2.7512505352336865,False
2025-12,baseline_full_liquidity_detail,0.12061531945921744,-0.054962618186852774,0.6866357029827408,2.1944973408866644,0.1756612989031379,0.060361188415230194,23,,2.4907739592490197,False
2025-12,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.09900590444417734,-0.06280378120350327,0.6864817715025824,1.5764322234575052,0.14422218994609518,0.06059197034120367,23,,1.8196603178477777,False
2025-12,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.09900590444417734,-0.06280378120350327,0.6864817715025824,1.5764322234575052,0.14422218994609518,0.06059197034120367,23,,1.8196603178477777,False
2025-12,baseline_full_liquidity,0.06570345512916287,-0.048372282787061405,0.5690628399489264,1.3582872534338446,0.11545905041886022,0.05128887526867443,13,,1.5394497589818676,False
2025-12,baseline_full_liquidity_detail_vol_position,0.07338876957404805,-0.06223487150529683,0.6853652129253488,1.179222641566825,0.10707979948501076,0.031841272475505056,21,,1.3596912106258838,False
2026-01,tiered_liquidity_then_bs_v2,0.08331229270365559,-0.11748939420163673,0.6878390599606853,0.7091047942648679,0.12112178204654074,0.08331229270365514,20,,0.9135388690150643,False
2026-01,production_governed_vol_position,0.06083014398632125,-0.08075915216748464,0.6623246749256099,0.7532291059738585,0.0918433908462696,0.060830143986321694,20,,0.9059026408064493,False
2026-01,production_governed_vol_position_pattern_guard,0.06083014398632125,-0.08075915216748464,0.6623246749256099,0.7532291059738585,0.0918433908462696,0.060830143986321694,20,,0.9059026408064493,False
2026-01,adaptive_market_style,0.0766299002263453,-0.1233651641464587,0.5255892665675621,0.6211632007830877,0.1457980691401636,0.07662990022634508,20,,0.8435911701495966,True
2026-01,baseline_full_liquidity_detail_vol_position,0.06533130923451691,-0.11874312028661249,0.6968449606439723,0.5501902685126137,0.09375300522248532,0.06533130923451713,20,,0.7092745829696159,False
2026-01,production_governed_adaptive,0.03661203380698841,-0.09368407424830039,0.5285116790759656,0.39080317653512625,0.06927384059137505,0.03661203380698863,20,,0.4966890509334897,False
2026-01,production_governed_adaptive_pattern_guard,0.03661203380698841,-0.09368407424830039,0.5285116790759656,0.39080317653512625,0.06927384059137505,0.03661203380698863,20,,0.4966890509334897,False
2026-01,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.0074906890059445175,-0.08560204433503082,0.6854297867007246,0.08750595928091769,0.010928455621983546,0.0074906890059445175,20,,0.10592510390884576,False
2026-01,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.0074906890059445175,-0.08560204433503082,0.6854297867007246,0.08750595928091769,0.010928455621983546,0.0074906890059445175,20,,0.10592510390884576,False
2026-01,baseline_full_liquidity_detail,-0.0038017414699743624,-0.10839512056319911,0.6834302478507049,-0.035072994524304076,-0.0055627351612404065,-0.0038017414699740293,20,,-0.04443747115551885,False
2026-01,baseline_full_liquidity,-0.06607243660031714,-0.09841929809805294,0.6199992221132578,-0.6713361899257873,-0.1065685798364557,-0.06607243660031736,17,,-0.8439772063625601,False
2026-02,production_governed_vol_position,0.13124557578874763,-0.04509024907762549,0.6555038024028619,2.910730778239897,0.2002209221481926,0.1312455757887474,12,,3.2421972761768374,True
2026-02,production_governed_vol_position_pattern_guard,0.13124557578874763,-0.04509024907762549,0.6555038024028619,2.910730778239897,0.2002209221481926,0.1312455757887474,12,,3.2421972761768374,False
2026-02,baseline_full_liquidity_detail_vol_position,0.10017198488689871,-0.044435470441009595,0.6835223868533788,2.254324842129943,0.14655260283140722,0.10017198488689893,12,,2.501049429848249,False
