order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
1,2023-11-30,1,2023-11-29,002142,BUY,23.08,24.815690899999996,99262.763599999984000,6942.763599999984000,74.44707269999998800000,74.44707269999998800000,-99337.21067269998398800000,500000.0,400662.78932730004,23.08,24.8157,4000,99262.7636,6942.7636,74.447073,74.447073,-99337.21,500000.0,400662.79,0,4000,False,0.6,c0.00075_s0.001
2,2023-11-30,2,2023-11-29,002594,BUY,201.6,620.1511316,62015.1131600,41855.1131600,46.511334870000,46.511334870000,-62061.624494870000,400662.78932730004,338601.16483243,201.6,620.1511,100,62015.1132,41855.1132,46.511335,46.511335,-62061.62,400662.79,338601.16,0,100,False,0.6,c0.00075_s0.001
3,2023-11-30,3,2023-11-29,300351,BUY,23.0,23.292669399999998,18634.135519999998400,234.135519999998400,13.97560163999999880000,13.97560163999999880000,-18648.11112163999839880000,338601.16483243,319953.05371079,23.0,23.2927,800,18634.1355,234.1355,13.975602,13.975602,-18648.11,338601.16,319953.05,0,800,False,0.6,c0.00075_s0.001
4,2023-11-30,4,2023-11-29,688041,BUY,71.79,72.1133413,28845.3365200,129.3365200,21.634002390000,21.634002390000,-28866.970522390000,319953.05371079,291086.0831884,71.79,72.1133,400,28845.3365,129.3365,21.634002,21.634002,-28866.97,319953.05,291086.08,0,400,False,0.6,c0.00075_s0.001
5,2023-11-30,5,2023-11-29,688271,BUY,138.19,138.99145259999997,69495.72629999998500,400.72629999998500,52.1217947249999887500,52.1217947249999887500,-69547.8480947249849887500,291086.0831884,221538.23509367503,138.19,138.9915,500,69495.7263,400.7263,52.121795,52.121795,-69547.85,291086.08,221538.24,0,500,False,0.6,c0.00075_s0.001
6,2023-12-14,1,2023-12-13,002142,SELL,20.58,22.0834944,88333.9776000,6013.9776000,66.250483200000,66.250483200000,88267.727116800000,221538.23509367503,309805.962210475,20.58,22.0835,4000,88333.9776,6013.9776,66.250483,66.250483,88267.73,221538.24,309805.96,4000,0,True,0.6,c0.00075_s0.001
7,2023-12-14,2,2023-12-13,002594,SELL,193.0,592.5099969,59250.9996900,39950.9996900,44.438249767500,44.438249767500,59206.561440232500,309805.962210475,369012.5236507075,193.0,592.51,100,59250.9997,39950.9997,44.43825,44.43825,59206.56,309805.96,369012.52,100,0,True,0.6,c0.00075_s0.001
8,2023-12-14,3,2023-12-13,300351,SELL,20.48,20.6991801,16559.3440800,175.3440800,12.419508060000,12.419508060000,16546.924571940000,369012.5236507075,385559.4482226475,20.48,20.6992,800,16559.3441,175.3441,12.419508,12.419508,16546.92,369012.52,385559.45,800,0,True,0.6,c0.00075_s0.001
9,2023-12-14,4,2023-12-13,688041,SELL,78.13,78.3250965,31330.0386000,78.0386000,23.497528950000,23.497528950000,31306.541071050000,385559.4482226475,416865.98929369746,78.13,78.3251,400,31330.0386,78.0386,23.497529,23.497529,31306.54,385559.45,416865.99,400,0,True,0.6,c0.00075_s0.001
10,2023-12-14,5,2023-12-13,688271,SELL,140.95,141.4842741,70742.1370500,267.1370500,53.056602787500,53.056602787500,70689.080447212500,416865.98929369746,487555.06974090997,140.95,141.4843,500,70742.1371,267.137,53.056603,53.056603,70689.08,416865.99,487555.07,500,0,True,0.6,c0.00075_s0.001
11,2023-12-14,6,2023-12-13,000568,BUY,176.0,195.5300347,39106.0069400,3906.0069400,29.329505205000,29.329505205000,-39135.336445205000,487555.06974090997,448419.73329570494,176.0,195.53,200,39106.0069,3906.0069,29.329505,29.329505,-39135.34,487555.07,448419.73,0,200,True,0.6,c0.00075_s0.001
12,2023-12-14,7,2023-12-13,002558,BUY,14.45,15.077162099999997,27138.891779999994600,1128.891779999994600,20.35416883499999595000,20.35416883499999595000,-27159.24594883499459595000,448419.73329570494,421260.48734686995,14.45,15.0772,1800,27138.8918,1128.8918,20.354169,20.354169,-27159.25,448419.73,421260.49,0,1800,True,0.6,c0.00075_s0.001
13,2023-12-14,8,2023-12-13,600938,BUY,19.45,21.305384099999998,55393.998659999994800,4823.998659999994800,41.54549899499999610000,41.54549899499999610000,-55435.54415899499479610000,421260.48734686995,365824.943187875,19.45,21.3054,2600,55393.9987,4823.9987,41.545499,41.545499,-55435.54,421260.49,365824.94,0,2600,True,0.6,c0.00075_s0.001
14,2023-12-14,9,2023-12-13,601398,BUY,4.79,5.4779725,96412.3160000,12108.3160000,72.309237000000,72.309237000000,-96484.625237000000,365824.943187875,269340.317950875,4.79,5.478,17600,96412.316,12108.316,72.309237,72.309237,-96484.63,365824.94,269340.32,0,17600,True,0.6,c0.00075_s0.001
15,2023-12-19,1,2023-12-18,300750,BUY,146.31,156.70504849999998,62682.01939999999200,4158.01939999999200,47.0115145499999940000,47.0115145499999940000,-62729.0309145499919940000,269340.317950875,206611.28703632497,146.31,156.705,400,62682.0194,4158.0194,47.011515,47.011515,-62729.03,269340.32,206611.29,0,400,True,0.6,c0.00075_s0.001
16,2023-12-28,1,2023-12-27,000568,SELL,171.0,189.5956146,37919.1229200,3719.1229200,28.439342190000,28.439342190000,37890.683577810000,206611.28703632497,244501.97061413497,171.0,189.5956,200,37919.1229,3719.1229,28.439342,28.439342,37890.68,206611.29,244501.97,200,0,True,0.6,c0.00075_s0.001
