strategy,trade_date,desired_role,active_role,selected_strategy,reason,switch_reason,switch_blocked,weekly_switch_allowed,current_role_days_before,market_state,industry_state,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,recent_champion_role,recent_champion_strategy,champion_score,champion_eligible,champion_reason,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,attack_total_return,recent_champion_count,recent_champion_avg_ret,recent_champion_win_rate,recent_champion_max_drawdown,recent_champion_total_return,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,balanced_total_return,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,robust_total_return,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,defensive_total_return,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,fallback_total_return,current_role_days_after,market_style_state,risk_governor_primary_strategy,risk_decision,target_position_ratio,adaptive_target_position_ratio,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,champion_recent_total_return,champion_recent_max_drawdown,champion_recent_win_rate,champion_long_total_return,champion_long_max_drawdown,adaptive_position_scale,adaptive_position_reason,style_reason,strategy_source,route_reason,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count,blocker,trade_date_label,missed_risk_label
production_governed_vol_position_v1_1_recovery,2023-12-28,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,19,index_neutral,normal,1.157771394984736,index_neutral,0.0,38.51320487220448,normal_liquidity,0.0204020483144814,2023-12-28,exit_date < signal_date,9,-0.0794687374243094,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.2003689436437361,1,configured_default_recent_champion_until_constraints_select_another,15.002997204472845,50.00999800039992,50.00999800039992,49.9900159744409,50.00999999999999,-0.0619798222706521,,,0,9,-0.0794687374243094,0.0,-0.5050468806149545,-0.5336788302818092,9,-0.0244443023067863,0.0,-0.164192815321521,-0.2003689436437361,9,-0.0316894866416114,0.0,-0.2237340754794005,-0.2521424473879592,9,-0.0244443023067863,0.0,-0.164192815321521,-0.2003689436437361,9,-0.0352299666381711,0.4444444444444444,-0.3059889461696767,-0.2845184988159382,9,-0.0352299666381711,0.4444444444444444,-0.3059889461696767,-0.2845184988159382,1,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0011393364487303,-0.0390461013328587,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2023-12-28,0
production_governed_vol_position_v1_1_recovery,2023-12-29,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,1,index_neutral,normal,1.0798903634571604,index_neutral,0.0,38.9879584913191,normal_liquidity,0.0207170780133443,2023-12-29,exit_date < signal_date,10,-0.079554684737612,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.2153970208549178,1,configured_default_recent_champion_until_constraints_select_another,15.002979445220513,50.00999200639488,50.00999200639488,49.99002195170625,50.009994003597846,-0.0463030007407911,,,0,10,-0.079554684737612,0.0,-0.5448055790049262,-0.5711375753902749,10,-0.023879248457468,0.0,-0.179900778144081,-0.2153970208549178,10,-0.0319840631787568,0.0,-0.2506202414043266,-0.2780446821925515,10,-0.023879248457468,0.0,-0.179900778144081,-0.2153970208549178,10,-0.0384842003969852,0.4,-0.3530236744462895,-0.3330083287824836,10,-0.0384842003969852,0.4,-0.3530236744462895,-0.3330083287824836,2,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,0.0083695057795107,-0.0333560470757815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2023-12-29,0
production_governed_vol_position_v1_1_recovery,2024-01-02,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,2,index_neutral,normal,1.0429264138762313,index_neutral,0.0,39.17579525044901,normal_liquidity,0.0209269849076464,2024-01-02,exit_date < signal_date,10,-0.0843936653965273,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.1916090406239522,1,configured_default_recent_champion_until_constraints_select_another,15.00298742765915,50.00999200639488,50.00999200639488,49.99002195170625,50.00999200639488,-0.0372118261207953,,,0,11,-0.0819804050174766,0.0,-0.5931643453826881,-0.6166988934630345,11,-0.0189521810174864,0.0909090909090909,-0.179900778144081,-0.1916090406239522,11,-0.0264436099978224,0.0909090909090909,-0.2506202414043266,-0.2571361906821182,11,-0.0189521810174864,0.0909090909090909,-0.179900778144081,-0.1916090406239522,11,-0.0393645780123782,0.3636363636363636,-0.3841874592327774,-0.3651362198276667,11,-0.0393645780123782,0.3636363636363636,-0.3841874592327774,-0.3651362198276667,3,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0101158435301078,-0.0355126416806107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-02,0
production_governed_vol_position_v1_1_recovery,2024-01-03,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,3,index_neutral,normal,0.9789184550597544,index_neutral,0.0,39.382488028731046,normal_liquidity,0.0205451216009926,2024-01-03,exit_date < signal_date,10,-0.0948437992195268,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.17930435945786,1,configured_default_recent_champion_until_constraints_select_another,15.00298683160415,50.00999000999001,50.00999000999001,49.99002394253791,50.00999200639488,-0.0424221164383163,,,0,12,-0.0865574339688289,0.0,-0.6488620799592748,-0.6691746365610423,12,-0.0161043991943604,0.1666666666666666,-0.179900778144081,-0.17930435945786,12,-0.0227226745895776,0.1666666666666666,-0.2506202414043266,-0.2436104125180824,12,-0.0161043991943604,0.1666666666666666,-0.179900778144081,-0.17930435945786,12,-0.0400701381226055,0.3333333333333333,-0.4136425732045261,-0.3955025793341061,12,-0.0400701381226055,0.3333333333333333,-0.4136425732045261,-0.3955025793341061,4,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0175685562610954,-0.0404877507691547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-03,0
production_governed_vol_position_v1_1_recovery,2024-01-04,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,4,index_neutral,normal,0.900611588280296,index_neutral,0.0,39.64458300079808,normal_liquidity,0.0204920978380256,2024-01-04,exit_date < signal_date,10,-0.1023354333160848,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.1595235438090345,1,configured_default_recent_champion_until_constraints_select_another,15.002986831604147,50.00998801438274,50.00998801438274,49.99002394253791,50.00999000999001,-0.0450519609158263,,,0,13,-0.0860195464371712,0.0,-0.6768003320690845,-0.6954967222161748,13,-0.013011560891086,0.2307692307692307,-0.179900778144081,-0.1595235438090345,13,-0.0187032579057266,0.2307692307692307,-0.2506202414043266,-0.2212744229209713,13,-0.013011560891086,0.2307692307692307,-0.179900778144081,-0.1595235438090345,13,-0.041652247253823,0.3076923076923077,-0.4491978549936106,-0.4321578260323756,13,-0.041652247253823,0.3076923076923077,-0.4491978549936106,-0.4321578260323756,5,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0085697644128071,-0.0403823335590204,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-04,0
production_governed_vol_position_v1_1_recovery,2024-01-05,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,5,index_neutral,normal,0.9902203272011793,index_neutral,0.0,40.07890684221025,normal_liquidity,0.0207070581712194,2024-01-05,exit_date < signal_date,10,-0.0885840812759624,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.1463766429895205,1,configured_default_recent_champion_until_constraints_select_another,15.002994215040893,50.009984025559106,50.009984025559106,49.99002593257531,50.0099860195726,-0.0607336247318671,,,0,14,-0.0775006774344299,0.0714285714285714,-0.6768003320690845,-0.6853736265789305,14,-0.0109648636848787,0.2857142857142857,-0.179900778144081,-0.1463766429895205,14,-0.0155088181769655,0.2857142857142857,-0.2506202414043266,-0.2010128413297349,14,-0.0109648636848787,0.2857142857142857,-0.179900778144081,-0.1463766429895205,14,-0.0422587043889345,0.2857142857142857,-0.4768165325975865,-0.4606309357959018,14,-0.0422587043889345,0.2857142857142857,-0.4768165325975865,-0.4606309357959018,6,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0215483398297411,-0.0451761478951334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-05,0
production_governed_vol_position_v1_1_recovery,2024-01-16,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,6,index_neutral,normal,0.974485799892506,index_neutral,0.0,39.324383097468605,normal_liquidity,0.0209711831850172,2024-01-16,exit_date < signal_date,10,-0.0218196527019777,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.1681447398070353,1,configured_default_recent_champion_until_constraints_select_another,15.00299182778553,50.0099740674247,50.00997406742469,49.99003388479171,50.00997605746209,-0.0653753026634382,,,0,20,-0.0531066590492525,0.25,-0.6688492732131797,-0.679579687377112,20,-0.0066446802429696,0.45,-0.1360242306307619,-0.1305107554850925,20,-0.0199272920109565,0.2,-0.2974584768559801,-0.3373000325757703,20,-0.0066446802429696,0.45,-0.1360242306307619,-0.1305107554850925,20,-0.0590883637470998,0.15,-0.7123942977547437,-0.7086141523494003,20,-0.0590883637470998,0.15,-0.7123942977547437,-0.7086141523494003,1,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0171575011846576,-0.034360131049285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-16,0
production_governed_vol_position_v1_1_recovery,2024-01-17,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,1,index_neutral,normal,0.9089620002162068,index_neutral,0.0,37.33639625274069,normal_liquidity,0.0216144335580436,2024-01-17,exit_date < signal_date,10,-0.0173106095369776,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.18472297713326,1,configured_default_recent_champion_until_constraints_select_another,15.002997807454657,50.0099740674247,50.00997406742469,49.99003388479171,50.00997406742469,-0.0880964679479187,,,0,20,-0.0560772043782522,0.25,-0.6978490871055436,-0.6992536522701407,20,-0.005101918627433,0.45,-0.1154348869180306,-0.1022471086614298,20,-0.0186487023824201,0.2,-0.3067959593814766,-0.3193347864736079,20,-0.005101918627433,0.45,-0.1154348869180306,-0.1022471086614298,20,-0.0610451529889045,0.15,-0.731699834395563,-0.7203461353417854,20,-0.0610451529889045,0.15,-0.731699834395563,-0.7203461353417854,2,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0120610044535456,-0.034360131049285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-17,0
production_governed_vol_position_v1_1_recovery,2024-01-18,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,2,index_neutral,normal,1.211424108094945,index_neutral,0.0,37.60543136082885,high_liquidity,0.0217550769799191,2024-01-18,exit_date < signal_date,10,-0.0117980003102911,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.204656865028534,1,configured_default_recent_champion_until_constraints_select_another,15.002996612871092,50.00997207818109,50.00997207818109,49.99003785614664,50.00997207818109,-0.0985219275256112,,,0,20,-0.057066716813188,0.25,-0.6709205404586231,-0.7052332939808659,20,-0.0051606293411268,0.45,-0.1209620531452054,-0.1033263843943277,20,-0.0199630771200768,0.2,-0.3187024796968472,-0.337557384054219,20,-0.0051606293411268,0.45,-0.1209620531452054,-0.1033263843943277,20,-0.06750830772858,0.1,-0.7569293834598378,-0.7552649293534197,20,-0.06750830772858,0.1,-0.7569293834598378,-0.7552649293534197,3,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0032353178631042,-0.034360131049285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-18,0
production_governed_vol_position_v1_1_recovery,2024-01-19,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,3,index_neutral,normal,0.9455010140832552,index_neutral,0.0,35.542717131474106,normal_liquidity,0.0218499734841712,2024-01-19,exit_date < signal_date,10,-0.0129777689367813,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.2229473341172647,1,configured_default_recent_champion_until_constraints_select_another,15.002996015936256,50.00997207818109,50.00997207818109,49.99003984063745,50.00997207818109,-0.1070772846180007,,,0,20,-0.0507809251063718,0.3,-0.6580255552169618,-0.6638627952274916,20,-0.005311420378221,0.45,-0.1411772479307186,-0.1060857260550091,20,-0.0196898751619781,0.2,-0.3247649776949195,-0.3338347477223268,20,-0.005311420378221,0.45,-0.1411772479307186,-0.1060857260550091,20,-0.0704172272627959,0.05,-0.7706053279529846,-0.7694760057921225,20,-0.0704172272627959,0.05,-0.7706053279529846,-0.7694760057921225,4,recent_champion,baseline_full_liquidity_detail_vol_position,recovery_reduce,0.6,0.6,,1.0,negative_recent_champion|v1_1_selective_recovery,v1.1_recovery,recovered,-0.0165867190936638,-0.0419641480734898,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blocked_by_champion_score_floor,2024-01-19,0
