rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-07-02,production_governed_vol_position,688120,华海清科,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,96.00775109734056,0.011873932385285,0.5,0.045675625985770275,281.0,46.24,,,96.00775109734056,29.18,49.03,12.66,94.24864446165763,94.0549961270333,96.6886134779241,96.39814097598762,45.78,0,BASE,可买,1.0780264189280244,normal_liquidity,index_neutral,0.13316050477461422,-0.21413593266962772,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
2,2026-07-02,production_governed_vol_position,688012,中微公司,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,95.08682158533438,0.031371902639213904,0.5,0.13672489976139843,408.9,69.35,,,95.08682158533438,29.84,49.03,97.11,90.43377226955847,92.77691711851278,99.28350116189002,84.04337722695585,67.46,0,SCAN,可买,1.0780264189280244,normal_liquidity,index_neutral,0.05039983861571135,-0.12721451440768416,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
3,2026-07-02,production_governed_vol_position,688037,芯源微,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.32796798347533,0.024305981130770347,0.5,0.105406950916562,360.0,67.98,,,93.32796798347533,28.73,49.03,96.69,88.49728892331527,92.19597211463982,93.00929512006196,95.41053446940356,66.75,0,SCAN,可买,1.0780264189280244,normal_liquidity,index_neutral,0.0650514299989534,-0.18004783054321838,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
4,2026-07-02,production_governed_vol_position,600378,昊华科技,化工原料,化工原料,liquidity_quality,champion_core,liquidity_detail_score,93.30179189258972,0.024882254171238908,0.5,0.11088058898665305,82.17,67.8,,,93.30179189258972,29.56,49.03,99.67,88.3423702556158,83.38497288923315,96.74670797831139,92.00232378001549,66.81,0,SCAN,可买,1.0780264189280244,normal_liquidity,index_neutral,0.06354483879164809,0.0,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
5,2026-07-02,production_governed_vol_position,688361,中科飞测,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.13351148980118,0.024229088481110637,0.5,0.1013119343496162,356.0,72.9,,,93.13351148980118,28.81,49.03,99.26,97.52130131680867,97.21146398140976,95.48799380325329,63.10999225406662,69.3,0,CORE,可买,1.0780264189280244,normal_liquidity,index_neutral,0.06525787510813166,-0.172093023255814,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
