signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked
2026-03-06,2026-03-09,baseline_full_dynamic_factor_industry_cap2,1,000988,华工科技,专用机械,99.52550958134992,0.2,0.0007571808868443327,0
2026-03-06,2026-03-09,baseline_full_dynamic_factor_industry_cap2,2,600875,东方电气,电气设备,99.50414988404735,0.2,0.0007571808868443327,0
2026-03-06,2026-03-09,baseline_full_dynamic_factor_industry_cap2,3,601179,中国西电,电气设备,99.10746979128523,0.2,0.0007571808868443327,0
2026-03-06,2026-03-09,baseline_full_dynamic_factor_industry_cap2,4,001267,汇绿生态,建筑工程,98.41480532161602,0.2,0.0007571808868443327,0
2026-03-06,2026-03-09,baseline_full_dynamic_factor_industry_cap2,5,002126,银轮股份,汽车配件,98.09135847674843,0.2,0.0007571808868443327,0
2026-03-09,2026-03-10,baseline_full_dynamic_factor_industry_cap2,1,000988,华工科技,专用机械,99.28331808478192,0.2,0.000732399602436007,0
2026-03-09,2026-03-10,baseline_full_dynamic_factor_industry_cap2,2,601179,中国西电,电气设备,99.06831351021653,0.2,0.000732399602436007,0
2026-03-09,2026-03-10,baseline_full_dynamic_factor_industry_cap2,3,002261,拓维信息,软件服务,98.99512046355595,0.2,0.000732399602436007,0
2026-03-09,2026-03-10,baseline_full_dynamic_factor_industry_cap2,4,600673,东阳光,综合类,98.78164074412929,0.2,0.000732399602436007,0
2026-03-09,2026-03-10,baseline_full_dynamic_factor_industry_cap2,5,002506,协鑫集成,电气设备,98.66880146386092,0.2,0.000732399602436007,0
2026-03-10,2026-03-11,baseline_full_dynamic_factor_industry_cap2,1,000988,华工科技,专用机械,99.17475135761792,0.2,0.22745070013913676,0
2026-03-10,2026-03-11,baseline_full_dynamic_factor_industry_cap2,2,002384,东山精密,元器件,99.02526084568916,0.2,0.22745070013913676,0
2026-03-10,2026-03-11,baseline_full_dynamic_factor_industry_cap2,3,688158,优刻得-W,软件服务,98.8239062786015,0.2,0.22745070013913676,0
2026-03-10,2026-03-11,baseline_full_dynamic_factor_industry_cap2,4,002015,协鑫能科,新型电力,98.73848312892792,0.2,0.22745070013913676,0
2026-03-10,2026-03-11,baseline_full_dynamic_factor_industry_cap2,5,002506,协鑫集成,电气设备,98.50967112087375,0.2,0.0,1
2026-03-11,2026-03-12,baseline_full_dynamic_factor_industry_cap2,1,000988,华工科技,专用机械,99.17215514087084,0.2,0.0,1
2026-03-11,2026-03-12,baseline_full_dynamic_factor_industry_cap2,2,001267,汇绿生态,建筑工程,98.96786193438223,0.2,0.008907477339574237,0
2026-03-11,2026-03-12,baseline_full_dynamic_factor_industry_cap2,3,002015,协鑫能科,新型电力,98.90992804000487,0.2,0.0,1
2026-03-11,2026-03-12,baseline_full_dynamic_factor_industry_cap2,4,002281,光迅科技,通信设备,98.55165264056592,0.2,0.008907477339574237,0
2026-03-11,2026-03-12,baseline_full_dynamic_factor_industry_cap2,5,601778,晶科科技,新型电力,98.05311623368702,0.2,0.008907477339574237,0
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,1,601868,中国能建,建筑工程,99.4770703744359,0.2,0.00601154561195385,0
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,2,002015,协鑫能科,新型电力,99.36120258568116,0.2,0.0,1
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,3,002281,光迅科技,通信设备,99.18130259787779,0.2,0.00601154561195385,0
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,4,600989,宝丰能源,化工原料,98.57147213074765,0.2,0.00601154561195385,0
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,5,603778,国晟科技,电气设备,98.40986705695816,0.2,0.00601154561195385,0
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,1,002015,协鑫能科,新型电力,99.4007319304666,0.2,0.0,1
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,2,001309,德明利,半导体,98.9935956084172,0.2,0.011968932222240972,0
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,3,601669,中国电建,建筑工程,98.88990545898139,0.2,0.011968932222240972,0
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,4,002812,恩捷股份,电气设备,98.42787435193657,0.2,0.011968932222240972,0
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,5,600722,金牛化工,化工原料,98.194571515706,0.2,0.011968932222240972,0
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,1,001309,德明利,半导体,98.97320883681192,0.2,0.00915372535453856,0
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,2,603778,国晟科技,电气设备,98.82369095569388,0.2,0.0,1
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,3,600722,金牛化工,化工原料,98.72909801049677,0.2,0.0,1
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,4,600367,红星发展,化工原料,98.06389600878796,0.2,0.00915372535453856,0
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,5,300042,朗科科技,IT设备,97.69010130599293,0.2,0.00915372535453856,0
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,1,688525,佰维存储,半导体,99.67655315513242,0.2,0.004141358511904739,0
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,2,001309,德明利,半导体,99.29360429635054,0.2,0.004141358511904739,0
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,3,002463,沪电股份,元器件,99.1654461125351,0.2,0.004141358511904739,0
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,4,300475,香农芯创,元器件,98.91523251556205,0.2,0.004141358511904739,0
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,5,300042,朗科科技,IT设备,98.11424386671548,0.2,0.0,1
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,1,688498,源杰科技,半导体,99.09526424996949,0.2,0.003137835478973638,0
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,2,301396,宏景科技,软件服务,98.97931160746977,0.2,0.003137835478973638,0
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,3,300502,新易盛,通信设备,98.93201513487124,0.2,0.003137835478973638,0
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,4,002432,九安医疗,医疗保健,98.83589649700964,0.2,0.003137835478973638,0
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,5,300166,东方国信,软件服务,98.28054436714267,0.2,0.003137835478973638,0
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,99.49051192873269,0.2,0.0029107871354410917,0
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,2,688498,源杰科技,半导体,99.4706815547013,0.2,0.0029107871354410917,0
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,3,688048,长光华芯,半导体,99.19000549148817,0.2,0.0029107871354410917,0
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,4,300763,锦浪科技,电气设备,99.1533955701995,0.2,0.0029107871354410917,0
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,5,300308,中际旭创,通信设备,99.06797242052596,0.2,0.0029107871354410917,0
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,1,000862,银星能源,新型电力,100.0,0.2,0.003074045457215577,0
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,2,002594,比亚迪,汽车整车,99.98170173833486,0.2,0.003074045457215577,0
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,3,603687,大胜达,广告包装,99.96340347666973,0.2,0.003074045457215577,0
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,4,002947,恒铭达,元器件,99.94510521500457,0.2,0.003074045457215577,0
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,5,001256,炜冈科技,轻工机械,99.92680695333944,0.2,0.003074045457215577,0
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,1,600681,百川能源,供气供热,100.0,0.2,0.18451734940348774,0
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,2,300051,琏升科技,综合类,99.98169503935567,0.2,0.18451734940348774,0
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,3,300939,秋田微,元器件,99.96339007871133,0.2,0.18451734940348774,0
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,4,601016,节能风电,新型电力,99.945085118067,0.2,0.18451734940348774,0
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,5,603105,芯能科技,电气设备,99.92678015742266,0.2,0.18451734940348774,0
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,1,001309,德明利,半导体,99.29665568167948,0.2,0.004492195600906815,0
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,2,601016,节能风电,新型电力,99.02050530941047,0.2,0.0,1
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,3,688048,长光华芯,半导体,99.00982546075917,0.2,0.004492195600906815,0
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,4,600930,华电新能,新型电力,98.88166727694372,0.2,0.004492195600906815,0
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,5,688195,腾景科技,元器件,98.39649700964236,0.2,0.004492195600906815,0
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,1,601869,长飞光纤,通信设备,98.71970945492278,0.2,0.005919080829995002,0
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,2,600726,华电能源,火力发电,98.70750167856923,0.2,0.005919080829995002,0
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,3,603659,璞泰来,化工原料,98.66172251724346,0.2,0.005919080829995002,0
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,4,688411,海博思创,电气设备,98.56406030641519,0.2,0.005919080829995002,0
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,5,300432,富临精工,汽车配件,98.42672282243788,0.2,0.005919080829995002,0
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,1,300390,天华新能,电气设备,98.90813023028525,0.2,0.009512708611472652,0
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,2,688195,腾景科技,元器件,98.80428807036833,0.2,0.009512708611472652,0
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,3,688205,德科立,通信设备,98.74015026571375,0.2,0.009512708611472652,0
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,4,000973,佛塑科技,塑料,98.39808197422269,0.2,0.009512708611472652,0
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,5,002192,融捷股份,小金属,98.15374748030052,0.2,0.009512708611472652,0
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,1,002192,融捷股份,小金属,100.0,0.2,0.006597903428783103,0
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,2,002082,万邦德,中成药,99.98166483314999,0.2,0.006597903428783103,0
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,3,688331,荣昌生物,生物制药,99.96332966629996,0.2,0.006597903428783103,0
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,4,600666,奥瑞德,元器件,99.94499449944995,0.2,0.006597903428783103,0
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,5,688091,上海谊众,化学制药,99.92665933259993,0.2,0.006597903428783103,0
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,1,002082,万邦德,中成药,100.0,0.2,0.0,1
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,2,600015,华夏银行,银行,99.98167491295582,0.2,0.00865966979989763,0
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,3,688163,赛伦生物,生物制药,99.96334982591168,0.2,0.00865966979989763,0
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,4,301053,远信工业,专用机械,99.9450247388675,0.2,0.00865966979989763,0
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,5,002634,棒杰股份,服饰,99.92669965182334,0.2,0.00865966979989763,0
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,1,002082,万邦德,中成药,100.0,0.2,0.0,1
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,2,002361,神剑股份,化工原料,99.98168162667154,0.2,0.0016140669819441904,0
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,3,301053,远信工业,专用机械,99.9633632533431,0.2,0.0,1
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,4,688131,皓元医药,化学制药,99.94504488001465,0.2,0.0016140669819441904,0
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,5,603811,诚意药业,化学制药,99.92672650668621,0.2,0.0016140669819441904,0
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,1,000001,平安银行,银行,100.0,0.2,0.0017492974239968894,0
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,2,300692,中赋科技,环境保护,99.98168162667154,0.2,0.0017492974239968894,0
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,3,002082,万邦德,中成药,99.9633632533431,0.2,0.0,1
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,4,603429,集友股份,广告包装,99.94504488001465,0.2,0.0017492974239968894,0
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,5,301015,百洋医药,医药商业,99.92672650668621,0.2,0.0017492974239968894,0
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,1,600488,津药药业,化学制药,100.0,0.2,0.0005443732621377407,0
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,2,605056,咸亨国际,电器仪表,99.98168498168498,0.2,0.0005443732621377407,0
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,3,301183,东田微,元器件,99.96336996336996,0.2,0.0005443732621377407,0
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,4,002038,双鹭药业,生物制药,99.94505494505495,0.2,0.0005443732621377407,0
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,5,002328,新朋股份,汽车配件,99.92673992673993,0.2,0.0005443732621377407,0
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,1,300548,长芯博创,通信设备,99.4461735627975,0.2,0.18319408449500854,0
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.4309166361528,0.2,0.18319408449500854,0
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,3,603778,国晟科技,电气设备,99.22342243378495,0.2,0.18319408449500854,0
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,4,300757,罗博特科,专用机械,98.85725619431221,0.2,0.18319408449500854,0
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,5,301396,宏景科技,软件服务,98.48498718418162,0.2,0.18319408449500854,0
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,1,300548,长芯博创,通信设备,99.39441088534994,0.2,0.0,1
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,2,688313,仕佳光子,通信设备,99.16102263713466,0.2,0.0795814249196778,0
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,3,603778,国晟科技,电气设备,98.9886509244005,0.2,0.0,1
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,4,301396,宏景科技,软件服务,98.75983891634633,0.2,0.0,1
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,5,603588,高能环境,环境保护,98.6820428336079,0.2,0.0795814249196778,0
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.009180443587235514,0
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97253753203954,0.2,0.0,1
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,3,300750,宁德时代,电气设备,99.97253753203954,0.2,0.009180443587235514,0
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,4,300274,阳光电源,电气设备,99.93592090809227,0.2,0.009180443587235514,0
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.89930428414499,0.2,0.009180443587235514,0
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,1,300308,中际旭创,通信设备,100.0,0.2,0.0,1
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,2,300502,新易盛,通信设备,99.97254758418741,0.2,0.011987352335979824,0
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,3,300750,宁德时代,电气设备,99.97254758418741,0.2,0.011987352335979824,0
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,4,300274,阳光电源,电气设备,99.93594436310396,0.2,0.011987352335979824,0
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,5,601899,紫金矿业,铜,99.89934114202049,0.2,0.011987352335979824,0
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,1,300394,天孚通信,通信设备,99.90838638248651,0.2,0.1693413300326212,0
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,2,300476,胜宏科技,元器件,99.85341788066796,0.2,0.1693413300326212,0
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,3,300502,新易盛,通信设备,99.81675454289692,0.2,0.1693413300326212,0
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.79232115266223,0.2,0.1693413300326212,0
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,5,688521,芯原股份,半导体,99.59694017150812,0.2,0.1693413300326212,0
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,1,600487,亨通光电,通信设备,99.87519912992909,0.2,0.0846489476375829,0
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,2,300394,天孚通信,通信设备,99.82755146348923,0.2,0.0,1
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,3,300476,胜宏科技,元器件,99.77691530804341,0.2,0.0,1
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,4,002428,云南锗业,小金属,99.61288108354765,0.2,0.0846489476375829,0
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,5,688008,澜起科技,半导体,99.4941144588668,0.2,0.0846489476375829,0
2026-04-24,2026-04-27,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,99.98239424632442,0.2,0.0,1
2026-04-24,2026-04-27,baseline_full_dynamic_factor_industry_cap2,2,600487,亨通光电,通信设备,99.89218732192472,0.2,0.0,1
2026-04-24,2026-04-27,baseline_full_dynamic_factor_industry_cap2,3,688041,海光信息,半导体,99.69120334292035,0.2,0.005015616693250579,0
2026-04-24,2026-04-27,baseline_full_dynamic_factor_industry_cap2,4,300476,胜宏科技,元器件,99.67535053576039,0.2,0.0,1
2026-04-24,2026-04-27,baseline_full_dynamic_factor_industry_cap2,5,300136,信维通信,元器件,99.56300104014073,0.2,0.005015616693250579,0
2026-04-27,2026-04-28,baseline_full_dynamic_factor_industry_cap2,1,600487,亨通光电,通信设备,99.8921477794057,0.2,0.0,1
2026-04-27,2026-04-28,baseline_full_dynamic_factor_industry_cap2,2,688041,海光信息,半导体,99.69919996784614,0.2,0.0033814209743693105,0
2026-04-27,2026-04-28,baseline_full_dynamic_factor_industry_cap2,3,688008,澜起科技,半导体,99.69478186746706,0.2,0.0,1
2026-04-27,2026-04-28,baseline_full_dynamic_factor_industry_cap2,4,600522,中天科技,通信设备,99.6676071374589,0.2,0.0033814209743693105,0
2026-04-27,2026-04-28,baseline_full_dynamic_factor_industry_cap2,5,300136,信维通信,元器件,99.54528874139667,0.2,0.0033814209743693105,0
2026-04-28,2026-04-29,baseline_full_dynamic_factor_industry_cap2,1,301308,江波龙,半导体,99.28021733333384,0.2,0.003798118853340534,0
2026-04-28,2026-04-29,baseline_full_dynamic_factor_industry_cap2,2,688012,中微公司,半导体,99.07402888104771,0.2,0.003798118853340534,0
2026-04-28,2026-04-29,baseline_full_dynamic_factor_industry_cap2,3,002709,天赐材料,化工原料,98.83886436169745,0.2,0.003798118853340534,0
2026-04-28,2026-04-29,baseline_full_dynamic_factor_industry_cap2,4,600150,中国船舶,船舶,98.82763672926133,0.2,0.003798118853340534,0
2026-04-28,2026-04-29,baseline_full_dynamic_factor_industry_cap2,5,002008,大族激光,专用机械,98.71919415359876,0.2,0.003798118853340534,0
2026-04-29,2026-04-30,baseline_full_dynamic_factor_industry_cap2,1,002709,天赐材料,化工原料,99.41616690516516,0.2,0.00359934240139478,0
2026-04-29,2026-04-30,baseline_full_dynamic_factor_industry_cap2,2,301308,江波龙,半导体,99.32831051086154,0.2,0.00359934240139478,0
2026-04-29,2026-04-30,baseline_full_dynamic_factor_industry_cap2,3,600176,中国巨石,玻璃,99.22761932447261,0.2,0.00359934240139478,0
2026-04-29,2026-04-30,baseline_full_dynamic_factor_industry_cap2,4,300390,天华新能,电气设备,98.93793250005484,0.2,0.00359934240139478,0
2026-04-29,2026-04-30,baseline_full_dynamic_factor_industry_cap2,5,002407,多氟多,化工原料,98.76457032594284,0.2,0.00359934240139478,0
2026-04-30,2026-05-06,baseline_full_dynamic_factor_industry_cap2,1,688256,寒武纪-U,半导体,99.5860347296923,0.2,0.0034741378723624375,0
2026-04-30,2026-05-06,baseline_full_dynamic_factor_industry_cap2,2,002709,天赐材料,化工原料,99.43974354686242,0.2,0.0034741378723624375,0
2026-04-30,2026-05-06,baseline_full_dynamic_factor_industry_cap2,3,002466,天齐锂业,小金属,99.29098826806462,0.2,0.0034741378723624375,0
2026-04-30,2026-05-06,baseline_full_dynamic_factor_industry_cap2,4,688981,中芯国际,半导体,99.21667964504951,0.2,0.0034741378723624375,0
2026-04-30,2026-05-06,baseline_full_dynamic_factor_industry_cap2,5,002281,光迅科技,通信设备,98.98476325402565,0.2,0.0034741378723624375,0
2026-05-06,2026-05-07,baseline_full_dynamic_factor_industry_cap2,1,688256,寒武纪-U,半导体,99.71388858121341,0.2,0.004311041896641826,0
2026-05-06,2026-05-07,baseline_full_dynamic_factor_industry_cap2,2,688008,澜起科技,半导体,99.61241724406368,0.2,0.0,1
2026-05-06,2026-05-07,baseline_full_dynamic_factor_industry_cap2,3,002709,天赐材料,化工原料,99.14090047595236,0.2,0.004311041896641826,0
2026-05-06,2026-05-07,baseline_full_dynamic_factor_industry_cap2,4,603019,中科曙光,IT设备,99.13349750157408,0.2,0.004311041896641826,0
2026-05-06,2026-05-07,baseline_full_dynamic_factor_industry_cap2,5,300475,香农芯创,元器件,99.04300562874694,0.2,0.004311041896641826,0
2026-05-07,2026-05-08,baseline_full_dynamic_factor_industry_cap2,1,688008,澜起科技,半导体,99.27422087541885,0.2,0.0,1
2026-05-07,2026-05-08,baseline_full_dynamic_factor_industry_cap2,2,301308,江波龙,半导体,99.20867426636282,0.2,0.0043009856834207135,0
2026-05-07,2026-05-08,baseline_full_dynamic_factor_industry_cap2,3,002050,三花智控,家用电器,98.87557240026021,0.2,0.0043009856834207135,0
2026-05-07,2026-05-08,baseline_full_dynamic_factor_industry_cap2,4,002149,西部材料,小金属,98.87520136638398,0.2,0.0043009856834207135,0
2026-05-07,2026-05-08,baseline_full_dynamic_factor_industry_cap2,5,600522,中天科技,通信设备,98.81811114806277,0.2,0.0043009856834207135,0
2026-05-08,2026-05-11,baseline_full_dynamic_factor_industry_cap2,1,002050,三花智控,家用电器,99.4376631934461,0.2,0.0033002905001718974,0
2026-05-08,2026-05-11,baseline_full_dynamic_factor_industry_cap2,2,600522,中天科技,通信设备,99.25715467197733,0.2,0.0033002905001718974,0
2026-05-08,2026-05-11,baseline_full_dynamic_factor_industry_cap2,3,600118,中国卫星,航空,98.90155497474976,0.2,0.0033002905001718974,0
2026-05-08,2026-05-11,baseline_full_dynamic_factor_industry_cap2,4,600584,长电科技,半导体,98.79917324601442,0.2,0.0033002905001718974,0
2026-05-08,2026-05-11,baseline_full_dynamic_factor_industry_cap2,5,688048,长光华芯,半导体,98.7647478726476,0.2,0.0033002905001718974,0
2026-05-11,2026-05-12,baseline_full_dynamic_factor_industry_cap2,1,600522,中天科技,通信设备,99.66390012196052,0.2,0.18147403248182722,0
2026-05-11,2026-05-12,baseline_full_dynamic_factor_industry_cap2,2,688008,澜起科技,半导体,99.54345114069555,0.2,0.0,1
2026-05-11,2026-05-12,baseline_full_dynamic_factor_industry_cap2,3,002281,光迅科技,通信设备,99.41870041001327,0.2,0.18147403248182722,0
2026-05-11,2026-05-12,baseline_full_dynamic_factor_industry_cap2,4,301308,江波龙,半导体,98.96637572210534,0.2,0.18147403248182722,0
2026-05-11,2026-05-12,baseline_full_dynamic_factor_industry_cap2,5,002008,大族激光,专用机械,98.77763591061866,0.2,0.18147403248182722,0
2026-05-12,2026-05-13,baseline_full_dynamic_factor_industry_cap2,1,002281,光迅科技,通信设备,99.54149937902582,0.2,0.0,1
2026-05-12,2026-05-13,baseline_full_dynamic_factor_industry_cap2,2,300395,菲利华,玻璃,99.20790903772392,0.2,0.11373628432771261,0
2026-05-12,2026-05-13,baseline_full_dynamic_factor_industry_cap2,3,600522,中天科技,通信设备,98.9940650824847,0.2,0.0,1
2026-05-12,2026-05-13,baseline_full_dynamic_factor_industry_cap2,4,000066,中国长城,IT设备,98.82705492622193,0.2,0.11373628432771261,0
2026-05-12,2026-05-13,baseline_full_dynamic_factor_industry_cap2,5,301217,铜冠铜箔,元器件,98.5370181251405,0.2,0.11373628432771261,0
2026-05-13,2026-05-14,baseline_full_dynamic_factor_industry_cap2,1,301308,江波龙,半导体,99.30087977659198,0.2,0.0,1
2026-05-13,2026-05-14,baseline_full_dynamic_factor_industry_cap2,2,301217,铜冠铜箔,元器件,98.85827308594557,0.2,0.0,1
2026-05-13,2026-05-14,baseline_full_dynamic_factor_industry_cap2,3,600584,长电科技,半导体,98.85699722195051,0.2,0.001613560851917508,0
2026-05-13,2026-05-14,baseline_full_dynamic_factor_industry_cap2,4,300433,蓝思科技,元器件,98.27371757149946,0.2,0.001613560851917508,0
2026-05-13,2026-05-14,baseline_full_dynamic_factor_industry_cap2,5,301511,德福科技,电气设备,98.13148711407689,0.2,0.001613560851917508,0
2026-05-14,2026-05-15,baseline_full_dynamic_factor_industry_cap2,1,688008,澜起科技,半导体,99.40196821249391,0.2,0.0012576710289913184,0
2026-05-14,2026-05-15,baseline_full_dynamic_factor_industry_cap2,2,002008,大族激光,专用机械,99.08091183365232,0.2,0.0,1
2026-05-14,2026-05-15,baseline_full_dynamic_factor_industry_cap2,3,300782,卓胜微,半导体,98.78025620905083,0.2,0.0012576710289913184,0
2026-05-14,2026-05-15,baseline_full_dynamic_factor_industry_cap2,4,002015,协鑫能科,新型电力,98.37958585704946,0.2,0.0012576710289913184,0
2026-05-14,2026-05-15,baseline_full_dynamic_factor_industry_cap2,5,300308,中际旭创,通信设备,98.34631225928736,0.2,0.0012576710289913184,0
2026-05-15,2026-05-18,baseline_full_dynamic_factor_industry_cap2,1,603986,兆易创新,半导体,99.10639636877018,0.2,0.0010477442883536799,0
2026-05-15,2026-05-18,baseline_full_dynamic_factor_industry_cap2,2,688012,中微公司,半导体,98.95507624857643,0.2,0.0010477442883536799,0
