strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,7300,2026-01-06,1,13.66,99718.0,0.19424475320805945
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,1500,2026-01-06,1,64.12,96180.0,0.1873529389232752
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,300,2026-01-06,1,264.0526,79215.78,0.15430764391869
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,2500,2026-01-06,1,43.23,108074.99999999999,0.21052369384625666
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,1300,2026-01-06,1,77.49,100737.0,0.1962297048067579
baseline_full_dynamic_factor_industry_cap2,2026-01-07,300058,蓝色光标,广告包装,7300,2026-01-06,2,14.3,104390.0,0.1992141471240669
baseline_full_dynamic_factor_industry_cap2,2026-01-07,300136,信维通信,元器件,1500,2026-01-06,2,67.01,100515.00000000001,0.1918192355414847
baseline_full_dynamic_factor_industry_cap2,2026-01-07,300857,协创数据,IT设备,300,2026-01-06,2,273.2888,81986.64,0.15646037516206446
baseline_full_dynamic_factor_industry_cap2,2026-01-07,601698,中国卫通,电信运营,2500,2026-01-06,2,43.87,109675.0,0.20929985234056936
baseline_full_dynamic_factor_industry_cap2,2026-01-07,603667,五洲新春,机械基件,1300,2026-01-06,2,75.6,98279.99999999999,0.18755404137707915
baseline_full_dynamic_factor_industry_cap2,2026-01-07,000792,盐湖股份,农药化肥,200,2026-01-07,1,32.19,6438.0,0.012286049230623073
baseline_full_dynamic_factor_industry_cap2,2026-01-07,002131,利欧股份,互联网,1100,2026-01-07,1,6.59,7249.0,0.013833732661197059
baseline_full_dynamic_factor_industry_cap2,2026-01-07,002465,海格通信,通信设备,300,2026-01-07,1,19.45,5835.0,0.01113530557015931
baseline_full_dynamic_factor_industry_cap2,2026-01-08,300058,蓝色光标,广告包装,7300,2026-01-06,3,15.06,109938.0,0.2029345759026655
baseline_full_dynamic_factor_industry_cap2,2026-01-08,300136,信维通信,元器件,1500,2026-01-06,3,76.2,114300.0,0.21098639256376017
baseline_full_dynamic_factor_industry_cap2,2026-01-08,300857,协创数据,IT设备,300,2026-01-06,3,259.4835,77845.05,0.14369419316225318
baseline_full_dynamic_factor_industry_cap2,2026-01-08,601698,中国卫通,电信运营,2500,2026-01-06,3,44.53,111325.0,0.2054948394764707
baseline_full_dynamic_factor_industry_cap2,2026-01-08,603667,五洲新春,机械基件,1300,2026-01-06,3,75.94,98722.0,0.18223095928853483
baseline_full_dynamic_factor_industry_cap2,2026-01-08,000792,盐湖股份,农药化肥,200,2026-01-07,2,31.47,6294.0,0.011618095842487372
baseline_full_dynamic_factor_industry_cap2,2026-01-08,002131,利欧股份,互联网,1100,2026-01-07,2,6.78,7458.0,0.013766723672270546
baseline_full_dynamic_factor_industry_cap2,2026-01-08,002465,海格通信,通信设备,300,2026-01-07,2,20.31,6093.0,0.011247069902808318
baseline_full_dynamic_factor_industry_cap2,2026-01-08,002413,雷科防务,通信设备,100,2026-01-08,1,17.69,1769.0000000000002,0.0032653974492151514
baseline_full_dynamic_factor_industry_cap2,2026-01-09,300058,蓝色光标,广告包装,7300,2026-01-06,4,17.18,125414.0,0.22066318963166992
baseline_full_dynamic_factor_industry_cap2,2026-01-09,300136,信维通信,元器件,1500,2026-01-06,4,75.15,112725.00000000001,0.1983371716971789
baseline_full_dynamic_factor_industry_cap2,2026-01-09,300857,协创数据,IT设备,300,2026-01-06,4,253.2606,75978.18000000001,0.1336819457254306
baseline_full_dynamic_factor_industry_cap2,2026-01-09,601698,中国卫通,电信运营,2500,2026-01-06,4,48.98,122449.99999999999,0.21544809646768287
baseline_full_dynamic_factor_industry_cap2,2026-01-09,603667,五洲新春,机械基件,1300,2026-01-06,4,78.11,101543.0,0.1786626872978189
baseline_full_dynamic_factor_industry_cap2,2026-01-09,000792,盐湖股份,农药化肥,200,2026-01-07,3,31.28,6256.0,0.011007295153138622
baseline_full_dynamic_factor_industry_cap2,2026-01-09,002131,利欧股份,互联网,1100,2026-01-07,3,7.46,8206.0,0.014438277497866933
baseline_full_dynamic_factor_industry_cap2,2026-01-09,002465,海格通信,通信设备,300,2026-01-07,3,20.0,6000.0,0.010556868753010186
baseline_full_dynamic_factor_industry_cap2,2026-01-09,002413,雷科防务,通信设备,100,2026-01-08,2,18.3,1830.0,0.003219844969668107
baseline_full_dynamic_factor_industry_cap2,2026-01-09,002195,岩山科技,软件服务,100,2026-01-09,1,10.35,1035.0,0.0018210598598942572
baseline_full_dynamic_factor_industry_cap2,2026-01-09,300337,银邦股份,铝,100,2026-01-09,1,18.62,1862.0,0.0032761482696841613
baseline_full_dynamic_factor_industry_cap2,2026-01-12,300058,蓝色光标,广告包装,7300,2026-01-06,5,20.62,150526.0,0.2402653225859927
baseline_full_dynamic_factor_industry_cap2,2026-01-12,300136,信维通信,元器件,1500,2026-01-06,5,83.11,124665.0,0.1989867294698775
baseline_full_dynamic_factor_industry_cap2,2026-01-12,300857,协创数据,IT设备,300,2026-01-06,5,266.253,79875.9,0.12749564115399661
baseline_full_dynamic_factor_industry_cap2,2026-01-12,601698,中国卫通,电信运营,2500,2026-01-06,5,53.88,134700.0,0.21500431123083863
baseline_full_dynamic_factor_industry_cap2,2026-01-12,603667,五洲新春,机械基件,1300,2026-01-06,5,80.3,104390.0,0.166624350774961
baseline_full_dynamic_factor_industry_cap2,2026-01-12,000792,盐湖股份,农药化肥,200,2026-01-07,4,31.96,6392.0,0.01020272871111745
baseline_full_dynamic_factor_industry_cap2,2026-01-12,002131,利欧股份,互联网,1100,2026-01-07,4,8.21,9031.000000000002,0.01441502549907724
baseline_full_dynamic_factor_industry_cap2,2026-01-12,002465,海格通信,通信设备,300,2026-01-07,4,22.0,6600.0,0.010534732398838419
baseline_full_dynamic_factor_industry_cap2,2026-01-12,002413,雷科防务,通信设备,100,2026-01-08,3,20.13,2013.0,0.003213093381645718
baseline_full_dynamic_factor_industry_cap2,2026-01-12,002195,岩山科技,软件服务,100,2026-01-09,2,11.39,1139.0,0.001818039424587418
baseline_full_dynamic_factor_industry_cap2,2026-01-12,300337,银邦股份,铝,100,2026-01-09,2,21.16,2116.0,0.0033774990539306203
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300058,蓝色光标,广告包装,7300,2026-01-06,6,20.85,152205.0,0.25178264977885195
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300136,信维通信,元器件,1500,2026-01-06,6,74.1,111149.99999999999,0.18386808267086754
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300857,协创数据,IT设备,300,2026-01-06,6,262.1044,78631.31999999999,0.13007458431200575
baseline_full_dynamic_factor_industry_cap2,2026-01-13,601698,中国卫通,电信运营,2500,2026-01-06,6,48.49,121225.0,0.20053448782524444
baseline_full_dynamic_factor_industry_cap2,2026-01-13,603667,五洲新春,机械基件,1300,2026-01-06,6,82.65,107445.00000000001,0.17773914658183868
baseline_full_dynamic_factor_industry_cap2,2026-01-13,000792,盐湖股份,农药化肥,200,2026-01-07,5,33.8,6759.999999999999,0.011182620232614165
baseline_full_dynamic_factor_industry_cap2,2026-01-13,002131,利欧股份,互联网,1100,2026-01-07,5,9.03,9933.0,0.016431503960141498
baseline_full_dynamic_factor_industry_cap2,2026-01-13,002465,海格通信,通信设备,300,2026-01-07,5,24.2,7260.0,0.012009737113724682
baseline_full_dynamic_factor_industry_cap2,2026-01-13,002413,雷科防务,通信设备,100,2026-01-08,4,18.12,1812.0,0.0029974715771445073
baseline_full_dynamic_factor_industry_cap2,2026-01-13,002195,岩山科技,软件服务,100,2026-01-09,3,11.99,1199.0,0.0019834262809030156
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300337,银邦股份,铝,100,2026-01-09,3,18.38,1838.0,0.0030404816549622544
baseline_full_dynamic_factor_industry_cap2,2026-01-14,300058,蓝色光标,广告包装,7300,2026-01-06,7,21.63,157899.0,0.2648285358079178
baseline_full_dynamic_factor_industry_cap2,2026-01-14,300136,信维通信,元器件,1500,2026-01-06,7,75.3,112950.0,0.18943997821078232
baseline_full_dynamic_factor_industry_cap2,2026-01-14,300857,协创数据,IT设备,300,2026-01-06,7,271.663,81498.90000000001,0.13669012696062618
baseline_full_dynamic_factor_industry_cap2,2026-01-14,601698,中国卫通,电信运营,2500,2026-01-06,7,43.64,109100.0,0.1829827500911585
baseline_full_dynamic_factor_industry_cap2,2026-01-14,603667,五洲新春,机械基件,1300,2026-01-06,7,76.54,99502.00000000001,0.16688496424904176
