rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,target_position_ratio
1,2026-06-18,production_governed_vol_position,300285,国瓷材料,陶瓷,陶瓷,liquidity_detail_score,96.01847585805702,0.01807038636871039,0.5,0.06442856309726548,89.53,64.71,,,96.01847585805702,29.78,99.53,99.81,93.60093077370564,89.7227070001939,98.64262167927089,93.36823734729494,59.79,0,,过滤,1.1055260213749334,normal_liquidity,index_neutral,0.08749889447975479,0.0,baseline_full_liquidity_detail_vol_position,0.5
2,2026-06-18,production_governed_vol_position,301217,铜冠铜箔,元器件,元器件,liquidity_detail_score,94.68189257320147,0.02359297347251707,0.5,0.08411891970711953,200.0,63.53,,,94.68189257320147,29.52,96.3,99.96,92.70893930579794,96.33507853403141,96.8586387434555,78.01047120418848,59.64,0,,过滤,1.1055260213749334,normal_liquidity,index_neutral,0.06701736141593272,0.0,baseline_full_liquidity_detail_vol_position,0.5
3,2026-06-18,production_governed_vol_position,600392,盛和资源,小金属,小金属,liquidity_detail_score,94.52395578824898,0.03697989138289892,0.5,0.13184893873761488,31.66,72.04,,,94.52395578824898,28.79,99.05,96.47,99.16618188869498,99.57339538491371,97.9833236377739,66.70544890440179,61.17,1,,过滤,1.1055260213749334,normal_liquidity,index_neutral,0.04275671915075921,0.0,baseline_full_liquidity_detail_vol_position,0.5
4,2026-06-18,production_governed_vol_position,300857,协创数据,IT设备,IT设备,liquidity_detail_score,94.19567190226876,0.03271243716001413,0.5,0.11663366120819221,277.76,46.0,,,94.19567190226876,29.58,47.99,86.25,92.06903238316852,88.09385301531898,99.04983517548963,82.70312197013767,61.72,0,,可买,1.1055260213749334,normal_liquidity,index_neutral,0.04833448582109578,0.0,baseline_full_liquidity_detail_vol_position,0.5
5,2026-06-18,production_governed_vol_position,600378,昊华科技,化工原料,化工原料,liquidity_detail_score,93.93892573201474,0.027867979138857146,0.5,0.1029699172498079,65.16,64.36,,,93.93892573201474,29.29,96.86,99.24,94.33779329067286,97.40159007174714,97.07194105099865,68.47004072134962,69.91,0,,可买,1.1055260213749334,normal_liquidity,index_neutral,0.05673675949755399,0.0,baseline_full_liquidity_detail_vol_position,0.5
