order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
14,2023-12-14,9,2023-12-13,601398,BUY,4.79,5.483445000000001,96508.632000000017600,12204.632000000017600,72.38147400000001320000,72.38147400000001320000,-96581.01347400001761320000,365158.86797074997,268577.85449674993,4.79,5.4834,17600,96508.632,12204.632,72.381474,72.381474,-96581.01,365158.87,268577.85,0,17600,True,0.6,c0.00075_s0.002
15,2023-12-19,1,2023-12-18,300750,BUY,146.31,156.861597,62744.638800,4220.638800,47.05847910000,47.05847910000,-62791.69727910000,268577.85449674993,205786.15721764992,146.31,156.8616,400,62744.6388,4220.6388,47.058479,47.058479,-62791.7,268577.85,205786.16,0,400,True,0.6,c0.00075_s0.002
16,2023-12-28,1,2023-12-27,000568,SELL,171.0,189.4058292,37881.1658400,3681.1658400,28.410874380000,28.410874380000,37852.754965620000,205786.15721764995,243638.91218326995,171.0,189.4058,200,37881.1658,3681.1658,28.410874,28.410874,37852.75,205786.16,243638.91,200,0,True,0.6,c0.00075_s0.002
17,2023-12-28,2,2023-12-27,002558,SELL,10.82,11.2557434,20260.3381200,784.3381200,15.195253590000,15.195253590000,20245.142866410000,243638.91218326995,263884.05504967994,10.82,11.2557,1800,20260.3381,784.3381,15.195254,15.195254,20245.14,243638.91,263884.06,1800,0,True,0.6,c0.00075_s0.002
18,2023-12-28,3,2023-12-27,601398,SELL,4.83,5.5071636,96926.0793600,11918.0793600,72.694559520000,72.694559520000,96853.384800480000,263884.05504967994,360737.4398501599,4.83,5.5072,17600,96926.0794,11918.0794,72.69456,72.69456,96853.38,263884.06,360737.44,17600,0,True,0.6,c0.00075_s0.002
19,2023-12-28,4,2023-12-27,002786,BUY,17.71,17.74542,19519.96200,38.96200,14.6399715000,14.6399715000,-19534.6019715000,360737.4398501599,341202.83787865995,17.71,17.7454,1100,19519.962,38.962,14.639971,14.639971,-19534.6,360737.44,341202.84,0,1100,True,0.6,c0.00075_s0.002
20,2023-12-28,5,2023-12-27,002855,BUY,38.6,38.6772,23206.3200,46.3200,17.404740000,17.404740000,-23223.724740000,341202.83787865995,317979.11313866,38.6,38.6772,600,23206.32,46.32,17.40474,17.40474,-23223.72,341202.84,317979.11,0,600,True,0.6,c0.00075_s0.002
21,2023-12-28,6,2023-12-27,300735,BUY,22.45,23.236480200000003,74356.736640000009600,2516.736640000009600,55.76755248000000720000,55.76755248000000720000,-74412.50419248000960720000,317979.11313866,243566.60894617997,22.45,23.2365,3200,74356.7366,2516.7366,55.767552,55.767552,-74412.5,317979.11,243566.61,0,3200,True,0.6,c0.00075_s0.002
22,2023-12-28,7,2023-12-27,600938,BUY,20.55,22.5328758,45065.7516000,3965.7516000,33.799313700000,33.799313700000,-45099.550913700000,243566.60894617997,198467.05803247998,20.55,22.5329,2000,45065.7516,3965.7516,33.799314,33.799314,-45099.55,243566.61,198467.06,2600,4600,True,0.6,c0.00075_s0.002
23,2023-12-29,1,2023-12-28,600938,SELL,20.5,22.3882338,102985.8754800,8685.8754800,77.239406610000,77.239406610000,102908.636073390000,198467.05803247998,301375.69410587,20.5,22.3882,4600,102985.8755,8685.8755,77.239407,77.239407,102908.64,198467.06,301375.69,4600,0,True,0.6,c0.00075_s0.002
24,2023-12-29,2,2023-12-28,600941,BUY,97.26,108.6925512,97823.2960800,10289.2960800,73.367472060000,73.367472060000,-97896.663552060000,301375.69410587,203479.03055380998,97.26,108.6926,900,97823.2961,10289.2961,73.367472,73.367472,-97896.66,301375.69,203479.03,0,900,True,0.6,c0.00075_s0.002
25,2024-01-03,1,2024-01-02,300750,SELL,156.1,166.6895528,66675.8211200,4235.8211200,50.006865840000,50.006865840000,66625.814254160000,203479.03055380998,270104.84480797,156.1,166.6896,400,66675.8211,4235.8211,50.006866,50.006866,66625.81,203479.03,270104.84,400,0,True,0.6,c0.00075_s0.002
26,2024-01-03,2,2024-01-02,002241,BUY,20.75,21.457329,77246.384400,2546.384400,57.93478830000,57.93478830000,-77304.31918830000,270104.84480797,192800.52561967,20.75,21.4573,3600,77246.3844,2546.3844,57.934788,57.934788,-77304.32,270104.84,192800.53,0,3600,True,0.6,c0.00075_s0.002
27,2024-01-12,1,2024-01-11,002786,SELL,16.3,16.267400000000002,17894.140000000002200,35.859999999997800,13.42060500000000165000,13.42060500000000165000,17880.71939500000219835000,192800.52561967,210681.24501466998,16.3,16.2674,1100,17894.14,35.86,13.420605,13.420605,17880.72,192800.53,210681.25,1100,0,True,0.6,c0.00075_s0.002
28,2024-01-12,2,2024-01-11,002855,SELL,33.85,33.7823,20269.3800,40.6200,15.202035000,15.202035000,20254.177965000,210681.24501466998,230935.42297967,33.85,33.7823,600,20269.38,40.62,15.202035,15.202035,20254.18,210681.25,230935.42,600,0,True,0.6,c0.00075_s0.002
29,2024-01-12,3,2024-01-11,300735,SELL,20.17,20.7932302,66538.3366400,1994.3366400,49.903752480000,49.903752480000,66488.432887520000,230935.42297967,297423.85586719,20.17,20.7932,3200,66538.3366,1994.3366,49.903752,49.903752,66488.43,230935.42,297423.86,3200,0,True,0.6,c0.00075_s0.002
30,2024-01-12,4,2024-01-11,002415,BUY,30.73,33.5583828,23490.8679600,1979.8679600,17.618150970000,17.618150970000,-23508.486110970000,297423.85586719,273915.36975622,30.73,33.5584,700,23490.868,1979.868,17.618151,17.618151,-23508.49,297423.86,273915.37,0,700,True,0.6,c0.00075_s0.002
31,2024-01-12,5,2024-01-11,601398,BUY,4.77,5.4605994,50237.5144800,6353.5144800,37.678135860000,37.678135860000,-50275.192615860000,273915.36975622,223640.17714036003,4.77,5.4606,9200,50237.5145,6353.5145,37.678136,37.678136,-50275.19,273915.37,223640.18,0,9200,True,0.6,c0.00075_s0.002
32,2024-01-12,6,2024-01-11,601857,BUY,7.26,8.0802282,36361.0269000,3691.0269000,27.270770175000,27.270770175000,-36388.297670175000,223640.17714036003,187251.87947018503,7.26,8.0802,4500,36361.0269,3691.0269,27.27077,27.27077,-36388.3,223640.18,187251.88,0,4500,True,0.6,c0.00075_s0.002
33,2024-01-15,1,2024-01-12,600941,SELL,95.19,105.9545662,95359.1095800,9688.1095800,71.519332185000,71.519332185000,95287.590247815000,187251.87947018503,282539.46971800004,95.19,105.9546,900,95359.1096,9688.1096,71.519332,71.519332,95287.59,187251.88,282539.47,900,0,True,0.6,c0.00075_s0.002
34,2024-01-15,2,2024-01-12,000158,BUY,9.23,9.2685,98246.1000,408.1000,73.684575000,73.684575000,-98319.784575000,282539.46971800004,184219.68514300004,9.23,9.2685,10600,98246.1,408.1,73.684575,73.684575,-98319.78,282539.47,184219.69,0,10600,True,0.6,c0.00075_s0.002
35,2024-01-17,1,2024-01-16,002241,SELL,18.89,19.4559102,70041.2767200,2037.2767200,52.530957540000,52.530957540000,69988.745762460000,184219.68514300004,254208.43090546003,18.89,19.4559,3600,70041.2767,2037.2767,52.530958,52.530958,69988.75,184219.69,254208.43,3600,0,True,0.6,c0.00075_s0.002
36,2024-01-17,2,2024-01-16,000338,BUY,14.92,16.404142800000002,68897.399760000008400,6233.399760000008400,51.67304982000000630000,51.67304982000000630000,-68949.07280982000840630000,254208.43090546003,185259.35809564003,14.92,16.4041,4200,68897.3998,6233.3998,51.67305,51.67305,-68949.07,254208.43,185259.36,0,4200,True,0.6,c0.00075_s0.002
37,2024-01-26,1,2024-01-25,002415,SELL,32.08,34.892774599999996,24424.942219999997200,1968.942219999997200,18.31870666499999790000,18.31870666499999790000,24406.62351333499720210000,185259.35809564003,209665.98160897504,32.08,34.8928,700,24424.9422,1968.9422,18.318707,18.318707,24406.62,185259.36,209665.98,700,0,True,0.6,c0.00075_s0.002
38,2024-01-26,2,2024-01-25,601398,SELL,5.01,5.7124522,52554.5602400,6462.5602400,39.415920180000,39.415920180000,52515.144319820000,209665.98160897504,262181.125928795,5.01,5.7125,9200,52554.5602,6462.5602,39.41592,39.41592,52515.14,209665.98,262181.13,9200,0,True,0.6,c0.00075_s0.002
39,2024-01-26,3,2024-01-25,601857,SELL,8.05,8.9237168,40156.7256000,3931.7256000,30.117544200000,30.117544200000,40126.608055800000,262181.125928795,302307.73398459505,8.05,8.9237,4500,40156.7256,3931.7256,30.117544,30.117544,40126.61,262181.13,302307.73,4500,0,True,0.6,c0.00075_s0.002
40,2024-01-26,4,2024-01-25,300059,BUY,13.25,13.425297,34905.772200,455.772200,26.17932915000,26.17932915000,-34931.95152915000,302307.73398459505,267375.78245544503,13.25,13.4253,2600,34905.7722,455.7722,26.179329,26.179329,-34931.95,302307.73,267375.78,0,2600,True,0.6,c0.00075_s0.002
41,2024-01-26,5,2024-01-25,600030,BUY,20.4,21.882177,48140.789400,3260.789400,36.10559205000,36.10559205000,-48176.89499205000,267375.78245544503,219198.88746339502,20.4,21.8822,2200,48140.7894,3260.7894,36.105592,36.105592,-48176.89,267375.78,219198.89,0,2200,True,0.6,c0.00075_s0.002
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.4569,29383.6500,58.6500,22.037737500,22.037737500,-29405.687737500,219198.88746339502,189793.199725895,3.45,3.4569,8500,29383.65,58.65,22.037737,22.037737,-29405.69,219198.89,189793.2,0,8500,True,0.6,c0.00075_s0.002
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.0914806,96369.6943600,15.6943600,72.277270770000,72.277270770000,96297.417089230000,189793.19972589504,286090.61681512505,9.09,9.0915,10600,96369.6944,15.6944,72.277271,72.277271,96297.42,189793.2,286090.62,10600,0,True,0.6,c0.00075_s0.002
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.43082,99092.79000,197.79000,74.3195925000,74.3195925000,-99167.1095925000,286090.61681512505,186923.50722262505,10.41,10.4308,9500,99092.79,197.79,74.319592,74.319592,-99167.11,286090.62,186923.51,0,9500,True,0.6,c0.00075_s0.002
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3276792,68576.2526400,5954.2526400,51.432189480000,51.432189480000,68524.820450520000,186923.50722262502,255448.32767314502,14.91,16.3277,4200,68576.2526,5954.2526,51.432189,51.432189,68524.82,186923.51,255448.33,4200,0,True,0.6,c0.00075_s0.002
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.2822274,72401.3737200,7349.3737200,54.301030290000,54.301030290000,-72455.674750290000,255448.32767314502,182992.65292285502,8.34,9.2822,7800,72401.3737,7349.3737,54.30103,54.30103,-72455.67,255448.33,182992.65,0,7800,True,0.6,c0.00075_s0.002
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.472600799999999,35028.762079999997400,318.762079999997400,26.27157155999999805000,26.27157155999999805000,35002.49050843999740195000,182992.65292285502,217995.143431295,13.35,13.4726,2600,35028.7621,318.7621,26.271572,26.271572,35002.49,182992.65,217995.14,2600,0,True,0.6,c0.00075_s0.002
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.5639816,49640.7595200,3176.7595200,37.230569640000,37.230569640000,49603.528950360000,217995.143431295,267598.672381655,21.12,22.564,2200,49640.7595,3176.7595,37.23057,37.23057,49603.53,217995.14,267598.67,2200,0,True,0.6,c0.00075_s0.002
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.28342,27909.07000,55.93000,20.9318025000,20.9318025000,27888.1381975000,267598.672381655,295486.81057915505,3.29,3.2834,8500,27909.07,55.93,20.931802,20.931802,27888.14,267598.67,295486.81,8500,0,True,0.6,c0.00075_s0.002
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.544559199999995,65089.118399999990000,8409.118399999990000,48.81683879999999250000,48.81683879999999250000,-65137.93523879998999250000,295486.81057915505,230348.87534035507,28.34,32.5446,2000,65089.1184,8409.1184,48.816839,48.816839,-65137.94,295486.81,230348.88,0,2000,True,0.6,c0.00075_s0.002
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.3152092,20729.3158800,527.3158800,15.546986910000,15.546986910000,-20744.862866910000,230348.87534035507,209604.01247344507,5.18,5.3152,3900,20729.3159,527.3159,15.546987,15.546987,-20744.86,230348.88,209604.01,0,3900,True,0.6,c0.00075_s0.002
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.5257776,24083.5108800,241.5108800,18.062633160000,18.062633160000,-24101.573513160000,209604.01247344507,185502.43896028507,18.34,18.5258,1300,24083.5109,241.5109,18.062633,18.062633,-24101.57,209604.01,185502.44,0,1300,True,0.6,c0.00075_s0.002
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.8802,93861.9000,188.1000,70.396425000,70.396425000,93791.503575000,185502.43896028507,279293.9425352851,9.9,9.8802,9500,93861.9,188.1,70.396425,70.396425,93791.5,185502.44,279293.94,9500,0,True,0.6,c0.00075_s0.002
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.4191288,93225.0379200,3499.0379200,69.918778440000,69.918778440000,-93294.956698440000,279293.9425352851,185998.98583684507,26.39,27.4191,3400,93225.0379,3499.0379,69.918778,69.918778,-93294.96,279293.94,185998.99,0,3400,True,0.6,c0.00075_s0.002
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5666284,74619.7015200,7305.7015200,55.964776140000,55.964776140000,74563.736743860000,185998.98583684507,260562.72258070507,8.63,9.5666,7800,74619.7015,7305.7015,55.964776,55.964776,74563.74,185998.99,260562.72,7800,0,True,0.6,c0.00075_s0.002
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8292392,75819.0554400,1244.0554400,56.864291580000,56.864291580000,-75875.919731580000,260562.72258070507,184686.80284912506,4.75,4.8292,15700,75819.0554,1244.0554,56.864292,56.864292,-75875.92,260562.72,184686.8,0,15700,True,0.6,c0.00075_s0.002
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.181005,66362.010000,8342.010000,49.77150750000,49.77150750000,66312.23849250000,184686.80284912506,250999.04134162504,29.01,33.181,2000,66362.01,8342.01,49.771507,49.771507,66312.24,184686.8,250999.04,2000,0,True,0.6,c0.00075_s0.002
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.539299199999999,21603.266879999996100,465.266879999996100,16.20245015999999707500,16.20245015999999707500,21587.06442983999610292500,250999.04134162504,272586.10577146505,5.42,5.5393,3900,21603.2669,465.2669,16.20245,16.20245,21587.06,250999.04,272586.11,3900,0,True,0.6,c0.00075_s0.002
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.2163902,24981.3072600,151.3072600,18.735980445000,18.735980445000,24962.571279555000,272586.10577146505,297548.67705102003,19.1,19.2164,1300,24981.3073,151.3073,18.73598,18.73598,24962.57,272586.11,297548.68,1300,0,True,0.6,c0.00075_s0.002
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.9414434,34941.4434000,491.4434000,26.206082550000,26.206082550000,-34967.649482550000,297548.67705102003,262581.02756847005,34.45,34.9414,1000,34941.4434,491.4434,26.206083,26.206083,-34967.65,297548.68,262581.03,0,1000,True,0.6,c0.00075_s0.002
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,23.01594,29920.72200,59.72200,22.4405415000,22.4405415000,-29943.1625415000,262581.02756847005,232637.86502697004,22.97,23.0159,1300,29920.722,59.722,22.440541,22.440541,-29943.16,262581.03,232637.87,0,1300,True,0.6,c0.00075_s0.002
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.8492154,36679.3723200,8839.3723200,27.509529240000,27.509529240000,-36706.881849240000,232637.86502697004,195930.98317773006,34.8,45.8492,800,36679.3723,8839.3723,27.509529,27.509529,-36706.88,232637.87,195930.98,0,800,True,0.6,c0.00075_s0.002
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7170508,97637.9727200,3287.9727200,73.228479540000,73.228479540000,97564.744240460000,195930.98317773006,293495.72741819004,27.75,28.7171,3400,97637.9727,3287.9727,73.22848,73.22848,97564.74,195930.98,293495.73,3400,0,True,0.6,c0.00075_s0.002
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.217434200000003,95826.249960000011400,1244.249960000011400,71.86968747000000855000,71.86968747000000855000,-95898.11964747001140855000,293495.72741819004,197597.60777072003,24.89,25.2174,3800,95826.25,1244.25,71.869687,71.869687,-95898.12,293495.73,197597.61,0,3800,True,0.6,c0.00075_s0.002
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.6200374,88234.5871800,1099.5871800,66.175940385000,66.175940385000,88168.411239615000,197597.60777072003,285766.01901033503,5.55,5.62,15700,88234.5872,1099.5872,66.17594,66.17594,88168.41,197597.61,285766.02,15700,0,True,0.6,c0.00075_s0.002
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6192,91382.4000,182.4000,68.536800000,68.536800000,-91450.936800000,285766.01901033503,194315.08221033504,9.6,9.6192,9500,91382.4,182.4,68.5368,68.5368,-91450.94,285766.02,194315.08,0,9500,True,0.6,c0.00075_s0.002
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.206625599999995,40206.625599999995000,406.625599999995000,30.15496919999999625000,30.15496919999999625000,40176.47063079999500375000,194315.08221033504,234491.55284113504,39.8,40.2066,1000,40206.6256,406.6256,30.154969,30.154969,40176.47,194315.08,234491.55,1000,0,False,0.6,c0.00075_s0.002
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.86018,32318.23400,64.76600,24.2386755000,24.2386755000,32293.9953245000,234491.55284113504,266785.54816563503,24.91,24.8602,1300,32318.234,64.766,24.238675,24.238675,32294.0,234491.55,266785.55,1300,0,False,0.6,c0.00075_s0.002
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.84451919999999,38275.61535999999200,9107.61535999999200,28.7067115199999940000,28.7067115199999940000,38246.9086484799920060000,266785.54816563503,305032.45681411505,36.46,47.8445,800,38275.6154,9107.6154,28.706712,28.706712,38246.91,266785.55,305032.46,800,0,False,0.6,c0.00075_s0.002
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.7611234,17332.7863800,917.7863800,12.999589785000,12.999589785000,-17345.785969785000,305032.45681411505,287686.67084433004,23.45,24.7611,700,17332.7864,917.7864,12.99959,12.99959,-17345.79,305032.46,287686.67,0,700,False,0.6,c0.00075_s0.002
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.6537972,38715.3160800,4373.3160800,29.036487060000,29.036487060000,-38744.352567060000,287686.67084433004,248942.31827727004,24.53,27.6538,1400,38715.3161,4373.3161,29.036487,29.036487,-38744.35,287686.67,248942.32,0,1400,False,0.6,c0.00075_s0.002
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.660955400000002,49982.866200000006000,2072.866200000006000,37.48714965000000450000,37.48714965000000450000,-50020.35334965000600450000,248942.31827727004,198921.96492762002,15.97,16.661,3000,49982.8662,2072.8662,37.48715,37.48715,-50020.35,248942.32,198921.96,0,3000,False,0.6,c0.00075_s0.002
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.8149746,90496.9034800,816.9034800,67.872677610000,67.872677610000,90429.030802390000,198921.96492762002,289350.99573001004,23.6,23.815,3800,90496.9035,816.9035,67.872678,67.872678,90429.03,198921.96,289351.0,3800,0,False,0.6,c0.00075_s0.002
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.2631934,91721.4467400,5696.4467400,68.791085055000,68.791085055000,-91790.237825055000,289350.99573001004,197560.75790495504,7.75,8.2632,11100,91721.4467,5696.4467,68.791085,68.791085,-91790.24,289351.0,197560.76,0,11100,False,0.6,c0.00075_s0.002
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.38918,98697.21000,197.79000,74.0229075000,74.0229075000,98623.1870925000,197560.75790495504,296183.94499745505,10.41,10.3892,9500,98697.21,197.79,74.022908,74.022908,98623.19,197560.76,296183.94,9500,0,False,0.6,c0.00075_s0.002
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.9219848,97382.9772000,1382.9772000,73.037232900000,73.037232900000,-97456.014432900000,296183.94499745505,198727.93056455505,64.0,64.922,1500,97382.9772,1382.9772,73.037233,73.037233,-97456.01,296183.94,198727.93,0,1500,False,0.6,c0.00075_s0.002
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.083835800000003,16858.685060000002100,828.685060000002100,12.64401379500000157500,12.64401379500000157500,16846.04104620500209842500,198727.93056455505,215573.97161076005,22.9,24.0838,700,16858.6851,828.6851,12.644014,12.644014,16846.04,198727.93,215573.97,700,0,False,0.6,c0.00075_s0.002
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.7343202,38828.0482800,4248.0482800,29.121036210000,29.121036210000,38798.927243790000,215573.97161076005,254372.89885455006,24.7,27.7343,1400,38828.0483,4248.0483,29.121036,29.121036,38798.93,215573.97,254372.9,1400,0,False,0.6,c0.00075_s0.002
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.914099999999998,53742.299999999994000,2022.299999999994000,40.30672499999999550000,40.30672499999999550000,53701.99327499999400450000,254372.89885455006,308074.89212955005,17.24,17.9141,3000,53742.3,2022.3,40.306725,40.306725,53701.99,254372.9,308074.89,3000,0,False,0.6,c0.00075_s0.002
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.764358,21382.179000,192.179000,16.03663425000,16.03663425000,-21398.21563425000,308074.89212955005,286676.6764953,42.38,42.7644,500,21382.179,192.179,16.036634,16.036634,-21398.22,308074.89,286676.68,0,500,False,0.6,c0.00075_s0.002
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.1886206,9932.0344200,55.0344200,7.449025815000,7.449025815000,-9939.483445815000,286676.6764953,276737.19304948504,14.11,14.1886,700,9932.0344,55.0344,7.449026,7.449026,-9939.48,286676.68,276737.19,0,700,False,0.6,c0.00075_s0.002
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.651729,78337.261800,11977.261800,58.75294635000,58.75294635000,-78396.01474635000,276737.19304948504,198341.17830313504,15.8,18.6517,4200,78337.2618,11977.2618,58.752946,58.752946,-78396.01,276737.19,198341.18,0,4200,False,0.6,c0.00075_s0.002
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.7294062,96896.4088200,5654.4088200,72.672306615000,72.672306615000,96823.736513385000,198341.17830313504,295164.91481652006,8.22,8.7294,11100,96896.4088,5654.4088,72.672307,72.672307,96823.74,198341.18,295164.91,11100,0,False,0.6,c0.00075_s0.002
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.52369,98476.05900,5526.05900,73.8570442500,73.8570442500,-98549.9160442500,295164.91481652006,196614.99877227005,84.5,89.5237,1100,98476.059,5526.059,73.857044,73.857044,-98549.92,295164.91,196615.0,0,1100,False,0.6,c0.00075_s0.002
85,2024-04-08,1,2024-04-03,300496,SELL,50.71,51.235124400000004,76852.686600000006000,787.686600000006000,57.63951495000000450000,57.63951495000000450000,76795.04708505000599550000,196614.99877227005,273410.0458573201,50.71,51.2351,1500,76852.6866,787.6866,57.639515,57.639515,76795.05,196615.0,273410.05,1500,0,False,0.6,c0.00075_s0.002
