strategy,signal_date,entry_date,exit_date,selected,gross_ret,avg_score,avg_liquidity,bs_count,gross_exposure,pit_status,risk_note,market_gate,position_mode,weighted_gross_ret_calc,max_industry_count,max_industry_weight,cost_rate,net_ret
liq_top_10_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.1760996430035926,70.40599999999999,28.432,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1760996430035926,1,0.2,0.0,0.1760996430035926
liq_top_10_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.030703589197453147,1,0.2,0.0,-0.03070358919745315
liq_top_10_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0,-0.03978712005465144
liq_top_10_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.005961492720897877,76.20599999999999,29.238,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.005961492720897882,2,0.4,0.0,-0.005961492720897877
liq_top_10_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015041933609532883,3,0.6,0.0,0.015041933609532876
liq_top_10_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.19040450170768902,1,0.2,0.0,0.19040450170768902
liq_top_10_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05102579723946614,1,0.2,0.0,-0.05102579723946614
liq_top_10_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0,0.16258688288935513
liq_top_10_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.030703589197453147,1,0.2,0.0,-0.03070358919745315
liq_top_10_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.07448566989735335,79.0,28.066000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.07448566989735335,2,0.4,0.0,-0.07448566989735335
liq_top_10_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.05143367784644128,80.26599999999999,28.298000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05143367784644128,3,0.6,0.0,-0.05143367784644128
liq_top_10_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15471169994868578,2,0.4,0.0,0.15471169994868578
liq_top_10_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13950855717821325,1,0.2,0.0,0.13950855717821325
liq_top_10_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.041335907678860334,2,0.4,0.0,-0.04133590767886033
liq_top_10_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.029931279207007846,2,0.4,0.0,0.029931279207007843
liq_top_10_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.11222786620566713,1,0.2,0.0,0.11222786620566713
liq_top_10_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015152121799018347,1,0.2,0.0,0.015152121799018347
liq_top_10_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05144238318136276,2,0.4,0.0,0.05144238318136276
liq_top_10_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1517148236722527,4,0.8,0.0,0.1517148236722527
liq_top_10_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.19040450170768902,1,0.2,0.0,0.19040450170768902
liq_top_10_then_score,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05102579723946614,1,0.2,0.0,-0.05102579723946614
liq_top_10_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0,0.16258688288935513
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.030703589197453147,1,0.2,0.0,-0.03070358919745315
liq_top_10_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.07448566989735335,79.0,28.066000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.07448566989735335,2,0.4,0.0,-0.07448566989735335
liq_top_10_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.05143367784644128,80.26599999999999,28.298000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05143367784644128,3,0.6,0.0,-0.05143367784644128
liq_top_10_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15471169994868578,2,0.4,0.0,0.15471169994868578
liq_top_10_then_score_industry_cap2,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.19040450170768902,1,0.2,0.0,0.19040450170768902
liq_top_10_then_score_industry_cap2,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05102579723946614,1,0.2,0.0,-0.05102579723946614
liq_top_10_then_score_industry_cap2,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0,0.16258688288935513
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.030703589197453147,1,0.2,0.0,-0.03070358919745315
liq_top_10_then_score_industry_cap2,2026-03-10,2026-03-11,2026-03-24,5,-0.07448566989735335,79.0,28.066000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.07448566989735335,2,0.4,0.0,-0.07448566989735335
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,5,-0.00975975392562185,79.24,28.613999999999997,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.009759753925621853,2,0.4,0.0,-0.00975975392562185
liq_top_10_then_score_industry_cap2,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15471169994868578,2,0.4,0.0,0.15471169994868578
liq_top_10_then_score_industry_penalty_10pt,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.19040450170768902,1,0.2,0.0,0.19040450170768902
liq_top_10_then_score_industry_penalty_10pt,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05102579723946614,1,0.2,0.0,-0.05102579723946614
liq_top_10_then_score_industry_penalty_10pt,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0,0.16258688288935513
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.030703589197453147,1,0.2,0.0,-0.03070358919745315
liq_top_10_then_score_industry_penalty_10pt,2026-03-10,2026-03-11,2026-03-24,5,-0.057228366028646005,78.864,28.3,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.057228366028646005,1,0.2,0.0,-0.057228366028646005
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,5,0.008577648116426917,77.93199999999999,28.792,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.008577648116426922,1,0.2,0.0,0.008577648116426917
liq_top_10_then_score_industry_penalty_10pt,2026-04-13,2026-04-14,2026-04-27,5,0.12082659967707696,79.178,29.394,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.12082659967707697,1,0.2,0.0,0.12082659967707696
liq_top_10_then_score_industry_penalty_5pt,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.19040450170768902,1,0.2,0.0,0.19040450170768902
liq_top_10_then_score_industry_penalty_5pt,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05102579723946614,1,0.2,0.0,-0.05102579723946614
liq_top_10_then_score_industry_penalty_5pt,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0,0.16258688288935513
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.030703589197453147,1,0.2,0.0,-0.03070358919745315
liq_top_10_then_score_industry_penalty_5pt,2026-03-10,2026-03-11,2026-03-24,5,-0.057228366028646005,78.864,28.3,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.057228366028646005,1,0.2,0.0,-0.057228366028646005
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,5,-0.00975975392562185,79.24,28.613999999999997,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.009759753925621853,2,0.4,0.0,-0.00975975392562185
liq_top_10_then_score_industry_penalty_5pt,2026-04-13,2026-04-14,2026-04-27,5,0.12082659967707696,79.178,29.394,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.12082659967707697,1,0.2,0.0,0.12082659967707696
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.15425124054522468,76.05199999999999,27.248,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15425124054522468,2,0.4,0.0,0.15425124054522468
liq_top_20_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791692,76.744,28.244,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.009060837457791703,2,0.4,0.0,0.009060837457791692
liq_top_20_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.17592655629574225,71.548,27.694,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.17592655629574228,1,0.2,0.0,0.17592655629574225
liq_top_20_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.03775488407702894,77.174,27.3,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.03775488407702894,2,0.4,0.0,0.03775488407702894
liq_top_20_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.00012341445156207608,77.51,27.224,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.0001234144515620799,1,0.2,0.0,-0.00012341445156207608
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.09805453529959504,80.928,27.21,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.09805453529959506,2,0.4,0.0,-0.09805453529959504
liq_top_20_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.02745491994079401,76.87,27.168,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.02745491994079401,1,0.2,0.0,0.02745491994079401
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0,0.13757412695072932
liq_top_20_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0,-0.03350691732983187
liq_top_20_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.2708545347382721,74.65,26.512,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2708545347382721,1,0.2,0.0,0.2708545347382721
liq_top_20_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.018918873769549482,1,0.2,0.0,0.018918873769549482
liq_top_20_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0,-0.03978712005465144
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.005961492720897877,76.20599999999999,29.238,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.005961492720897882,2,0.4,0.0,-0.005961492720897877
liq_top_20_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015041933609532883,3,0.6,0.0,0.015041933609532876
liq_top_20_then_dynamic_ic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0,0.13757412695072932
liq_top_20_then_dynamic_ic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0,-0.03350691732983187
liq_top_20_then_dynamic_ic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2222409043875398,1,0.2,0.0,0.2222409043875398
liq_top_20_then_dynamic_ic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.00944435940966657,73.638,29.304000000000002,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.009444359409666571,1,0.2,0.0,0.00944435940966657
liq_top_20_then_dynamic_ic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0,-0.03978712005465144
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.13686144547047202,73.478,25.927999999999997,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.13686144547047202,1,0.2,0.0,-0.13686144547047202
liq_top_20_then_dynamic_ic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.2471612161502857,76.2,29.701999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2471612161502857,2,0.4,0.0,0.2471612161502857
liq_top_20_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.075483514789996,78.628,27.407999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.075483514789996,2,0.4,0.0,0.075483514789996
liq_top_20_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,-0.03701879411271765,79.28,27.296,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03701879411271765,2,0.4,0.0,-0.03701879411271765
liq_top_20_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2222409043875398,1,0.2,0.0,0.2222409043875398
liq_top_20_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.018918873769549482,1,0.2,0.0,0.018918873769549482
liq_top_20_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.1486609419508714,80.732,26.516,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.14866094195087143,2,0.4,0.0,-0.1486609419508714
liq_top_20_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0,-0.12695826231112597
liq_top_20_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.05288761722773527,80.402,27.162,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05288761722773527,1,0.2,0.0,0.05288761722773527
liq_top_20_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13950855717821325,1,0.2,0.0,0.13950855717821325
liq_top_20_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.041335907678860334,2,0.4,0.0,-0.04133590767886033
liq_top_20_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.029931279207007846,2,0.4,0.0,0.029931279207007843
liq_top_20_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.11222786620566713,1,0.2,0.0,0.11222786620566713
liq_top_20_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015152121799018347,1,0.2,0.0,0.015152121799018347
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05144238318136276,2,0.4,0.0,0.05144238318136276
liq_top_20_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1517148236722527,4,0.8,0.0,0.1517148236722527
liq_top_20_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.075483514789996,78.628,27.407999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.075483514789996,2,0.4,0.0,0.075483514789996
liq_top_20_then_score,2026-01-19,2026-01-20,2026-02-02,5,-0.03701879411271765,79.28,27.296,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03701879411271765,2,0.4,0.0,-0.03701879411271765
liq_top_20_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2222409043875398,1,0.2,0.0,0.2222409043875398
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.018918873769549482,1,0.2,0.0,0.018918873769549482
liq_top_20_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.1486609419508714,80.732,26.516,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.14866094195087143,2,0.4,0.0,-0.1486609419508714
liq_top_20_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0,-0.12695826231112597
liq_top_20_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.05288761722773527,80.402,27.162,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05288761722773527,1,0.2,0.0,0.05288761722773527
liq_top_30_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.17848345169902,77.912,23.608,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.17848345169902,1,0.2,0.0,0.17848345169902
liq_top_30_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,-0.05384315250077569,76.454,26.080000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05384315250077569,2,0.4,0.0,-0.05384315250077569
liq_top_30_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.0914485749843749,75.944,26.008,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.09144857498437492,1,0.2,0.0,0.0914485749843749
liq_top_30_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.03775488407702894,77.174,27.3,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.03775488407702894,2,0.4,0.0,0.03775488407702894
liq_top_30_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.09198674906893656,79.654,26.058,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.09198674906893656,2,0.4,0.0,-0.09198674906893656
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.09805453529959504,80.928,27.21,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.09805453529959506,2,0.4,0.0,-0.09805453529959504
liq_top_30_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.010625361752056084,80.006,25.944,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.010625361752056084,1,0.2,0.0,0.010625361752056084
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0,0.13757412695072932
liq_top_30_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0,-0.03350691732983187
liq_top_30_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.27620544373500905,75.228,26.366000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.27620544373500905,2,0.4,0.0,0.27620544373500905
liq_top_30_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.07775675026084712,2,0.4,0.0,0.07775675026084712
liq_top_30_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0,-0.03978712005465144
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.005961492720897877,76.20599999999999,29.238,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.005961492720897882,2,0.4,0.0,-0.005961492720897877
liq_top_30_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015041933609532883,3,0.6,0.0,0.015041933609532876
liq_top_30_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.12867306290992728,80.136,23.698,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1286730629099273,1,0.2,0.0,0.12867306290992728
liq_top_30_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,0.05214894056210493,79.388,26.778,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05214894056210494,2,0.4,0.0,0.05214894056210493
liq_top_30_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.12538438349790682,77.056,24.722,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.12538438349790684,2,0.4,0.0,0.12538438349790682
liq_top_30_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.07775675026084712,2,0.4,0.0,0.07775675026084712
liq_top_30_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.15209188180590777,81.298,26.383999999999997,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.15209188180590777,2,0.4,0.0,-0.15209188180590777
liq_top_30_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0,-0.12695826231112597
liq_top_30_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.08122589080116183,81.24600000000001,26.356,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.08122589080116183,1,0.2,0.0,0.08122589080116183
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13950855717821325,1,0.2,0.0,0.13950855717821325
liq_top_30_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.041335907678860334,2,0.4,0.0,-0.04133590767886033
liq_top_30_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.029931279207007846,2,0.4,0.0,0.029931279207007843
liq_top_30_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.11222786620566713,1,0.2,0.0,0.11222786620566713
liq_top_30_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015152121799018347,1,0.2,0.0,0.015152121799018347
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05144238318136276,2,0.4,0.0,0.05144238318136276
