strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.613599999999998,7300,99379.27999999998,99.37927999999998,400521.34072000004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,BUY,63.56349999999999,1500,95345.24999999999,95.34525,305080.7454700001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,BUY,261.4125514,300,78423.76542,78.42376542,226578.5562845801,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,40.01997999999999,2500,100049.94999999997,100.04994999999997,126428.55633458012,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.53445999999998,1300,96894.79799999998,96.89479799999998,29436.863536580146,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300058,蓝色光标,广告包装,SELL,17.5824,7300,128351.52,128.35152,157660.03201658017,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300136,信维通信,元器件,SELL,80.919,1500,121378.5,121.3785,278917.1535165802,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300857,协创数据,IT设备,SELL,269.24918130000003,300,80774.75439000002,80.77475439000001,359611.1331521902,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,601698,中国卫通,电信运营,SELL,39.750209999999996,2500,99375.525,99.375525,458887.2826271902,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603667,五洲新春,机械基件,SELL,88.911,1300,115584.3,115.5843,574355.9983271902,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002028,思源电气,电气设备,BUY,202.65244999999996,500,101326.22499999998,101.32622499999998,472928.4471021902,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002156,通富微电,半导体,BUY,47.747699999999995,2400,114594.47999999998,114.59447999999999,358219.3726221903,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300567,精测电子,电器仪表,BUY,143.17302999999998,800,114538.42399999998,114.53842399999999,243566.4101981903,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300751,迈为股份,专用机械,BUY,259.25899999999996,400,103703.59999999998,103.70359999999998,139759.10659819032,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603179,新泉股份,汽车配件,BUY,103.95384999999999,1100,114349.23499999999,114.349235,25295.522363190335,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002028,思源电气,电气设备,SELL,185.01479999999998,500,92507.4,92.50739999999999,117710.41496319033,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002156,通富微电,半导体,SELL,49.95,2400,119880.0,119.88,237470.53496319032,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300567,精测电子,电器仪表,SELL,130.869,800,104695.2,104.6952,342061.0397631903,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300751,迈为股份,专用机械,SELL,321.678,400,128671.2,128.6712,470603.5685631903,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,603179,新泉股份,汽车配件,SELL,86.18373,1100,94802.103,94.802103,565310.8694601903,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001330,博纳影业,影视音像,BUY,10.180169999999999,11100,112999.88699999999,112.99988699999999,452197.9825731903,rebalance_unlocked
