signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2025-09-03,2025-09-04,baseline_full_liquidity_detail_vol_position,1,300502,新易盛,通信设备,97.28319522790636,0.026042454098483384,0.0,0,,,,1,0,,,,,,,,,,,,,0.03594711527979122,0.0,0.0,0.0,0.03594711527979122,0.0,0.31004454216453825,0.30000000000000004,0.30000000000000004,0.010044542164538206,0.0,0,0.0,0,0
2025-09-03,2025-09-04,baseline_full_liquidity_detail_vol_position,2,300308,中际旭创,通信设备,96.96419114309796,0.02487181610104962,0.0,0,,,,1,0,,,,,,,,,,,,,0.023018053104140845,0.0,0.0,0.0,0.023018053104140845,0.0,0.31004454216453825,0.30000000000000004,0.30000000000000004,0.010044542164538206,0.0,0,0.0,0,0
2025-09-03,2025-09-04,baseline_full_liquidity_detail_vol_position,3,601012,隆基绿能,电气设备,95.51286001426443,0.09491100757599155,0.0,0,,,,0,1,,,,,,,,,,,,,0.0005820721769498327,0.0,0.0,0.0,-0.0005820721769498327,0.0,0.31004454216453825,0.30000000000000004,0.30000000000000004,0.010044542164538206,0.0,0,0.0,0,0
2025-09-03,2025-09-04,baseline_full_liquidity_detail_vol_position,4,002074,国轩高科,电气设备,94.79129092913183,0.04517032709488969,0.0,0,,,,0,1,,,,,,,,,,,,,0.0009514747859181716,0.0,0.0,0.0,-0.0009514747859181716,0.0,0.31004454216453825,0.30000000000000004,0.30000000000000004,0.010044542164538206,0.0,0,0.0,0,0
2025-09-03,2025-09-04,baseline_full_liquidity_detail_vol_position,5,300394,天孚通信,通信设备,94.46276599883291,0.022204212743641222,0.0,0,,,,0,1,,,,,,,,,,,,,0.0015100837923330834,0.0,0.0,0.0,-0.0015100837923330834,0.0,0.31004454216453825,0.30000000000000004,0.30000000000000004,0.010044542164538206,0.0,0,0.0,0,0
2025-09-04,2025-09-05,baseline_full_liquidity_detail_vol_position,1,300308,中际旭创,通信设备,97.95971465629053,0.02145392299708328,0.0,0,,,,1,0,,,,,,,,,,,,,0.02405598042371837,0.0,0.0,0.0,0.02405598042371837,0.0,0.32891845672174586,0.30000000000000004,0.30000000000000004,0.02891845672174581,0.0,0,0.0,0,0
2025-09-04,2025-09-05,baseline_full_liquidity_detail_vol_position,2,300502,新易盛,通信设备,97.61896238651101,0.021433796967647377,0.0,0,,,,1,0,,,,,,,,,,,,,0.02851650060878863,0.0,0.0,0.0,0.02851650060878863,0.0,0.32891845672174586,0.30000000000000004,0.30000000000000004,0.02891845672174581,0.0,0,0.0,0,0
2025-09-04,2025-09-05,baseline_full_liquidity_detail_vol_position,3,601012,隆基绿能,电气设备,96.58079118028533,0.09528922285881611,0.0,0,,,,0,1,,,,,,,,,,,,,0.0045977011494253706,0.0,0.0,0.0,0.0045977011494253706,0.0,0.32891845672174586,0.30000000000000004,0.30000000000000004,0.02891845672174581,0.0,0,0.0,0,0
2025-09-04,2025-09-05,baseline_full_liquidity_detail_vol_position,4,601138,工业富联,通信设备,95.37079118028535,0.031487472033075455,0.0,0,,,,0,1,,,,,,,,,,,,,0.0031990805217365637,0.0,0.0,0.0,0.0031990805217365637,0.0,0.32891845672174586,0.30000000000000004,0.30000000000000004,0.02891845672174581,0.0,0,0.0,0,0
2025-09-04,2025-09-05,baseline_full_liquidity_detail_vol_position,5,300394,天孚通信,通信设备,95.07066147859923,0.019133519402858196,0.0,0,,,,0,1,,,,,,,,,,,,,0.018023754323006624,0.0,0.0,0.0,0.018023754323006624,0.0,0.32891845672174586,0.30000000000000004,0.30000000000000004,0.02891845672174581,0.0,0,0.0,0,0
2025-09-05,2025-09-08,baseline_full_liquidity_detail_vol_position,1,300308,中际旭创,通信设备,97.22820679661055,0.02106897591471572,0.0,0,,,,1,0,,,,,,,,,,,,,0.03194102109870556,0.0,0.0,0.0,-0.03194102109870556,0.0,0.3207613239751988,0.30000000000000004,0.30000000000000004,0.020761323975198753,0.0,0,0.0,0,0
2025-09-05,2025-09-08,baseline_full_liquidity_detail_vol_position,2,601012,隆基绿能,电气设备,96.72582264196356,0.08641699456125283,0.0,0,,,,0,1,,,,,,,,,,,,,0.01602209944751376,0.0,0.0,0.0,0.01602209944751376,0.0,0.3207613239751988,0.30000000000000004,0.30000000000000004,0.020761323975198753,0.0,0,0.0,0,0
2025-09-05,2025-09-08,baseline_full_liquidity_detail_vol_position,3,300502,新易盛,通信设备,96.62383528213839,0.02084992574137454,0.0,0,,,,1,0,,,,,,,,,,,,,0.02651405055335554,0.0,0.0,0.0,-0.02651405055335554,0.0,0.3207613239751988,0.30000000000000004,0.30000000000000004,0.020761323975198753,0.0,0,0.0,0,0
2025-09-05,2025-09-08,baseline_full_liquidity_detail_vol_position,4,300274,阳光电源,电气设备,95.75659517558167,0.028647645900849197,0.0,0,,,,0,1,,,,,,,,,,,,,0.03517076167883926,0.0,0.0,0.0,0.03517076167883926,0.0,0.3207613239751988,0.30000000000000004,0.30000000000000004,0.020761323975198753,0.0,0,0.0,0,0
2025-09-05,2025-09-08,baseline_full_liquidity_detail_vol_position,5,601138,工业富联,通信设备,95.22683820288614,0.03122296919253801,0.0,0,,,,0,1,,,,,,,,,,,,,0.0148655774150106,0.0,0.0,0.0,-0.0148655774150106,0.0,0.3207613239751988,0.30000000000000004,0.30000000000000004,0.020761323975198753,0.0,0,0.0,0,0
2025-09-08,2025-09-09,baseline_full_liquidity_detail_vol_position,1,300274,阳光电源,电气设备,96.49460546089199,0.028619190140925475,0.0,0,,,,0,1,,,,,,,,,,,,,0.03489549685461946,0.0,0.0,0.0,-0.03489549685461946,0.0,0.32776646397758985,0.30000000000000004,0.30000000000000004,0.027766463977589806,0.0,0,0.0,0,0
2025-09-08,2025-09-09,baseline_full_liquidity_detail_vol_position,2,300308,中际旭创,通信设备,96.16572197594539,0.019696373336514736,0.0,0,,,,1,0,,,,,,,,,,,,,0.013432762564527634,0.0,0.0,0.0,-0.013432762564527634,0.0,0.32776646397758985,0.30000000000000004,0.30000000000000004,0.027766463977589806,0.0,0,0.0,0,0
2025-09-08,2025-09-09,baseline_full_liquidity_detail_vol_position,3,300502,新易盛,通信设备,95.4544915090292,0.019429849597421642,0.0,0,,,,1,0,,,,,,,,,,,,,0.023783752396385083,0.0,0.0,0.0,-0.023783752396385083,0.0,0.32776646397758985,0.30000000000000004,0.30000000000000004,0.027766463977589806,0.0,0,0.0,0,0
2025-09-08,2025-09-09,baseline_full_liquidity_detail_vol_position,4,300207,欣旺达,电气设备,95.08569029221917,0.03957651133859147,0.0,0,,,,0,1,,,,,,,,,,,,,0.04667993190944342,0.0,0.0,0.0,-0.04667993190944342,0.0,0.32776646397758985,0.30000000000000004,0.30000000000000004,0.027766463977589806,0.0,0,0.0,0,0
2025-09-08,2025-09-09,baseline_full_liquidity_detail_vol_position,5,002074,国轩高科,电气设备,95.05794941422783,0.04026652006643839,0.0,0,,,,0,1,,,,,,,,,,,,,0.035634244733303344,0.0,0.0,0.0,-0.035634244733303344,0.0,0.32776646397758985,0.30000000000000004,0.30000000000000004,0.027766463977589806,0.0,0,0.0,0,0
2025-09-09,2025-09-10,baseline_full_liquidity_detail_vol_position,1,300274,阳光电源,电气设备,95.31256830985431,0.02739311265279219,0.0,0,,,,0,1,,,,,,,,,,,,,0.019787477979655188,0.0,0.0,0.0,-0.019787477979655188,0.0,0.3240158662687449,0.30000000000000004,0.30000000000000004,0.024015866268744857,0.0,0,0.0,0,0
2025-09-09,2025-09-10,baseline_full_liquidity_detail_vol_position,2,002460,赣锋锂业,小金属,95.22772810418604,0.047283350523880364,0.0,0,,,,0,1,,,,,,,,,,,,,0.050102249488752415,0.0,0.0,0.0,-0.050102249488752415,0.0,0.3240158662687449,0.30000000000000004,0.30000000000000004,0.024015866268744857,0.0,0,0.0,0,0
2025-09-09,2025-09-10,baseline_full_liquidity_detail_vol_position,3,002074,国轩高科,电气设备,95.08496045536398,0.04049413496398612,0.0,0,,,,0,1,,,,,,,,,,,,,0.030966926479881973,0.0,0.0,0.0,-0.030966926479881973,0.0,0.3240158662687449,0.30000000000000004,0.30000000000000004,0.024015866268744857,0.0,0,0.0,0,0
2025-09-09,2025-09-10,baseline_full_liquidity_detail_vol_position,4,002602,世纪华通,互联网,93.99513305234586,0.05313692165903864,0.0,0,,,,0,1,,,,,,,,,,,,,0.007133369410144308,0.0,0.0,0.0,0.007133369410144308,0.0,0.3240158662687449,0.30000000000000004,0.30000000000000004,0.024015866268744857,0.0,0,0.0,0,0
2025-09-09,2025-09-10,baseline_full_liquidity_detail_vol_position,5,300207,欣旺达,电气设备,93.93290102674554,0.037434355440602446,0.0,0,,,,0,1,,,,,,,,,,,,,0.02354690280105587,0.0,0.0,0.0,-0.02354690280105587,0.0,0.3240158662687449,0.30000000000000004,0.30000000000000004,0.024015866268744857,0.0,0,0.0,0,0
2025-09-10,2025-09-11,baseline_full_liquidity_detail_vol_position,1,601138,工业富联,通信设备,95.87193271842224,0.029014931853360793,0.0,0,,,,0,1,,,,,,,,,,,,,0.0396871282285054,0.0,0.0,0.0,0.0396871282285054,0.0,0.31946078720591115,0.30000000000000004,0.30000000000000004,0.0194607872059111,0.0,0,0.0,0,0
2025-09-10,2025-09-11,baseline_full_liquidity_detail_vol_position,2,300502,新易盛,通信设备,95.40277755701041,0.020849020176013682,0.0,0,,,,1,0,,,,,,,,,,,,,0.03296015927091123,0.0,0.0,0.0,0.03296015927091123,0.0,0.31946078720591115,0.30000000000000004,0.30000000000000004,0.0194607872059111,0.0,0,0.0,0,0
2025-09-10,2025-09-11,baseline_full_liquidity_detail_vol_position,3,300308,中际旭创,通信设备,95.31041674390374,0.019973336677883882,0.0,0,,,,1,0,,,,,,,,,,,,,0.044649387201861845,0.0,0.0,0.0,0.044649387201861845,0.0,0.31946078720591115,0.30000000000000004,0.30000000000000004,0.0194607872059111,0.0,0,0.0,0,0
2025-09-10,2025-09-11,baseline_full_liquidity_detail_vol_position,4,002460,赣锋锂业,小金属,95.23946964436175,0.04541459259138988,0.0,0,,,,0,1,,,,,,,,,,,,,0.009989373007438851,0.0,0.0,0.0,-0.009989373007438851,0.0,0.31946078720591115,0.30000000000000004,0.30000000000000004,0.0194607872059111,0.0,0,0.0,0,0
2025-09-10,2025-09-11,baseline_full_liquidity_detail_vol_position,5,300274,阳光电源,电气设备,94.74474220009384,0.027185874208798706,0.0,0,,,,0,1,,,,,,,,,,,,,0.013795691823002776,0.0,0.0,0.0,-0.013795691823002776,0.0,0.31946078720591115,0.30000000000000004,0.30000000000000004,0.0194607872059111,0.0,0,0.0,0,0
2025-09-11,2025-09-12,baseline_full_liquidity_detail_vol_position,1,300308,中际旭创,通信设备,95.70735719342325,0.019435288541940123,0.0,0,,,,1,0,,,,,,,,,,,,,0.052207895410037786,0.0,0.0,0.0,-0.052207895410037786,0.0,0.31059650186647814,0.30000000000000004,0.30000000000000004,0.010596501866478092,0.0,0,0.0,0,0
2025-09-11,2025-09-12,baseline_full_liquidity_detail_vol_position,2,300502,新易盛,通信设备,95.50603562819688,0.01996967027456575,0.0,0,,,,1,0,,,,,,,,,,,,,0.05238235175377415,0.0,0.0,0.0,-0.05238235175377415,0.0,0.31059650186647814,0.30000000000000004,0.30000000000000004,0.010596501866478092,0.0,0,0.0,0,0
2025-09-11,2025-09-12,baseline_full_liquidity_detail_vol_position,3,300274,阳光电源,电气设备,95.36518997506434,0.026939372037338007,0.0,0,,,,0,1,,,,,,,,,,,,,0.009975478867621956,0.0,0.0,0.0,-0.009975478867621956,0.0,0.31059650186647814,0.30000000000000004,0.30000000000000004,0.010596501866478092,0.0,0,0.0,0,0
2025-09-11,2025-09-12,baseline_full_liquidity_detail_vol_position,4,300476,胜宏科技,元器件,95.22720790286606,0.01814660038441473,0.0,0,,,,0,1,,,,,,,,,,,,,0.053224878588085556,0.0,0.0,0.0,-0.053224878588085556,0.0,0.31059650186647814,0.30000000000000004,0.30000000000000004,0.010596501866478092,0.0,0,0.0,0,0
2025-09-11,2025-09-12,baseline_full_liquidity_detail_vol_position,5,002602,世纪华通,互联网,94.68105264353576,0.05324241604045975,0.0,0,,,,0,1,,,,,,,,,,,,,0.0032338468811103915,0.0,0.0,0.0,0.0032338468811103915,0.0,0.31059650186647814,0.30000000000000004,0.30000000000000004,0.010596501866478092,0.0,0,0.0,0,0
2025-09-12,2025-09-15,baseline_full_liquidity_detail_vol_position,1,002475,立讯精密,元器件,94.9545821917077,0.04390935210935742,0.0,0,,,,0,1,,,,,,,,,,,,,0.01081410258834914,0.0,0.0,0.0,-0.01081410258834914,0.0,0.30647205811409167,0.30000000000000004,0.30000000000000004,0.006472058114091628,0.0,0,0.0,0,0
2025-09-12,2025-09-15,baseline_full_liquidity_detail_vol_position,2,300274,阳光电源,电气设备,94.89836490899131,0.027014688679219998,0.0,0,,,,0,1,,,,,,,,,,,,,0.030466244886176108,0.0,0.0,0.0,0.030466244886176108,0.0,0.30647205811409167,0.30000000000000004,0.30000000000000004,0.006472058114091628,0.0,0,0.0,0,0
2025-09-12,2025-09-15,baseline_full_liquidity_detail_vol_position,3,601138,工业富联,通信设备,94.86185343793275,0.02731715178127585,0.0,0,,,,0,1,,,,,,,,,,,,,0.030694235351391375,0.0,0.0,0.0,-0.030694235351391375,0.0,0.30647205811409167,0.30000000000000004,0.30000000000000004,0.006472058114091628,0.0,0,0.0,0,0
2025-09-12,2025-09-15,baseline_full_liquidity_detail_vol_position,4,002384,东山精密,元器件,94.4163636928691,0.026192927369078963,0.0,0,,,,0,1,,,,,,,,,,,,,0.008382449246889356,0.0,0.0,0.0,0.008382449246889356,0.0,0.30647205811409167,0.30000000000000004,0.30000000000000004,0.006472058114091628,0.0,0,0.0,0,0
2025-09-12,2025-09-15,baseline_full_liquidity_detail_vol_position,5,002074,国轩高科,电气设备,94.11825213964775,0.03972948331274833,0.0,0,,,,0,1,,,,,,,,,,,,,0.0002117746717491542,0.0,0.0,0.0,0.0002117746717491542,0.0,0.30647205811409167,0.30000000000000004,0.30000000000000004,0.006472058114091628,0.0,0,0.0,0,0
2025-09-15,2025-09-16,baseline_full_liquidity_detail_vol_position,1,300274,阳光电源,电气设备,96.06522040004766,0.02702703734313961,0.11937214594549542,400,139.3759,,,0,0,,,,,,,,,,,,,0.008340869464560807,0.0,0.0,0.0,0.008340869464560807,4.0208284828959265e-06,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0
2025-09-15,2025-09-16,baseline_full_liquidity_detail_vol_position,2,688521,芯原股份,半导体,94.03184213136959,0.0212147298409246,0.09370053382517451,200,178.47,,,0,0,,,,,,,,,,,,,0.015609487038058534,0.0,0.0,0.0,-0.015609487038058534,9.150755365926083e-06,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0
2025-09-15,2025-09-16,baseline_full_liquidity_detail_vol_position,3,002460,赣锋锂业,小金属,93.82019039677513,0.04507425326878829,0.19908250657565332,2000,48.68,,,0,0,,,,,,,,,,,,,0.0004110152075627038,0.0,0.0,0.0,0.0004110152075627038,2.9968678563111884e-05,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0
2025-09-15,2025-09-16,baseline_full_liquidity_detail_vol_position,4,300759,康龙化成,化学制药,93.75626207616597,0.04337151856621802,0.19156192291562918,2700,36.0,,,0,0,,,,,,,,,,,,,0.0027855153203342198,0.0,0.0,0.0,0.0027855153203342198,4.869059779051035e-05,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0
2025-09-15,2025-09-16,baseline_full_liquidity_detail_vol_position,5,600580,卧龙电驱,电气设备,93.42963648555215,0.030492552437084663,0.0,0,,,,0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0
2025-09-16,2025-09-17,baseline_full_liquidity_detail_vol_position,1,002602,世纪华通,互联网,95.37371016337983,0.054872111445189845,0.13582018506327706,3400,19.9309,,,0,0,,,,,,,,,,,,,0.006590775943920324,0.0,0.0,0.0,0.006590775943920324,1.8122230496503276e-05,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0
2025-09-16,2025-09-17,baseline_full_liquidity_detail_vol_position,2,601689,拓普集团,汽车配件,93.58693154970942,0.03754014242712798,0.0,0,,,,0,1,,,,,,,,,,,,,0.00764445313847284,0.0,0.0,0.0,-0.00764445313847284,0.0,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0
2025-09-16,2025-09-17,baseline_full_liquidity_detail_vol_position,3,600016,民生银行,银行,93.33230875861915,0.07800779788975999,0.0,0,,,,0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0
2025-09-16,2025-09-17,baseline_full_liquidity_detail_vol_position,4,002384,东山精密,元器件,93.24138064192094,0.027022936398113602,0.0,0,,,,0,1,,,,,,,,,,,,,0.053820097854723414,0.0,0.0,0.0,0.053820097854723414,0.0,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0
2025-09-16,2025-09-17,baseline_full_liquidity_detail_vol_position,5,300274,阳光电源,电气设备,93.03757306817063,0.027033516828563472,0.0,0,,,,1,0,,,,,,,,,,,,,0.003491787428719473,0.0,0.0,0.0,0.003491787428719473,0.0,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0
2025-09-17,2025-09-18,baseline_full_liquidity_detail_vol_position,1,002602,世纪华通,互联网,94.15563557033137,0.054591709506380585,0.0,0,,,,1,0,,,,,,,,,,,,,0.0025187021158101786,0.0,0.0,0.0,0.0025187021158101786,0.0,0.30113692886740034,0.30000000000000004,0.30000000000000004,0.0011369288674002997,0.0,0,0.0,0,0
2025-09-17,2025-09-18,baseline_full_liquidity_detail_vol_position,2,002384,东山精密,元器件,93.57779542788842,0.02716968355937793,0.0,0,,,,0,1,,,,,,,,,,,,,0.030262680062946412,0.0,0.0,0.0,-0.030262680062946412,0.0,0.30113692886740034,0.30000000000000004,0.30000000000000004,0.0011369288674002997,0.0,0,0.0,0,0
2025-09-17,2025-09-18,baseline_full_liquidity_detail_vol_position,3,600580,卧龙电驱,电气设备,92.87959579663831,0.029331539065834362,0.0,0,,,,0,1,,,,,,,,,,,,,0.00560931523620134,0.0,0.0,0.0,0.00560931523620134,0.0,0.30113692886740034,0.30000000000000004,0.30000000000000004,0.0011369288674002997,0.0,0,0.0,0,0
2025-09-17,2025-09-18,baseline_full_liquidity_detail_vol_position,4,601689,拓普集团,汽车配件,92.85588647269793,0.03768138858351304,0.0,0,,,,0,1,,,,,,,,,,,,,0.03417836267235952,0.0,0.0,0.0,0.03417836267235952,0.0,0.30113692886740034,0.30000000000000004,0.30000000000000004,0.0011369288674002997,0.0,0,0.0,0,0
2025-09-17,2025-09-18,baseline_full_liquidity_detail_vol_position,5,600143,金发科技,塑料,92.41883067386988,0.040101180385093124,0.0,0,,,,0,1,,,,,,,,,,,,,0.03426222019186853,0.0,0.0,0.0,0.03426222019186853,0.0,0.30113692886740034,0.30000000000000004,0.30000000000000004,0.0011369288674002997,0.0,0,0.0,0,0
2025-09-18,2025-09-19,baseline_full_liquidity_detail_vol_position,1,600580,卧龙电驱,电气设备,93.96918448157547,0.03273668098996774,0.0,0,,,,0,1,,,,,,,,,,,,,0.02964527872462608,0.0,0.0,0.0,-0.02964527872462608,0.0,0.30290998647579004,0.30000000000000004,0.30000000000000004,0.002909986475789994,0.0,0,0.0,0,0
2025-09-18,2025-09-19,baseline_full_liquidity_detail_vol_position,2,600143,金发科技,塑料,93.69729055064425,0.03712990429191411,0.0,0,,,,0,1,,,,,,,,,,,,,0.03405315614617932,0.0,0.0,0.0,-0.03405315614617932,0.0,0.30290998647579004,0.30000000000000004,0.30000000000000004,0.002909986475789994,0.0,0,0.0,0,0
2025-09-18,2025-09-19,baseline_full_liquidity_detail_vol_position,3,601689,拓普集团,汽车配件,93.13526663624539,0.03758994425245492,0.0,0,,,,0,1,,,,,,,,,,,,,0.043530687063810025,0.0,0.0,0.0,-0.043530687063810025,0.0,0.30290998647579004,0.30000000000000004,0.30000000000000004,0.002909986475789994,0.0,0,0.0,0,0
2025-09-18,2025-09-19,baseline_full_liquidity_detail_vol_position,4,002475,立讯精密,元器件,92.33719605746889,0.045166084382341404,0.0,0,,,,0,1,,,,,,,,,,,,,0.022595285735200754,0.0,0.0,0.0,0.022595285735200754,0.0,0.30290998647579004,0.30000000000000004,0.30000000000000004,0.002909986475789994,0.0,0,0.0,0,0
2025-09-18,2025-09-19,baseline_full_liquidity_detail_vol_position,5,603501,豪威集团,半导体,91.73709543111056,0.0557160833754276,0.0,0,,,,0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.30290998647579004,0.30000000000000004,0.30000000000000004,0.002909986475789994,0.0,0,0.0,0,0
2025-09-19,2025-09-22,baseline_full_liquidity_detail_vol_position,1,600580,卧龙电驱,电气设备,93.68005184637965,0.028015332235237743,0.0,0,,,,0,1,,,,,,,,,,,,,0.018627795340124043,0.0,0.0,0.0,-0.018627795340124043,0.0,0.3000178936725422,0.30000000000000004,0.30000000000000004,1.789367254217966e-05,0.0,0,0.0,0,0
2025-09-19,2025-09-22,baseline_full_liquidity_detail_vol_position,2,002460,赣锋锂业,小金属,93.32938418514065,0.038210634255622294,0.0,0,,,,1,0,,,,,,,,,,,,,0.0034078000757289395,0.0,0.0,0.0,0.0034078000757289395,0.0,0.3000178936725422,0.30000000000000004,0.30000000000000004,1.789367254217966e-05,0.0,0,0.0,0,0
2025-09-19,2025-09-22,baseline_full_liquidity_detail_vol_position,3,002475,立讯精密,元器件,93.02812001485356,0.044297040341387144,0.0,0,,,,0,1,,,,,,,,,,,,,0.099982368963619,1.0,1.0,0.0,0.099982368963619,0.0,0.3000178936725422,0.30000000000000004,0.30000000000000004,1.789367254217966e-05,0.0,0,0.0,0,0
2025-09-19,2025-09-22,baseline_full_liquidity_detail_vol_position,4,601689,拓普集团,汽车配件,92.7586966032235,0.033432830721145244,0.0,0,,,,0,1,,,,,,,,,,,,,0.005755370815257788,0.0,0.0,0.0,0.005755370815257788,0.0,0.3000178936725422,0.30000000000000004,0.30000000000000004,1.789367254217966e-05,0.0,0,0.0,0,0
