strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2024-09-30,2024-12-31,62,0.9841269841269841,PASS,2024-09-30,2024-12-31,62,500000.0,453689.6094662501,599947.9589745001,0.3223753563153402,-0.1747416128169088,0.6653523491281099,0.5161290322580645,0.8482165344444027,10.0
vls_mom_contrarian_v1_frozen,6m,6m,126,2024-07-01,2024-12-31,125,0.9920634920634921,PASS,2024-07-01,2024-12-31,125,500000.0,379365.6094662501,599947.9589745001,0.5814505690660763,-0.1747416128169088,0.524430975787657,0.448,0.7607559183484862,10.0
vls_mom_contrarian_v1_frozen,1y,1y,252,2024-01-03,2024-12-31,241,0.9563492063492064,PASS,2024-01-03,2024-12-31,241,500000.0,501123.64170400007,599947.9589745001,0.19720545798729816,-0.2922080888452392,0.4187898599310891,0.43983402489626555,0.719224418222963,10.0
vls_mom_contrarian_v1_frozen,3y,3y,756,2024-01-03,2024-12-31,241,0.3187830687830688,INSUFFICIENT_COVERAGE,2024-01-03,2024-12-31,241,500000.0,501123.64170400007,599947.9589745001,0.19720545798729816,-0.2922080888452392,0.4187898599310891,0.43983402489626555,0.719224418222963,10.0
