strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2024-01-03,000042,,全国地产,8000,2024-01-03,1,5.9,47200.0,0.09418833212399055
vls_mom_contrarian_v1_frozen,2024-01-03,000809,,电气设备,14600,2024-01-03,1,3.21,46866.0,0.09352182994328265
vls_mom_contrarian_v1_frozen,2024-01-03,001223,,专用机械,700,2024-01-03,1,59.76,41832.0,0.08347640486039773
vls_mom_contrarian_v1_frozen,2024-01-03,002193,,纺织,6600,2024-01-03,1,6.81,44946.0,0.08969044016196778
vls_mom_contrarian_v1_frozen,2024-01-03,002853,,家居用品,3400,2024-01-03,1,12.95,44030.0,0.08786254795379882
vls_mom_contrarian_v1_frozen,2024-01-03,600638,,区域地产,8700,2024-01-03,1,5.25,45675.0,0.09114517096956078
vls_mom_contrarian_v1_frozen,2024-01-03,603190,,汽车配件,1500,2024-01-03,1,29.78,44670.0,0.08913967788090377
vls_mom_contrarian_v1_frozen,2024-01-03,603511,,服饰,2800,2024-01-03,1,15.61,43708.0,0.08721999195922413
vls_mom_contrarian_v1_frozen,2024-01-03,605069,,环境保护,4400,2024-01-03,1,10.19,44836.0,0.08947093345574661
vls_mom_contrarian_v1_frozen,2024-01-03,605080,,文教休闲,2100,2024-01-03,1,20.89,43869.0,0.08754126995651147
vls_mom_contrarian_v1_frozen,2024-01-04,000042,,全国地产,8000,2024-01-03,2,5.7,45600.0,0.09022491378624962
vls_mom_contrarian_v1_frozen,2024-01-04,000809,,电气设备,14600,2024-01-03,2,3.24,47304.0,0.09359647635405158
vls_mom_contrarian_v1_frozen,2024-01-04,001223,,专用机械,700,2024-01-03,2,59.5,41650.0,0.08240937849116879
vls_mom_contrarian_v1_frozen,2024-01-04,002193,,纺织,6600,2024-01-03,2,6.85,45210.0,0.08945325333939354
vls_mom_contrarian_v1_frozen,2024-01-04,002853,,家居用品,3400,2024-01-03,2,13.21,44914.0,0.08886758284639508
vls_mom_contrarian_v1_frozen,2024-01-04,600638,,区域地产,8700,2024-01-03,2,5.24,45588.0,0.09020117038788482
vls_mom_contrarian_v1_frozen,2024-01-04,603190,,汽车配件,1500,2024-01-03,2,29.64,44460.0,0.08796929094159338
vls_mom_contrarian_v1_frozen,2024-01-04,603511,,服饰,2800,2024-01-03,2,15.7,43960.0,0.08697998267639327
vls_mom_contrarian_v1_frozen,2024-01-04,605069,,环境保护,4400,2024-01-03,2,10.22,44968.0,0.0889744281390367
vls_mom_contrarian_v1_frozen,2024-01-04,605080,,文教休闲,2100,2024-01-03,2,22.98,48258.0,0.09548407652405339
vls_mom_contrarian_v1_frozen,2024-01-05,000042,,全国地产,8000,2024-01-03,3,5.76,46080.0,0.09152161082652827
vls_mom_contrarian_v1_frozen,2024-01-05,000809,,电气设备,14600,2024-01-03,3,3.18,46428.0,0.09221278965829112
vls_mom_contrarian_v1_frozen,2024-01-05,001223,,专用机械,700,2024-01-03,3,58.71,41097.0,0.08162464496826893
vls_mom_contrarian_v1_frozen,2024-01-05,002193,,纺织,6600,2024-01-03,3,6.76,44616.0,0.08861389298256045
vls_mom_contrarian_v1_frozen,2024-01-05,002853,,家居用品,3400,2024-01-03,3,13.02,44268.0,0.08792271415079761
vls_mom_contrarian_v1_frozen,2024-01-05,600638,,区域地产,8700,2024-01-03,3,5.25,45675.0,0.09071722166887324
vls_mom_contrarian_v1_frozen,2024-01-05,603190,,汽车配件,1500,2024-01-03,3,29.64,44460.0,0.08830405419590814
vls_mom_contrarian_v1_frozen,2024-01-05,603511,,服饰,2800,2024-01-03,3,15.46,43288.0,0.08597629100387925
vls_mom_contrarian_v1_frozen,2024-01-05,605069,,环境保护,4400,2024-01-03,3,10.1,44440.0,0.08826433127454246
vls_mom_contrarian_v1_frozen,2024-01-05,605080,,文教休闲,2100,2024-01-03,3,23.64,49644.0,0.09860023541389257
vls_mom_contrarian_v1_frozen,2024-01-08,000042,,全国地产,8000,2024-01-03,4,5.66,45280.0,0.09063982800041598
vls_mom_contrarian_v1_frozen,2024-01-08,000809,,电气设备,14600,2024-01-03,4,3.13,45698.0,0.0914765649285117
vls_mom_contrarian_v1_frozen,2024-01-08,001223,,专用机械,700,2024-01-03,4,57.4,40180.0,0.08043083677245394
