strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_overlay_multiplier,risk_overlay_drawdown_from_peak,risk_overlay_triggered_rules,risk_overlay_halt_new_entries,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2024-01-17,2024-01-16,53491.641704000045,430798.0,484289.64170400007,0.9685792834080001,10,0.8895461783659325,10.0,0.0,0.0,440564.0,10.0,0.0,494055.64170400007,10.0,1.0,10.0,0.10803846447152836,0.0,0.0,0.10803846447152836,0.0,0.0,0.0,0.0,0.0,1.0,0.022453340386981595,,0.0,NO_ACTION_CONFIRMED,484289.64170400007,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-18,2024-01-17,53491.641704000045,423424.0,476915.64170400007,0.9538312834080002,10,0.8878383575072593,10.0,0.0,0.0,430798.0,10.0,0.0,484289.64170400007,10.0,0.5,10.0,0.11112476061781944,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.041776509422870055,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,476915.64170400007,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-19,2024-01-17,53491.641704000045,419971.0,473462.64170400007,0.9469252834080001,10,0.887020353894274,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,473462.64170400007,0.0,26,1.0
vls_mom_contrarian_v1_frozen,2024-01-22,2024-01-19,53491.641704000045,392011.0,445502.64170400007,0.8910052834080001,10,0.87992968683777,10.0,0.0,0.0,419971.0,10.0,0.0,473462.64170400007,10.0,0.5,8.0,0.11298370286285836,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06319899059751315,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,445502.64170400007,0.0,26,
vls_mom_contrarian_v1_frozen,2024-01-23,2024-01-19,53491.641704000045,386407.0,439898.64170400007,0.8797972834080001,10,0.8784000753064529,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,439898.64170400007,0.0,28,1.0
vls_mom_contrarian_v1_frozen,2024-01-24,2024-01-19,53491.641704000045,399525.0,453016.64170400007,0.9060332834080002,10,0.8819212435490363,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,453016.64170400007,0.0,30,1.0
vls_mom_contrarian_v1_frozen,2024-01-25,2024-01-24,53491.641704000045,417491.0,470982.64170400007,0.9419652834080001,10,0.8864254497565579,10.0,0.0,0.0,399525.0,10.0,0.0,453016.64170400007,10.0,0.5,10.0,0.11672041773740768,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.10365378417807586,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,470982.64170400007,0.0,30,
vls_mom_contrarian_v1_frozen,2024-01-26,2024-01-25,53491.641704000045,421401.0,474892.64170400007,0.9497852834080002,10,0.887360558984316,10.0,0.0,0.0,417491.0,10.0,0.0,470982.64170400007,10.0,0.5,10.0,0.11246679506078953,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06810595959290566,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,474892.64170400007,0.0,30,
vls_mom_contrarian_v1_frozen,2024-01-29,2024-01-25,53491.641704000045,404512.0,458003.64170400007,0.9160072834080001,10,0.8832069511391116,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,458003.64170400007,0.0,32,1.0
vls_mom_contrarian_v1_frozen,2024-01-30,2024-01-29,53491.641704000045,385431.0,438922.64170400007,0.8778452834080002,10,0.8781296824963665,10.0,0.0,0.0,404512.0,10.0,0.0,458003.64170400007,10.0,0.5,10.0,0.11744927221860922,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.09378642354097,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,438922.64170400007,0.0,32,
vls_mom_contrarian_v1_frozen,2024-01-31,2024-01-29,53491.641704000045,360805.0,414296.64170400007,0.8285932834080001,10,0.8708856497508906,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,414296.64170400007,0.0,34,1.0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31,220558.24405700006,183990.0,404548.24405700003,0.809096488114,10,0.45480360551033855,2.0,2.0,0.0,63569.0,10.0,16.0,414296.64170400007,10.0,0.5,2.0,0.5392566147217348,0.5,0.5,0.039256614721734806,13134.781000000017,0.0,0.09376588192797587,0.0,0.0,0.5,0.18026581623517202,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,404548.24405700003,0.0,66,
vls_mom_contrarian_v1_frozen,2024-02-02,2024-02-01,206598.29468300007,184716.0,391314.2946830001,0.7826285893660001,10,0.47204000086333836,9.0,1.0,0.0,154485.0,10.0,2.0,404548.24405700003,10.0,0.5,1.0,0.5101755610942825,0.5,0.5,0.010175561094282526,3696.330000000009,0.0,0.0782958199356915,0.0,0.0,0.5,0.19955415696444082,market_breadth_collapse,0.0,NO_ACTION_CONFIRMED,391314.2946830001,0.0,70,
vls_mom_contrarian_v1_frozen,2024-02-05,2024-02-02,206598.29468300007,174872.0,381470.2946830001,0.7629405893660002,10,0.4584157729642298,10.0,1.0,0.0,184716.0,10.0,0.0,391314.2946830001,10.0,0.5,4.0,0.5317403405334986,0.5,0.5,0.03174034053349861,0.0,0.0,0.0,0.0,0.0,0.5,0.22573906795831666,"drawdown_20,market_breadth_collapse",0.0,NO_ACTION_CONFIRMED,381470.2946830001,0.0,70,
vls_mom_contrarian_v1_frozen,2024-02-06,2024-02-05,206598.29468300007,188399.0,394997.2946830001,0.7899945893660002,10,0.47696276034294655,10.0,1.0,0.0,174872.0,10.0,0.0,381470.2946830001,10.0,0.5,6.0,0.5429506049372866,0.5,0.5,0.04295060493728664,0.0,0.0,0.0,0.0,0.0,0.5,0.24521656908357634,"drawdown_20,market_breadth_collapse",0.0,NO_ACTION_CONFIRMED,394997.2946830001,0.0,70,
vls_mom_contrarian_v1_frozen,2024-02-07,2024-02-06,206598.29468300007,189392.0,395990.2946830001,0.7919805893660001,10,0.4782743479903035,10.0,1.0,0.0,188399.0,10.0,0.0,394997.2946830001,10.0,0.5,9.0,0.521671639228334,0.5,0.5,0.02167163922833404,0.0,0.0,0.0,0.0,0.0,0.5,0.21845182327685267,"drawdown_20,market_breadth_collapse",0.0,NO_ACTION_CONFIRMED,395990.2946830001,0.0,70,
vls_mom_contrarian_v1_frozen,2024-02-08,2024-02-06,206598.29468300007,187853.0,394451.2946830001,0.7889025893660001,10,0.47623877150908495,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,394451.2946830001,0.0,72,1.0
vls_mom_contrarian_v1_frozen,2024-02-19,2024-02-08,206598.29468300007,191250.0,397848.2946830001,0.7956965893660002,10,0.48071087033912085,10.0,1.0,0.0,187853.0,10.0,0.0,394451.2946830001,10.0,0.7,7.0,0.5241479100505415,0.30000000000000004,0.30000000000000004,0.22414791005054147,0.0,0.0,0.0,0.0,0.0,0.7,0.2195321479024512,drawdown_20,0.0,NO_ACTION_CONFIRMED,397848.2946830001,0.0,72,
vls_mom_contrarian_v1_frozen,2024-02-20,2024-02-19,206598.29468300007,195372.0,401970.2946830001,0.8039405893660001,10,0.4860359150520646,10.0,1.0,0.0,191250.0,10.0,0.0,397848.2946830001,10.0,0.7,8.0,0.5187284806656033,0.30000000000000004,0.30000000000000004,0.21872848066560324,0.0,0.0,0.0,0.0,0.0,0.7,0.21281078754868168,drawdown_20,0.0,NO_ACTION_CONFIRMED,401970.2946830001,0.0,72,
vls_mom_contrarian_v1_frozen,2024-02-21,2024-02-20,206598.29468300007,197570.0,404168.2946830001,0.8083365893660002,10,0.4888310206394576,10.0,1.0,0.0,195372.0,10.0,0.0,401970.2946830001,10.0,0.7,9.0,0.5155184494594663,0.30000000000000004,0.30000000000000004,0.2155184494594663,0.0,0.0,0.0,0.0,0.0,0.7,0.204654930210372,drawdown_20,0.0,NO_ACTION_CONFIRMED,404168.2946830001,0.0,72,
vls_mom_contrarian_v1_frozen,2024-02-22,2024-02-20,206598.29468300007,197267.0,403865.2946830001,0.8077305893660002,10,0.488447516033379,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,403865.2946830001,0.0,74,1.0
vls_mom_contrarian_v1_frozen,2024-02-23,2024-02-20,206598.29468300007,196560.0,403158.2946830001,0.8063165893660001,10,0.48755043017173555,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,403158.2946830001,0.0,76,1.0
vls_mom_contrarian_v1_frozen,2024-02-26,2024-02-23,206598.29468300007,196548.0,403146.2946830001,0.8062925893660001,10,0.4875351766647108,10.0,1.0,0.0,196560.0,10.0,0.0,403158.2946830001,10.0,0.7,5.0,0.5131075659928402,0.30000000000000004,0.30000000000000004,0.2131075659928402,0.0,0.0,0.0,0.0,0.0,0.7,0.20230433377225657,drawdown_20,0.0,NO_ACTION_CONFIRMED,403146.2946830001,0.0,76,
vls_mom_contrarian_v1_frozen,2024-02-27,2024-02-26,206598.29468300007,206252.0,412850.2946830001,0.8257005893660001,10,0.4995806050189864,10.0,1.0,0.0,196548.0,10.0,0.0,403146.2946830001,10.0,0.7,4.0,0.5120203020583137,0.30000000000000004,0.30000000000000004,0.21202030205831368,0.0,0.0,0.0,0.0,0.0,0.7,0.20232807717062137,drawdown_20,0.0,NO_ACTION_CONFIRMED,412850.2946830001,0.0,76,
vls_mom_contrarian_v1_frozen,2024-02-28,2024-02-26,206598.29468300007,196533.0,403131.2946830001,0.8062625893660001,10,0.487516108503912,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,403131.2946830001,0.0,78,1.0
vls_mom_contrarian_v1_frozen,2024-02-29,2024-02-28,206598.29468300007,203294.0,409892.2946830001,0.8197845893660002,10,0.4959693134930049,10.0,1.0,0.0,196533.0,10.0,0.0,403131.2946830001,10.0,0.7,5.0,0.513827309860616,0.30000000000000004,0.30000000000000004,0.21382730986061593,0.0,0.0,0.0,0.0,0.0,0.7,0.20235775641857737,drawdown_20,0.0,NO_ACTION_CONFIRMED,409892.2946830001,0.0,78,
vls_mom_contrarian_v1_frozen,2024-03-01,2024-02-29,206598.29468300007,203841.0,410439.2946830001,0.8208785893660001,10,0.49664104446294594,10.0,1.0,0.0,203294.0,10.0,0.0,409892.2946830001,10.0,1.0,5.0,0.5017209397137017,0.0,0.0,0.5017209397137017,0.0,0.0,0.0,0.0,0.0,1.0,0.18898033005654155,,0.0,NO_ACTION_CONFIRMED,410439.2946830001,0.0,78,
vls_mom_contrarian_v1_frozen,2024-03-04,2024-03-01,206598.29468300007,198972.0,405570.2946830001,0.8111405893660002,10,0.49059806057916433,10.0,1.0,0.0,203841.0,10.0,0.0,410439.2946830001,10.0,1.0,6.0,0.5023492127908763,0.0,0.0,0.5023492127908763,0.0,0.0,0.0,0.0,0.0,1.0,0.18789802681441262,,0.0,NO_ACTION_CONFIRMED,405570.2946830001,0.0,78,
vls_mom_contrarian_v1_frozen,2024-03-05,2024-03-04,206598.29468300007,190133.0,396731.2946830001,0.7934625893660001,10,0.4792488078156825,10.0,1.0,0.0,198972.0,10.0,0.0,405570.2946830001,10.0,1.0,7.0,0.5117983304838163,0.0,0.0,0.5117983304838163,0.0,0.0,0.0,0.0,0.0,1.0,0.19753191070093126,,0.0,NO_ACTION_CONFIRMED,396731.2946830001,0.0,78,
vls_mom_contrarian_v1_frozen,2024-03-06,2024-03-05,206598.29468300007,194896.0,401494.2946830001,0.8029885893660001,10,0.4854265741282331,10.0,1.0,0.0,190133.0,10.0,0.0,396731.2946830001,10.0,0.7,8.0,0.5212399392531796,0.30000000000000004,0.30000000000000004,0.22123993925317953,0.0,0.0,0.0,0.0,0.0,0.7,0.21502090221313871,drawdown_20,0.0,NO_ACTION_CONFIRMED,401494.2946830001,0.0,78,
vls_mom_contrarian_v1_frozen,2024-03-07,2024-03-06,206598.29468300007,191978.0,398576.2946830001,0.7971525893660002,10,0.48165935245267405,10.0,1.0,0.0,194896.0,10.0,0.0,401494.2946830001,10.0,0.7,8.0,0.5129088437537599,0.30000000000000004,0.30000000000000004,0.21290884375375985,0.0,0.0,0.0,0.0,0.0,0.7,0.2055967516788425,drawdown_20,0.0,NO_ACTION_CONFIRMED,398576.2946830001,0.0,78,
vls_mom_contrarian_v1_frozen,2024-03-08,2024-03-06,206598.29468300007,190560.0,397158.2946830001,0.7943165893660001,10,0.47980868724421155,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,397158.2946830001,0.0,80,1.0
vls_mom_contrarian_v1_frozen,2024-03-11,2024-03-08,206598.29468300007,193813.0,400411.2946830001,0.8008225893660001,10,0.4840347976533454,10.0,10.0,0.0,190560.0,10.0,0.0,397158.2946830001,10.0,0.7,4.0,0.5200721497765349,0.30000000000000004,0.30000000000000004,0.2200721497765349,0.0,0.0,0.0,0.0,0.0,0.7,0.2141760329546578,drawdown_20,0.0,NO_ACTION_CONFIRMED,400411.2946830001,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-12,2024-03-11,206598.29468300007,195387.0,401985.2946830001,0.8039705893660002,10,0.4860550935179841,10.0,10.0,0.0,193813.0,10.0,0.0,400411.2946830001,10.0,0.7,6.0,0.5155943557286354,0.30000000000000004,0.30000000000000004,0.2155943557286354,0.0,0.0,0.0,0.0,0.0,0.7,0.20773959338126594,drawdown_20,0.0,NO_ACTION_CONFIRMED,401985.2946830001,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-13,2024-03-12,206598.29468300007,192991.0,399589.2946830001,0.7991785893660002,10,0.4829733993577144,10.0,10.0,0.0,195387.0,10.0,0.0,401985.2946830001,10.0,0.7,5.0,0.5140919779750509,0.30000000000000004,0.30000000000000004,0.21409197797505086,0.0,0.0,0.0,0.0,0.0,0.7,0.20462525096241602,drawdown_20,0.0,NO_ACTION_CONFIRMED,399589.2946830001,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-14,2024-03-13,130231.21333475011,268725.0,398956.2133347501,0.7979124266695002,10,0.6735701588748596,9.0,9.0,0.0,163687.0,10.0,2.0,399589.2946830001,10.0,0.7,3.0,0.32581815045199936,0.30000000000000004,0.30000000000000004,0.02581815045199931,10166.299000000043,0.0,0.08781250000000036,0.0,0.0,0.7,0.2093660161692549,drawdown_20,0.0,NO_ACTION_CONFIRMED,398956.2133347501,0.0,84,
vls_mom_contrarian_v1_frozen,2024-03-15,2024-03-14,130231.21333475011,281392.0,411623.2133347501,0.8232464266695002,10,0.6836154786322988,10.0,9.0,0.0,268725.0,10.0,0.0,398956.2133347501,10.0,0.7,1.0,0.3272279055277905,0.30000000000000004,0.30000000000000004,0.027227905527790475,0.0,0.0,0.0,0.0,0.0,0.7,0.21061864138999037,drawdown_20,0.0,NO_ACTION_CONFIRMED,411623.2133347501,0.0,84,
vls_mom_contrarian_v1_frozen,2024-03-18,2024-03-14,130231.21333475011,281495.0,411726.2133347501,0.8234524266695001,10,0.6836946273594029,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,411726.2133347501,0.0,86,1.0
vls_mom_contrarian_v1_frozen,2024-03-19,2024-03-18,130231.21333475011,279259.0,409490.2133347501,0.8189804266695002,10,0.6819674583326643,10.0,9.0,0.0,281495.0,10.0,0.0,411726.2133347501,10.0,1.0,2.0,0.3165060109924765,0.0,0.0,0.3165060109924765,0.0,0.0,0.0,0.0,0.0,1.0,0.1853517082967797,,0.0,NO_ACTION_CONFIRMED,409490.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-20,2024-03-19,130231.21333475011,279665.0,409896.2133347501,0.8197924266695001,10,0.6822824678587744,10.0,9.0,0.0,279259.0,10.0,0.0,409490.2133347501,10.0,1.0,2.0,0.3177252835005493,0.0,0.0,0.3177252835005493,0.0,0.0,0.0,0.0,0.0,1.0,0.18977589485875454,,0.0,NO_ACTION_CONFIRMED,409896.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-21,2024-03-20,130231.21333475011,278056.0,408287.2133347501,0.8165744266695002,10,0.68103038968312,10.0,9.0,0.0,279665.0,10.0,0.0,409896.2133347501,10.0,1.0,3.0,0.31730879685826663,0.0,0.0,0.31730879685826663,0.0,0.0,0.0,0.0,0.0,1.0,0.18897257654741206,,0.0,NO_ACTION_CONFIRMED,408287.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-22,2024-03-21,130231.21333475011,274695.0,404926.2133347501,0.8098524266695002,10,0.67838285335435,10.0,9.0,0.0,278056.0,10.0,0.0,408287.2133347501,10.0,1.0,3.0,0.3194131884450539,0.0,0.0,0.3194131884450539,0.0,0.0,0.0,0.0,0.0,1.0,0.192156170544826,,0.0,NO_ACTION_CONFIRMED,404926.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-25,2024-03-22,130231.21333475011,269480.0,399711.2133347501,0.7994224266695001,10,0.6741867403512544,10.0,9.0,0.0,274695.0,10.0,0.0,404926.2133347501,10.0,1.0,5.0,0.32206892067489057,0.0,0.0,0.32206892067489057,0.0,0.0,0.0,0.0,0.0,1.0,0.1988063007035011,,0.0,NO_ACTION_CONFIRMED,399711.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-26,2024-03-25,130231.21333475011,266344.0,396575.2133347501,0.7931504266695002,10,0.671610305042384,10.0,9.0,0.0,269480.0,10.0,0.0,399711.2133347501,10.0,0.7,5.0,0.3261249339791721,0.30000000000000004,0.30000000000000004,0.026124933979172038,0.0,0.0,0.0,0.0,0.0,0.7,0.2091247859095382,drawdown_20,0.0,NO_ACTION_CONFIRMED,396575.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-27,2024-03-26,130231.21333475011,266511.0,396742.2133347501,0.7934844266695001,10,0.6717485335373983,10.0,9.0,0.0,266344.0,10.0,0.0,396575.2133347501,10.0,0.7,4.0,0.3274451144635495,0.30000000000000004,0.30000000000000004,0.02744511446354947,0.0,0.0,0.0,0.0,0.0,0.7,0.2153297273488733,drawdown_20,0.0,NO_ACTION_CONFIRMED,396742.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-28,2024-03-27,130231.21333475011,268254.0,398485.2133347501,0.7969704266695001,10,0.6731843266029836,10.0,9.0,0.0,266511.0,10.0,0.0,396742.2133347501,10.0,0.7,4.0,0.3283656828547852,0.30000000000000004,0.30000000000000004,0.028365682854785135,0.0,0.0,0.0,0.0,0.0,0.7,0.21499929838829643,drawdown_20,0.0,NO_ACTION_CONFIRMED,398485.2133347501,0.0,86,
vls_mom_contrarian_v1_frozen,2024-03-29,2024-03-27,130231.21333475011,268238.0,398469.2133347501,0.7969384266695002,10,0.6731712037553473,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,398469.2133347501,0.0,88,1.0
vls_mom_contrarian_v1_frozen,2024-04-01,2024-03-27,130231.21333475011,270883.0,401114.2133347501,0.8022284266695002,10,0.6753263559223079,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,401114.2133347501,0.0,90,1.0
vls_mom_contrarian_v1_frozen,2024-04-02,2024-04-01,130231.21333475011,269753.0,399984.2133347501,0.7999684266695002,10,0.6744091166774162,10.0,9.0,0.0,270883.0,10.0,0.0,401114.2133347501,10.0,0.7,4.0,0.3252875407189431,0.30000000000000004,0.30000000000000004,0.02528754071894307,0.0,0.0,0.0,0.0,0.0,0.7,0.20634878691738673,drawdown_20,0.0,NO_ACTION_CONFIRMED,399984.2133347501,0.0,90,
vls_mom_contrarian_v1_frozen,2024-04-03,2024-04-02,130231.21333475011,269741.0,399972.2133347501,0.7999444266695002,10,0.674399348272338,10.0,9.0,0.0,269753.0,10.0,0.0,399984.2133347501,10.0,0.7,6.0,0.3254867234602344,0.30000000000000004,0.30000000000000004,0.02548672346023434,0.0,0.0,0.0,0.0,0.0,0.7,0.20858462359673896,drawdown_20,0.0,NO_ACTION_CONFIRMED,399972.2133347501,0.0,90,
vls_mom_contrarian_v1_frozen,2024-04-08,2024-04-03,123002.60946625013,268087.0,391089.6094662501,0.7821792189325002,10,0.6854874011249719,9.0,8.0,0.0,252928.0,10.0,2.0,399972.2133347501,10.0,0.7,5.0,0.30757987418654875,0.30000000000000004,0.30000000000000004,0.007579874186548707,2488.7500000000073,0.0,0.09476439790575943,0.0,0.0,0.7,0.20860836699510377,drawdown_20,0.0,NO_ACTION_CONFIRMED,391089.6094662501,0.0,94,
vls_mom_contrarian_v1_frozen,2024-04-09,2024-04-03,123002.60946625013,271245.0,394247.6094662501,0.7884952189325002,10,0.6880067081883476,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,394247.6094662501,0.0,96,1.0
vls_mom_contrarian_v1_frozen,2024-04-10,2024-04-03,123002.60946625013,276621.0,399623.6094662501,0.7992472189325003,10,0.6922038474390032,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,399623.6094662501,0.0,98,1.0
vls_mom_contrarian_v1_frozen,2024-04-11,2024-04-10,123002.60946625013,272017.0,395019.6094662501,0.7900392189325002,10,0.6886164470861306,10.0,8.0,0.0,276621.0,10.0,0.0,399623.6094662501,10.0,0.7,6.0,0.308995410739705,0.30000000000000004,0.30000000000000004,0.008995410739704945,0.0,0.0,0.0,0.0,0.0,0.7,0.20929812037187928,drawdown_20,0.0,NO_ACTION_CONFIRMED,395019.6094662501,0.0,98,
vls_mom_contrarian_v1_frozen,2024-04-12,2024-04-10,123002.60946625013,269664.0,392666.6094662501,0.7853332189325002,10,0.6867505244883262,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,392666.6094662501,0.0,100,1.0
vls_mom_contrarian_v1_frozen,2024-04-15,2024-04-10,123002.60946625013,263054.0,386056.6094662501,0.7721132189325002,10,0.681387116681386,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,386056.6094662501,0.0,102,1.0
vls_mom_contrarian_v1_frozen,2024-04-16,2024-04-10,123002.60946625013,248974.0,371976.6094662501,0.7439532189325002,10,0.6693270320336895,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,371976.6094662501,0.0,104,1.0
