strategy,trade_date,industry,weight,market_value
production_governed_vol_position_v1_1_recovery,2026-01-21,软件服务,0.4723608195605517,255038.0
production_governed_vol_position_v1_1_recovery,2024-04-03,银行,0.4721106858623296,233397.24
production_governed_vol_position_v1_1_recovery,2024-04-09,银行,0.4718199133261546,233563.0
production_governed_vol_position_v1_1_recovery,2025-05-19,软件服务,0.4711172808359704,209104.0
production_governed_vol_position_v1_1_recovery,2024-04-02,银行,0.46979752745376835,234388.28
production_governed_vol_position_v1_1_recovery,2024-04-01,银行,0.4675754797562873,235380.36
production_governed_vol_position_v1_1_recovery,2025-05-20,软件服务,0.46750781587632567,206007.0
production_governed_vol_position_v1_1_recovery,2024-11-21,广告包装,0.4670184870817807,245256.32
production_governed_vol_position_v1_1_recovery,2024-11-27,广告包装,0.4666275984060046,244798.29
production_governed_vol_position_v1_1_recovery,2024-11-26,广告包装,0.4628589679498106,237262.8
production_governed_vol_position_v1_1_recovery,2024-11-20,广告包装,0.4599845660899904,238405.43
production_governed_vol_position_v1_1_recovery,2024-11-22,广告包装,0.4599702537774691,236806.4
production_governed_vol_position_v1_1_recovery,2025-05-07,软件服务,0.4598564318660376,209319.41999999998
production_governed_vol_position_v1_1_recovery,2024-11-15,广告包装,0.4419750065459733,226530.88
production_governed_vol_position_v1_1_recovery,2024-11-18,广告包装,0.4313348034238563,211458.27
production_governed_vol_position_v1_1_recovery,2026-06-11,半导体,0.4265433260757598,288030.0
production_governed_vol_position_v1_1_recovery,2024-11-14,广告包装,0.4251306713847636,210773.67
production_governed_vol_position_v1_1_recovery,2024-11-19,广告包装,0.4248473331573887,205065.41
production_governed_vol_position_v1_1_recovery,2026-05-27,半导体,0.4171133800336903,266540.0
production_governed_vol_position_v1_1_recovery,2025-05-21,软件服务,0.415942257372438,183568.0
production_governed_vol_position_v1_1_recovery,2025-05-06,软件服务,0.4097291297279404,189972.0
production_governed_vol_position_v1_1_recovery,2026-06-17,半导体,0.4041136907000341,286705.93
production_governed_vol_position_v1_1_recovery,2026-05-28,半导体,0.40163775287002346,257606.0
production_governed_vol_position_v1_1_recovery,2026-01-15,软件服务,0.40047948053911075,225450.0
production_governed_vol_position_v1_1_recovery,2026-06-01,半导体,0.3991655492698708,244900.0
production_governed_vol_position_v1_1_recovery,2026-06-15,半导体,0.3986115673336048,267402.0
production_governed_vol_position_v1_1_recovery,2025-04-30,软件服务,0.3974915477267396,179819.99999999997
production_governed_vol_position_v1_1_recovery,2025-07-17,通信设备,0.39708847742168596,175387.94
production_governed_vol_position_v1_1_recovery,2026-06-12,半导体,0.39700273993930113,252752.0
production_governed_vol_position_v1_1_recovery,2026-05-29,半导体,0.3959043912909679,249297.0
production_governed_vol_position_v1_1_recovery,2026-06-02,半导体,0.3929152465032122,245638.0
production_governed_vol_position_v1_1_recovery,2026-06-16,半导体,0.3928179448090593,272258.0
production_governed_vol_position_v1_1_recovery,2026-06-10,半导体,0.3906592988460542,248830.0
production_governed_vol_position_v1_1_recovery,2026-06-03,元器件,0.3893699017842397,246521.99999999997
production_governed_vol_position_v1_1_recovery,2025-04-29,软件服务,0.3877634701017333,172692.0
production_governed_vol_position_v1_1_recovery,2026-05-26,半导体,0.38692645716313956,246195.41999999998
production_governed_vol_position_v1_1_recovery,2025-12-10,通信设备,0.3843938990240837,175154.37
production_governed_vol_position_v1_1_recovery,2025-04-28,软件服务,0.3832232839311962,169560.0
production_governed_vol_position_v1_1_recovery,2024-01-18,软件服务,0.3816818492005583,182755.0
production_governed_vol_position_v1_1_recovery,2025-12-09,通信设备,0.379791119272207,171882.96000000002
production_governed_vol_position_v1_1_recovery,2025-12-11,通信设备,0.3797623274170024,170098.57
production_governed_vol_position_v1_1_recovery,2024-06-13,新型电力,0.3796788081071243,188600.34
production_governed_vol_position_v1_1_recovery,2024-06-07,新型电力,0.3766664601055728,188057.46
production_governed_vol_position_v1_1_recovery,2025-04-11,元器件,0.3762215561045911,165558.75
production_governed_vol_position_v1_1_recovery,2025-04-14,元器件,0.3755860789291387,165661.77000000002
production_governed_vol_position_v1_1_recovery,2025-04-25,软件服务,0.3755098973704777,164322.0
production_governed_vol_position_v1_1_recovery,2024-06-11,新型电力,0.3749046163145779,185887.68
production_governed_vol_position_v1_1_recovery,2025-04-07,元器件,0.3726828360687079,164015.49
production_governed_vol_position_v1_1_recovery,2024-01-15,软件服务,0.3723490668134388,175662.0
production_governed_vol_position_v1_1_recovery,2024-06-05,新型电力,0.3719788239416164,183898.86
production_governed_vol_position_v1_1_recovery,2024-01-17,软件服务,0.3719577866043301,175248.24
production_governed_vol_position_v1_1_recovery,2024-06-12,新型电力,0.3716157073798647,186973.44
production_governed_vol_position_v1_1_recovery,2024-06-14,新型电力,0.3712378751279796,181548.12
production_governed_vol_position_v1_1_recovery,2025-12-08,通信设备,0.3711889756590765,166931.4
production_governed_vol_position_v1_1_recovery,2024-01-16,软件服务,0.3711788306973523,174881.16
production_governed_vol_position_v1_1_recovery,2025-09-11,通信设备,0.3711700631163386,169769.2
production_governed_vol_position_v1_1_recovery,2024-06-03,新型电力,0.3708625290619664,181367.16
production_governed_vol_position_v1_1_recovery,2025-04-21,软件服务,0.3707821333814387,163080.0
production_governed_vol_position_v1_1_recovery,2024-06-06,新型电力,0.3696960105349839,183536.94
production_governed_vol_position_v1_1_recovery,2024-06-04,新型电力,0.3695674001260311,183175.02
production_governed_vol_position_v1_1_recovery,2024-06-17,新型电力,0.3688162124106378,181367.16
production_governed_vol_position_v1_1_recovery,2024-01-25,软件服务,0.3658849806653386,172040.4
production_governed_vol_position_v1_1_recovery,2025-04-10,元器件,0.3655300376179506,158098.98
production_governed_vol_position_v1_1_recovery,2024-01-19,软件服务,0.3654139835865683,170520.32
production_governed_vol_position_v1_1_recovery,2025-04-15,元器件,0.3644697610322591,158510.55000000002
production_governed_vol_position_v1_1_recovery,2025-04-23,软件服务,0.3619549100874228,155574.0
production_governed_vol_position_v1_1_recovery,2024-01-05,电信运营,0.361365944241178,171475.52000000002
production_governed_vol_position_v1_1_recovery,2024-01-08,电信运营,0.3611212746879312,171719.84
