rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-06-30,production_governed_vol_position,000021,深科技,元器件,元器件,generic,research,liquidity_detail_score,97.99611401977896,0.2,0.5,0.09999999999999999,64.27,70.96,,,97.99611401977896,29.71,99.48,98.72,96.80046538685282,95.22978475858056,98.91409734341671,99.01105293775451,55.15,0,CORE,过滤,1.046811995028481,normal_liquidity,index_neutral,0.0479128262905685,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
2,2026-06-30,production_governed_vol_position,688110,东芯股份,半导体,半导体,generic,research,liquidity_detail_score,95.08517355051387,0.2,0.5,0.09999999999999999,203.7,61.76,,,95.08517355051387,29.24,96.74,98.14,89.39305797944542,94.72561566802405,96.08299398875315,95.98603839441536,63.28,0,SCAN,可买,1.046811995028481,normal_liquidity,index_neutral,0.039292040925958185,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
3,2026-06-30,production_governed_vol_position,688120,华海清科,半导体,半导体,generic,research,liquidity_detail_score,94.94914872988171,0.2,0.5,0.09999999999999999,322.18,45.96,,,94.94914872988171,29.01,47.61,67.79,96.6259453170448,87.45394609268955,97.49854566608494,92.01085902656583,55.25,0,BASE,可买,1.046811995028481,normal_liquidity,index_neutral,0.12839796424503908,-0.09896909177046498,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
4,2026-06-30,production_governed_vol_position,688012,中微公司,半导体,半导体,generic,research,liquidity_detail_score,94.45192165987977,0.2,0.5,0.09999999999999999,468.5,49.3,,,94.45192165987977,29.81,97.01,98.55,91.87512119449292,90.28504944735312,99.37948419623812,78.80550707775839,57.6,1,BASE,过滤,1.046811995028481,normal_liquidity,index_neutral,0.038358444924421684,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
5,2026-06-30,production_governed_vol_position,300223,北京君正,半导体,半导体,generic,research,liquidity_detail_score,94.41870079503587,0.2,0.5,0.09999999999999999,248.9,67.19,,,94.41870079503587,29.74,47.61,98.6,91.64242776808221,92.26294357184409,98.33236377738996,78.47585805700989,67.91,1,WATCH,可买,1.046811995028481,normal_liquidity,index_neutral,0.06364034606044336,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
