strategy,strategy_display_name,rank,signal_date,symbol,name,industry,rank_score,effective_weight,sort_col,adaptive_role,adaptive_underlying_strategy,adaptive_position_scale,adaptive_position_reason,market_style_state,selected_strategy,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_version,strategy_source,ashare_resolved_strategy,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_weight_penalty,ashare_weight_reason,ashare_supplement,target_position_ratio,style_reason,switch_reason,route_reason,risk_veto_reason,base_strategy,hold_days,position_ratio
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,1.0,2026-06-12,002636,金安国纪,元器件,74.32,0.2,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tiered_liquidity_then_bs_v2,10,0.7
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,2.0,2026-06-12,688082,盛美上海,半导体,73.68,0.2,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tiered_liquidity_then_bs_v2,10,0.7
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,3.0,2026-06-12,301377,鼎泰高科,机械基件,72.89,0.2,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tiered_liquidity_then_bs_v2,10,0.7
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,4.0,2026-06-12,002119,康强电子,半导体,72.67,0.2,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tiered_liquidity_then_bs_v2,10,0.7
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,5.0,2026-06-12,600900,长江电力,水力发电,71.99,0.2,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tiered_liquidity_then_bs_v2,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,1.0,2026-06-12,688146,中船特气,半导体,96.18572922719349,0.2,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,2.0,2026-06-12,600869,远东股份,电气设备,95.41503002130543,0.2,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,3.0,2026-06-12,000657,中钨高新,小金属,95.16853767189619,0.2,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,4.0,2026-06-12,002466,天齐锂业,小金属,94.65867131512687,0.2,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,5.0,2026-06-12,688498,源杰科技,半导体,94.60595002905288,0.2,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,1.0,2026-06-12,688146,中船特气,半导体,96.18572922719349,0.2,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,2.0,2026-06-12,600869,远东股份,电气设备,95.41503002130543,0.2,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,3.0,2026-06-12,000657,中钨高新,小金属,95.16853767189619,0.2,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,4.0,2026-06-12,002466,天齐锂业,小金属,94.65867131512687,0.2,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,5.0,2026-06-12,688498,源杰科技,半导体,94.60595002905288,0.2,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,1.0,2026-06-12,688146,中船特气,半导体,96.18572922719349,0.2,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,2.0,2026-06-12,600869,远东股份,电气设备,95.41503002130543,0.2,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,3.0,2026-06-12,000657,中钨高新,小金属,95.16853767189619,0.2,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,4.0,2026-06-12,002466,天齐锂业,小金属,94.65867131512687,0.2,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,5.0,2026-06-12,688498,源杰科技,半导体,94.60595002905288,0.2,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,1.0,2026-06-12,300308,中际旭创,通信设备,30.0,0.2,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,2.0,2026-06-12,603986,兆易创新,半导体,29.99,0.2,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,3.0,2026-06-12,300502,新易盛,通信设备,29.99,0.2,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,4.0,2026-06-12,000725,京东方Ａ,元器件,29.98,0.2,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,5.0,2026-06-12,300394,天孚通信,通信设备,29.98,0.2,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,1.0,2026-06-12,688146,中船特气,半导体,96.18572922719349,0.016057244166459317,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,2.0,2026-06-12,600869,远东股份,电气设备,95.41503002130543,0.02944751030038286,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,3.0,2026-06-12,000657,中钨高新,小金属,95.16853767189619,0.032648817237837344,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,4.0,2026-06-12,002466,天齐锂业,小金属,94.65867131512687,0.05862044304693755,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,5.0,2026-06-12,688498,源杰科技,半导体,94.60595002905288,0.00916622858307826,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,1.0,2026-06-12,688146,中船特气,半导体,96.18572922719349,0.0365899581589958,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,2.0,2026-06-12,600869,远东股份,电气设备,95.41503002130543,0.2,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,3.0,2026-06-12,000657,中钨高新,小金属,95.16853767189619,0.2,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,4.0,2026-06-12,002466,天齐锂业,小金属,94.65867131512687,0.050421511627906986,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,5.0,2026-06-12,688498,源杰科技,半导体,94.60595002905288,0.0983464461928257,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_score,基础综合评分策略,1.0,2026-06-12,002636,金安国纪,元器件,84.17,0.2,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_score,10,0.7
baseline_full_score,基础综合评分策略,2.0,2026-06-12,002718,友邦吊顶,其他建材,82.31,0.2,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_score,10,0.7
baseline_full_score,基础综合评分策略,3.0,2026-06-12,600900,长江电力,水力发电,81.94,0.2,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_score,10,0.7
baseline_full_score,基础综合评分策略,4.0,2026-06-12,688082,盛美上海,半导体,81.59,0.2,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_score,10,0.7
baseline_full_score,基础综合评分策略,5.0,2026-06-12,002971,和远气体,化工原料,81.13,0.2,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_full_score,10,0.7
adaptive_style_switch_dynamic_position,市场风格自适应切换策略（动态仓位）,1.0,2026-06-12,300308,中际旭创,通信设备,30.0,0.13999999999999999,adaptive:baseline_full_liquidity:s_liquidity,recent_champion,baseline_full_liquidity,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity,baseline_full_liquidity,12.535921475426651,1.0,index_neutral,normal,,,,,,,,,,,,,,,,,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,,,adaptive_style_switch_dynamic_position,10,0.7
