strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,route_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_position_reason,strategy_source,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count
production_governed_vol_position_v1_2b_dynamic_score,2025-09-02,2025-09-01,203606.8016975,289223.2,492830.0016975,0.985660003395,4,0.5868619990743295,0,0.0,5,4,500000.0,5,0.7,0,0.40739459113295207,0.30000000000000004,0.30000000000000004,0.10739459113295202,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,,,,,0.08247057380984857,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-03,2025-09-02,153804.86823999998,338516.22,492321.08823999995,0.9846421764799999,5,0.6875923621516246,4,292160.19,5,1,495766.9916975,5,0.7,2,0.3102595589770869,0.30000000000000004,0.30000000000000004,0.010259558977086858,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,,,,,0.0736393265359149,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-04,2025-09-03,153804.86823999998,311850.75,465655.61824,0.9313112364799999,5,0.6697025393544622,5,342268.59,5,0,496073.45824,5,0.7,3,0.31004454216453825,0.30000000000000004,0.30000000000000004,0.010044542164538206,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.001032634895901663,,,,0.14008133467088124,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-05,2025-09-04,153804.86823999998,329503.19,483308.05824,0.96661611648,5,0.6817663897430324,5,313803.03,5,0,467607.89824,5,0.7,3,0.32891845672174586,0.30000000000000004,0.30000000000000004,0.02891845672174581,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.09528922285881611,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-08,2025-09-05,153804.86823999998,318687.26,472492.12824,0.94498425648,5,0.6744816282698458,5,325694.55,5,0,479499.41823999997,5,0.7,3,0.3207613239751988,0.30000000000000004,0.30000000000000004,0.020761323975198753,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.11506464046210203,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-09,2025-09-08,153804.86823999998,314300.05,468104.91823999997,0.9362098364799999,5,0.6714307791973607,5,315446.51999999996,5,0,469251.38824,5,0.7,3,0.32776646397758985,0.30000000000000004,0.30000000000000004,0.027766463977589806,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.10846222154595533,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-10,2025-09-09,153804.86823999998,321721.32,475526.18824,0.95105237648,5,0.676558574388391,5,320878.26999999996,5,0,474683.13824,5,0.7,5,0.3240158662687449,0.30000000000000004,0.30000000000000004,0.024015866268744857,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.10532160305738075,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-11,2025-09-10,153804.86823999998,347100.3,500905.16823999997,1.00181033648,5,0.6929461343343396,5,327646.61,5,0,481451.47823999997,5,0.5,3,0.31946078720591115,0.5,0.5,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.06983728870725836,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-12,2025-09-11,153804.86823999998,350444.58999999997,504249.45823999995,1.00849891648,5,0.6949825810882759,5,341387.02,5,0,495191.88824,5,0.7,3,0.31059650186647814,0.30000000000000004,0.30000000000000004,0.010596501866478092,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.05324241604045975,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-15,2025-09-12,153804.86823999998,353825.22,507630.08823999995,1.01526017648,5,0.697013885104298,5,348051.22000000003,5,0,501856.08823999995,5,0.7,5,0.30647205811409167,0.30000000000000004,0.30000000000000004,0.006472058114091628,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.07010227947843638,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-16,2025-09-15,172672.36845749995,334335.69,507008.05845749995,1.014016116915,5,0.6594287495492062,1,48915.11,5,8,508035.32824,5,0.7,1,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.05751958978022427,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-17,2025-09-16,152914.05443249995,355084.9,507998.95443249994,1.015997908865,5,0.6989874622806566,4,285786.95999999996,5,2,506552.9684574999,5,0.7,3,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.02876865594863376,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.07800779788975999,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-18,2025-09-17,152914.05443249995,350985.5,503899.5544324999,1.0077991088649998,5,0.6965386194780143,5,354875.06,5,0,507789.1144325,5,0.7,4,0.30113692886740034,0.30000000000000004,0.30000000000000004,0.0011369288674002997,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.03184479919100536,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.054591709506380585,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-19,2025-09-18,152914.05443249995,354690.06,507604.1144325,1.015208228865,5,0.6987533195954144,5,351902.76,5,0,504816.81443249993,5,0.7,5,0.30290998647579004,0.30000000000000004,0.30000000000000004,0.002909986475789994,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.08212922746867601,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.0557160833754276,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-22,2025-09-19,152914.05443249995,363999.14,516913.19443249993,1.033826388865,5,0.7041784653990528,5,356769.05999999994,5,0,509683.1144325,5,0.7,4,0.3000178936725422,0.30000000000000004,0.30000000000000004,1.789367254217966e-05,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.05027033126858216,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.044297040341387144,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-23,2025-09-22,152914.05443249995,367863.04,520777.09443249996,1.041554188865,5,0.7063733100643892,5,363622.05999999994,5,0,516536.1144325,5,0.7,3,0.29603748926733076,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.09401440476472134,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.05061970366116991,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-24,2025-09-23,152914.05443249995,375987.9,528901.9544325,1.057803908865,5,0.7108839300914036,5,365395.43999999994,5,0,518309.4944325,5,0.7,4,0.29502460609934694,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.11252215932816734,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.03820003760658154,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-25,2025-09-24,152914.05443249995,385040.82,537954.8744325,1.075909748865,5,0.7157492910649573,5,377152.24,5,0,530066.2944324999,5,0.7,4,0.2884809995251876,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.11224569227207537,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.12729248145888025,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-26,2025-09-25,152914.05443249995,374347.74,527261.7944324999,1.0545235888649998,5,0.7099845730391224,5,380875.16000000003,5,0,533789.2144325,5,0.7,4,0.2864689849439373,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.07396550992412254,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.09031639610846073,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-29,2025-09-26,152914.05443249995,387552.7,540466.7544325,1.080933508865,5,0.7170703781899359,5,378439.52,5,0,531353.5744324999,5,0.7,4,0.2877821130606232,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.0456368089572583,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.060072365635397876,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-30,2025-09-29,194876.399085,356192.70999999996,551069.109085,1.10213821817,5,0.646366679111129,1,71827.37999999999,5,7,540913.3944324999,5,0.7,1,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.06468620941352743,0.0,,,,,,,,,,,,-0.0551394666799927,,,,0.09128147824912793,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-09,2025-09-30,176110.1853725,369565.94,545676.1253725,1.091352250745,5,0.6772624324506038,3,203826.97999999998,5,4,551564.339085,5,0.7,2,0.31943302675100727,0.30000000000000004,0.30000000000000004,0.01943302675100722,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.08690404401371743,0.0,,,,,,,,,,,,-0.05416276214233773,,,,0.04739407276804052,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-10,2025-10-09,176110.1853725,354228.66000000003,530338.8453725,1.060677690745,5,0.667928934662888,5,359671.08,5,0,535781.2653725,5,0.7,4,0.3286979160237341,0.30000000000000004,0.30000000000000004,0.02869791602373406,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.07416781198317679,0.0,,,,,,,,,,,,-0.03145641737355542,,,,0.11648028558205296,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-13,2025-10-10,176110.1853725,364134.62,540244.8053725,1.080489610745,5,0.6740178089244715,5,337751.87,5,0,513862.0553725,5,0.7,4,0.342718796866286,0.30000000000000004,0.30000000000000004,0.042718796866285935,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.05246936757024212,0.0,,,,,,,,,,,,-0.03761826487955511,,,,0.0712870971934075,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-14,2025-10-13,176110.1853725,342571.0,518681.1853725,1.037362370745,5,0.6604654451731783,5,371442.30000000005,5,0,547552.4853725,5,0.7,4,0.32163160624262754,0.30000000000000004,0.30000000000000004,0.0216316062426275,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.06430344044096681,0.0,,,,,,,,,,,,-0.03761826487955511,,,,0.16332663322493604,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-15,2025-10-14,176110.1853725,345326.65,521436.8353725,1.042873670745,5,0.6622597917412341,5,345680.55000000005,5,0,521790.7353725,5,0.7,4,0.33751113891812795,0.30000000000000004,0.30000000000000004,0.037511138918127906,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.0034202859571828004,0.0,,,,,,,,,,,,-0.05877288924120094,,,,0.13971969906286155,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-16,2025-10-15,176110.1853725,346012.94,522123.12537250004,1.044246250745,5,0.6627037248218853,5,343814.03,5,0,519924.2153725,5,0.7,5,0.3387227987569799,0.30000000000000004,0.30000000000000004,0.03872279875697987,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.0012668393964578861,0.0,,,,,,,,,,,,-0.05877288924120094,,,,0.11138681438074942,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-17,2025-10-16,176110.1853725,328204.41000000003,504314.5953725,1.008629190745,5,0.6507930030412458,5,345321.63,5,0,521431.8153725,5,0.7,5,0.337743459797693,0.30000000000000004,0.30000000000000004,0.037743459797692946,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,-0.012816797145840497,0.0,,,,,,,,,,,,-0.05877288924120094,,,,0.22854966936794358,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-20,2025-10-17,176110.1853725,328771.79,504881.9753725,1.009763950745,5,0.6511854374627524,5,333688.41,5,0,509798.5953725,5,0.7,5,0.3454505111843623,0.30000000000000004,0.30000000000000004,0.045450511184362274,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,-0.06253364484425916,0.0,,,,,,,,,,,,-0.08484328542772346,,,,0.13480253823950245,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-21,2025-10-20,176110.1853725,340055.71,516165.89537250006,1.032331790745,5,0.6588108843467717,5,332271.76,5,0,508381.9453725,5,0.5,5,0.3464131387346203,0.5,0.5,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,-0.04244536451590919,0.0,,,,,,,,,,,,-0.08484328542772346,,,,0.1446166120019018,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-22,2025-10-21,160493.78430499998,356628.49,517122.27430499997,1.03424454861,5,0.6896405506401754,2,156281.51,5,6,510957.2153725,5,0.7,2,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,-0.04496272686655145,0.0,,,,,,,,,,,,-0.08484328542772346,,,,0.13877822150934674,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-23,2025-10-22,298049.46239,215100.45,513149.91239,1.02629982478,4,0.4191766281283531,3,197007.76,5,3,515761.054305,5,0.5,2,0.5780331547239024,0.5,0.5,0.07803315472390238,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,-0.06160177411571044,0.0,,,,,,,,,,,,-0.08484328542772346,,,,0.08872700031113993,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-24,2025-10-23,256798.54739,265350.97000000003,522149.51739000005,1.04429903478,5,0.5081896299097909,4,214034.94999999998,5,1,512084.41239,5,0.5,3,0.5015072618367689,0.5,0.5,0.0015072618367688584,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,-0.059607176253673066,0.0,,,,,,,,,,,,-0.08484328542772346,,,,0.19016271073117738,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-27,2025-10-24,256798.54739,275006.76,531805.30739,1.06361061478,5,0.517119246796692,5,266852.31,5,0,523650.85739,5,0.45,3,0.4904003187733613,0.55,0.55,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.015441689881773413,0.0,,,,,,,,,0.0,,,-0.08484328542772346,,,,0.09842904054653404,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-28,2025-10-27,256798.54739,277040.08999999997,533838.6373899999,1.0676772747799999,5,0.5189584840739172,5,274156.52999999997,5,0,530955.07739,5,0.45,3,0.48365400073455733,0.55,0.55,0.0,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.015621618012006455,0.0,,,,,,,,,1.0,,,-0.08484328542772346,,,,0.06494942974326903,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-29,2025-10-28,256798.54739,278740.77,535539.31739,1.0710786347799999,5,0.5204860986836013,5,280094.23,5,0,536892.77739,5,0.45,5,0.4783050884729281,0.55,0.55,0.0,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.029223061188568877,0.0,,,,,,,,,2.0,,,-0.08484328542772346,,,,0.06547964064602467,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
