signal_date,exit_date,role,underlying_strategy,cycle_ret,selected_count,market_amount_ratio_20,market_liquidity_bucket,index_bucket,market_bs_ratio,market_avg_score,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,avg_vol_20,median_hist_mdd_20,top_industry,top_industry_weight,industry_count
2025-09-01,2025-09-15,attack,tiered_liquidity_then_bs_v2,-0.06352279863721619,5,1.1555069240424678,normal_liquidity,index_strong,0.034838,44.015733748540285,15.002917477617752,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,0.025224761294939346,-0.044801672243225954,通信设备,0.4,4
2025-09-01,2025-09-15,recent_champion,baseline_full_liquidity_detail_vol_position,0.0137881317703881,5,1.1555069240424678,normal_liquidity,index_strong,0.034838,44.015733748540285,15.002917477617752,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,0.025224761294939346,-0.044801672243225954,通信设备,0.4,4
2025-09-01,2025-09-15,balanced,baseline_full_liquidity_detail_market_gate,0.007030304348857874,5,1.1555069240424678,normal_liquidity,index_strong,0.034838,44.015733748540285,15.002917477617752,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,0.025224761294939346,-0.044801672243225954,通信设备,0.4,4
2025-09-01,2025-09-15,robust,baseline_full_liquidity_detail_vol_position,0.0137881317703881,5,1.1555069240424678,normal_liquidity,index_strong,0.034838,44.015733748540285,15.002917477617752,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,0.025224761294939346,-0.044801672243225954,通信设备,0.4,4
2025-09-01,2025-09-15,defensive,baseline_full_liquidity,-0.040608106782413986,5,1.1555069240424678,normal_liquidity,index_strong,0.034838,44.015733748540285,15.002917477617752,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,0.025224761294939346,-0.044801672243225954,通信设备,0.4,4
2025-09-01,2025-09-15,fallback,baseline_full_liquidity,-0.040608106782413986,5,1.1555069240424678,normal_liquidity,index_strong,0.034838,44.015733748540285,15.002917477617752,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,0.025224761294939346,-0.044801672243225954,通信设备,0.4,4
2025-09-02,2025-09-16,attack,tiered_liquidity_then_bs_v2,0.03865212393337836,5,1.1796748509136281,normal_liquidity,index_strong,0.032302,42.11400272426542,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936175,0.025903880555632173,-0.06276984390567919,食品,0.2,5
2025-09-02,2025-09-16,recent_champion,baseline_full_liquidity_detail_vol_position,0.06312329373169173,5,1.1796748509136281,normal_liquidity,index_strong,0.032302,42.11400272426542,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936175,0.025903880555632173,-0.06276984390567919,通信设备,0.6,3
2025-09-02,2025-09-16,balanced,baseline_full_liquidity_detail_market_gate,0.05667888086600195,5,1.1796748509136281,normal_liquidity,index_strong,0.032302,42.11400272426542,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936175,0.025903880555632173,-0.06276984390567919,通信设备,0.6,3
2025-09-02,2025-09-16,robust,baseline_full_liquidity_detail_vol_position,0.06312329373169173,5,1.1796748509136281,normal_liquidity,index_strong,0.032302,42.11400272426542,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936175,0.025903880555632173,-0.06276984390567919,通信设备,0.6,3
2025-09-02,2025-09-16,defensive,baseline_full_liquidity,-0.008009319970431906,5,1.1796748509136281,normal_liquidity,index_strong,0.032302,42.11400272426542,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936175,0.025903880555632173,-0.06276984390567919,通信设备,0.4,4
2025-09-02,2025-09-16,fallback,baseline_full_liquidity,-0.008009319970431906,5,1.1796748509136281,normal_liquidity,index_strong,0.032302,42.11400272426542,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936175,0.025903880555632173,-0.06276984390567919,通信设备,0.4,4
2025-09-03,2025-09-17,attack,tiered_liquidity_then_bs_v2,0.18950216071882606,5,0.957916728119397,normal_liquidity,index_strong,0.02801,39.62124683913636,15.002917720287881,50.00972573429294,50.00972573429294,49.990274265707065,50.00972573429294,0.026427405952873458,-0.0830390270715955,电气设备,0.4,3
2025-09-03,2025-09-17,recent_champion,baseline_full_liquidity_detail_vol_position,-0.011279982085099572,5,0.957916728119397,normal_liquidity,index_strong,0.02801,39.62124683913636,15.002917720287881,50.00972573429294,50.00972573429294,49.990274265707065,50.00972573429294,0.026427405952873458,-0.0830390270715955,通信设备,0.6,2
2025-09-03,2025-09-17,balanced,baseline_full_liquidity_detail_market_gate,-0.0376471450870233,5,0.957916728119397,normal_liquidity,index_strong,0.02801,39.62124683913636,15.002917720287881,50.00972573429294,50.00972573429294,49.990274265707065,50.00972573429294,0.026427405952873458,-0.0830390270715955,通信设备,0.6,2
2025-09-03,2025-09-17,robust,baseline_full_liquidity_detail_vol_position,-0.011279982085099572,5,0.957916728119397,normal_liquidity,index_strong,0.02801,39.62124683913636,15.002917720287881,50.00972573429294,50.00972573429294,49.990274265707065,50.00972573429294,0.026427405952873458,-0.0830390270715955,通信设备,0.6,2
2025-09-03,2025-09-17,defensive,baseline_full_liquidity,-0.01991158652618175,5,0.957916728119397,normal_liquidity,index_strong,0.02801,39.62124683913636,15.002917720287881,50.00972573429294,50.00972573429294,49.990274265707065,50.00972573429294,0.026427405952873458,-0.0830390270715955,通信设备,0.4,4
2025-09-03,2025-09-17,fallback,baseline_full_liquidity,-0.01991158652618175,5,0.957916728119397,normal_liquidity,index_strong,0.02801,39.62124683913636,15.002917720287881,50.00972573429294,50.00972573429294,49.990274265707065,50.00972573429294,0.026427405952873458,-0.0830390270715955,通信设备,0.4,4
2025-09-04,2025-09-18,attack,tiered_liquidity_then_bs_v2,0.10208970449476189,5,1.017417388675091,normal_liquidity,index_strong,0.025292,39.11655836575875,15.002918287937744,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,0.02682841468392845,-0.09018535643922637,电气设备,0.4,4
2025-09-04,2025-09-18,recent_champion,baseline_full_liquidity_detail_vol_position,0.035423288556514554,5,1.017417388675091,normal_liquidity,index_strong,0.025292,39.11655836575875,15.002918287937744,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,0.02682841468392845,-0.09018535643922637,通信设备,0.8,2
2025-09-04,2025-09-18,balanced,baseline_full_liquidity_detail_market_gate,0.06931841037362008,5,1.017417388675091,normal_liquidity,index_strong,0.025292,39.11655836575875,15.002918287937744,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,0.02682841468392845,-0.09018535643922637,通信设备,0.8,2
2025-09-04,2025-09-18,robust,baseline_full_liquidity_detail_vol_position,0.035423288556514554,5,1.017417388675091,normal_liquidity,index_strong,0.025292,39.11655836575875,15.002918287937744,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,0.02682841468392845,-0.09018535643922637,通信设备,0.8,2
2025-09-04,2025-09-18,defensive,baseline_full_liquidity,0.06373832620215873,5,1.017417388675091,normal_liquidity,index_strong,0.025292,39.11655836575875,15.002918287937744,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,0.02682841468392845,-0.09018535643922637,通信设备,0.4,4
2025-09-04,2025-09-18,fallback,baseline_full_liquidity,0.06373832620215873,5,1.017417388675091,normal_liquidity,index_strong,0.025292,39.11655836575875,15.002918287937744,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,0.02682841468392845,-0.09018535643922637,通信设备,0.4,4
2025-09-05,2025-09-19,attack,tiered_liquidity_then_bs_v2,-0.03703409403302924,5,0.9143010590120502,normal_liquidity,index_strong,0.027427,39.932225248006226,15.002917720287881,50.009727626459146,50.009727626459146,49.99027426570706,50.009727626459146,0.02728506713291796,-0.07089645771452047,电气设备,0.8,2
2025-09-05,2025-09-19,recent_champion,baseline_full_liquidity_detail_vol_position,0.004203118092671292,5,0.9143010590120502,normal_liquidity,index_strong,0.027427,39.932225248006226,15.002917720287881,50.009727626459146,50.009727626459146,49.99027426570706,50.009727626459146,0.02728506713291796,-0.07089645771452047,通信设备,0.6,2
2025-09-05,2025-09-19,balanced,baseline_full_liquidity_detail_market_gate,0.03986688220959538,5,0.9143010590120502,normal_liquidity,index_strong,0.027427,39.932225248006226,15.002917720287881,50.009727626459146,50.009727626459146,49.99027426570706,50.009727626459146,0.02728506713291796,-0.07089645771452047,通信设备,0.6,2
2025-09-05,2025-09-19,robust,baseline_full_liquidity_detail_vol_position,0.004203118092671292,5,0.9143010590120502,normal_liquidity,index_strong,0.027427,39.932225248006226,15.002917720287881,50.009727626459146,50.009727626459146,49.99027426570706,50.009727626459146,0.02728506713291796,-0.07089645771452047,通信设备,0.6,2
2025-09-05,2025-09-19,defensive,baseline_full_liquidity,0.02366100767750281,5,0.9143010590120502,normal_liquidity,index_strong,0.027427,39.932225248006226,15.002917720287881,50.009727626459146,50.009727626459146,49.99027426570706,50.009727626459146,0.02728506713291796,-0.07089645771452047,通信设备,0.4,4
2025-09-05,2025-09-19,fallback,baseline_full_liquidity,0.02366100767750281,5,0.9143010590120502,normal_liquidity,index_strong,0.027427,39.932225248006226,15.002917720287881,50.009727626459146,50.009727626459146,49.99027426570706,50.009727626459146,0.02728506713291796,-0.07089645771452047,通信设备,0.4,4
2025-09-08,2025-09-22,attack,tiered_liquidity_then_bs_v2,0.11939002051395174,5,0.9476196528707059,normal_liquidity,index_strong,0.038701,40.80847919097627,15.00291715285881,50.00972573429294,50.00972573429294,49.9902761571373,50.00972573429294,0.02743610818820101,-0.059171597633136175,火力发电,0.2,5
2025-09-08,2025-09-22,recent_champion,baseline_full_liquidity_detail_vol_position,0.06211243211300494,5,0.9476196528707059,normal_liquidity,index_strong,0.038701,40.80847919097627,15.00291715285881,50.00972573429294,50.00972573429294,49.9902761571373,50.00972573429294,0.02743610818820101,-0.059171597633136175,电气设备,0.6,2
2025-09-08,2025-09-22,balanced,baseline_full_liquidity_detail_market_gate,0.07482095621656107,5,0.9476196528707059,normal_liquidity,index_strong,0.038701,40.80847919097627,15.00291715285881,50.00972573429294,50.00972573429294,49.9902761571373,50.00972573429294,0.02743610818820101,-0.059171597633136175,电气设备,0.6,2
