first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,adaptive_switch_count,adaptive_attack_days,adaptive_recent_champion_days,adaptive_balanced_days,adaptive_robust_days,adaptive_defensive_days,adaptive_fallback_days,dual_attack_days,dual_neutral_days,dual_defensive_days,dual_freeze_days,adaptive_avg_target_position_ratio,adaptive_min_target_position_ratio,adaptive_max_target_position_ratio,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct,execution_safe_uplift_recovery_days,execution_safe_uplift_fallback_days,execution_safe_uplift_incremental_hard_block_days,execution_safe_uplift_preflight_unknown_days,execution_safe_uplift_warning_only_days
2025-09-02,2026-07-06,201,500000.0,705972.1179650002,0.4119442359300005,0.5444366763833595,-0.13123225966172825,0.5223880597014925,0.06076081799720101,-0.08104037872950298,0.6094058031858242,4.885572139303482,203,103,100,0,24.569178075583327,10442.482035,26,12,113,0,0,76,0,0,0,0,0,0.6131840796019902,0.45,0.7999999999999999,production_governed_vol_position_v1_2b_dynamic_score,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,0.7,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0,,,,,
2025-09-02,2026-07-06,201,500000.0,705972.1179650002,0.4119442359300005,0.5444366763833595,-0.13123225966172825,0.5223880597014925,0.06076081799720101,-0.08104037872950298,0.6094058031858242,4.885572139303482,203,103,100,0,24.569178075583327,10442.482035,26,12,113,0,0,76,0,0,0,0,0,0.6131840796019902,0.45,0.7999999999999999,production_governed_vol_position_v1_2b_execution_safe_uplift,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,0.7,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0,201.0,0.0,0.0,0.0,0.0
2025-09-02,2026-07-06,201,500000.0,637672.767795,0.2753455355900001,0.35859843961772486,-0.14502457957036408,0.5472636815920398,0.08023219856884567,-0.06289358553783675,0.3898384959630509,4.601990049751244,185,95,90,0,15.910527808016333,6571.9522050000005,26,12,113,0,0,76,0,0,0,0,0,0.41895522388059697,0.315,0.5599999999999999,adaptive_market_style,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,0.7,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0,,,,,
