strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
production_governed_vol_position_v1_2b_dynamic_score,3m,2026-04-07,2026-07-06,61,500000.0,537221.0887775001,705972.1179650002,0.3141184006225628,-0.1050776865981633,0.4117530446817582,0.5901639344262295,0.6532343993887049,4.819672131147541
production_governed_vol_position_v1_2b_dynamic_score,6m,2026-01-06,2026-07-06,119,500000.0,522290.92923749995,705972.1179650002,0.3516836660281637,-0.1050776865981633,0.37262667102627056,0.5126050420168067,0.6434182561154922,4.882352941176471
production_governed_vol_position_v1_2b_dynamic_score,1y,2025-09-02,2026-07-06,201,500000.0,492830.0016975,705972.1179650002,0.4324860814750626,-0.13123225966172847,0.33410298628799223,0.5223880597014925,0.6094058031858242,4.885572139303482
production_governed_vol_position_v1_2b_dynamic_score,3y,2025-09-02,2026-07-06,201,500000.0,492830.0016975,705972.1179650002,0.4324860814750626,-0.13123225966172847,0.33410298628799223,0.5223880597014925,0.6094058031858242,4.885572139303482
production_governed_vol_position_v1_2b_execution_safe_uplift,3m,2026-04-07,2026-07-06,61,500000.0,537221.0887775001,705972.1179650002,0.3141184006225628,-0.1050776865981633,0.4117530446817582,0.5901639344262295,0.6532343993887049,4.819672131147541
production_governed_vol_position_v1_2b_execution_safe_uplift,6m,2026-01-06,2026-07-06,119,500000.0,522290.92923749995,705972.1179650002,0.3516836660281637,-0.1050776865981633,0.37262667102627056,0.5126050420168067,0.6434182561154922,4.882352941176471
production_governed_vol_position_v1_2b_execution_safe_uplift,1y,2025-09-02,2026-07-06,201,500000.0,492830.0016975,705972.1179650002,0.4324860814750626,-0.13123225966172847,0.33410298628799223,0.5223880597014925,0.6094058031858242,4.885572139303482
production_governed_vol_position_v1_2b_execution_safe_uplift,3y,2025-09-02,2026-07-06,201,500000.0,492830.0016975,705972.1179650002,0.4324860814750626,-0.13123225966172847,0.33410298628799223,0.5223880597014925,0.6094058031858242,4.885572139303482
adaptive_market_style,3m,2026-04-07,2026-07-06,61,500000.0,574646.7569350002,637672.767795,0.10967783268483466,-0.061962294408817065,0.2593375936820649,0.5901639344262295,0.4319800328129786,4.672131147540983
adaptive_market_style,6m,2026-01-06,2026-07-06,119,500000.0,536640.3855550003,637672.767795,0.1882683170322912,-0.14502457957036408,0.2926452986046744,0.5630252100840336,0.4234444134093239,4.6722689075630255
adaptive_market_style,1y,2025-09-02,2026-07-06,201,500000.0,494109.972835,637672.767795,0.2905482642584516,-0.1450245795703642,0.2746040754040629,0.5472636815920398,0.3898384959630509,4.601990049751244
adaptive_market_style,3y,2025-09-02,2026-07-06,201,500000.0,494109.972835,637672.767795,0.2905482642584516,-0.1450245795703642,0.2746040754040629,0.5472636815920398,0.3898384959630509,4.601990049751244
