first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,adaptive_switch_count,adaptive_attack_days,adaptive_recent_champion_days,adaptive_balanced_days,adaptive_robust_days,adaptive_defensive_days,adaptive_fallback_days,dual_attack_days,dual_neutral_days,dual_defensive_days,dual_freeze_days,adaptive_avg_target_position_ratio,adaptive_min_target_position_ratio,adaptive_max_target_position_ratio,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct,normal_risk_days,high_risk_days,extreme_risk_days,cap_no_signal_days,cap_no_incremental_uplift_days,cap_missing_fallback_days,cap_input_coverage,cap_trigger_count
2026-01-07,2026-01-30,18,500000.0,557543.406,0.11508681199999993,4.026684203308256,-0.12234709891928652,0.6111111111111112,0.09975525995393308,-0.0613445520308602,0.6844442456975179,5.0,15,10,5,0,1.9331243438189052,798.5939999999999,0,0,18,0,0,0,0,0,0,0,0,0.6999999999999998,0.7,0.7,production_governed_vol_position,adaptive,adaptive,5,12,0.00075,0.0,100,500.0,5,0.8,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0,,,,,,,,
2026-01-07,2026-01-30,18,500000.0,557543.406,0.11508681199999993,4.026684203308256,-0.12234709891928652,0.6111111111111112,0.09975525995393308,-0.0613445520308602,0.6844442456975179,5.0,15,10,5,0,1.9331243438189052,798.5939999999999,0,0,18,0,0,0,0,0,0,0,0,0.6999999999999998,0.7,0.7,production_governed_vol_position_v1_2b_gate_tuned,adaptive,adaptive,5,12,0.00075,0.0,100,500.0,5,0.8,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0,,,,,,,,
2026-01-07,2026-01-30,18,500000.0,553345.6857500002,0.10669137150000041,3.493952441905127,-0.11572241838027131,0.6111111111111112,0.09199644224657755,-0.05646111901672357,0.639885763112607,5.0,15,10,5,0,1.8076355614149404,741.31425,0,0,18,0,0,0,0,0,0,0,0,0.6999999999999998,0.7,0.7,production_governed_vol_position_v1_2b_strict_precommit_uplift,adaptive,adaptive,5,12,0.00075,0.0,100,500.0,5,0.8,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0
