signal_date,execution_date,symbol,action,risk_state_on_signal,risk_state_on_execution,trigger_count,trigger_components,baseline_buy_eligible,epc_buy_blocked,label
2023-12-11,2023-12-12,000858,SKIPPED_BUY,True,True,1,acct_dd=-0.1025≤-0.08,True,True,E1
2023-12-12,2023-12-13,601398,SKIPPED_BUY,True,True,1,acct_dd=-0.1076≤-0.08,True,True,E1
2023-12-12,2023-12-13,601288,SKIPPED_BUY,True,True,1,acct_dd=-0.1076≤-0.08,True,True,E1
2023-12-12,2023-12-13,002602,SKIPPED_BUY,True,True,1,acct_dd=-0.1076≤-0.08,True,True,E1
2023-12-12,2023-12-13,601328,SKIPPED_BUY,True,True,1,acct_dd=-0.1076≤-0.08,True,True,E1
2023-12-12,2023-12-13,002415,SKIPPED_BUY,True,True,1,acct_dd=-0.1076≤-0.08,True,True,E1
2023-12-13,2023-12-14,601398,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,True,E1
2023-12-13,2023-12-14,002558,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,True,E1
2023-12-13,2023-12-14,000568,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,True,E1
2023-12-13,2023-12-14,600938,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,True,E1
2023-12-13,2023-12-14,600519,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,True,E1
2023-12-13,2023-12-14,002142,FORCED_SELL,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,False,False,E1
2023-12-13,2023-12-14,688271,FORCED_SELL,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,False,False,E1
2023-12-13,2023-12-14,688041,FORCED_SELL,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,False,False,E1
2023-12-13,2023-12-14,300351,FORCED_SELL,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,False,False,E1
2023-12-13,2023-12-14,002594,FORCED_SELL,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,False,False,E1
2023-12-13,2023-12-14,002558,BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,False,E1
2023-12-13,2023-12-14,000568,BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,False,E1
2023-12-13,2023-12-14,601398,BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,False,E1
2023-12-13,2023-12-14,600938,BUY,True,True,2,CSI300_ret20=-0.0659≤-0.06; acct_dd=-0.1196≤-0.08,True,False,E1
2023-12-14,2023-12-15,600519,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0617≤-0.06,True,True,E1
2023-12-14,2023-12-15,600809,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0617≤-0.06,True,True,E1
2023-12-14,2023-12-15,601456,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0617≤-0.06,True,True,E1
2023-12-15,2023-12-18,600519,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0635≤-0.06,True,True,E1
2023-12-15,2023-12-18,002129,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0635≤-0.06,True,True,E1
2023-12-15,2023-12-18,601456,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0635≤-0.06,True,True,E1
2023-12-15,2023-12-18,601888,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0635≤-0.06,True,True,E1
2023-12-15,2023-12-18,300274,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0635≤-0.06,True,True,E1
2023-12-18,2023-12-19,300750,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0691≤-0.06; turnover=0.848≤0.85,True,True,E1
2023-12-18,2023-12-19,300015,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0691≤-0.06; turnover=0.848≤0.85,True,True,E1
2023-12-18,2023-12-19,600887,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0691≤-0.06; turnover=0.848≤0.85,True,True,E1
2023-12-18,2023-12-19,300896,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0691≤-0.06; turnover=0.848≤0.85,True,True,E1
2023-12-19,2023-12-20,600795,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0690≤-0.06; turnover=0.805≤0.85,True,True,E1
2023-12-19,2023-12-20,601099,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0690≤-0.06; turnover=0.805≤0.85,True,True,E1
2023-12-19,2023-12-20,300274,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0690≤-0.06; turnover=0.805≤0.85,True,True,E1
2023-12-19,2023-12-20,301236,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0690≤-0.06; turnover=0.805≤0.85,True,True,E1
2023-12-19,2023-12-20,002475,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0690≤-0.06; turnover=0.805≤0.85,True,True,E1
2023-12-19,2023-12-20,600795,BUY,True,True,2,CSI300_ret20=-0.0690≤-0.06; turnover=0.805≤0.85,True,False,E1
2023-12-20,2023-12-21,002475,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0697≤-0.06; turnover=0.845≤0.85,True,True,E1
2023-12-20,2023-12-21,002786,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0697≤-0.06; turnover=0.845≤0.85,True,True,E1
2023-12-20,2023-12-21,002241,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0697≤-0.06; turnover=0.845≤0.85,True,True,E1
2023-12-20,2023-12-21,300059,SKIPPED_BUY,True,True,2,CSI300_ret20=-0.0697≤-0.06; turnover=0.845≤0.85,True,True,E1
2023-12-21,2023-12-22,002786,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0648≤-0.06,True,True,E1
2023-12-21,2023-12-22,002812,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0648≤-0.06,True,True,E1
2023-12-21,2023-12-22,002865,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0648≤-0.06,True,True,E1
2023-12-21,2023-12-22,301236,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0648≤-0.06,True,True,E1
2023-12-21,2023-12-22,300750,SKIPPED_BUY,True,True,1,CSI300_ret20=-0.0648≤-0.06,True,True,E1
2023-12-22,2023-12-25,002786,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-22,2023-12-25,002812,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-22,2023-12-25,002865,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-22,2023-12-25,601088,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-22,2023-12-25,300063,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-25,2023-12-26,002786,SKIPPED_BUY,True,True,1,turnover=0.790≤0.85,True,True,E1
2023-12-25,2023-12-26,002602,SKIPPED_BUY,True,True,1,turnover=0.790≤0.85,True,True,E1
2023-12-25,2023-12-26,002241,SKIPPED_BUY,True,True,1,turnover=0.790≤0.85,True,True,E1
2023-12-25,2023-12-26,601088,SKIPPED_BUY,True,True,1,turnover=0.790≤0.85,True,True,E1
2023-12-25,2023-12-26,605117,SKIPPED_BUY,True,True,1,turnover=0.790≤0.85,True,True,E1
2023-12-26,2023-12-27,002855,SKIPPED_BUY,True,True,1,turnover=0.804≤0.85,True,True,E1
2023-12-26,2023-12-27,002786,SKIPPED_BUY,True,True,1,turnover=0.804≤0.85,True,True,E1
2023-12-26,2023-12-27,601088,SKIPPED_BUY,True,True,1,turnover=0.804≤0.85,True,True,E1
2023-12-26,2023-12-27,002241,SKIPPED_BUY,True,True,1,turnover=0.804≤0.85,True,True,E1
2023-12-27,2023-12-28,002855,SKIPPED_BUY,True,True,1,turnover=0.844≤0.85,True,True,E1
2023-12-27,2023-12-28,002786,SKIPPED_BUY,True,True,1,turnover=0.844≤0.85,True,True,E1
2023-12-27,2023-12-28,300735,SKIPPED_BUY,True,True,1,turnover=0.844≤0.85,True,True,E1
2023-12-27,2023-12-28,605117,SKIPPED_BUY,True,True,1,turnover=0.844≤0.85,True,True,E1
2023-12-27,2023-12-28,002558,FORCED_SELL,True,True,1,turnover=0.844≤0.85,False,False,E1
2023-12-27,2023-12-28,000568,FORCED_SELL,True,True,1,turnover=0.844≤0.85,False,False,E1
2023-12-27,2023-12-28,601398,FORCED_SELL,True,True,1,turnover=0.844≤0.85,False,False,E1
2023-12-28,2023-12-29,002855,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-28,2023-12-29,600941,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-28,2023-12-29,605117,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-28,2023-12-29,600030,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-28,2023-12-29,601088,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-28,2023-12-29,600938,FORCED_SELL,True,True,0,,False,False,E1
2023-12-28,2023-12-29,002855,BUY,True,True,0,,True,False,E1
2023-12-28,2023-12-29,600030,BUY,True,True,0,,True,False,E1
2023-12-28,2023-12-29,600941,BUY,True,True,0,,True,False,E1
2023-12-29,2024-01-02,002241,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-29,2024-01-02,002475,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-29,2024-01-02,300735,SKIPPED_BUY,True,True,0,,True,True,E1
2023-12-29,2024-01-02,600938,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-02,2024-01-03,002241,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-02,2024-01-03,002395,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-02,2024-01-03,601088,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-02,2024-01-03,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-02,2024-01-03,002952,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-02,2024-01-03,002241,BUY,True,True,0,,True,False,E1
2024-01-03,2024-01-04,002475,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-03,2024-01-04,000338,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-03,2024-01-04,601166,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-03,2024-01-04,002952,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-03,2024-01-04,600795,FORCED_SELL,True,True,0,,False,False,E1
2024-01-04,2024-01-05,601857,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-04,2024-01-05,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-04,2024-01-05,002952,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-04,2024-01-05,601288,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-04,2024-01-05,301236,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-04,2024-01-05,601857,BUY,True,True,0,,True,False,E1
2024-01-05,2024-01-08,000333,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-05,2024-01-08,002952,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-05,2024-01-08,601166,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-05,2024-01-08,601288,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-08,2024-01-09,000333,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-08,2024-01-09,002952,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-08,2024-01-09,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-08,2024-01-09,601088,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-09,2024-01-10,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-09,2024-01-10,600900,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-09,2024-01-10,002352,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-09,2024-01-10,601288,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-10,2024-01-11,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-10,2024-01-11,600900,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-10,2024-01-11,300760,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-10,2024-01-11,601398,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-10,2024-01-11,601985,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-11,2024-01-12,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-11,2024-01-12,601398,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-11,2024-01-12,002410,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-11,2024-01-12,603259,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-12,2024-01-15,002415,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-12,2024-01-15,000158,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-12,2024-01-15,000338,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-12,2024-01-15,600129,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-12,2024-01-15,688981,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-12,2024-01-15,600941,FORCED_SELL,True,True,0,,False,False,E1
2024-01-12,2024-01-15,600030,FORCED_SELL,True,True,0,,False,False,E1
2024-01-12,2024-01-15,002855,FORCED_SELL,True,True,0,,False,False,E1
2024-01-12,2024-01-15,002415,BUY,True,True,0,,True,False,E1
2024-01-12,2024-01-15,000338,BUY,True,True,0,,True,False,E1
2024-01-12,2024-01-15,000158,BUY,True,True,0,,True,False,E1
2024-01-15,2024-01-16,600309,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-15,2024-01-16,002920,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-16,2024-01-17,000333,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-16,2024-01-17,300760,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-16,2024-01-17,600309,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-16,2024-01-17,600919,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-16,2024-01-17,002241,FORCED_SELL,True,True,0,,False,False,E1
2024-01-17,2024-01-18,600309,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-17,2024-01-18,300760,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-17,2024-01-18,002920,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-17,2024-01-18,002475,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-17,2024-01-18,600919,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-17,2024-01-18,600309,BUY,True,True,0,,True,False,E1
2024-01-18,2024-01-19,300502,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-18,2024-01-19,000333,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-18,2024-01-19,600919,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-18,2024-01-19,601398,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-18,2024-01-19,601857,FORCED_SELL,True,True,0,,False,False,E1
2024-01-19,2024-01-22,300760,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-19,2024-01-22,000333,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-19,2024-01-22,300502,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-19,2024-01-22,600900,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-22,2024-01-23,300760,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-22,2024-01-23,300502,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-22,2024-01-23,601318,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-22,2024-01-23,300308,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-23,2024-01-24,300502,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-23,2024-01-24,600030,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-23,2024-01-24,300308,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-23,2024-01-24,300624,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-23,2024-01-24,000988,SKIPPED_BUY,True,True,0,,True,True,E1
2024-01-23,2024-01-24,300502,BUY,True,True,0,,True,False,E1
2024-01-24,2024-01-25,600030,SKIPPED_BUY,True,True,1,acct_dd=-0.1133≤-0.08,True,True,E1
2024-01-24,2024-01-25,600900,SKIPPED_BUY,True,True,1,acct_dd=-0.1133≤-0.08,True,True,E1
2024-01-24,2024-01-25,601318,SKIPPED_BUY,True,True,1,acct_dd=-0.1133≤-0.08,True,True,E1
2024-01-24,2024-01-25,300308,SKIPPED_BUY,True,True,1,acct_dd=-0.1133≤-0.08,True,True,E1
2024-01-25,2024-01-26,600030,SKIPPED_BUY,True,True,1,acct_dd=-0.1041≤-0.08,True,True,E1
2024-01-25,2024-01-26,300059,SKIPPED_BUY,True,True,1,acct_dd=-0.1041≤-0.08,True,True,E1
2024-01-25,2024-01-26,601099,SKIPPED_BUY,True,True,1,acct_dd=-0.1041≤-0.08,True,True,E1
2024-01-25,2024-01-26,601318,SKIPPED_BUY,True,True,1,acct_dd=-0.1041≤-0.08,True,True,E1
2024-01-25,2024-01-26,601688,SKIPPED_BUY,True,True,1,acct_dd=-0.1041≤-0.08,True,True,E1
2024-01-26,2024-01-29,600030,SKIPPED_BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,True,E1
2024-01-26,2024-01-29,000002,SKIPPED_BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,True,E1
2024-01-26,2024-01-29,600048,SKIPPED_BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,True,E1
2024-01-26,2024-01-29,601857,SKIPPED_BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,True,E1
2024-01-26,2024-01-29,601318,SKIPPED_BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,True,E1
2024-01-26,2024-01-29,002415,FORCED_SELL,True,True,1,acct_dd=-0.1062≤-0.08,False,False,E1
2024-01-26,2024-01-29,000338,FORCED_SELL,True,True,1,acct_dd=-0.1062≤-0.08,False,False,E1
2024-01-26,2024-01-29,000158,FORCED_SELL,True,True,1,acct_dd=-0.1062≤-0.08,False,False,E1
2024-01-26,2024-01-29,600048,BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,False,E1
2024-01-26,2024-01-29,600030,BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,False,E1
2024-01-26,2024-01-29,000002,BUY,True,True,1,acct_dd=-0.1062≤-0.08,True,False,E1
2024-01-29,2024-01-30,601857,SKIPPED_BUY,True,True,1,acct_dd=-0.1118≤-0.08,True,True,E1
2024-01-29,2024-01-30,601600,SKIPPED_BUY,True,True,1,acct_dd=-0.1118≤-0.08,True,True,E1
2024-01-29,2024-01-30,600938,SKIPPED_BUY,True,True,1,acct_dd=-0.1118≤-0.08,True,True,E1
2024-01-30,2024-01-31,601857,SKIPPED_BUY,True,True,1,acct_dd=-0.1181≤-0.08,True,True,E1
2024-01-30,2024-01-31,601600,SKIPPED_BUY,True,True,1,acct_dd=-0.1181≤-0.08,True,True,E1
2024-01-30,2024-01-31,600028,SKIPPED_BUY,True,True,1,acct_dd=-0.1181≤-0.08,True,True,E1
2024-01-31,2024-02-01,601600,SKIPPED_BUY,True,True,1,acct_dd=-0.1222≤-0.08,True,True,E1
2024-01-31,2024-02-01,003816,SKIPPED_BUY,True,True,1,acct_dd=-0.1222≤-0.08,True,True,E1
2024-01-31,2024-02-01,601857,SKIPPED_BUY,True,True,1,acct_dd=-0.1222≤-0.08,True,True,E1
2024-01-31,2024-02-01,600795,SKIPPED_BUY,True,True,1,acct_dd=-0.1222≤-0.08,True,True,E1
2024-01-31,2024-02-01,300750,SKIPPED_BUY,True,True,1,acct_dd=-0.1222≤-0.08,True,True,E1
2024-01-31,2024-02-01,600309,FORCED_SELL,True,True,1,acct_dd=-0.1222≤-0.08,False,False,E1
2024-01-31,2024-02-01,601600,BUY,True,True,1,acct_dd=-0.1222≤-0.08,True,False,E1
2024-02-01,2024-02-02,601006,SKIPPED_BUY,True,True,1,acct_dd=-0.1238≤-0.08,True,True,E1
2024-02-01,2024-02-02,003816,SKIPPED_BUY,True,True,1,acct_dd=-0.1238≤-0.08,True,True,E1
2024-02-01,2024-02-02,601857,SKIPPED_BUY,True,True,1,acct_dd=-0.1238≤-0.08,True,True,E1
2024-02-01,2024-02-02,600938,SKIPPED_BUY,True,True,1,acct_dd=-0.1238≤-0.08,True,True,E1
2024-02-01,2024-02-02,300308,SKIPPED_BUY,True,True,1,acct_dd=-0.1238≤-0.08,True,True,E1
2024-02-02,2024-02-05,601006,SKIPPED_BUY,True,True,1,acct_dd=-0.1244≤-0.08,True,True,E1
2024-02-02,2024-02-05,603369,SKIPPED_BUY,True,True,1,acct_dd=-0.1244≤-0.08,True,True,E1
2024-02-02,2024-02-05,301308,SKIPPED_BUY,True,True,1,acct_dd=-0.1244≤-0.08,True,True,E1
2024-02-02,2024-02-05,601858,SKIPPED_BUY,True,True,1,acct_dd=-0.1244≤-0.08,True,True,E1
2024-02-02,2024-02-05,000651,SKIPPED_BUY,True,True,1,acct_dd=-0.1244≤-0.08,True,True,E1
2024-02-05,2024-02-06,601006,SKIPPED_BUY,True,True,1,acct_dd=-0.1266≤-0.08,True,True,E1
2024-02-05,2024-02-06,600887,SKIPPED_BUY,True,True,1,acct_dd=-0.1266≤-0.08,True,True,E1
2024-02-05,2024-02-06,600585,SKIPPED_BUY,True,True,1,acct_dd=-0.1266≤-0.08,True,True,E1
2024-02-05,2024-02-06,600309,SKIPPED_BUY,True,True,1,acct_dd=-0.1266≤-0.08,True,True,E1
2024-02-05,2024-02-06,000425,SKIPPED_BUY,True,True,1,acct_dd=-0.1266≤-0.08,True,True,E1
2024-02-06,2024-02-07,601006,SKIPPED_BUY,True,True,1,acct_dd=-0.1121≤-0.08,True,True,E1
2024-02-06,2024-02-07,600276,SKIPPED_BUY,True,True,1,acct_dd=-0.1121≤-0.08,True,True,E1
2024-02-06,2024-02-07,600309,SKIPPED_BUY,True,True,1,acct_dd=-0.1121≤-0.08,True,True,E1
2024-02-06,2024-02-07,600887,SKIPPED_BUY,True,True,1,acct_dd=-0.1121≤-0.08,True,True,E1
2024-02-06,2024-02-07,000425,SKIPPED_BUY,True,True,1,acct_dd=-0.1121≤-0.08,True,True,E1
2024-02-06,2024-02-07,300502,FORCED_SELL,True,True,1,acct_dd=-0.1121≤-0.08,False,False,E1
2024-02-06,2024-02-07,601006,BUY,True,True,1,acct_dd=-0.1121≤-0.08,True,False,E1
2024-02-07,2024-02-08,601939,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-07,2024-02-08,601398,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-07,2024-02-08,600111,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-07,2024-02-08,300760,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-08,2024-02-19,600111,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-08,2024-02-19,002340,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-08,2024-02-19,000895,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-08,2024-02-19,002384,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-08,2024-02-19,688169,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-19,2024-02-20,002463,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-19,2024-02-20,601939,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-19,2024-02-20,002236,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-19,2024-02-20,002436,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-19,2024-02-20,600048,FORCED_SELL,True,True,0,,False,False,E1
2024-02-19,2024-02-20,600030,FORCED_SELL,True,True,0,,False,False,E1
2024-02-19,2024-02-20,000002,FORCED_SELL,True,True,0,,False,False,E1
2024-02-20,2024-02-21,002463,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-20,2024-02-21,688525,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-20,2024-02-21,300735,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-20,2024-02-21,600839,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-21,2024-02-22,002463,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-21,2024-02-22,600839,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-21,2024-02-22,688525,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-21,2024-02-22,600348,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-21,2024-02-22,002654,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-21,2024-02-22,688525,BUY,True,True,0,,True,False,E1
2024-02-21,2024-02-22,600839,BUY,True,True,0,,True,False,E1
2024-02-21,2024-02-22,002463,BUY,True,True,0,,True,False,E1
2024-02-22,2024-02-23,600348,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-22,2024-02-23,000938,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-22,2024-02-23,000977,SKIPPED_BUY,True,True,0,,True,True,E1
2024-02-22,2024-02-23,601600,FORCED_SELL,True,True,0,,False,False,E1
