rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-20,baseline_full_dynamic_factor_industry_cap2,603986,兆易创新,半导体,半导体,dynamic_factor_score,99.35590762534828,0.2,1.0,0.2,445.02,73.97,99.35590762534828,99.76789937456262,95.24825581395349,29.95,99.49,97.81,90.29069767441861,87.48062015503876,99.4767441860465,92.13178294573643,62.21,0,,过滤,1.0132792983993928,normal_liquidity,index_neutral,0.04257122409899918,0.0
2,2026-05-20,baseline_full_dynamic_factor_industry_cap2,600584,长电科技,半导体,半导体,dynamic_factor_score,99.20832456774133,0.2,1.0,0.2,66.22,73.91,99.20832456774133,99.57708339942302,97.22562015503877,29.84,99.49,97.33,96.70542635658916,95.7170542635659,99.06976744186046,88.79844961240309,59.02,1,,过滤,1.0132792983993928,normal_liquidity,index_neutral,0.03981011153252886,0.0
3,2026-05-20,baseline_full_dynamic_factor_industry_cap2,000988,华工科技,专用机械,专用机械,dynamic_factor_score,98.89993661378386,0.2,1.0,0.2,163.42,73.53,98.89993661378386,99.65286462530999,92.40011627906978,29.92,96.65,95.25,91.12403100775194,79.39922480620154,99.4186046511628,74.59302325581395,67.85,0,,可买,1.0132792983993928,normal_liquidity,index_neutral,0.04098039991075821,0.0
4,2026-05-20,baseline_full_dynamic_factor_industry_cap2,002281,光迅科技,通信设备,通信设备,dynamic_factor_score,98.51123223305433,0.2,1.0,0.2,236.4,67.87,98.51123223305433,99.48365709964506,94.32647286821705,29.92,96.72,99.73,86.39534883720931,83.77906976744185,99.18604651162791,97.09302325581395,66.81,0,,可买,1.0132792983993928,normal_liquidity,index_neutral,0.04425144388862293,0.0
5,2026-05-20,baseline_full_dynamic_factor_industry_cap2,300274,阳光电源,电气设备,电气设备,dynamic_factor_score,98.1534399369579,0.2,1.0,0.2,167.2,69.29,98.1534399369579,99.45461182783019,92.2484496124031,29.9,97.93,90.16,91.24031007751938,91.04651162790698,99.2248062015504,55.93023255813954,67.59,0,,可买,1.0132792983993928,normal_liquidity,index_neutral,0.04033005434716206,0.0
