strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000652,11900,3.83,3.83,3.82
vls_mom_contrarian_v1_frozen,2025-02-05,002363,6700,6.75,6.78,6.74
vls_mom_contrarian_v1_frozen,2025-02-05,002448,6900,6.59,6.54,6.53
vls_mom_contrarian_v1_frozen,2025-02-05,600167,8100,5.62,5.57,5.55
vls_mom_contrarian_v1_frozen,2025-02-05,600897,3100,14.71,14.48,14.66
vls_mom_contrarian_v1_frozen,2025-02-05,601336,900,47.79,46.91,47.63
vls_mom_contrarian_v1_frozen,2025-02-05,601698,2300,19.21,19.79,19.19
vls_mom_contrarian_v1_frozen,2025-02-05,603899,1600,28.58,27.81,28.4
vls_mom_contrarian_v1_frozen,2025-02-05,920146,7200,6.37,6.32,6.31
vls_mom_contrarian_v1_frozen,2025-02-05,920751,3400,13.08,12.83,13.07
vls_mom_contrarian_v1_frozen,2025-02-06,000652,11900,3.84,3.87,3.83
vls_mom_contrarian_v1_frozen,2025-02-06,002363,6700,6.75,7.07,6.78
vls_mom_contrarian_v1_frozen,2025-02-06,002448,6900,6.53,7.19,6.54
vls_mom_contrarian_v1_frozen,2025-02-06,600167,8100,5.58,5.56,5.57
vls_mom_contrarian_v1_frozen,2025-02-06,600897,3100,14.49,14.5,14.48
vls_mom_contrarian_v1_frozen,2025-02-06,601336,900,46.75,47.68,46.91
vls_mom_contrarian_v1_frozen,2025-02-06,601698,2300,19.81,21.03,19.79
vls_mom_contrarian_v1_frozen,2025-02-06,603899,1600,27.82,28.18,27.81
vls_mom_contrarian_v1_frozen,2025-02-06,920146,7200,6.35,8.21,6.32
vls_mom_contrarian_v1_frozen,2025-02-06,920751,3400,12.78,13.32,12.83
vls_mom_contrarian_v1_frozen,2025-02-07,000652,11900,3.88,3.93,3.87
vls_mom_contrarian_v1_frozen,2025-02-07,002363,6700,7.26,7.21,7.07
vls_mom_contrarian_v1_frozen,2025-02-07,002448,6900,7.76,7.91,7.19
vls_mom_contrarian_v1_frozen,2025-02-07,600167,8100,5.55,5.59,5.56
vls_mom_contrarian_v1_frozen,2025-02-07,600897,3100,14.48,14.49,14.5
vls_mom_contrarian_v1_frozen,2025-02-07,601336,900,47.5,48.31,47.68
vls_mom_contrarian_v1_frozen,2025-02-07,601698,2300,20.8,20.96,21.03
vls_mom_contrarian_v1_frozen,2025-02-07,603899,1600,28.18,28.49,28.18
vls_mom_contrarian_v1_frozen,2025-02-07,920146,7200,9.0,10.67,8.21
vls_mom_contrarian_v1_frozen,2025-02-07,920751,3400,13.33,13.69,13.32
vls_mom_contrarian_v1_frozen,2025-02-10,000652,11900,3.93,4.01,3.93
vls_mom_contrarian_v1_frozen,2025-02-10,002363,6700,7.21,7.13,7.21
vls_mom_contrarian_v1_frozen,2025-02-10,002448,6900,7.89,8.06,7.91
vls_mom_contrarian_v1_frozen,2025-02-10,600167,8100,5.59,5.59,5.59
vls_mom_contrarian_v1_frozen,2025-02-10,600897,3100,14.49,14.57,14.49
vls_mom_contrarian_v1_frozen,2025-02-10,601336,900,48.08,48.18,48.31
vls_mom_contrarian_v1_frozen,2025-02-10,601698,2300,21.08,21.51,20.96
vls_mom_contrarian_v1_frozen,2025-02-10,603899,1600,28.49,28.72,28.49
