signal_date,execution_date,symbol,side,shares_delta,price,notional,trade_cost,risk_state_on_signal,risk_state_on_execution,allow_new_buys,position_count_before,position_count_after,blocked_reason
2024-05-28,2024-05-29,601020,SELL,900,16.53,14879.07,11.1593,True,True,False,1,1,
2024-05-29,2024-05-30,601020,SELL,1000,18.87,18874.0,14.1555,True,True,False,1,1,
2024-05-30,2024-05-31,601020,SELL,12900,16.79,216637.44,162.4781,True,True,False,1,5,
2024-05-30,2024-05-31,002155,BUY,800,26.67,21338.4,16.0038,True,True,False,1,5,
2024-05-30,2024-05-31,300641,BUY,300,26.0,7799.73,5.8498,True,True,False,1,5,
2024-05-30,2024-05-31,300782,BUY,500,87.13,43563.95,32.673,True,True,False,1,5,
2024-05-30,2024-05-31,600733,BUY,4200,7.58,31836.0,23.877,True,True,False,1,5,
2024-05-30,2024-05-31,601288,BUY,24800,5.01,124287.68,93.2158,True,True,False,1,5,
2024-06-14,2024-06-17,002155,SELL,800,23.08,18465.28,13.849,False,False,False,5,4,
2024-06-14,2024-06-17,300641,SELL,300,29.62,8884.62,6.6635,False,False,False,5,4,
2024-06-14,2024-06-17,300782,SELL,500,90.05,45025.95,33.7695,False,False,False,5,4,
2024-06-14,2024-06-17,600733,SELL,4200,7.33,30786.0,23.0895,False,False,False,5,4,
2024-06-14,2024-06-17,601288,SELL,24800,4.59,113807.2,85.3554,False,False,False,5,4,
2024-06-14,2024-06-17,000858,BUY,400,149.27,59709.96,44.7825,False,False,False,5,4,
2024-06-14,2024-06-17,300017,BUY,3200,9.36,29949.44,22.4621,False,False,False,5,4,
2024-06-14,2024-06-17,600028,BUY,11400,6.86,78191.46,58.6436,False,False,False,5,4,
2024-06-14,2024-06-17,600809,BUY,200,247.42,49484.72,37.1135,False,False,False,5,4,
2024-06-17,2024-06-18,000021,BUY,7600,16.57,125913.0,94.4347,False,False,False,4,5,
2024-06-28,2024-07-01,000858,SELL,400,142.39,56955.48,42.7166,True,True,False,5,5,
2024-06-28,2024-07-01,300017,SELL,3200,8.18,26185.28,19.639,True,True,False,5,5,
2024-06-28,2024-07-01,600028,SELL,11400,7.08,80755.32,60.5665,True,True,False,5,5,
2024-06-28,2024-07-01,600809,SELL,200,221.18,44235.7,33.1768,True,True,False,5,5,
2024-06-28,2024-07-01,000725,BUY,8600,4.18,35942.84,26.9571,True,True,False,5,5,
2024-06-28,2024-07-01,300458,BUY,300,36.73,11019.51,8.2646,True,True,False,5,5,
2024-06-28,2024-07-01,600050,BUY,8000,4.99,39904.0,29.928,True,True,False,5,5,
2024-06-28,2024-07-01,600733,BUY,2000,8.17,16340.0,12.255,True,True,False,5,5,
2024-07-01,2024-07-02,000021,SELL,7600,15.19,115450.08,86.5876,True,True,False,5,4,
2024-07-12,2024-07-15,000725,SELL,8600,4.24,36470.88,27.3532,True,True,False,4,1,
2024-07-12,2024-07-15,300458,SELL,300,40.8,12238.65,9.179,True,True,False,4,1,
2024-07-12,2024-07-15,600050,SELL,8000,5.06,40497.6,30.3732,True,True,False,4,1,
2024-07-12,2024-07-15,600733,BUY,19900,10.17,202383.0,151.7873,True,True,False,4,1,
2024-07-15,2024-07-16,600733,BUY,200,9.96,1992.0,1.494,True,True,False,1,1,
2024-07-16,2024-07-17,600733,SELL,400,10.27,4108.0,3.081,True,True,False,1,1,
2024-07-17,2024-07-18,600733,SELL,21700,10.3,223510.0,167.6325,True,True,False,1,5,
2024-07-17,2024-07-18,002463,BUY,1000,36.17,36173.5,27.1301,True,True,False,1,5,
2024-07-17,2024-07-18,300274,BUY,500,71.07,35535.0,26.6513,True,True,False,1,5,
2024-07-17,2024-07-18,600418,BUY,2100,20.82,43721.37,32.791,True,True,False,1,5,
2024-07-17,2024-07-18,601600,BUY,5500,7.65,42087.1,31.5653,True,True,False,1,5,
2024-07-17,2024-07-18,601899,BUY,3200,18.77,60070.72,45.053,True,True,False,1,5,
2024-07-31,2024-08-01,002463,SELL,1000,35.73,35734.5,26.8009,True,True,False,5,5,
2024-07-31,2024-08-01,300274,SELL,500,70.48,35241.85,26.4314,True,True,False,5,5,
2024-07-31,2024-08-01,600418,SELL,2100,20.01,42021.0,31.5158,True,True,False,5,5,
2024-07-31,2024-08-01,601600,SELL,5500,7.29,40096.1,30.0721,True,True,False,5,5,
2024-07-31,2024-08-01,601899,SELL,3200,17.37,55591.68,41.6938,True,True,False,5,5,
2024-07-31,2024-08-01,002415,BUY,2700,30.85,83298.51,62.4739,True,True,False,5,5,
2024-07-31,2024-08-01,300760,BUY,100,272.99,27298.66,20.474,True,True,False,5,5,
2024-07-31,2024-08-01,300762,BUY,1200,17.9,21480.0,16.11,True,True,False,5,5,
2024-07-31,2024-08-01,600171,BUY,700,23.91,16737.98,12.5535,True,True,False,5,5,
2024-07-31,2024-08-01,601985,BUY,4000,11.24,44962.0,33.7215,True,True,False,5,5,
2024-08-14,2024-08-15,002415,SELL,2700,28.81,77798.88,58.3492,True,True,False,5,5,
2024-08-14,2024-08-15,300760,SELL,100,265.3,26530.37,19.8978,True,True,False,5,5,
2024-08-14,2024-08-15,300762,SELL,1200,14.83,17796.0,13.347,True,True,False,5,5,
2024-08-14,2024-08-15,600171,SELL,700,24.5,17147.97,12.861,True,True,False,5,5,
2024-08-14,2024-08-15,601985,SELL,4000,11.26,45043.6,33.7827,True,True,False,5,5,
2024-08-14,2024-08-15,002405,BUY,7100,7.63,54173.0,40.6298,True,True,False,5,5,
2024-08-14,2024-08-15,003026,BUY,300,47.12,14136.15,10.6021,True,True,False,5,5,
