signal_date,exit_date,role,underlying_strategy,cycle_ret,selected_count,market_amount_ratio_20,market_liquidity_bucket,index_bucket,market_bs_ratio,market_avg_score,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,avg_vol_20,median_hist_mdd_20,top_industry,top_industry_weight,industry_count
2025-01-02,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.03494700080888193,-0.03494700080888193,,,49.98473748473749,,,,,,0
2025-01-02,2025-02-07,recent_champion,baseline_full_liquidity_detail_vol_position,-0.05813964925979448,10,,,,0.0,-0.03494700080888193,-0.03494700080888193,,,49.98473748473749,,,,建筑工程,0.1,10
2025-01-02,2025-02-07,balanced,baseline_full_liquidity_detail_market_gate,-0.058139649259794486,10,,,,0.0,-0.03494700080888193,-0.03494700080888193,,,49.98473748473749,,,,建筑工程,0.1,10
2025-01-02,2025-02-07,robust,baseline_full_liquidity_detail_vol_position,-0.05813964925979448,10,,,,0.0,-0.03494700080888193,-0.03494700080888193,,,49.98473748473749,,,,建筑工程,0.1,10
2025-01-02,2025-02-07,defensive,baseline_full_liquidity,0.0602081573722,10,,,,0.0,-0.03494700080888193,-0.03494700080888193,,,49.98473748473749,,,,塑料,0.2,8
2025-01-02,2025-02-07,fallback,baseline_full_liquidity,0.0602081573722,10,,,,0.0,-0.03494700080888193,-0.03494700080888193,,,49.98473748473749,,,,塑料,0.2,8
2025-01-03,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.03633006647525338,-0.036330066475253386,,,49.98474214220323,,,,,,0
2025-01-03,2025-02-10,recent_champion,baseline_full_liquidity_detail_vol_position,0.023381142026836152,10,,,,0.0,-0.03633006647525338,-0.036330066475253386,,,49.98474214220323,,,,建筑工程,0.1,10
2025-01-03,2025-02-10,balanced,baseline_full_liquidity_detail_market_gate,0.023381142026836155,10,,,,0.0,-0.03633006647525338,-0.036330066475253386,,,49.98474214220323,,,,建筑工程,0.1,10
2025-01-03,2025-02-10,robust,baseline_full_liquidity_detail_vol_position,0.023381142026836152,10,,,,0.0,-0.03633006647525338,-0.036330066475253386,,,49.98474214220323,,,,建筑工程,0.1,10
2025-01-03,2025-02-10,defensive,baseline_full_liquidity,0.10356816451401621,10,,,,0.0,-0.03633006647525338,-0.036330066475253386,,,49.98474214220323,,,,塑料,0.2,8
2025-01-03,2025-02-10,fallback,baseline_full_liquidity,0.10356816451401621,10,,,,0.0,-0.03633006647525338,-0.036330066475253386,,,49.98474214220323,,,,塑料,0.2,8
2025-01-06,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.036953839039332616,-0.03695383903933262,,,49.98473748473749,,,,,,0
2025-01-06,2025-02-11,recent_champion,baseline_full_liquidity_detail_vol_position,-0.02965809875032635,10,,,,0.0,-0.036953839039332616,-0.03695383903933262,,,49.98473748473749,,,,建筑工程,0.1,10
2025-01-06,2025-02-11,balanced,baseline_full_liquidity_detail_market_gate,-0.029658098750326357,10,,,,0.0,-0.036953839039332616,-0.03695383903933262,,,49.98473748473749,,,,建筑工程,0.1,10
2025-01-06,2025-02-11,robust,baseline_full_liquidity_detail_vol_position,-0.02965809875032635,10,,,,0.0,-0.036953839039332616,-0.03695383903933262,,,49.98473748473749,,,,建筑工程,0.1,10
2025-01-06,2025-02-11,defensive,baseline_full_liquidity,0.06382790672474305,10,,,,0.0,-0.036953839039332616,-0.03695383903933262,,,49.98473748473749,,,,专用机械,0.2,9
2025-01-06,2025-02-11,fallback,baseline_full_liquidity,0.06382790672474305,10,,,,0.0,-0.036953839039332616,-0.03695383903933262,,,49.98473748473749,,,,专用机械,0.2,9
2025-01-07,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.03870579853264091,-0.0387057985326409,,,49.98473748473749,,,,,,0
2025-01-07,2025-02-12,recent_champion,baseline_full_liquidity_detail_vol_position,0.009766171580308625,10,,,,0.0,-0.03870579853264091,-0.0387057985326409,,,49.98473748473749,,,,百货,0.2,9
2025-01-07,2025-02-12,balanced,baseline_full_liquidity_detail_market_gate,0.009766171580308625,10,,,,0.0,-0.03870579853264091,-0.0387057985326409,,,49.98473748473749,,,,百货,0.2,9
2025-01-07,2025-02-12,robust,baseline_full_liquidity_detail_vol_position,0.009766171580308625,10,,,,0.0,-0.03870579853264091,-0.0387057985326409,,,49.98473748473749,,,,百货,0.2,9
2025-01-07,2025-02-12,defensive,baseline_full_liquidity,0.08390296343472702,10,,,,0.0,-0.03870579853264091,-0.0387057985326409,,,49.98473748473749,,,,影视音像,0.1,10
2025-01-07,2025-02-12,fallback,baseline_full_liquidity,0.08390296343472702,10,,,,0.0,-0.03870579853264091,-0.0387057985326409,,,49.98473748473749,,,,影视音像,0.1,10
2025-01-08,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.0386720510479087,-0.038672051047908704,,,49.98474214220323,,,,,,0
2025-01-08,2025-02-13,recent_champion,baseline_full_liquidity_detail_vol_position,-0.0541895629341375,10,,,,0.0,-0.0386720510479087,-0.038672051047908704,,,49.98474214220323,,,,电气设备,0.2,9
2025-01-08,2025-02-13,balanced,baseline_full_liquidity_detail_market_gate,-0.05418956293413749,10,,,,0.0,-0.0386720510479087,-0.038672051047908704,,,49.98474214220323,,,,电气设备,0.2,9
2025-01-08,2025-02-13,robust,baseline_full_liquidity_detail_vol_position,-0.0541895629341375,10,,,,0.0,-0.0386720510479087,-0.038672051047908704,,,49.98474214220323,,,,电气设备,0.2,9
2025-01-08,2025-02-13,defensive,baseline_full_liquidity,0.04221893440603779,10,,,,0.0,-0.0386720510479087,-0.038672051047908704,,,49.98474214220323,,,,影视音像,0.1,10
2025-01-08,2025-02-13,fallback,baseline_full_liquidity,0.04221893440603779,10,,,,0.0,-0.0386720510479087,-0.038672051047908704,,,49.98474214220323,,,,影视音像,0.1,10
2025-01-09,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.03829973982903051,-0.03829973982903051,,,49.98474679682733,,,,,,0
2025-01-09,2025-02-14,recent_champion,baseline_full_liquidity_detail_vol_position,-0.08051168919337566,10,,,,0.0,-0.03829973982903051,-0.03829973982903051,,,49.98474679682733,,,,电气设备,0.3,7
2025-01-09,2025-02-14,balanced,baseline_full_liquidity_detail_market_gate,-0.08051168919337567,10,,,,0.0,-0.03829973982903051,-0.03829973982903051,,,49.98474679682733,,,,电气设备,0.3,7
2025-01-09,2025-02-14,robust,baseline_full_liquidity_detail_vol_position,-0.08051168919337566,10,,,,0.0,-0.03829973982903051,-0.03829973982903051,,,49.98474679682733,,,,电气设备,0.3,7
2025-01-09,2025-02-14,defensive,baseline_full_liquidity,0.011736573320293263,10,,,,0.0,-0.03829973982903051,-0.03829973982903051,,,49.98474679682733,,,,影视音像,0.1,10
2025-01-09,2025-02-14,fallback,baseline_full_liquidity,0.011736573320293263,10,,,,0.0,-0.03829973982903051,-0.03829973982903051,,,49.98474679682733,,,,影视音像,0.1,10
2025-01-10,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.03802604891130297,-0.03802604891130298,,,49.98474214220323,,,,,,0
2025-01-10,2025-02-17,recent_champion,baseline_full_liquidity_detail_vol_position,0.06907859669751723,10,,,,0.0,-0.03802604891130297,-0.03802604891130298,,,49.98474214220323,,,,电气设备,0.1,10
2025-01-10,2025-02-17,balanced,baseline_full_liquidity_detail_market_gate,0.06907859669751726,10,,,,0.0,-0.03802604891130297,-0.03802604891130298,,,49.98474214220323,,,,电气设备,0.1,10
2025-01-10,2025-02-17,robust,baseline_full_liquidity_detail_vol_position,0.06907859669751723,10,,,,0.0,-0.03802604891130297,-0.03802604891130298,,,49.98474214220323,,,,电气设备,0.1,10
2025-01-10,2025-02-17,defensive,baseline_full_liquidity,0.10440641262288815,10,,,,0.0,-0.03802604891130297,-0.03802604891130298,,,49.98474214220323,,,,专用机械,0.2,9
2025-01-10,2025-02-17,fallback,baseline_full_liquidity,0.10440641262288815,10,,,,0.0,-0.03802604891130297,-0.03802604891130298,,,49.98474214220323,,,,专用机械,0.2,9
2025-01-13,,attack,tiered_liquidity_then_bs_v2,,0,,,,0.0,-0.0376498241666781,-0.0376498241666781,,,49.98474679682733,,,,,,0
2025-01-13,2025-02-18,recent_champion,baseline_full_liquidity_detail_vol_position,-0.03844939297362753,10,,,,0.0,-0.0376498241666781,-0.0376498241666781,,,49.98474679682733,,,,电气设备,0.1,10
