rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,target_position_ratio
1,2026-06-15,baseline_full_liquidity_detail_vol_position,002466,天齐锂业,小金属,小金属,liquidity_detail_score,95.15965619749258,0.057589279111345794,0.7,0.20179071798867218,63.72,42.07,,,95.15965619749258,29.36,48.63,60.74,88.15432338115549,90.69406746801086,99.20511826289258,98.97246994959286,52.47,0,,观察,1.0147973261782914,normal_liquidity,index_neutral,0.027455437096671104,-0.0651408450704225,0.7
2,2026-06-15,baseline_full_liquidity_detail_vol_position,002460,赣锋锂业,小金属,小金属,liquidity_detail_score,94.71932531989142,0.05593596559187342,0.7,0.19599756816455882,71.32,38.49,,,94.71932531989142,29.37,48.63,53.1,85.94416440480806,92.03179526948429,98.95308259015123,97.2276075998449,35.39,0,,观察,1.0147973261782914,normal_liquidity,index_neutral,0.02826694441320064,-0.07580666061941177,0.7
3,2026-06-15,baseline_full_liquidity_detail_vol_position,688146,中船特气,半导体,半导体,liquidity_detail_score,94.34225927362027,0.01661782188223041,0.7,0.05822823728249268,318.3,53.57,,,94.34225927362027,29.41,48.63,100.0,88.01861186506397,94.70725087243117,95.73478092283831,89.58898797983714,58.05,0,,可买,1.0147973261782914,normal_liquidity,index_neutral,0.09514717640432262,-0.09005145797598624,0.7
4,2026-06-15,baseline_full_liquidity_detail_vol_position,600869,远东股份,电气设备,电气设备,liquidity_detail_score,94.31747705829133,0.029795594893293052,0.7,0.10440266971900135,32.68,54.39,,,94.31747705829133,29.27,48.63,98.91,90.28693291973633,95.48274525009694,96.76231097324545,83.96665374176038,58.3,0,,可买,1.0147973261782914,normal_liquidity,index_neutral,0.053066194373588484,0.0,0.7
5,2026-06-15,baseline_full_liquidity_detail_vol_position,002240,盛新锂能,小金属,小金属,liquidity_detail_score,94.08490370944811,0.03983512286452457,0.7,0.13958080684527494,51.63,36.68,,,94.08490370944811,28.9,48.63,81.39,91.5471112834432,96.37456378441256,96.08375339278791,83.73400542846065,54.17,0,,可买,1.0147973261782914,normal_liquidity,index_neutral,0.03969207865785907,0.0,0.7
