first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2023-01-04,2026-06-02,823,500000.0,475270.11223000055,-0.04945977553999892,-0.015430380892499151,-0.43418975646255,0.503037667071689,0.07278656983078768,-0.05572293974242315,0.4874052317236487,4.9501822600243015,833,418,415,0,79.66763455427352,23983.62777,baseline_full_liquidity_detail_market_gate,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,0.5,0.0
2023-01-04,2026-06-02,823,500000.0,421026.50713499973,-0.15794698573000054,-0.05133831688082191,-0.7557739732703204,0.4787363304981774,0.10368831363724951,-0.3048597721401938,0.48812924854805567,4.872417982989065,806,404,402,0,80.07487429774737,16319.612865,tiered_liquidity_then_bs_v2_market_gate,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,0.5,0.0
2023-01-04,2026-06-02,823,500000.0,289215.06539000047,-0.42156986921999906,-0.15450037967813957,-0.597952543738636,0.4629404617253949,0.07605378756394865,-0.07312826636109016,0.4835169415196434,4.9635479951397325,818,411,407,0,79.53294303919749,18817.63461,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,0.5,0.0
