signal_date,execution_date,risk_state,trigger_count,csi300_ret20,turnover_ratio,base_nav
2024-10-16,2024-10-17,True,1,0.2,1.043,0.9101
2024-10-17,2024-10-18,True,1,0.1854,1.0975,0.9078
2024-10-18,2024-10-21,True,0,0.232,1.4552,0.9255
2024-10-21,2024-10-22,True,0,0.2404,1.4413,0.9442
2024-10-22,2024-10-23,True,0,0.2528,1.2125,0.9384
2024-10-23,2024-10-24,True,0,0.253,1.1629,0.9372
2024-10-24,2024-10-25,True,0,0.2293,0.8997,0.939
2024-10-25,2024-10-28,True,0,0.236,1.018,0.9408
2024-10-28,2024-10-29,True,0,0.2339,1.0203,0.9556
2024-10-29,2024-10-30,True,0,0.1709,1.0974,0.9634
2024-10-30,2024-10-31,True,0,0.1434,0.965,0.9804
2024-10-31,2024-11-01,True,0,0.0975,1.1227,0.9857
2024-11-01,2024-11-04,False,0,0.0503,1.1015,0.9566
2024-11-04,2024-11-05,False,0,-0.0182,0.8558,0.9601
2024-11-05,2024-11-06,False,0,-0.0497,1.2019,0.9877
2024-11-06,2024-11-07,False,0,0.0173,1.3538,1.0335
2024-11-07,2024-11-08,False,0,0.037,1.3093,1.0285
2024-11-08,2024-11-11,False,0,0.0558,1.3553,1.0251
2024-11-11,2024-11-12,False,0,0.0429,1.2376,1.0613
2024-11-12,2024-11-13,False,0,0.0596,1.2293,1.0438
2024-11-13,2024-11-14,False,0,0.0729,0.9545,1.0222
2024-11-14,2024-11-15,False,0,0.0664,0.8677,1.0081
2024-11-15,2024-11-18,False,0,0.0111,0.8695,0.9779
2024-11-18,2024-11-19,True,2,0.0039,0.8469,0.9507
2024-11-19,2024-11-20,True,2,0.0048,0.759,0.9638
2024-11-20,2024-11-21,True,2,0.0032,0.7907,0.9517
2024-11-21,2024-11-22,True,2,0.0154,0.7912,0.9524
2024-11-22,2024-11-25,True,1,-0.0229,0.8762,0.9444
2024-11-25,2024-11-26,True,2,-0.0293,0.7343,0.9424
2024-11-26,2024-11-27,True,2,-0.0215,0.6566,0.9412
2024-11-27,2024-11-28,True,2,0.0045,0.739,0.9467
2024-11-28,2024-11-29,True,2,-0.0048,0.7719,0.9451
2024-11-29,2024-12-02,True,1,0.0068,0.8954,0.9496
2024-12-02,2024-12-03,True,1,0.0007,0.9329,0.9554
2024-12-03,2024-12-04,True,1,-0.0229,0.9106,0.9562
2024-12-04,2024-12-05,True,1,-0.0233,0.9021,0.9719
2024-12-05,2024-12-06,True,1,-0.0541,0.8342,0.9797
2024-12-06,2024-12-09,True,0,-0.0319,1.0186,0.9778
2024-12-09,2024-12-10,True,1,-0.0398,0.9542,0.9667
2024-12-10,2024-12-11,True,1,-0.0221,1.2937,0.9627
2024-12-11,2024-12-12,True,1,-0.0297,1.0528,0.96
2024-12-12,2024-12-13,True,1,-0.0028,1.1037,0.9643
2024-12-13,2024-12-16,True,1,-0.009,1.2139,0.9404
2024-12-16,2024-12-17,True,1,-0.0098,0.9995,0.9316
2024-12-17,2024-12-18,True,1,-0.0138,0.8897,0.9215
2024-12-18,2024-12-19,True,2,-0.011,0.8087,0.907
2024-12-19,2024-12-20,True,1,-0.011,0.8663,0.9128
2024-12-20,2024-12-23,True,1,0.0161,0.9156,0.916
2024-12-23,2024-12-24,True,1,0.0222,0.9221,0.9158
2024-12-24,2024-12-25,True,2,0.0374,0.7882,0.9183
2024-12-25,2024-12-26,True,2,0.0201,0.7766,0.9169
2024-12-26,2024-12-27,True,2,0.0297,0.7777,0.9232
2024-12-27,2024-12-30,True,1,0.0165,0.883,0.9205
2024-12-30,2024-12-31,True,2,0.013,0.799,0.923
2024-12-31,2025-01-02,True,1,-0.0043,0.8532,0.9133
2025-01-02,2025-01-03,True,1,-0.028,0.8927,0.9039
2025-01-03,2025-01-06,True,2,-0.0373,0.8182,0.8964
2025-01-06,2025-01-07,True,2,-0.0514,0.7006,0.899
2025-01-07,2025-01-08,True,2,-0.043,0.7262,0.9042
2025-01-08,2025-01-09,True,1,-0.0517,0.8667,0.9045
2025-01-09,2025-01-10,True,2,-0.0524,0.7967,0.9048
2025-01-10,2025-01-13,True,3,-0.0735,0.842,0.9053
2025-01-13,2025-01-14,True,2,-0.0536,0.7367,0.8995
2025-01-14,2025-01-15,True,1,-0.0233,1.0485,0.909
2025-01-15,2025-01-16,True,1,-0.0321,0.9372,0.9126
2025-01-16,2025-01-17,True,1,-0.0359,1.0033,0.9139
2025-01-17,2025-01-20,True,1,-0.0337,0.904,0.9167
2025-01-20,2025-01-21,True,1,-0.025,0.9516,0.9249
2025-01-21,2025-01-22,True,1,-0.0257,0.982,0.9273
2025-01-22,2025-01-23,True,1,-0.0469,0.9314,0.921
2025-01-23,2025-01-24,True,1,-0.0456,1.1074,0.9031
2025-01-24,2025-01-27,True,1,-0.0388,0.9996,0.9155
2025-01-27,2025-02-05,True,1,-0.0412,0.9264,0.9005
2025-02-05,2025-02-06,True,1,-0.051,1.0683,0.8981
2025-02-06,2025-02-07,True,1,-0.0234,1.2681,0.9093
2025-02-07,2025-02-10,True,1,0.0189,1.5864,0.9057
2025-02-10,2025-02-11,True,1,0.0333,1.375,0.9166
2025-02-11,2025-02-12,True,1,0.0303,1.2809,0.9013
2025-02-12,2025-02-13,True,1,0.0326,1.2763,0.9044
2025-02-13,2025-02-14,True,1,0.0306,1.3521,0.9049
2025-02-14,2025-02-17,True,1,0.0421,1.2437,0.9362
2025-02-17,2025-02-18,True,1,0.0576,1.3666,0.921
2025-02-18,2025-02-19,True,1,0.0511,1.2298,0.9041
2025-02-19,2025-02-20,True,1,0.0313,1.1635,0.9202
2025-02-20,2025-02-21,True,1,0.035,1.1693,0.9108
2025-02-21,2025-02-24,True,1,0.0469,1.4131,0.9304
2025-02-24,2025-02-25,True,1,0.0413,1.2998,0.9269
2025-02-25,2025-02-26,True,1,0.0251,1.1568,0.9132
2025-02-26,2025-02-27,True,1,0.0332,1.1577,0.9166
2025-02-27,2025-02-28,True,1,0.0451,1.1691,0.9257
2025-02-28,2025-03-03,True,1,0.0227,1.0742,0.9027
2025-03-03,2025-03-04,True,1,0.0145,0.9265,0.8897
2025-03-04,2025-03-05,True,2,0.0179,0.8159,0.8984
2025-03-05,2025-03-06,True,2,0.0283,0.8467,0.9005
2025-03-06,2025-03-07,True,1,0.0295,1.0582,0.8813
2025-03-07,2025-03-10,True,1,0.0132,1.0114,0.8748
2025-03-10,2025-03-11,True,2,0.0071,0.8445,0.8781
2025-03-11,2025-03-12,True,2,0.015,0.8349,0.8778
2025-03-12,2025-03-13,True,1,0.0019,0.9471,0.8741
2025-03-13,2025-03-14,True,1,0.0016,0.9101,0.8298
2025-03-14,2025-03-17,True,1,0.0171,1.0134,0.8334
2025-03-17,2025-03-18,True,1,0.0125,0.9012,0.8422
2025-03-18,2025-03-19,True,1,0.0243,0.8766,0.8497
2025-03-19,2025-03-20,True,1,0.0178,0.8504,0.8471
2025-03-20,2025-03-21,True,2,0.0117,0.8408,0.8693
2025-03-21,2025-03-24,True,1,-0.016,0.9156,0.8376
2025-03-24,2025-03-25,True,1,-0.0088,0.8698,0.8423
2025-03-25,2025-03-26,True,2,0.0017,0.7747,0.8354
2025-03-26,2025-03-27,True,2,-0.0102,0.7274,0.8367
2025-03-27,2025-03-28,True,2,-0.009,0.7705,0.8381
2025-03-28,2025-03-31,True,2,0.0065,0.7435,0.8362
2025-03-31,2025-04-01,True,2,-0.0003,0.8163,0.8276
2025-04-01,2025-04-02,True,2,0.0006,0.7656,0.8266
2025-04-02,2025-04-03,True,2,-0.0047,0.6714,0.8302
2025-04-03,2025-04-07,True,2,-0.0239,0.8074,0.8241
2025-04-07,2025-04-08,True,2,-0.0899,1.1372,0.8107
2025-04-08,2025-04-09,True,2,-0.0708,1.1575,0.8026
2025-04-09,2025-04-10,True,2,-0.0646,1.2094,0.8065
2025-04-10,2025-04-11,True,1,-0.0489,1.1547,0.8126
2025-04-11,2025-04-14,True,1,-0.0412,0.977,0.8284
2025-04-14,2025-04-15,True,2,-0.0618,0.9392,0.8365
2025-04-15,2025-04-16,True,2,-0.0589,0.8093,0.8337
2025-04-16,2025-04-17,True,2,-0.0586,0.8446,0.8218
2025-04-17,2025-04-18,True,2,-0.0593,0.7765,0.8234
2025-04-18,2025-04-21,True,2,-0.0509,0.7297,0.8195
2025-04-21,2025-04-22,True,2,-0.0332,0.842,0.8376
2025-04-22,2025-04-23,True,1,-0.0383,0.8914,0.8349
2025-04-23,2025-04-24,True,1,-0.037,1.0047,0.8242
2025-04-24,2025-04-25,True,1,-0.0344,0.9075,0.8152
2025-04-25,2025-04-28,True,1,-0.037,0.9091,0.8138
2025-04-28,2025-04-29,True,1,-0.0341,0.8634,0.8151
2025-04-29,2025-04-30,True,2,-0.0289,0.842,0.8123
2025-04-30,2025-05-06,True,1,-0.0301,0.9623,0.8248
2025-05-06,2025-05-07,True,1,-0.0195,1.0847,0.8407
2025-05-07,2025-05-08,True,1,-0.0077,1.1799,0.8332
2025-05-08,2025-05-09,True,1,0.0734,1.0482,0.8305
2025-05-09,2025-05-12,True,1,0.0535,0.9857,0.8287
2025-05-12,2025-05-13,True,1,0.0553,1.0981,0.835
2025-05-13,2025-05-14,True,1,0.0431,1.1019,0.8335
2025-05-14,2025-05-15,True,1,0.0514,1.1245,0.835
2025-05-15,2025-05-16,True,1,0.0394,0.9966,0.823
2025-05-16,2025-05-19,True,1,0.034,0.9405,0.8234
2025-05-19,2025-05-20,True,1,0.0277,0.9371,0.8197
2025-05-20,2025-05-21,True,1,0.0334,1.0068,0.8159
2025-05-21,2025-05-22,True,1,0.0381,0.9983,0.8142
2025-05-22,2025-05-23,True,1,0.0341,0.9342,0.8097
2025-05-23,2025-05-26,True,1,0.026,0.9671,0.8142
2025-05-26,2025-05-27,True,1,0.0193,0.8536,0.8124
2025-05-27,2025-05-28,True,2,0.0145,0.8495,0.8106
2025-05-28,2025-05-29,True,1,0.013,0.8613,0.8113
2025-05-29,2025-05-30,True,1,0.0204,1.0051,0.8073
2025-05-30,2025-06-03,True,1,0.0173,0.9594,0.7978
2025-06-03,2025-06-04,True,1,0.0216,0.9602,0.8032
2025-06-04,2025-06-05,True,1,0.0158,0.9791,0.8019
2025-06-05,2025-06-06,True,1,0.012,1.1038,0.8073
2025-06-06,2025-06-09,True,1,0.0055,0.9927,0.805
2025-06-09,2025-06-10,True,1,0.0102,1.1027,0.828
2025-06-10,2025-06-11,True,1,-0.0065,1.2133,0.8209
2025-06-11,2025-06-12,True,1,-0.0004,1.0775,0.8196
2025-06-12,2025-06-13,True,1,-0.0129,1.0937,0.8247
2025-06-13,2025-06-16,True,1,-0.011,1.2453,0.8173
2025-06-16,2025-06-17,True,1,-0.0039,1.0248,0.837
2025-06-17,2025-06-18,True,1,-0.0017,1.0145,0.8348
2025-06-18,2025-06-19,True,1,-0.006,1.0014,0.8579
2025-06-19,2025-06-20,True,1,-0.0187,1.047,0.82
2025-06-20,2025-06-23,True,1,-0.0172,0.8941,0.8091
2025-06-23,2025-06-24,True,1,-0.0063,0.9407,0.816
2025-06-24,2025-06-25,True,1,0.0114,1.1679,0.8246
2025-06-25,2025-06-26,True,1,0.0314,1.2901,0.8292
2025-06-26,2025-06-27,True,1,0.0286,1.2483,0.828
2025-06-27,2025-06-30,True,1,0.0163,1.1953,0.8145
2025-06-30,2025-07-01,True,1,0.025,1.1354,0.8186
2025-07-01,2025-07-02,True,1,0.0236,1.106,0.8055
2025-07-02,2025-07-03,True,1,0.0194,1.0298,0.7998
2025-07-03,2025-07-04,True,1,0.0233,0.977,0.8003
2025-07-04,2025-07-07,True,1,0.0279,1.0549,0.807
2025-07-07,2025-07-08,True,1,0.0206,0.8923,0.8122
2025-07-08,2025-07-09,True,1,0.0344,1.0719,0.8248
2025-07-09,2025-07-10,True,1,0.0248,1.1007,0.8267
2025-07-10,2025-07-11,True,1,0.0303,1.0835,0.8234
2025-07-11,2025-07-14,True,1,0.039,1.2307,0.8189
2025-07-14,2025-07-15,True,1,0.0371,1.0414,0.8172
2025-07-15,2025-07-16,True,1,0.0384,1.1342,0.8339
2025-07-16,2025-07-17,True,1,0.0341,1.0056,0.8256
2025-07-17,2025-07-18,True,1,0.0498,1.0634,0.8384
2025-07-18,2025-07-21,True,1,0.0551,1.0671,0.8191
2025-07-21,2025-07-22,True,1,0.059,1.1346,0.8204
2025-07-22,2025-07-23,True,1,0.0551,1.2478,0.8204
2025-07-23,2025-07-24,True,1,0.0403,1.218,0.8268
2025-07-24,2025-07-25,True,1,0.0514,1.1929,0.8326
2025-07-25,2025-07-28,True,1,0.0524,1.1469,0.8297
2025-07-28,2025-07-29,True,1,0.0507,1.1072,0.8275
2025-07-29,2025-07-30,True,1,0.0531,1.135,0.8342
2025-07-30,2025-07-31,True,1,0.0526,1.144,0.823
2025-07-31,2025-08-01,True,1,0.0271,1.177,0.8204
2025-08-01,2025-08-04,True,1,0.0183,0.9671,0.8327
2025-08-04,2025-08-05,True,1,0.0266,0.8986,0.8354
2025-08-05,2025-08-06,True,1,0.0263,0.9515,0.8349
2025-08-06,2025-08-07,True,1,0.0306,1.0275,0.8391
2025-08-07,2025-08-08,True,1,0.0261,1.0712,0.8368
2025-08-08,2025-08-11,True,1,0.0225,1.0054,0.8308
2025-08-11,2025-08-12,True,1,0.0261,1.0603,0.8354
2025-08-12,2025-08-13,True,1,0.031,1.0834,0.8383
2025-08-13,2025-08-14,True,1,0.0423,1.2143,0.8385
2025-08-14,2025-08-15,True,1,0.0344,1.2615,0.8329
2025-08-15,2025-08-18,True,1,0.0354,1.2205,0.8377
2025-08-18,2025-08-19,True,1,0.0376,1.4658,0.8467
2025-08-19,2025-08-20,True,1,0.0254,1.3527,0.8307
2025-08-20,2025-08-21,True,1,0.0368,1.2368,0.8367
2025-08-21,2025-08-22,True,1,0.0335,1.2246,0.8332
2025-08-22,2025-08-25,True,1,0.0608,1.2597,0.837
2025-08-25,2025-08-26,True,1,0.0806,1.5001,0.8477
2025-08-26,2025-08-27,True,1,0.0724,1.2534,0.8427
2025-08-27,2025-08-28,True,1,0.0566,1.435,0.823
2025-08-28,2025-08-29,True,1,0.0952,1.316,0.8283
2025-08-29,2025-09-01,True,1,0.109,1.209,0.8042
2025-09-01,2025-09-02,True,1,0.1113,1.1555,0.7825
2025-09-02,2025-09-03,True,1,0.0943,1.1797,0.7727
2025-09-03,2025-09-04,True,1,0.0842,0.9579,0.7725
2025-09-04,2025-09-05,True,1,0.0609,1.0174,0.7557
2025-09-05,2025-09-08,True,1,0.0866,0.9143,0.7646
2025-09-08,2025-09-09,True,1,0.0837,0.9476,0.7624
2025-09-09,2025-09-10,True,2,0.0706,0.824,0.7558
2025-09-10,2025-09-11,True,2,0.0644,0.7698,0.7592
2025-09-11,2025-09-12,True,1,0.0898,0.9437,0.777
2025-09-12,2025-09-15,True,1,0.0761,0.9707,0.7912
2025-09-15,2025-09-16,True,1,0.0693,0.8859,0.8187
2025-09-16,2025-09-17,True,1,0.071,0.9153,0.8208
2025-09-17,2025-09-18,True,1,0.0655,0.93,0.8224
2025-09-18,2025-09-19,True,1,0.049,1.2091,0.8272
2025-09-19,2025-09-22,True,1,0.0283,0.901,0.8314
2025-09-22,2025-09-23,True,2,0.0119,0.8383,0.846
2025-09-23,2025-09-24,True,1,0.0151,0.9891,0.8547
2025-09-24,2025-09-25,True,1,0.041,0.9374,0.8543
2025-09-25,2025-09-26,True,1,0.0291,0.967,0.8535
2025-09-26,2025-09-29,True,1,0.0119,0.8877,0.8357
2025-09-29,2025-09-30,True,1,0.0213,0.9037,0.8414
2025-09-30,2025-10-09,True,1,0.0335,0.9254,0.8421
2025-10-09,2025-10-10,True,1,0.056,1.1188,0.8417
2025-10-10,2025-10-13,True,1,0.0576,1.0622,0.8213
2025-10-13,2025-10-14,True,1,0.03,0.9946,0.8159
2025-10-14,2025-10-15,True,1,0.016,1.0847,0.8025
2025-10-15,2025-10-16,True,1,0.0383,0.8744,0.8091
2025-10-16,2025-10-17,True,2,0.0389,0.8161,0.804
2025-10-17,2025-10-20,True,2,-0.0074,0.8273,0.7922
2025-10-20,2025-10-21,True,2,0.0036,0.754,0.7919
2025-10-21,2025-10-22,True,2,0.0165,0.8222,0.7904
2025-10-22,2025-10-23,True,2,0.0153,0.7452,0.791
2025-10-23,2025-10-24,True,2,0.0122,0.7443,0.786
2025-10-24,2025-10-27,True,1,0.0361,0.9168,0.7993
2025-10-27,2025-10-28,True,1,0.0476,1.0846,0.8079
2025-10-28,2025-10-29,True,1,0.0374,0.9961,0.8086
2025-10-29,2025-10-30,True,1,0.0505,1.0593,0.8052
2025-10-30,2025-10-31,True,1,0.0315,1.1365,0.8011
2025-10-31,2025-11-03,True,1,0.0103,1.0847,0.7932
2025-11-03,2025-11-04,True,1,0.0227,0.9854,0.7928
2025-11-04,2025-11-05,True,1,-0.0003,0.9005,0.8017
2025-11-05,2025-11-06,True,1,-0.0029,0.8863,0.8066
2025-11-06,2025-11-07,True,1,-0.0034,0.9849,0.8012
2025-11-07,2025-11-10,True,1,0.0134,0.9703,0.8149
2025-11-10,2025-11-11,True,1,0.022,1.0586,0.8203
2025-11-11,2025-11-12,True,1,0.0249,0.9854,0.8229
2025-11-12,2025-11-13,True,1,0.0086,0.9643,0.8238
2025-11-13,2025-11-14,True,1,0.0181,1.0109,0.8494
2025-11-14,2025-11-17,True,1,0.0252,0.9685,0.8427
2025-11-17,2025-11-18,True,1,0.0132,0.9399,0.8433
2025-11-18,2025-11-19,True,1,-0.0086,0.9463,0.828
2025-11-19,2025-11-20,True,2,-0.0009,0.8464,0.8309
2025-11-20,2025-11-21,True,2,-0.009,0.8354,0.8204
2025-11-21,2025-11-24,True,1,-0.0444,0.9621,0.7982
2025-11-24,2025-11-25,True,1,-0.0568,0.857,0.7809
2025-11-25,2025-11-26,True,1,-0.043,0.9068,0.7895
2025-11-26,2025-11-27,True,1,-0.0485,0.9035,0.7889
2025-11-27,2025-11-28,True,1,-0.0413,0.8827,0.7866
2025-11-28,2025-12-01,True,2,-0.0246,0.8345,0.8011
2025-12-01,2025-12-02,True,1,-0.0165,0.9932,0.794
2025-12-02,2025-12-03,True,1,-0.0139,0.8523,0.7868
2025-12-03,2025-12-04,True,1,-0.0208,0.8978,0.7746
2025-12-04,2025-12-05,True,2,-0.0313,0.8444,0.7686
2025-12-05,2025-12-08,True,1,-0.0201,0.9474,0.777
2025-12-08,2025-12-09,True,1,-0.0156,1.1221,0.7826
2025-12-09,2025-12-10,True,1,-0.0116,1.0516,0.7766
2025-12-10,2025-12-11,True,1,-0.0116,0.9872,0.7827
2025-12-11,2025-12-12,True,1,-0.0319,1.0439,0.7716
2025-12-12,2025-12-15,True,1,-0.0102,1.1689,0.7769
2025-12-15,2025-12-16,True,1,-0.01,0.9936,0.7728
2025-12-16,2025-12-17,True,1,-0.0155,0.9733,0.7667
2025-12-17,2025-12-18,True,1,-0.0018,1.0187,0.7806
2025-12-18,2025-12-19,True,1,-0.0027,0.9324,0.7788
2025-12-19,2025-12-22,True,1,0.0257,0.9788,0.7731
2025-12-22,2025-12-23,True,1,0.0368,1.0493,0.7812
2025-12-23,2025-12-24,True,1,0.029,1.0683,0.7909
2025-12-24,2025-12-25,True,1,0.0258,1.052,0.7892
2025-12-25,2025-12-26,True,1,0.0282,1.0713,0.7936
2025-12-26,2025-12-29,True,1,0.0288,1.183,0.7942
2025-12-29,2025-12-30,True,1,0.0137,1.1618,0.7987
2025-12-30,2025-12-31,True,1,0.0213,1.1468,0.802
2025-12-31,2026-01-05,True,1,0.0218,1.085,0.8118
2026-01-05,2026-01-06,True,1,0.0377,1.3137,0.8208
2026-01-06,2026-01-07,True,1,0.045,1.4099,0.8329
2026-01-07,2026-01-08,True,1,0.0335,1.4054,0.837
2026-01-08,2026-01-09,True,1,0.0303,1.3486,0.8493
2026-01-09,2026-01-12,True,1,0.0364,1.4568,0.8716
2026-01-12,2026-01-13,True,1,0.0522,1.6185,0.9132
2026-01-13,2026-01-14,True,1,0.0393,1.5869,0.921
2026-01-14,2026-01-15,True,1,0.0417,1.6337,0.9403
2026-01-15,2026-01-16,True,1,0.0564,1.1754,0.9006
2026-01-16,2026-01-19,True,1,0.0332,1.1935,0.8678
2026-01-19,2026-01-20,True,1,0.0399,1.0453,0.8696
2026-01-20,2026-01-21,True,1,0.033,1.0516,0.8833
2026-01-21,2026-01-22,True,1,0.0242,0.9704,0.8824
2026-01-22,2026-01-23,True,1,0.0223,0.9901,0.8832
2026-01-23,2026-01-26,True,1,0.0148,1.1118,0.8835
2026-01-26,2026-01-27,True,1,0.0139,1.1426,0.8856
2026-01-27,2026-01-28,True,1,0.0104,1.0045,0.8912
2026-01-28,2026-01-29,True,1,0.0169,1.0143,0.8924
2026-01-29,2026-01-30,True,1,0.0221,1.0847,0.8891
2026-01-30,2026-02-02,True,1,0.0165,0.9401,0.8811
2026-02-02,2026-02-03,True,1,-0.0237,0.8555,0.848
2026-02-03,2026-02-04,True,2,-0.0273,0.8458,0.8263
2026-02-04,2026-02-05,True,2,-0.0163,0.8304,0.8254
2026-02-05,2026-02-06,True,2,-0.0142,0.7356,0.8105
2026-02-06,2026-02-09,True,2,-0.0242,0.7375,0.8093
2026-02-09,2026-02-10,True,2,-0.0148,0.7925,0.8319
2026-02-10,2026-02-11,True,2,-0.0077,0.7626,0.8283
2026-02-11,2026-02-12,True,2,-0.0059,0.7448,0.8329
2026-02-12,2026-02-13,True,2,-0.0067,0.816,0.848
2026-02-13,2026-02-24,True,2,-0.0151,0.7703,0.8454
2026-02-24,2026-02-25,True,1,-0.0057,0.8633,0.8406
2026-02-25,2026-02-26,True,1,0.0036,0.9717,0.9043
2026-02-26,2026-02-27,True,1,0.0008,1.0027,0.9287
2026-02-27,2026-03-02,True,1,-0.0028,0.9867,0.948
2026-03-02,2026-03-03,True,1,0.0056,1.2012,0.9546
2026-03-03,2026-03-04,True,1,-0.0108,1.2483,0.9233
2026-03-04,2026-03-05,True,1,-0.0219,0.9541,0.9374
2026-03-05,2026-03-06,True,1,-0.0149,0.9753,0.9297
2026-03-06,2026-03-09,True,1,-0.0197,0.9164,0.9457
2026-03-09,2026-03-10,True,1,-0.0193,1.1071,0.9457
2026-03-10,2026-03-11,True,1,0.0149,1.0059,0.958
2026-03-11,2026-03-12,True,1,0.0095,1.0531,0.9491
2026-03-12,2026-03-13,True,1,-0.0024,1.0258,0.942
2026-03-13,2026-03-16,True,1,-0.0003,1.0031,0.9486
2026-03-16,2026-03-17,True,1,0.006,0.9674,0.9665
2026-03-17,2026-03-18,True,1,-0.0173,0.9206,0.9616
2026-03-18,2026-03-19,True,0,-0.014,0.8541,0.9849
2026-03-19,2026-03-20,True,1,-0.0277,0.8792,0.9641
2026-03-20,2026-03-23,True,1,-0.0323,0.949,0.9501
2026-03-23,2026-03-24,True,1,-0.052,0.9996,0.9309
2026-03-24,2026-03-25,True,1,-0.0495,0.858,0.945
2026-03-25,2026-03-26,True,1,-0.0419,0.9029,0.9453
2026-03-26,2026-03-27,True,2,-0.0527,0.8159,0.9484
2026-03-27,2026-03-30,True,2,-0.0442,0.7876,0.9585
2026-03-30,2026-03-31,True,2,-0.0501,0.8342,0.9551
2026-03-31,2026-04-01,True,1,-0.0442,0.8903,0.9586
2026-04-01,2026-04-02,True,1,-0.0166,0.906,0.9705
2026-04-02,2026-04-03,True,2,-0.0363,0.8417,0.9672
2026-04-03,2026-04-07,True,2,-0.0471,0.7657,0.9599
2026-04-07,2026-04-08,True,2,-0.0379,0.7632,0.9623
2026-04-08,2026-04-09,True,1,-0.0169,1.1511,0.9722
2026-04-09,2026-04-10,True,0,-0.0294,1.0178,0.9845
2026-04-10,2026-04-13,True,0,-0.0109,1.1112,0.983
2026-04-13,2026-04-14,True,1,-0.0049,1.0344,0.9739
2026-04-14,2026-04-15,True,1,0.0064,1.1447,0.9762
2026-04-15,2026-04-16,True,1,0.0103,1.1546,0.9737
2026-04-16,2026-04-17,True,1,0.0168,1.1115,0.9577
2026-04-17,2026-04-20,True,1,0.0317,1.1488,0.9645
2026-04-20,2026-04-21,True,1,0.0417,1.2122,0.9759
2026-04-21,2026-04-22,True,1,0.0792,1.1291,0.9741
2026-04-22,2026-04-23,True,0,0.0726,1.1866,0.9882
2026-04-23,2026-04-24,True,0,0.0548,1.2805,0.9844
2026-04-24,2026-04-27,True,0,0.0652,1.1865,0.9768
2026-04-27,2026-04-28,True,0,0.0596,1.144,0.9771
2026-04-28,2026-04-29,True,1,0.0593,1.105,0.9735
2026-04-29,2026-04-30,True,0,0.081,1.1157,0.9837
2026-04-30,2026-05-06,True,1,0.0621,1.1618,0.9723
2026-05-06,2026-05-07,True,0,0.0889,1.3282,0.985
2026-05-07,2026-05-08,True,0,0.1035,1.2576,0.9882
2026-05-08,2026-05-11,True,0,0.0971,1.1866,0.9802
2026-05-11,2026-05-12,True,1,0.0775,1.3466,0.9709
2026-05-12,2026-05-13,True,1,0.0836,1.2093,0.9736
2026-05-13,2026-05-14,True,0,0.078,1.1869,0.981
2026-05-14,2026-05-15,True,1,0.0578,1.2051,0.9661
2026-05-15,2026-05-18,True,1,0.0337,1.1784,0.9658
2026-05-18,2026-05-19,True,0,0.0316,1.0113,0.9767
2026-05-19,2026-05-20,True,0,0.0245,0.9989,0.9876
2026-05-20,2026-05-21,True,0,0.0258,1.013,0.9899
2026-05-21,2026-05-22,True,0,0.0054,1.1756,0.9949
2026-05-22,2026-05-25,True,0,0.0162,0.9722,1.014
2026-05-25,2026-05-26,True,0,0.0254,1.0613,1.043
2026-05-26,2026-05-27,True,0,0.0337,1.0658,1.0611
2026-05-27,2026-05-28,True,0,0.0291,1.054,1.0687
2026-05-28,2026-05-29,False,0,0.03,0.9599,1.0713
2026-05-29,2026-06-01,False,0,0.0281,1.0598,1.0671
2026-06-01,2026-06-02,False,0,0.007,0.915,1.0365
2026-06-02,2026-06-03,False,0,0.0223,0.8877,1.0587
2026-06-03,2026-06-04,False,0,0.0127,0.9966,1.0642
2026-06-04,2026-06-05,False,0,0.0009,0.8838,1.0763
2026-06-05,2026-06-08,False,0,-0.0113,0.9857,1.0582
2026-06-08,2026-06-09,False,0,-0.0481,0.9083,1.0386
2026-06-09,2026-06-10,False,0,-0.0296,0.8663,1.0673
2026-06-10,2026-06-11,False,0,-0.05,0.8677,1.0617
2026-06-11,2026-06-12,False,0,-0.0391,0.8564,1.0859
2026-06-12,2026-06-15,False,0,-0.0169,1.0787,1.0835
2026-06-15,2026-06-16,False,0,0.012,1.0146,1.1205
2026-06-16,2026-06-17,False,0,0.0065,1.0235,1.1471
2026-06-17,2026-06-18,False,0,0.0166,1.0303,1.152
2026-06-18,2026-06-22,False,0,0.0331,1.1055,1.1691
2026-06-22,2026-06-23,False,0,0.0443,1.2312,1.1947
2026-06-23,2026-06-24,False,1,-0.0004,1.1299,1.0028
2026-06-24,2026-06-25,False,1,-0.001,1.0773,1.0425
2026-06-25,2026-06-26,False,1,0.0228,1.1721,1.0374
2026-06-26,2026-06-29,False,0,-0.0094,1.1431,1.1599
2026-06-29,2026-06-30,False,0,0.0071,1.1319,1.1679
