strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,hard_stop_loss_count
tiered_liquidity_then_bs_v2,2023-02-15,2023-02-14,2008.9234899999865,459495.8,461504.72349,0.92300944698,5,0.9956470142389701,5,444705.1,5,0,446714.02348999993,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-02-16,2023-02-15,2008.9234899999865,448113.86000000004,450122.78349000006,0.9002455669800001,5,0.9955369433326081,5,457689.9600000001,5,0,459698.88349000004,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-02-17,2023-02-16,2008.9234899999865,433187.02,435195.94349,0.8703918869799999,5,0.9953838643947606,5,447112.00000000006,5,0,449120.9234900001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-02-20,2023-02-17,2008.9234899999865,450750.3599999999,452759.28348999994,0.9055185669799999,5,0.9955629325267178,5,436211.92,5,0,438220.84349,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-02-21,2023-02-20,2008.9234899999865,445847.88,447856.80348999996,0.8957136069799999,5,0.9955143620140521,5,447955.52,5,0,449964.44349,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-02-22,2023-02-21,1983.4947050000192,437970.33999999997,439953.834705,0.87990766941,5,0.9954915844606059,1,84427.14,5,8,442909.70349,5,1.0,1,
tiered_liquidity_then_bs_v2,2023-02-23,2023-02-22,1983.4947050000192,431253.72000000003,433237.21470500005,0.8664744294100001,5,0.9954216890016001,5,438912.68,5,0,440896.174705,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-02-24,2023-02-23,557.0389350000187,432115.72000000003,432672.75893500005,0.8653455178700001,5,0.9987125629624312,4,345345.43,5,2,432557.284705,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-02-27,2023-02-24,557.0389350000187,433193.93999999994,433750.97893499996,0.86750195787,5,0.998715763278811,5,430072.24000000005,5,0,430629.27893500007,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-02-28,2023-02-27,557.0389350000187,436427.76,436984.798935,0.8739695978700001,5,0.9987252670199109,5,435590.48,5,0,436147.518935,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-01,2023-02-28,557.0389350000187,447437.25,447994.288935,0.8959885778700001,5,0.9987565936692536,5,435194.45,5,0,435751.48893500003,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-02,2023-03-01,557.0389350000187,450409.14,450966.17893500003,0.90193235787,5,0.9987647877800603,5,445777.52,5,0,446334.55893500004,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-03-03,2023-03-02,557.0389350000187,449761.39,450318.42893500003,0.90063685787,5,0.9987630110179647,5,447265.81,5,0,447822.848935,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-03-06,2023-03-03,557.0389350000187,443605.24,444162.278935,0.88832455787,5,0.9987458661813072,5,450020.28,5,0,450577.31893500005,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-07,2023-03-06,557.0389350000187,436750.50999999995,437307.54893499997,0.8746150978699999,5,0.9987262078224888,5,442772.82000000007,5,0,443329.8589350001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-08,2023-03-07,3290.4290775000118,435393.3,438683.7290775,0.877367458155,5,0.9924993136070503,1,82904.0,5,8,436050.85893499997,5,1.0,1,
tiered_liquidity_then_bs_v2,2023-03-09,2023-03-08,3290.4290775000118,435842.08,439132.5090775,0.878265018155,5,0.992506979079248,5,434664.98,5,0,437955.4090775,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-10,2023-03-09,33.29814000002807,430056.95999999996,430090.25814,0.86018051628,5,0.999922578716049,4,350331.24,5,2,436777.26907750004,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-03-13,2023-03-10,33.29814000002807,454330.38000000006,454363.6781400001,0.9087273562800002,5,0.9999267147846493,5,431905.02,5,0,431938.31814000005,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-14,2023-03-13,33.29814000002807,449052.74,449086.03814,0.8981720762800001,5,0.9999258535399187,5,450339.86,5,0,450373.15814,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-03-15,2023-03-14,33.29814000002807,449258.33999999997,449291.63814,0.89858327628,5,0.9999258874700231,5,448624.36,5,0,448657.65814,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-16,2023-03-15,33.29814000002807,436807.19999999995,436840.49814,0.87368099628,5,0.9999237750617403,5,441947.67000000004,5,0,441980.96814000007,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-17,2023-03-16,33.29814000002807,453197.05,453230.34814,0.90646069628,5,0.9999265315305194,5,438957.86,5,0,438991.15814,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-20,2023-03-17,33.29814000002807,440887.76,440921.05814000004,0.8818421162800001,5,0.9999244804951243,5,451691.54000000004,5,0,451724.83814000007,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-21,2023-03-20,33.29814000002807,437808.41000000003,437841.70814000006,0.8756834162800001,5,0.9999239493648481,5,441046.11,5,0,441079.40814,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-22,2023-03-21,3784.836400000044,457364.37000000005,461149.2064000001,0.9222984128000001,5,0.9917925991252448,1,84606.65,5,8,438220.45814000006,5,1.0,1,
tiered_liquidity_then_bs_v2,2023-03-23,2023-03-22,3784.836400000044,448162.05,451946.8864,0.9038937728,5,0.9916254840692713,5,452543.31000000006,5,0,456328.1464000001,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-03-24,2023-03-23,1558.400625000053,490261.48,491819.88062500005,0.9836397612500001,5,0.9968313590271713,4,357991.67999999993,5,2,449353.6164,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-03-27,2023-03-24,1558.400625000053,512021.76,513580.1606250001,1.0271603212500002,5,0.9969656136578493,5,489472.93000000005,5,0,491031.3306250001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-28,2023-03-27,1558.400625000053,494837.42,496395.82062500005,0.9927916412500001,5,0.9968605686022136,5,503213.69,5,0,504772.09062500007,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-29,2023-03-28,1558.400625000053,513755.42000000004,515313.8206250001,1.0306276412500002,5,0.9969758221832475,5,502457.23,5,0,504015.63062500005,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-30,2023-03-29,1558.400625000053,510117.41000000003,511675.8106250001,1.0233516212500002,5,0.9969543203086022,5,516827.44999999995,5,0,518385.850625,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-03-31,2023-03-30,1558.400625000053,545267.73,546826.130625,1.09365226125,5,0.9971500984723995,5,503647.18,5,0,505205.58062500006,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-04-03,2023-03-31,1558.400625000053,583525.38,585083.780625,1.17016756125,5,0.997336448767499,5,535231.89,5,0,536790.290625,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-04,2023-04-03,1558.400625000053,594886.3,596444.700625,1.1928894012500002,5,0.9973871833828568,5,586626.9500000001,5,0,588185.3506250001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-06,2023-04-04,4064.035662499955,589637.23,593701.2656624999,1.1874025313249998,5,0.993154746507126,0,0.0,5,9,579995.012175,5,1.0,0,1.0
tiered_liquidity_then_bs_v2,2023-04-07,2023-04-06,2232.4334249999665,581573.11,583805.5434249999,1.1676110868499998,5,0.9961760667569154,4,481527.61000000004,5,1,588551.297965,5,1.0,3,1.0
tiered_liquidity_then_bs_v2,2023-04-10,2023-04-07,2232.4334249999665,559544.85,561777.2834249999,1.1235545668499998,5,0.9960261237133168,5,575707.27,5,0,577939.703425,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-11,2023-04-10,2232.4334249999665,562527.02,564759.453425,1.12951890685,5,0.9960471074694522,5,556093.39,5,0,558325.823425,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-12,2023-04-11,2232.4334249999665,570464.8899999999,572697.3234249998,1.1453946468499996,5,0.9961018965277348,5,558768.0900000001,5,0,561000.523425,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-13,2023-04-12,2232.4334249999665,543590.26,545822.693425,1.0916453868499998,5,0.9959099659067094,5,564001.09,5,0,566233.5234249999,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-14,2023-04-13,2232.4334249999665,553017.47,555249.9034249999,1.1104998068499998,5,0.9959794078103762,5,546191.01,5,0,548423.443425,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-17,2023-04-14,2232.4334249999665,546019.0,548251.4334249999,1.0965028668499999,5,0.9959280846544192,5,550971.69,5,0,553204.1234249999,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-18,2023-04-17,2232.4334249999665,543881.13,546113.563425,1.09222712685,5,0.9959121443331328,5,541804.55,5,0,544036.983425,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-19,2023-04-18,2232.4334249999665,545703.0399999999,547935.4734249999,1.0958709468499996,5,0.9959257366363861,5,543677.7600000001,5,0,545910.1934250001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-20,2023-04-19,4942.448984999981,546080.21,551022.658985,1.10204531797,5,0.99103040699977,1,98049.12,5,8,545131.8934249999,5,1.0,1,
tiered_liquidity_then_bs_v2,2023-04-21,2023-04-20,230.27276749999146,538499.34,538729.6127675,1.077459225535,5,0.9995725633749423,4,446704.05999999994,5,2,552331.788985,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-04-24,2023-04-21,230.27276749999146,536306.47,536536.7427675,1.073073485535,5,0.9995708164061379,5,533474.39,5,0,533704.6627675,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-25,2023-04-24,230.27276749999146,554509.73,554740.0027675,1.109480005535,5,0.9995848996532588,5,539444.1200000001,5,0,539674.3927675001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-04-26,2023-04-25,212.92214750000858,528110.0700000001,528322.9921475,1.056645984295,5,0.9995969848924529,4,441961.77,5,1,540310.3987675,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-04-27,2023-04-26,180.56636750001053,479712.65,479893.2163675,0.9597864327350001,5,0.9996237363618791,4,416973.34,5,1,511380.5633975,5,1.0,3,1.0
tiered_liquidity_then_bs_v2,2023-04-28,2023-04-27,2381.0526875000214,513608.43,515989.4826875,1.031978965375,5,0.9953854627518792,3,309263.01,5,2,481272.01831,5,1.0,3,2.0
tiered_liquidity_then_bs_v2,2023-05-04,2023-04-28,2381.0526875000214,516451.0,518832.0526875,1.037664105375,5,0.9954107448158486,5,513374.22,5,0,515755.2726875,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-05,2023-05-04,2381.0526875000214,507626.52,510007.57268750004,1.0200151453750002,5,0.9953313385623805,5,505109.51,5,0,507490.56268750003,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-08,2023-05-05,2381.0526875000214,523656.69000000006,526037.7426875001,1.052075485375,5,0.9954736086514717,5,511837.7100000001,5,0,514218.7626875001,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-09,2023-05-08,830.324502500036,493470.12,494300.4445025,0.988600889005,5,0.9983202028002712,3,294055.62,5,4,515204.63268750004,5,1.0,2,
tiered_liquidity_then_bs_v2,2023-05-10,2023-05-09,221.17304000002332,468552.43000000005,468773.6030400001,0.9375472060800002,5,0.9995281879385577,4,388010.48000000004,5,2,486290.46450250014,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-05-11,2023-05-10,221.17304000002332,458292.07,458513.24304000003,0.91702648608,5,0.9995176299848318,5,468729.94,5,0,468951.11304,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-12,2023-05-11,221.17304000002332,456702.49,456923.66304,0.9138473260800001,5,0.9995159518801707,5,462203.32,5,0,462424.49304000003,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-15,2023-05-12,11.906880000024103,443440.79000000004,443452.69688000006,0.8869053937600001,5,0.9999731496051691,4,356373.49,5,1,454187.49348,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-05-16,2023-05-15,11.906880000024103,434268.19000000006,434280.0968800001,0.8685601937600002,5,0.9999725824874647,5,445769.56,5,0,445781.46688,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-17,2023-05-16,31721.18235750003,414315.29999999993,446036.48235749995,0.8920729647149999,5,0.9288820901155,2,183818.12,5,4,428417.74009000004,5,1.0,2,1.0
tiered_liquidity_then_bs_v2,2023-05-18,2023-05-17,5.85617865002132,439141.49,439147.34617865004,0.8782946923573001,5,0.9999866646611871,4,326742.48,5,2,445052.36235749995,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-05-19,2023-05-18,5.85617865002132,437072.72000000003,437078.57617865,0.8741571523573001,5,0.9999866015426764,5,437747.74,5,0,437753.59617865004,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-22,2023-05-19,5.85617865002132,420874.7,420880.55617865,0.8417611123573,5,0.9999860858893004,5,433354.67,5,0,433360.52617865,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-23,2023-05-22,258.23525865003467,410255.9,410514.13525865006,0.8210282705173001,5,0.999370946731256,4,321135.14,5,1,419414.31586865004,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-05-24,2023-05-23,3251.8189111500396,402366.63,405618.44891115004,0.8112368978223001,5,0.9919830596466229,4,321239.64,5,1,408931.06115115003,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-05-25,2023-05-24,3251.8189111500396,404534.41000000003,407786.2289111501,0.8155724578223001,5,0.992025677473629,5,399709.17000000004,5,0,402960.9889111501,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-26,2023-05-25,3251.8189111500396,399781.19999999995,403033.01891115,0.8060660378223,5,0.9919316315076733,5,403076.62,5,0,406328.43891115003,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-29,2023-05-26,2185.3244511500525,392170.57,394355.8944511501,0.7887117889023002,5,0.9944584967997206,4,306611.44999999995,5,2,403169.9889111501,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-05-30,2023-05-29,2185.3244511500525,398883.38,401068.70445115,0.8021374089023,5,0.9945512466395487,5,390863.86,5,0,393049.18445115,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-05-31,2023-05-30,1906.5456286500557,402459.83,404366.3756286501,0.8087327512573002,5,0.9952851034518237,3,268684.87999999995,5,4,401207.81445115,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-06-01,2023-05-31,1906.5456286500557,396474.84,398381.3856286501,0.7967627712573002,5,0.9952142703012052,5,396601.42000000004,5,0,398507.9656286501,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-02,2023-06-01,1906.5456286500557,395397.44,397303.98562865006,0.7946079712573001,5,0.995201292467194,5,398723.87,5,0,400630.41562865005,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-05,2023-06-02,4368.037673650062,389913.35,394281.38767365005,0.7885627753473001,5,0.9889215220139543,4,305764.87,5,1,395733.15974865004,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-06-06,2023-06-05,4368.037673650062,372471.72,376839.75767365005,0.7536795153473,5,0.9884087663663321,5,386446.49,5,0,390814.52767365007,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-07,2023-06-06,618.2088636500412,382977.45,383595.65886365005,0.7671913177273001,5,0.998388384098294,4,292940.92000000004,5,2,378769.03767365,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-06-08,2023-06-07,618.2088636500412,380061.42,380679.62886365,0.7613592577273001,5,0.9983760390187008,5,384503.23000000004,5,0,385121.4388636501,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-09,2023-06-08,1254.6726311500388,385122.05,386376.72263115004,0.7727534452623,5,0.9967527219999022,4,303660.66000000003,5,1,381080.9740511501,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-06-12,2023-06-09,494.2811986500601,384000.72,384495.00119865005,0.7689900023973001,5,0.9987144665155355,4,289499.74,5,2,383244.7726311501,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-06-13,2023-06-12,1805.1505736500694,381189.54,382994.69057365006,0.7659893811473001,5,0.9952867477850768,4,302790.99,5,1,379693.92169865005,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-06-14,2023-06-13,117.18335865007248,394150.31,394267.49335865007,0.7885349867173002,5,0.9997027820943294,3,239407.38,5,4,383800.8505736501,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-06-15,2023-06-14,117.18335865007248,405518.83,405636.0133586501,0.8112720267173001,5,0.9997111120443183,5,404234.61,5,0,404351.79335865006,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-16,2023-06-15,117.18335865007248,427239.35,427356.53335865005,0.8547130667173001,5,0.9997257948586181,5,408696.92,5,0,408814.10335865006,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-06-19,2023-06-16,117.18335865007248,440245.68,440362.86335865007,0.8807257267173001,5,0.9997338936399943,5,433223.25,5,0,433340.4333586501,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-20,2023-06-19,117.18335865007248,435524.02,435641.2033586501,0.8712824067173002,5,0.9997310094689239,5,440629.64,5,0,440746.8233586501,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-06-21,2023-06-20,2799.5710036500823,413814.82,416614.3910036501,0.8332287820073002,5,0.9932801865127469,4,346476.02,5,1,428674.9158686501,5,1.0,3,1.0
tiered_liquidity_then_bs_v2,2023-06-26,2023-06-21,1613.505128650082,389364.24,390977.7451286501,0.7819554902573002,5,0.9958731535266305,4,328829.67,5,1,402933.86239865003,5,1.0,3,1.0
tiered_liquidity_then_bs_v2,2023-06-27,2023-06-26,7471.539316150083,387587.76999999996,395059.30931615003,0.7901186186323,5,0.9810875502995149,3,246459.40999999997,5,3,386197.3544411501,5,1.0,3,1.0
tiered_liquidity_then_bs_v2,2023-06-28,2023-06-27,7471.539316150083,377676.86,385148.39931615005,0.7702967986323002,5,0.9806008818174601,5,385711.13,5,0,393182.6693161501,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-06-29,2023-06-28,2521.282166150093,379960.55999999994,382481.84216615005,0.7649636843323001,5,0.9934080997103782,4,311953.35,5,1,381549.68075115007,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-06-30,2023-06-29,2595.4330636500963,369879.63,372475.0630636501,0.7449501261273002,5,0.9930319279838431,3,200497.27000000002,5,4,377479.0821661501,5,1.0,2,
tiered_liquidity_then_bs_v2,2023-07-03,2023-06-30,14.832942425084184,363410.29,363425.1229424251,0.7268502458848501,5,0.9999591856988174,4,288981.26,5,1,369068.53056365007,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-07-04,2023-07-03,14.832942425084184,368448.63,368463.4629424251,0.7369269258848502,5,0.999959743790316,5,361919.37,5,0,361934.2029424251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-05,2023-07-04,14.832942425084184,359053.97,359068.80294242507,0.7181376058848501,5,0.9999586905286576,5,366785.51999999996,5,0,366800.35294242506,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-06,2023-07-05,14.832942425084184,358067.9,358082.7329424251,0.7161654658848502,5,0.9999585767727385,5,357958.36,5,0,357973.1929424251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-07,2023-07-06,14.832942425084184,352597.66000000003,352612.49294242513,0.7052249858848503,5,0.9999579341551363,5,356904.68,5,0,356919.5129424251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-10,2023-07-07,14.832942425084184,355041.33999999997,355056.17294242507,0.7101123458848502,5,0.9999582236740114,5,351677.67,5,0,351692.5029424251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-11,2023-07-10,8766.454529925082,347737.58,356504.0345299251,0.7130080690598501,5,0.9754099429997076,3,223276.5,5,4,355315.0829424251,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-07-12,2023-07-11,8766.454529925082,346363.52,355129.9745299251,0.7102599490598502,5,0.975314799767243,5,347273.26,5,0,356039.7145299251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-13,2023-07-12,6.238069925078889,362411.39,362417.6280699251,0.7248352561398502,5,0.9999827876200219,4,285134.08,5,2,356368.1645299251,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-07-14,2023-07-13,12570.520894925081,346531.91,359102.430894925,0.7182048617898501,5,0.9649946092996423,4,269904.77,5,2,360667.90806992503,5,1.0,4,
tiered_liquidity_then_bs_v2,2023-07-17,2023-07-14,3079.039454925063,315799.74,318878.77945492504,0.6377575589098501,5,0.9903441694671932,2,131404.94,5,4,315735.1800849251,5,1.0,2,2.0
tiered_liquidity_then_bs_v2,2023-07-18,2023-07-17,3079.039454925063,308358.11000000004,311437.1494549251,0.6228742989098501,5,0.9901134483785445,5,313545.66000000003,5,0,316624.6994549251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-19,2023-07-18,3079.039454925063,301568.93,304647.96945492504,0.6092959389098501,5,0.9898931233303998,5,306095.19,5,0,309174.22945492505,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-20,2023-07-19,3079.039454925063,293545.34,296624.3794549251,0.5932487589098502,5,0.9896197357055307,5,301515.26,5,0,304594.29945492506,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-21,2023-07-20,307.8183699250658,291549.95999999996,291857.77836992504,0.5837155567398501,5,0.9989453138044005,4,239103.05,5,1,295464.87736992503,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-07-24,2023-07-21,290.21395742506866,285867.27,286157.4839574251,0.5723149679148503,5,0.9989858243320721,4,227260.32,5,1,291395.58185742504,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-07-25,2023-07-24,53.179142425069585,288252.52,288305.6991424251,0.5766113982848502,5,0.9998155459896102,4,231481.33,5,2,288638.9439574251,5,1.0,3,
tiered_liquidity_then_bs_v2,2023-07-26,2023-07-25,53.179142425069585,288579.64,288632.8191424251,0.5772656382848501,5,0.9998157550392811,5,289105.04000000004,5,0,289158.2191424251,5,1.0,5,
tiered_liquidity_then_bs_v2,2023-07-27,2023-07-26,3201.834349925077,280340.33,283542.1643499251,0.5670843286998503,5,0.988707731150794,4,232998.18,5,1,286447.6718499251,5,1.0,4,1.0
tiered_liquidity_then_bs_v2,2023-07-28,2023-07-27,3201.834349925077,281671.11,284872.94434992503,0.5697458886998501,5,0.9887604828277687,5,279422.57999999996,5,0,282624.414349925,5,1.0,4,
