strategy,sample,cost_rate,periods,first_signal_date,last_signal_date,avg_selected,avg_bs_count,gross_total_return,total_return,annualized_return,max_drawdown,win_rate,avg_return,median_return,best_period,worst_period,avg_score,avg_liquidity,avg_max_industry_weight,turnover_proxy
baseline_full_liquidity_industry_penalty_1pt,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.011078066743380743,-0.0677751878892433,-0.040993440819493854,0.5,-0.0010018584474869793,-0.01256969758522164,0.08894279513087536,-0.06781083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_industry_penalty_2pt,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.011078066743380743,-0.0677751878892433,-0.040993440819493854,0.5,-0.0010018584474869793,-0.01256969758522164,0.08894279513087536,-0.06781083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_detail,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.066271282953563,-0.35078206371778076,-0.009172191877871216,0.25,-0.012049001711645099,-0.006735506812239822,0.12096879170126777,-0.15569378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq_top_10_then_liquidity_detail,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.066271282953563,-0.35078206371778076,-0.009172191877871216,0.25,-0.012049001711645099,-0.006735506812239822,0.12096879170126777,-0.15569378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq_top_20_then_liquidity_detail,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.066271282953563,-0.35078206371778076,-0.009172191877871216,0.25,-0.012049001711645099,-0.006735506812239822,0.12096879170126777,-0.15569378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq_top_30_then_liquidity_detail,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.066271282953563,-0.35078206371778076,-0.009172191877871216,0.25,-0.012049001711645099,-0.006735506812239822,0.12096879170126777,-0.15569378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
tiered_liquidity_then_liquidity_detail,all,0.0,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.066271282953563,-0.35078206371778076,-0.009172191877871216,0.25,-0.012049001711645099,-0.006735506812239822,0.12096879170126777,-0.15569378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq20_score_b_bonus_5pct,all,0.0,4,2026-02-13,2026-04-09,5.0,1.0,-0.0705351642471711,-0.0705351642471711,-0.36923487637152774,-0.10906646232113526,0.25,-0.01634517635418959,-0.025314306324838786,0.07572824680670787,-0.09048033957378865,80.538,27.538999999999998,0.39999999999999997,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0,4,2026-02-13,2026-04-09,4.75,0.75,-0.07599743079825427,-0.07599743079825427,-0.3922275269335047,-0.16540419067470669,0.5,-0.016839036686810433,-0.00784157569812598,0.0642369257243347,-0.11590992107532447,78.161625,27.690375,0.2625,1.0
baseline_full_liq_breakout_adj,all,0.0,4,2026-02-13,2026-04-09,5.0,0.5,-0.1081641861529492,-0.1081641861529492,-0.5138224243346786,-0.18176280596169048,0.25,-0.024869691578968983,-0.04206612690075375,0.10056340856095602,-0.11590992107532447,81.489,25.3225,0.3,1.0
baseline_full_score,all,0.0,4,2026-02-13,2026-04-09,5.0,0.5,-0.1081641861529492,-0.1081641861529492,-0.5138224243346786,-0.18176280596169048,0.25,-0.024869691578968983,-0.04206612690075375,0.10056340856095602,-0.11590992107532447,81.489,25.3225,0.3,1.0
baseline_b_score_v2,all,0.0,4,2026-02-13,2026-04-09,5.0,5.0,-0.13075991344291282,-0.13075991344291282,-0.5864001218275913,-0.09425463805918033,0.0,-0.0342644939355823,-0.032123926072944085,-0.012933366413118375,-0.05987675718332266,72.48649999999999,26.607999999999997,0.25,1.0
liq20_score_b_bonus_3pct,all,0.0,4,2026-02-13,2026-04-09,5.0,0.75,-0.1343914789197035,-0.1343914789197035,-0.5971664859459576,-0.10906646232113526,0.25,-0.033002145416513334,-0.055457718431547544,0.07572824680670787,-0.09682139160966612,80.67599999999999,27.316,0.45,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.0,4,2026-02-13,2026-04-09,4.75,1.25,-0.15590716636764934,-0.15590716636764934,-0.656237623838634,-0.16405168755834154,0.25,-0.04028975749291177,-0.03578407843101721,0.015278942262355776,-0.10486981537196842,78.827125,27.238374999999998,0.43749999999999994,1.0
liq20_score_b_bonus_0pct,all,0.0,4,2026-02-13,2026-04-09,5.0,0.5,-0.16361640833886548,-0.16361640833886548,-0.6755448468865128,-0.10906646232113526,0.25,-0.04208190876261857,-0.055457718431547544,0.03940919342228695,-0.09682139160966612,80.7855,27.1525,0.45,1.0
liq_top_20_then_liq_breakout_adj,all,0.0,4,2026-02-13,2026-04-09,5.0,0.5,-0.16361640833886548,-0.16361640833886548,-0.6755448468865128,-0.10906646232113526,0.25,-0.04208190876261857,-0.055457718431547544,0.03940919342228695,-0.09682139160966612,80.7855,27.1525,0.45,1.0
liq_top_20_then_score,all,0.0,4,2026-02-13,2026-04-09,5.0,0.5,-0.16361640833886548,-0.16361640833886548,-0.6755448468865128,-0.10906646232113526,0.25,-0.04208190876261857,-0.055457718431547544,0.03940919342228695,-0.09682139160966612,80.7855,27.1525,0.45,1.0
liq20_score_b_bonus_8pct,all,0.0,4,2026-02-13,2026-04-09,5.0,1.75,-0.16375773950535366,-0.16375773950535366,-0.6758900964944001,-0.12266564907884281,0.25,-0.04298306694120974,-0.04725934343518154,0.013066758679312751,-0.09048033957378865,79.7845,27.8995,0.39999999999999997,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0,4,2026-02-13,2026-04-09,4.75,1.0,-0.17057681786429035,-0.17057681786429035,-0.6921849368757287,-0.1785797938567366,0.25,-0.044178917348738855,-0.03578407843101721,0.015278942262355776,-0.12042645479527678,78.858125,27.100375,0.3875,1.0
liq_top_20_then_bs_v2,all,0.0,4,2026-02-13,2026-04-09,4.75,1.0,-0.17057681786429035,-0.17057681786429035,-0.6921849368757287,-0.1785797938567366,0.25,-0.044178917348738855,-0.03578407843101721,0.015278942262355776,-0.12042645479527678,78.858125,27.100375,0.3875,1.0
liq20_bs_score_v2_b_bonus_5pct,all,0.0,4,2026-02-13,2026-04-09,5.0,2.25,-0.24043593535481655,-0.24043593535481655,-0.8231700670989183,-0.21600395289103902,0.0,-0.06607407394355938,-0.06413154016969166,-0.03116340006288574,-0.10486981537196842,77.7605,27.5745,0.39999999999999997,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0,4,2026-02-13,2026-04-09,5.0,2.75,-0.2778846373994103,-0.2778846373994103,-0.8714057700529665,-0.2546572222318385,0.0,-0.0775287064687853,-0.07796738614190128,-0.03116340006288574,-0.1230166535284529,76.39750000000001,27.570500000000003,0.35000000000000003,1.0
tiered_liquidity_then_score_industry_penalty_5pt,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.25,0.2360818716437838,0.22902106387816512,2.6662641751632976,-0.0745560201465092,0.75,0.05949726835966796,0.030183628267448314,0.2521778370502845,-0.07455602014650929,79.41312500000001,27.861125,0.21250000000000002,1.0
liq_top_10_then_liq_breakout_adj,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.2138477047973386,0.20689575915213831,2.269787248727432,-0.021935097289306316,0.5,0.05271412376121393,0.002625733377713392,0.22754012557873535,-0.021935097289306437,79.05125,28.645250000000004,0.36250000000000004,1.0
liq_top_10_then_score,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.2138477047973386,0.20689575915213831,2.269787248727432,-0.021935097289306316,0.5,0.05271412376121393,0.002625733377713392,0.22754012557873535,-0.021935097289306437,79.05125,28.645250000000004,0.36250000000000004,1.0
liq_top_10_then_score_industry_cap2,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.2138477047973386,0.20689575915213831,2.269787248727432,-0.021935097289306316,0.5,0.05271412376121393,0.002625733377713392,0.22754012557873535,-0.021935097289306437,79.05125,28.645250000000004,0.36250000000000004,1.0
liq_top_10_then_score_industry_penalty_10pt,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.19590286029048776,0.1890194054921075,1.9763934386737954,-0.08328560107211214,0.5,0.05004303446982337,0.0235940162235337,0.22754012557873535,-0.07455602014650929,78.66225,28.70275,0.21250000000000002,1.0
liq_top_10_then_score_industry_penalty_5pt,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.19590286029048776,0.1890194054921075,1.9763934386737954,-0.08328560107211214,0.5,0.05004303446982337,0.0235940162235337,0.22754012557873535,-0.07455602014650929,78.66225,28.70275,0.21250000000000002,1.0
tiered_liquidity_then_dynamic_factor,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.18375101389879767,0.17693891771300208,1.7909349888610357,-0.05748328810519221,0.75,0.044271683305589345,0.0418789743775971,0.15081207257235535,-0.057483288105192175,76.851625,28.745875000000005,0.36250000000000004,1.0
liq_top_10_then_dynamic_factor,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.5,0.16837708637362403,0.16163100593135193,1.5699793404692262,-0.05748328810519221,0.75,0.04095169373082493,0.03523899522806828,0.15081207257235535,-0.057483288105192175,76.313125,29.142375,0.36250000000000004,1.0
tiered_liquidity_then_liq_breakout_adj,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.25,0.11968114254998974,0.11315621205388604,0.964732910309436,-0.021935097289306427,0.5,0.028516870870781662,0.00926571252724221,0.11747115571794867,-0.021935097289306437,79.814125,28.1175,0.42500000000000004,1.0
tiered_liquidity_then_score,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.25,0.11968114254998974,0.11315621205388604,0.964732910309436,-0.021935097289306427,0.5,0.028516870870781662,0.00926571252724221,0.11747115571794867,-0.021935097289306437,79.814125,28.1175,0.42500000000000004,1.0
tiered_liquidity_then_score_industry_cap2,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.25,0.11968114254998974,0.11315621205388604,0.964732910309436,-0.021935097289306427,0.5,0.028516870870781662,0.00926571252724221,0.11747115571794867,-0.021935097289306437,79.814125,28.1175,0.42500000000000004,1.0
liq_top_30_then_dynamic_factor,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.11628181041273433,0.10975942741999178,0.9272662280129769,-0.09260023372251347,0.5,0.02970175302429941,0.012739113815017234,0.15081207257235535,-0.057483288105192175,77.697625,28.144375000000004,0.3125,1.0
baseline_full_liquidity,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,0.0706852457590228,0.06436919489768833,0.4814311385290828,-0.0290559391259283,0.5,0.018175114652479087,-0.006979180948866836,0.13617046914181713,-0.04951164863416711,46.8515,29.988,0.44999999999999996,1.0
tiered_liquidity_then_bs_v2,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.25,0.06128568068430784,0.05500876437879709,0.4012422554159285,-0.0886894080417463,0.5,0.016234092613429497,0.017560063162558637,0.11850565217034717,-0.08868940804174646,78.1365,28.251624999999997,0.42500000000000004,1.0
liq_top_20_then_dynamic_factor,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.5,0.05293172065952256,0.04668136335901174,0.3330035191951495,-0.14417629531924736,0.5,0.016021342654427305,0.0026268188095712637,0.15081207257235535,-0.09198033957378865,77.188125,28.602375000000002,0.4125,1.0
liq_top_30_then_liq_breakout_adj,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,0.02949593850852783,0.023369252749940728,0.15665514963041582,-0.05837652221603529,0.25,0.007180995729541492,-0.016540363774244914,0.09906340856095602,-0.037258698094300234,81.358,26.2345,0.3,1.0
liq_top_30_then_score,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,0.02949593850852783,0.023369252749940728,0.15665514963041582,-0.05837652221603529,0.25,0.007180995729541492,-0.016540363774244914,0.09906340856095602,-0.037258698094300234,81.358,26.2345,0.3,1.0
baseline_full_dynamic_factor,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,0.023492430701220313,0.017368485900848274,0.11458493511779078,-0.168144100860936,0.5,0.00966394727904335,0.0026268188095712637,0.15081207257235535,-0.11740992107532447,77.798625,27.752375,0.3125,1.0
baseline_full_liquidity_industry_cap2,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,0.003058846081429145,-0.0029576130695360137,-0.018487540828807103,-0.07674147624624228,0.25,0.00212258326166629,-0.03908424373049242,0.13617046914181713,-0.04951164863416711,47.327,29.987,0.4,1.0
baseline_full_liquidity_industry_penalty_0p10pt,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.017025159559218794,-0.10253580102427284,-0.0424934408194938,0.5,-0.002501858447486977,-0.014069697585221641,0.08744279513087536,-0.06931083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_industry_penalty_0p25pt,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.017025159559218794,-0.10253580102427284,-0.0424934408194938,0.5,-0.002501858447486977,-0.014069697585221641,0.08744279513087536,-0.06931083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_industry_penalty_0p50pt,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.017025159559218794,-0.10253580102427284,-0.0424934408194938,0.5,-0.002501858447486977,-0.014069697585221641,0.08744279513087536,-0.06931083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_industry_penalty_1pt,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.017025159559218794,-0.10253580102427284,-0.0424934408194938,0.5,-0.002501858447486977,-0.014069697585221641,0.08744279513087536,-0.06931083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_industry_penalty_2pt,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.011078066743380743,-0.017025159559218794,-0.10253580102427284,-0.0424934408194938,0.5,-0.002501858447486977,-0.014069697585221641,0.08744279513087536,-0.06931083375038,43.4975,29.981,0.2,1.0
baseline_full_liquidity_detail,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.07198667869547892,-0.3754150351715406,-0.010672191877871162,0.25,-0.013549001711645099,-0.00823550681223982,0.11946879170126777,-0.15719378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq_top_10_then_liquidity_detail,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.07198667869547892,-0.3754150351715406,-0.010672191877871162,0.25,-0.013549001711645099,-0.00823550681223982,0.11946879170126777,-0.15719378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq_top_20_then_liquidity_detail,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.07198667869547892,-0.3754150351715406,-0.010672191877871162,0.25,-0.013549001711645099,-0.00823550681223982,0.11946879170126777,-0.15719378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq_top_30_then_liquidity_detail,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.07198667869547892,-0.3754150351715406,-0.010672191877871162,0.25,-0.013549001711645099,-0.00823550681223982,0.11946879170126777,-0.15719378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
tiered_liquidity_then_liquidity_detail,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.0,-0.066271282953563,-0.07198667869547892,-0.3754150351715406,-0.010672191877871162,0.25,-0.013549001711645099,-0.00823550681223982,0.11946879170126777,-0.15719378492336852,62.6195,29.293999999999997,0.30000000000000004,1.0
liq20_score_b_bonus_5pct,all,0.0015,4,2026-02-13,2026-04-09,5.0,1.0,-0.0705351642471711,-0.07621196062007896,-0.39311596850315866,-0.11189783916584062,0.25,-0.017845176354189585,-0.026814306324838784,0.07422824680670786,-0.09198033957378865,80.538,27.538999999999998,0.39999999999999997,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0015,4,2026-02-13,2026-04-09,4.75,0.75,-0.07599743079825427,-0.08165499178779123,-0.4152947694091378,-0.168144100860936,0.5,-0.018339036686810434,-0.009341575698125982,0.0627369257243347,-0.11740992107532447,78.161625,27.690375,0.2625,1.0
baseline_full_liq_breakout_adj,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,-0.1081641861529492,-0.11367625244829926,-0.5324457278588117,-0.18447496114476392,0.25,-0.026369691578968985,-0.04356612690075375,0.09906340856095602,-0.11740992107532447,81.489,25.3225,0.3,1.0
baseline_full_score,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,-0.1081641861529492,-0.11367625244829926,-0.5324457278588117,-0.18447496114476392,0.25,-0.026369691578968985,-0.04356612690075375,0.09906340856095602,-0.11740992107532447,81.489,25.3225,0.3,1.0
baseline_b_score_v2,all,0.0015,4,2026-02-13,2026-04-09,5.0,5.0,-0.13075991344291282,-0.13614964825880538,-0.6022935441167546,-0.09846162421227855,0.0,-0.0357644939355823,-0.03362392607294409,-0.014433366413118374,-0.06137675718332266,72.48649999999999,26.607999999999997,0.25,1.0
liq20_score_b_bonus_3pct,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.75,-0.1343914789197035,-0.13977658209557298,-0.6126969245852332,-0.1118978391658405,0.25,-0.034502145416513336,-0.056957718431547545,0.07422824680670786,-0.09832139160966612,80.67599999999999,27.316,0.45,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.25,-0.15590716636764934,-0.16118517363582818,-0.6695571048691136,-0.16679295976548425,0.25,-0.04178975749291177,-0.03728407843101721,0.013778942262355777,-0.10636981537196842,78.827125,27.238374999999998,0.43749999999999994,1.0
liq20_score_b_bonus_0pct,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,-0.16361640833886548,-0.16886025247034897,-0.6881494403084347,-0.1118978391658405,0.25,-0.04358190876261857,-0.056957718431547545,0.03790919342228695,-0.09832139160966612,80.7855,27.1525,0.45,1.0
liq_top_20_then_liq_breakout_adj,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,-0.16361640833886548,-0.16886025247034897,-0.6881494403084347,-0.1118978391658405,0.25,-0.04358190876261857,-0.056957718431547545,0.03790919342228695,-0.09832139160966612,80.7855,27.1525,0.45,1.0
liq_top_20_then_score,all,0.0015,4,2026-02-13,2026-04-09,5.0,0.5,-0.16361640833886548,-0.16886025247034897,-0.6881494403084347,-0.1118978391658405,0.25,-0.04358190876261857,-0.056957718431547545,0.03790919342228695,-0.09832139160966612,80.7855,27.1525,0.45,1.0
liq20_score_b_bonus_8pct,all,0.0015,4,2026-02-13,2026-04-09,5.0,1.75,-0.16375773950535366,-0.1689963056126259,-0.6884709049508759,-0.12547459784307424,0.25,-0.044483066941209744,-0.04875934343518154,0.011566758679312752,-0.09198033957378865,79.7845,27.8995,0.39999999999999997,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.0,-0.17057681786429035,-0.17578756735656398,-0.7041669330836959,-0.18129773110474423,0.25,-0.04567891734873886,-0.03728407843101721,0.013778942262355777,-0.12192645479527678,78.858125,27.100375,0.3875,1.0
liq_top_20_then_bs_v2,all,0.0015,4,2026-02-13,2026-04-09,4.75,1.0,-0.17057681786429035,-0.17578756735656398,-0.7041669330836959,-0.18129773110474423,0.25,-0.04567891734873886,-0.03728407843101721,0.013778942262355777,-0.12192645479527678,78.858125,27.100375,0.3875,1.0
liq20_bs_score_v2_b_bonus_5pct,all,0.0015,4,2026-02-13,2026-04-09,5.0,2.25,-0.24043593535481655,-0.24530785075559192,-0.830195207658163,-0.2198246718944885,0.0,-0.06757407394355938,-0.06563154016969167,-0.03266340006288574,-0.10636981537196842,77.7605,27.5745,0.39999999999999997,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0015,4,2026-02-13,2026-04-09,5.0,2.75,-0.2778846373994103,-0.28257651878653633,-0.8765798135747401,-0.2583517658071629,0.0,-0.07902870646878529,-0.07946738614190128,-0.03266340006288574,-0.1245166535284529,76.39750000000001,27.570500000000003,0.35000000000000003,1.0
tiered_liquidity_then_score_industry_penalty_5pt,all,0.002,4,2026-02-13,2026-04-09,4.75,1.25,0.2360818716437838,0.22667417162987324,2.6223807105458152,-0.07505602014650925,0.75,0.05899726835966796,0.029683628267448317,0.2516778370502845,-0.07505602014650929,79.41312500000001,27.861125,0.21250000000000002,1.0
liq_top_10_then_liq_breakout_adj,all,0.002,4,2026-02-13,2026-04-09,4.75,0.75,0.2138477047973386,0.20458507678850402,2.230547379106023,-0.022435097289306483,0.5,0.052214123761213926,0.002125733377713392,0.22704012557873535,-0.022435097289306434,79.05125,28.645250000000004,0.36250000000000004,1.0
liq_top_10_then_score,all,0.002,4,2026-02-13,2026-04-09,4.75,0.75,0.2138477047973386,0.20458507678850402,2.230547379106023,-0.022435097289306483,0.5,0.052214123761213926,0.002125733377713392,0.22704012557873535,-0.022435097289306434,79.05125,28.645250000000004,0.36250000000000004,1.0
