strategy,strategy_display_name,rank,signal_date,symbol,name,industry,rank_score,effective_weight,sort_col,adaptive_role,adaptive_underlying_strategy,adaptive_position_scale,adaptive_position_reason,market_style_state,selected_strategy,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_version,strategy_source,ashare_resolved_strategy,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_weight_penalty,ashare_weight_reason,ashare_supplement,target_position_ratio,style_reason,switch_reason,route_reason,risk_veto_reason,base_strategy,hold_days,position_ratio
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,1.0,2026-07-03,300607,拓斯达,专用机械,75.37,0.02748561712263254,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,2.0,2026-07-03,300503,昊志机电,机械基件,75.28,0.027995419832355345,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,3.0,2026-07-03,603662,柯力传感,电器仪表,74.61,0.027952623243277547,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,4.0,2026-07-03,688017,绿的谐波,机械基件,74.38,0.02706487898509465,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,5.0,2026-07-03,688400,凌云光,专用机械,74.18,0.029501460816639888,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
baseline_full_liquidity_detail,流动性质量防守策略,1.0,2026-07-03,688120,华海清科,半导体,95.22521789657176,0.12453840856006888,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,2.0,2026-07-03,000021,深科技,元器件,95.1729304667829,0.1496187199085372,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,3.0,2026-07-03,002371,北方华创,半导体,94.55700949060625,0.13979232267365313,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,4.0,2026-07-03,300223,北京君正,半导体,93.2780089095487,0.143900807885015,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,5.0,2026-07-03,603986,兆易创新,半导体,93.25317838466006,0.14214974097272587,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,1.0,2026-07-03,688120,华海清科,半导体,95.22521789657176,0.12453840856006888,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,2.0,2026-07-03,000021,深科技,元器件,95.1729304667829,0.1496187199085372,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,3.0,2026-07-03,002371,北方华创,半导体,94.55700949060625,0.13979232267365313,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,4.0,2026-07-03,300223,北京君正,半导体,93.2780089095487,0.143900807885015,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,5.0,2026-07-03,603986,兆易创新,半导体,93.25317838466006,0.14214974097272587,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,1.0,2026-07-03,688120,华海清科,半导体,95.22521789657176,0.08895600611433492,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,2.0,2026-07-03,000021,深科技,元器件,95.1729304667829,0.10687051422038372,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
