rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-07-09,production_governed_vol_position,002371,北方华创,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,95.51492641363284,0.039030143777416475,0.5,0.146324592083423,878.43,59.27,,,95.51492641363284,29.79,49.41,97.85,91.61502711076685,87.16111541440743,99.38032532920217,94.90704879938032,66.2,0,SCAN,可买,0.9089065930692092,normal_liquidity,index_neutral,0.040510709852907695,-0.06086426616489915,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
2,2026-07-09,production_governed_vol_position,002384,东山精密,元器件,元器件,liquidity_quality,champion_core,liquidity_detail_score,94.99560289181512,0.02780459327659192,0.5,0.09382325430108435,261.32,46.28,,,94.99560289181512,29.98,49.41,94.02,92.06041828040279,83.38497288923315,99.70952749806352,91.46010844306738,54.69,0,BASE,过滤,0.9089065930692092,normal_liquidity,index_neutral,0.056866101739215726,-0.052501812907904344,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
3,2026-07-09,production_governed_vol_position,688347,华虹公司,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,94.37141492383165,0.02734354239183108,0.5,0.09988019574161232,400.5,71.22,,,94.37141492383165,29.66,99.89,99.71,94.24864446165763,82.37800154918668,98.43144848954299,88.53601859024013,70.79,1,TRADE,可买,0.9089065930692092,normal_liquidity,index_neutral,0.057824944823409455,0.0,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
4,2026-07-09,production_governed_vol_position,688120,华海清科,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,94.12290472501937,0.02166320284662058,0.5,0.07739223986394735,344.0,46.02,,,94.12290472501937,29.34,49.41,99.83,91.73121611154144,85.63129357087529,95.44926413632842,94.94577846630519,64.89,0,BASE,可买,0.9089065930692092,normal_liquidity,index_neutral,0.07298730669139464,0.0,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
5,2026-07-09,production_governed_vol_position,603986,兆易创新,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.962266976504,0.02340643907375025,0.5,0.08257971800993301,663.49,65.49,,,93.962266976504,29.99,49.41,97.11,86.13477924089852,80.17041053446941,99.84508133230054,97.46320681642138,55.59,0,SCAN,过滤,0.9089065930692092,normal_liquidity,index_neutral,0.06755144706558112,-0.21013095238095236,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
