strategy,strategy_display_name,rank,signal_date,symbol,name,industry,rank_score,effective_weight,sort_col,adaptive_role,adaptive_underlying_strategy,adaptive_position_scale,adaptive_position_reason,market_style_state,selected_strategy,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_version,strategy_source,ashare_resolved_strategy,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_weight_penalty,ashare_weight_reason,ashare_supplement,target_position_ratio,style_reason,switch_reason,route_reason,risk_veto_reason,base_strategy,hold_days,position_ratio
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,1,2026-07-09,300604,长川科技,半导体,75.87,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,2,2026-07-09,688802,沐曦股份-U,半导体,74.46,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,3,2026-07-09,688981,中芯国际,半导体,74.01,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,4,2026-07-09,000938,紫光股份,IT设备,73.91,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,5,2026-07-09,002077,大港股份,半导体,73.75,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
baseline_full_liquidity_detail,流动性质量防守策略,1,2026-07-09,002371,北方华创,半导体,95.51492641363284,0.14679994116007608,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,2,2026-07-09,002384,东山精密,元器件,94.99560289181512,0.13213037162661584,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,3,2026-07-09,688347,华虹公司,半导体,94.37141492383165,0.1430320351304239,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,4,2026-07-09,688120,华海清科,半导体,94.12290472501937,0.13988896607426332,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,5,2026-07-09,603986,兆易创新,半导体,93.962266976504,0.1381486860086207,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,1,2026-07-09,002371,北方华创,半导体,95.51492641363284,0.14679994116007608,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,2,2026-07-09,002384,东山精密,元器件,94.99560289181512,0.13213037162661584,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,3,2026-07-09,688347,华虹公司,半导体,94.37141492383165,0.1430320351304239,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,4,2026-07-09,688120,华海清科,半导体,94.12290472501937,0.13988896607426332,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,5,2026-07-09,603986,兆易创新,半导体,93.962266976504,0.1381486860086207,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,1,2026-07-09,002371,北方华创,半导体,95.51492641363284,0.10485710082862579,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,2,2026-07-09,002384,东山精密,元器件,94.99560289181512,0.09437883687615417,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,3,2026-07-09,688347,华虹公司,半导体,94.37141492383165,0.10216573937887422,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,4,2026-07-09,688120,华海清科,半导体,94.12290472501937,0.09992069005304523,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,5,2026-07-09,603986,兆易创新,半导体,93.962266976504,0.09867763286330052,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
