strategy,strategy_display_name,rank,signal_date,symbol,name,industry,rank_score,effective_weight,sort_col,adaptive_role,adaptive_underlying_strategy,adaptive_position_scale,adaptive_position_reason,market_style_state,selected_strategy,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_version,strategy_source,ashare_resolved_strategy,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_weight_penalty,ashare_weight_reason,ashare_supplement,target_position_ratio,style_reason,switch_reason,route_reason,risk_veto_reason,base_strategy,hold_days,position_ratio
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,1,2026-07-17,600886,国投电力,水力发电,70.26,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,2,2026-07-17,603893,瑞芯微,半导体,69.73,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,3,2026-07-17,601398,工商银行,银行,69.54,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,4,2026-07-17,000759,中百集团,超市连锁,67.94,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,5,2026-07-17,601918,XD新集能,煤炭开采,67.76,0.0,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,tiered_liquidity_then_bs_v2,10,0.0
baseline_full_liquidity_detail,流动性质量防守策略,1,2026-07-17,600900,长江电力,水力发电,93.58476633100958,0.12093659117898053,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,2,2026-07-17,688347,华虹公司,半导体,91.90278079008522,0.14917994673586638,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,3,2026-07-17,300759,康龙化成,化学制药,91.83822618125483,0.15810830188206432,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,4,2026-07-17,300308,中际旭创,通信设备,91.7554221533695,0.13652588656382297,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,5,2026-07-17,601398,工商银行,银行,91.11050864962563,0.13524927363926564,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,1,2026-07-17,600900,长江电力,水力发电,93.58476633100958,0.12093659117898053,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,2,2026-07-17,688347,华虹公司,半导体,91.90278079008522,0.14917994673586638,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,3,2026-07-17,300759,康龙化成,化学制药,91.83822618125483,0.15810830188206432,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,4,2026-07-17,300308,中际旭创,通信设备,91.7554221533695,0.13652588656382297,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,5,2026-07-17,601398,工商银行,银行,91.11050864962563,0.13524927363926564,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,1,2026-07-17,600900,长江电力,水力发电,93.58476633100958,0.08638327941355753,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,2,2026-07-17,688347,华虹公司,半导体,91.90278079008522,0.10655710481133314,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,3,2026-07-17,300759,康龙化成,化学制药,91.83822618125483,0.11293450134433167,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,4,2026-07-17,300308,中际旭创,通信设备,91.7554221533695,0.0975184904027307,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_detail_market_gate_pos50_shadow,流动性质量防守策略（市场门禁50%仓位影子）,5,2026-07-17,601398,工商银行,银行,91.11050864962563,0.0966066240280469,baseline_full_liquidity_detail_market_gate:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity_detail_market_gate,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,1,2026-07-17,300308,中际旭创,通信设备,30.0,0.0958551815801661,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,2,2026-07-17,603986,兆易创新,半导体,29.99,0.10114167047379882,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,3,2026-07-17,300502,新易盛,通信设备,29.99,0.09633833059747637,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,4,2026-07-17,000725,京东方Ａ,元器件,29.98,0.10570866515006944,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_shadow,纯流动性防守策略（影子）,5,2026-07-17,002384,东山精密,元器件,29.98,0.10095615219848932,baseline_full_liquidity:s_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,baseline_full_liquidity,10,0.5
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,1,2026-07-17,600900,长江电力,水力发电,93.58476633100958,0.23770209758855157,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,2,2026-07-17,688347,华虹公司,半导体,91.90278079008522,0.06104067798349181,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,3,2026-07-17,300759,康龙化成,化学制药,91.83822618125483,0.08825380600017707,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,4,2026-07-17,300308,中际旭创,通信设备,91.7554221533695,0.07499505945175042,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_vol_position_shadow,流动性质量稳健策略（波动仓位影子）,5,2026-07-17,601398,工商银行,银行,91.11050864962563,0.23800835897602907,baseline_full_liquidity_detail_vol_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_vol_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,1,2026-07-17,600900,长江电力,水力发电,93.58476633100958,0.16147795335747175,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,2,2026-07-17,688347,华虹公司,半导体,91.90278079008522,0.04477560911303172,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,3,2026-07-17,300759,康龙化成,化学制药,91.83822618125483,0.09064885245621908,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,4,2026-07-17,300308,中际旭创,通信设备,91.7554221533695,0.03212265539517666,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_liquidity_detail_hist_mdd_position_shadow,流动性质量稳健策略（回撤仓位影子）,5,2026-07-17,601398,工商银行,银行,91.11050864962563,0.37097492967810075,baseline_full_liquidity_detail_hist_mdd_position:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail_hist_mdd_position,10,0.7
baseline_full_score,基础综合评分策略,1,2026-07-17,600360,*ST华微,半导体,100.0,0.14491974422601003,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_score,10,0.7
baseline_full_score,基础综合评分策略,2,2026-07-17,001270,*ST铖昌,半导体,100.0,0.14039656439008605,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_score,10,0.7
