rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-07-17,production_governed_vol_position,600900,长江电力,水力发电,水力发电,liquidity_quality,champion_core,liquidity_detail_score,93.58476633100958,0.11950673540416198,0.5,0.16978721256325113,27.2071,58.72,,,93.58476633100958,29.2,49.57,84.28,94.92641363284275,89.6010844306739,99.59333849728893,72.86986831913246,65.46,0,SCAN,可买,0.8515077101849201,normal_liquidity,index_weak,0.013230541565183817,-0.051356345885634536,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
2,2026-07-17,production_governed_vol_position,688347,华虹公司,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,91.90278079008522,0.024878603159315595,0.5,0.04360048427392273,309.0,46.32,,,91.90278079008522,29.73,49.57,95.68,82.10689388071263,75.30983733539891,98.87683965917893,97.13400464756003,57.28,0,BASE,可买,0.8515077101849201,normal_liquidity,index_weak,0.0635541641931832,-0.22846441947565543,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
3,2026-07-17,production_governed_vol_position,300759,康龙化成,化学制药,化学制药,liquidity_quality,champion_core,liquidity_detail_score,91.83822618125483,0.0339387514363862,0.5,0.06303843285726934,35.48,64.3,,,91.83822618125483,28.8,49.57,99.85,94.38419829589465,97.36638264910921,98.04415182029435,52.49806351665376,66.98,0,SCAN,可买,0.8515077101849201,normal_liquidity,index_weak,0.04658800819611263,-0.11960297766749384,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
4,2026-07-17,production_governed_vol_position,300308,中际旭创,通信设备,通信设备,liquidity_quality,champion_core,liquidity_detail_score,91.7554221533695,0.03339909815049339,0.5,0.05356789960839316,979.46,41.33,,,91.7554221533695,30.0,49.57,15.28,85.99922540666151,69.73276529821844,99.80635166537569,91.24709527498064,47.05,1,BASE,可买,0.8515077101849201,normal_liquidity,index_weak,0.04734076420146788,-0.291442709049214,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
5,2026-07-17,production_governed_vol_position,601398,工商银行,银行,银行,liquidity_quality,champion_core,liquidity_detail_score,91.11050864962563,0.10699767980292026,0.5,0.17000597069716364,7.57,73.65,,,91.11050864962563,29.0,99.17,90.92,93.29976762199846,85.90240123934935,99.5739736638265,59.62432223082882,69.54,1,WATCH,可买,0.8515077101849201,normal_liquidity,index_weak,0.014777318844637564,0.0,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
