experiment_id,first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct,adaptive_switch_count,adaptive_attack_days,adaptive_balanced_days,adaptive_defensive_days,adaptive_fallback_days,adaptive_avg_target_position_ratio,adaptive_min_target_position_ratio,adaptive_max_target_position_ratio,experiment_group,experiment_name,experiment_strategies,calmar,return_drawdown_ratio,max_single_day_loss,cost_to_profit_ratio,segment_return_last_126d,segment_return_last_63d,source_dir,pit_status,avg_top_industry_weight,max_top_industry_weight,avg_max_industry_names,max_industry_names
1,2023-01-04,2026-06-02,823,500000.0,283044.51392384985,-0.4339109721523003,-0.1600720444256503,-0.7526902846875724,0.5091130012150669,0.1327307037885798,-0.1180837723554248,0.9788253091236526,4.958687727825031,829,416,413,0,160.87131647481675,36130.25787615,baseline_full_liquidity_detail,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,,,,,adaptive,attack_defensive_fallback_review,"tiered_liquidity_then_bs_v2,baseline_full_liquidity_detail,baseline_full_score,adaptive_style_switch,adaptive_style_switch_dynamic_position",-0.21266654782463837,-0.5764801020813077,-0.1180837723554248,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_233846_978311_trusted_account_backtest,trusted,0.37657875388672074,0.7887378386718449,1.6354799513973268,4.0
1,2023-01-04,2026-06-02,823,500000.0,268829.5053221499,-0.4623409893557002,-0.1732357556471834,-0.6646233767411212,0.4750911300121506,0.1113107233110879,-0.0944995428909093,0.7048888608934053,4.955042527339003,819,412,407,0,116.18046846277944,30174.49087785,adaptive_style_switch_dynamic_position,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,58.0,288.0,52.0,463.0,20.0,0.7213244228432564,0.5,1.0,adaptive,attack_defensive_fallback_review,"tiered_liquidity_then_bs_v2,baseline_full_liquidity_detail,baseline_full_score,adaptive_style_switch,adaptive_style_switch_dynamic_position",-0.2606525164622081,-0.6956435863311314,-0.0944995428909093,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_233846_978311_trusted_account_backtest,trusted,0.2784876706525618,0.7849515985980651,1.7351154313487243,4.0
1,2023-01-04,2026-06-02,823,500000.0,146850.49471575004,-0.7062990105684999,-0.3131275286340934,-0.9419639308876044,0.4483596597812879,1.458531476315461,-0.5571574622188027,0.9718443702608496,4.970838396111787,819,412,407,0,161.0484915390488,22951.62628425,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,,,,,adaptive,attack_defensive_fallback_review,"tiered_liquidity_then_bs_v2,baseline_full_liquidity_detail,baseline_full_score,adaptive_style_switch,adaptive_style_switch_dynamic_position",-0.33241987125667966,-0.7498153457988146,-0.5571574622188027,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_233846_978311_trusted_account_backtest,trusted,0.43851894475684045,0.8089992842542602,1.6342648845686514,4.0
1,2023-01-04,2026-06-02,823,500000.0,121280.39301229986,-0.7574392139754003,-0.3522538314293927,-0.9167138861143452,0.479951397326853,0.9292356161585305,-0.4658569560638448,0.9784299575188116,4.992709599027947,823,413,410,0,162.22725165782927,24423.683387700003,baseline_full_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,,,,,adaptive,attack_defensive_fallback_review,"tiered_liquidity_then_bs_v2,baseline_full_liquidity_detail,baseline_full_score,adaptive_style_switch,adaptive_style_switch_dynamic_position",-0.38425711311353994,-0.8262547621984226,-0.4658569560638448,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_233846_978311_trusted_account_backtest,trusted,0.3825988331587069,0.8696294378705027,1.4191980558930741,4.0
1,2023-01-04,2026-06-02,823,500000.0,99602.36175942508,-0.8007952764811499,-0.390200942845564,-0.8872078121680659,0.465370595382746,0.3202293998935575,-0.2292053797153458,0.9767035543420584,4.953827460510328,815,410,405,0,162.18537759189283,30741.044140575003,adaptive_style_switch,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,58.0,288.0,52.0,463.0,20.0,,,,adaptive,attack_defensive_fallback_review,"tiered_liquidity_then_bs_v2,baseline_full_liquidity_detail,baseline_full_score,adaptive_style_switch,adaptive_style_switch_dynamic_position",-0.4398078302444516,-0.9026016965791249,-0.2292053797153458,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_233846_978311_trusted_account_backtest,trusted,0.3861174639877627,0.9955608840031708,1.577156743620899,5.0
