signal_date,execution_date,symbol,side,shares_delta,price,notional,trade_cost,risk_state_on_signal,risk_state_on_execution,allow_new_buys,position_count_before,position_count_after,blocked_reason
2024-11-05,2024-11-06,000625,NEW_BUY,6200,14.7,91133.18,68.3499,False,False,False,1,5,
2024-11-05,2024-11-06,002156,NEW_BUY,1900,32.09,60972.9,45.7297,False,False,False,1,5,
2024-11-05,2024-11-06,002384,NEW_BUY,1500,36.54,54810.15,41.1076,False,False,False,1,5,
2024-11-05,2024-11-06,300429,NEW_BUY,3200,16.72,53504.0,40.128,False,False,False,1,5,
2024-11-05,2024-11-06,600733,NEW_BUY,7600,8.7,66120.0,49.59,False,False,False,1,5,
2025-01-22,2025-01-23,000625,SELL,6200,13.1,81198.3,60.8987,True,True,False,5,1,
2025-01-22,2025-01-23,002156,SELL,1900,29.48,56018.84,42.0141,True,True,False,5,1,
2025-01-22,2025-01-23,300429,SELL,3200,11.25,36000.0,27.0,True,True,False,5,1,
2025-01-22,2025-01-23,600733,SELL,7600,7.92,60192.0,45.144,True,True,False,5,1,
2025-01-22,2025-01-23,002384,REBALANCE_BUY,4400,34.68,152572.2,114.4292,True,True,False,5,1,
2025-07-09,2025-07-10,002384,SELL,5900,47.34,279306.0,209.4795,False,False,False,1,5,
2025-07-09,2025-07-10,000063,NEW_BUY,3300,32.86,108438.0,81.3285,False,False,False,1,5,
2025-07-09,2025-07-10,000988,NEW_BUY,1500,47.86,71789.25,53.8419,False,False,False,1,5,
2025-07-09,2025-07-10,002714,NEW_BUY,2300,47.32,108840.14,81.6301,False,False,False,1,5,
2025-07-09,2025-07-10,002987,NEW_BUY,800,31.69,25355.6,19.0167,False,False,False,1,5,
2025-07-09,2025-07-10,600744,NEW_BUY,3500,8.11,28385.0,21.2887,False,False,False,1,5,
2025-07-23,2025-07-24,000063,SELL,3300,33.89,111837.0,83.8778,False,False,False,5,4,
2025-07-23,2025-07-24,000988,SELL,1500,48.84,73261.8,54.9464,False,False,False,5,4,
2025-07-23,2025-07-24,002714,SELL,2300,49.89,114755.28,86.0665,False,False,False,5,4,
2025-07-23,2025-07-24,002987,SELL,800,25.97,20772.88,15.5797,False,False,False,5,4,
2025-07-23,2025-07-24,600744,SELL,3500,7.48,26180.0,19.635,False,False,False,5,4,
2025-07-23,2025-07-24,300015,NEW_BUY,8800,12.82,112794.0,84.5955,False,False,False,5,4,
2025-07-23,2025-07-24,601727,NEW_BUY,11800,7.66,90388.0,67.791,False,False,False,5,4,
2025-07-23,2025-07-24,601888,NEW_BUY,1400,65.09,91133.0,68.3498,False,False,False,5,4,
2025-07-23,2025-07-24,688012,NEW_BUY,100,295.65,29564.53,22.1734,False,False,False,5,4,
2025-07-24,2025-07-25,000657,NEW_BUY,1200,18.13,21756.0,16.317,False,False,False,4,5,
2025-08-06,2025-08-07,300015,SELL,8800,12.91,113591.28,85.1935,False,False,False,5,5,
2025-08-06,2025-08-07,601727,SELL,11800,8.02,94636.0,70.977,False,False,False,5,5,
2025-08-06,2025-08-07,601888,SELL,1400,65.09,91133.0,68.3498,False,False,False,5,5,
2025-08-06,2025-08-07,688012,SELL,100,291.2,29120.16,21.8401,False,False,False,5,5,
2025-08-06,2025-08-07,002415,NEW_BUY,3900,30.34,118321.32,88.741,False,False,False,5,5,
2025-08-06,2025-08-07,002465,NEW_BUY,6500,14.02,91152.1,68.3641,False,False,False,5,5,
2025-08-06,2025-08-07,002600,NEW_BUY,10000,9.82,98245.0,73.6838,False,False,False,5,5,
2025-08-06,2025-08-07,300199,NEW_BUY,1000,23.79,23790.0,17.8425,False,False,False,5,5,
2025-08-07,2025-08-08,000657,SELL,1200,15.9,19080.0,14.31,False,False,False,5,5,
2025-08-07,2025-08-08,600967,NEW_BUY,1100,23.0,25300.0,18.975,False,False,False,5,5,
2025-08-20,2025-08-21,002415,SELL,3900,31.34,122236.92,91.6777,False,False,False,5,5,
2025-08-20,2025-08-21,002465,SELL,6500,14.3,92979.25,69.7344,False,False,False,5,5,
2025-08-20,2025-08-21,002600,SELL,4900,13.13,64350.72,48.263,False,False,False,5,5,
2025-08-20,2025-08-21,300199,SELL,1000,29.63,29630.0,22.2225,False,False,False,5,5,
2025-08-20,2025-08-21,000617,NEW_BUY,5800,10.9,63196.8,47.3976,False,False,False,5,5,
2025-08-20,2025-08-21,002456,NEW_BUY,11000,13.17,144870.0,108.6525,False,False,False,5,5,
2025-08-20,2025-08-21,601689,NEW_BUY,1400,55.37,77522.2,58.1416,False,False,False,5,5,
2025-08-21,2025-08-22,002600,SELL,5100,12.04,61404.51,46.0534,False,False,False,5,5,
2025-08-21,2025-08-22,600967,SELL,1100,25.05,27555.0,20.6663,False,False,False,5,5,
2025-08-21,2025-08-22,300803,NEW_BUY,100,127.4,12739.63,9.5547,False,False,False,5,5,
2025-08-21,2025-08-22,601127,NEW_BUY,600,133.86,80317.98,60.2385,False,False,False,5,5,
2025-09-03,2025-09-04,000617,SELL,5800,10.94,63429.96,47.5725,False,False,False,5,4,
2025-09-03,2025-09-04,002456,SELL,11000,13.09,143990.0,107.9925,False,False,False,5,4,
2025-09-03,2025-09-04,601689,SELL,1400,65.34,91476.14,68.6071,False,False,False,5,4,
2025-09-03,2025-09-04,300308,NEW_BUY,100,436.97,43696.61,32.7725,False,False,False,5,4,
2025-09-03,2025-09-04,601012,NEW_BUY,11000,17.17,188870.0,141.6525,False,False,False,5,4,
2025-09-04,2025-09-05,300803,SELL,100,136.1,13610.29,10.2077,False,False,False,4,5,
2025-09-04,2025-09-05,601127,SELL,600,150.76,90456.36,67.8423,False,False,False,4,5,
2025-09-04,2025-09-05,300394,NEW_BUY,100,248.62,24861.83,18.6464,False,False,False,4,5,
2025-09-04,2025-09-05,300502,NEW_BUY,100,449.98,44998.43,33.7488,False,False,False,4,5,
2025-09-04,2025-09-05,601138,NEW_BUY,1300,53.59,69670.25,52.2527,False,False,False,4,5,
2025-09-17,2025-09-18,300308,SELL,100,395.08,39508.35,29.6313,False,False,False,5,5,
2025-09-17,2025-09-18,601012,SELL,11000,17.31,190410.0,142.8075,False,False,False,5,5,
2025-09-17,2025-09-18,002384,NEW_BUY,1000,80.11,80110.0,60.0825,False,False,False,5,5,
2025-09-17,2025-09-18,002602,NEW_BUY,8300,19.98,165843.13,124.3823,False,False,False,5,5,
2025-09-18,2025-09-19,300394,SELL,100,255.51,25551.34,19.1635,False,False,False,5,5,
2025-09-18,2025-09-19,300502,SELL,100,491.9,49189.87,36.8924,False,False,False,5,5,
2025-09-18,2025-09-19,601138,SELL,1300,66.0,85800.39,64.3503,False,False,False,5,5,
2025-09-18,2025-09-19,600143,NEW_BUY,2300,23.26,53498.0,40.1235,False,False,False,5,5,
2025-09-18,2025-09-19,600580,NEW_BUY,800,55.26,44204.16,33.1531,False,False,False,5,5,
2025-09-18,2025-09-19,601689,NEW_BUY,700,78.53,54970.3,41.2277,False,False,False,5,5,
2025-10-09,2025-10-10,002384,SELL,1000,69.5,69500.0,52.125,False,False,False,5,5,
2025-10-09,2025-10-10,002602,SELL,8300,21.0,174260.16,130.6951,False,False,False,5,5,
2025-10-09,2025-10-10,603799,NEW_BUY,2200,68.59,150891.4,113.1685,False,False,False,5,5,
2025-10-09,2025-10-10,688347,NEW_BUY,700,122.05,85435.0,64.0763,False,False,False,5,5,
2025-10-10,2025-10-13,600143,SELL,2300,19.6,45080.0,33.81,False,False,False,5,5,
2025-10-10,2025-10-13,600580,SELL,800,44.21,35369.76,26.5273,False,False,False,5,5,
2025-10-10,2025-10-13,601689,SELL,700,68.46,47922.77,35.9421,False,False,False,5,5,
2025-10-10,2025-10-13,000977,NEW_BUY,800,66.04,52829.28,39.622,False,False,False,5,5,
2025-10-10,2025-10-13,002460,NEW_BUY,700,59.2,41440.0,31.08,False,False,False,5,5,
2025-10-10,2025-10-13,601899,NEW_BUY,2100,30.05,63105.0,47.3287,False,False,False,5,5,
2025-10-23,2025-10-24,603799,SELL,2200,63.73,140195.88,105.1469,False,False,False,5,5,
2025-10-23,2025-10-24,688347,SELL,700,113.06,79142.0,59.3565,False,False,False,5,5,
2025-10-23,2025-10-24,601288,NEW_BUY,12200,8.13,99183.56,74.3877,False,False,False,5,5,
2025-10-23,2025-10-24,601857,NEW_BUY,13000,9.16,119080.0,89.31,False,False,False,5,5,
2025-10-24,2025-10-27,000977,SELL,800,68.94,55150.56,41.3629,False,False,False,5,3,
2025-10-24,2025-10-27,002460,SELL,700,65.0,45500.0,34.125,False,False,False,5,3,
2025-10-24,2025-10-27,601899,SELL,2100,30.12,63252.0,47.439,False,False,False,5,3,
2025-10-24,2025-10-27,300476,NEW_BUY,100,317.93,31793.2,23.8449,False,False,False,5,3,
2025-10-27,2025-10-28,301308,NEW_BUY,200,250.47,50094.84,37.5711,False,False,False,3,5,
2025-10-27,2025-10-28,688313,NEW_BUY,900,75.15,67633.83,50.7254,False,False,False,3,5,
2025-11-06,2025-11-07,601288,SELL,12200,8.47,103353.52,77.5151,False,False,False,5,5,
2025-11-06,2025-11-07,601857,SELL,13000,9.6,124800.0,93.6,False,False,False,5,5,
2025-11-06,2025-11-07,000400,NEW_BUY,4100,29.13,119433.0,89.5748,False,False,False,5,5,
2025-11-06,2025-11-07,002812,NEW_BUY,2400,47.49,113976.0,85.482,False,False,False,5,5,
2025-11-07,2025-11-10,300476,SELL,100,316.8,31680.47,23.7604,False,False,False,5,5,
2025-11-07,2025-11-10,002407,NEW_BUY,800,34.19,27355.68,20.5168,False,False,False,5,5,
2025-11-10,2025-11-11,301308,SELL,200,289.56,57912.26,43.4342,False,False,False,5,5,
2025-11-10,2025-11-11,688313,SELL,900,81.36,73224.9,54.9187,False,False,False,5,5,
2025-11-10,2025-11-11,600096,NEW_BUY,1600,36.65,58632.32,43.9742,False,False,False,5,5,
2025-11-10,2025-11-11,600977,NEW_BUY,3600,18.88,67968.0,50.976,False,False,False,5,5,
2025-11-20,2025-11-21,000400,SELL,4100,26.26,107666.0,80.7495,False,False,False,5,5,
2025-11-20,2025-11-21,002240,NEW_BUY,3100,36.63,113553.0,85.1648,False,False,False,5,5,
2025-11-21,2025-11-24,002407,SELL,800,32.6,26077.12,19.5578,False,False,False,5,5,
2025-11-21,2025-11-24,002812,SELL,2400,54.05,129720.0,97.29,False,False,False,5,5,
2025-11-21,2025-11-24,000158,NEW_BUY,2400,23.95,57484.32,43.1132,False,False,False,5,5,
2025-11-21,2025-11-24,601988,NEW_BUY,16900,6.41,108372.94,81.2797,False,False,False,5,5,
2025-11-24,2025-11-25,600096,SELL,1600,31.52,50426.72,37.82,False,False,False,5,5,
2025-11-24,2025-11-25,600977,SELL,3600,16.92,60912.0,45.684,False,False,False,5,5,
2025-11-24,2025-11-25,300346,NEW_BUY,1800,40.96,73733.04,55.2998,False,False,False,5,5,
2025-11-24,2025-11-25,300620,NEW_BUY,300,125.21,37561.95,28.1715,False,False,False,5,5,
2026-01-13,2026-01-14,000158,SELL,2400,21.45,51471.36,38.6035,False,False,False,5,5,
2026-01-13,2026-01-14,002240,SELL,3100,36.8,114080.0,85.56,False,False,False,5,5,
2026-01-13,2026-01-14,300346,SELL,1800,55.33,99601.02,74.7008,False,False,False,5,5,
2026-01-13,2026-01-14,300620,SELL,300,145.18,43554.57,32.6659,False,False,False,5,5,
2026-01-13,2026-01-14,601988,SELL,16900,5.53,93457.0,70.0927,False,False,False,5,5,
2026-01-13,2026-01-14,002230,NEW_BUY,2100,61.26,128646.0,96.4845,False,False,False,5,5,
2026-01-13,2026-01-14,300058,NEW_BUY,2100,20.12,42252.0,31.689,False,False,False,5,5,
2026-01-13,2026-01-14,300442,NEW_BUY,600,80.48,48288.0,36.216,False,False,False,5,5,
2026-01-13,2026-01-14,300624,NEW_BUY,600,105.11,63066.0,47.2995,False,False,False,5,5,
2026-01-13,2026-01-14,688111,NEW_BUY,200,370.99,74198.0,55.6485,False,False,False,5,5,
2026-01-27,2026-01-28,002230,SELL,2100,58.5,122850.0,92.1375,False,False,False,5,5,
2026-01-27,2026-01-28,300058,SELL,2100,22.0,46200.0,34.65,False,False,False,5,5,
2026-01-27,2026-01-28,300442,SELL,600,83.2,49920.0,37.44,False,False,False,5,5,
2026-01-27,2026-01-28,300624,SELL,600,92.05,55230.0,41.4225,False,False,False,5,5,
2026-01-27,2026-01-28,688111,SELL,200,353.97,70794.0,53.0955,False,False,False,5,5,
2026-01-27,2026-01-28,000657,NEW_BUY,1100,49.99,54989.0,41.2418,False,False,False,5,5,
2026-01-27,2026-01-28,600489,NEW_BUY,2200,35.0,77000.0,57.75,False,False,False,5,5,
2026-01-27,2026-01-28,600547,NEW_BUY,1300,55.67,72371.0,54.2782,False,False,False,5,5,
2026-01-27,2026-01-28,600988,NEW_BUY,1600,44.33,70931.04,53.1983,False,False,False,5,5,
2026-01-27,2026-01-28,601899,NEW_BUY,2500,41.4,103500.0,77.625,False,False,False,5,5,
2026-04-17,2026-04-20,600489,SELL,2200,26.93,59246.0,44.4345,True,True,False,5,1,
2026-04-17,2026-04-20,600547,SELL,1300,38.45,49985.0,37.4888,True,True,False,5,1,
2026-04-17,2026-04-20,600988,SELL,1600,43.38,69414.24,52.0607,True,True,False,5,1,
2026-04-17,2026-04-20,601899,SELL,2500,34.86,87150.0,65.3625,True,True,False,5,1,
2026-04-17,2026-04-20,000657,REBALANCE_BUY,3000,57.16,171480.0,128.61,True,True,False,5,1,
2026-06-11,2026-06-12,000657,SELL,700,80.31,56217.0,42.1628,True,True,False,1,1,
2026-06-16,2026-06-17,000657,SELL,2500,89.0,222500.0,166.875,False,False,False,1,5,
2026-06-16,2026-06-17,002466,NEW_BUY,2500,64.49,161225.0,120.9188,False,False,False,1,5,
2026-06-16,2026-06-17,301217,NEW_BUY,300,178.19,53457.0,40.0928,False,False,False,1,5,
2026-06-16,2026-06-17,600378,NEW_BUY,1300,57.0,74100.0,55.575,False,False,False,1,5,
2026-06-16,2026-06-17,688146,NEW_BUY,100,310.0,31000.0,23.25,False,False,False,1,5,
2026-06-17,2026-06-18,000657,SELL,900,88.75,79875.0,59.9062,False,False,False,5,5,
2026-06-17,2026-06-18,300285,NEW_BUY,1300,82.2,106860.0,80.145,False,False,False,5,5,
