strategy,capital,cost_rate,slippage_bps,estimated_return_after_incremental_friction,proxy_available,p95_adv_or_turnover_impact,max_adv_or_turnover_impact,unfilled_ratio,capacity_status
adaptive_market_style,1000000,0.0015,25,-0.10130146113351957,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.0015,50,-0.21711929870570854,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.0015,100,-0.44875497385008645,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.003,10,-0.1013014611335196,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.003,25,-0.17079216367683298,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.003,50,-0.2866100012490219,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.003,100,-0.5182456763933999,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.005,10,-0.19395573119127077,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.005,25,-0.26344643373458415,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.005,50,-0.3792642713067731,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1000000,0.005,100,-0.6108999464511511,True,2.238504078392488e-05,0.0005417914355456,0.004523424878836834,PASS
adaptive_market_style,1500000,0.00075,10,0.0029345926814505,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.00075,25,-0.06655610986186289,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.00075,50,-0.18237394743405186,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.00075,100,-0.41400962257842977,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.0015,10,-0.03181075859020619,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.0015,25,-0.10130146113351957,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.0015,50,-0.21711929870570854,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.0015,100,-0.44875497385008645,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.003,10,-0.1013014611335196,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.003,25,-0.17079216367683298,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.003,50,-0.2866100012490219,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.003,100,-0.5182456763933999,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.005,10,-0.19395573119127077,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.005,25,-0.26344643373458415,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.005,50,-0.3792642713067731,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,1500000,0.005,100,-0.6108999464511511,True,3.357756117588732e-05,0.0008126871533184001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.00075,10,0.0029345926814505,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.00075,25,-0.06655610986186289,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.00075,50,-0.18237394743405186,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.00075,100,-0.41400962257842977,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.0015,10,-0.03181075859020619,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.0015,25,-0.10130146113351957,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.0015,50,-0.21711929870570854,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.0015,100,-0.44875497385008645,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.003,10,-0.1013014611335196,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.003,25,-0.17079216367683298,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.003,50,-0.2866100012490219,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.003,100,-0.5182456763933999,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.005,10,-0.19395573119127077,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.005,25,-0.26344643373458415,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.005,50,-0.3792642713067731,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
adaptive_market_style,3000000,0.005,100,-0.6108999464511511,True,6.715512235177464e-05,0.0016253743066368001,0.004523424878836834,PASS
ashare_auto_shadow,500000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,500000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1000000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,1500000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_auto_shadow,3000000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,500000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1000000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,1500000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_hybrid_conservative_shadow,3000000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,500000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1000000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,1500000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.00075,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.00075,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.00075,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.00075,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.0015,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.0015,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.0015,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.0015,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.003,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.003,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.003,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.003,100,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.005,10,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.005,25,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.005,50,0.0,False,,,,INSUFFICIENT_TRADES
ashare_trend_breakout_shadow,3000000,0.005,100,0.0,False,,,,INSUFFICIENT_TRADES
baseline_full_liquidity_detail_vol_position,500000,0.00075,10,0.193715583459042,True,1.895909141168725e-05,0.0002271975717831,0.006462035541195477,PASS
baseline_full_liquidity_detail_vol_position,500000,0.00075,25,0.0653273201589343,True,1.895909141168725e-05,0.0002271975717831,0.006462035541195477,PASS
baseline_full_liquidity_detail_vol_position,500000,0.00075,50,-0.14865311867457848,True,1.895909141168725e-05,0.0002271975717831,0.006462035541195477,PASS
baseline_full_liquidity_detail_vol_position,500000,0.00075,100,-0.5766139963416042,True,1.895909141168725e-05,0.0002271975717831,0.006462035541195477,PASS
