strategy,signal_date,execution_date,rank,symbol,name,industry,rank_score,planned_shares,planned_price,filled_shares,filled_price,exit_date,exit_price,gross_return,net_return,net_pnl,entry_cost,round_trip_cost,plan_reject_reason,trade_reject_reason,execution_tradable,locked,skipped_by_position_cap,risk_decision,risk_governor_reasons,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,execution_mode,causality_pass,exit_reason
baseline_full_liquidity_detail_vol_position,2024-04-24,2024-04-25,4,002050,三花智控,家用电器,92.82683867241492,0,,,,,,,,,,,,,,0,1,,,0.0045589534383032,0.0,0.0,0.0,-0.0045589534383032,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-24,2024-04-25,5,300573,兴齐眼药,化学制药,92.1428922200945,0,,,,,,,,,,,,,,0,1,,,0.0047695602297572,0.0,0.0,0.0,0.0047695602297572,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-25,2024-04-26,1,002475,立讯精密,元器件,93.999195052162,0,,,,,,,,,,,,,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-25,2024-04-26,2,300002,神州泰岳,互联网,93.51940163099763,0,,,,,,,,,,,,,,0,1,,,0.0020754275482486,0.0,0.0,0.0,0.0020754275482486,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-25,2024-04-26,3,300015,爱尔眼科,医疗保健,93.41747570816833,0,,,,,,,,,,,,,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-25,2024-04-26,4,600893,航发动力,航空,92.90092219173228,0,,,,,,,,,,,,,,0,1,,,0.0005722843541443,0.0,0.0,0.0,-0.0005722843541443,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-25,2024-04-26,5,300573,兴齐眼药,化学制药,92.20991453261112,0,,,,,,,,,,,,,,0,1,,,0.0028319876917254,0.0,0.0,0.0,-0.0028319876917254,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-26,2024-04-29,1,300015,爱尔眼科,医疗保健,93.96354886447784,0,,,,,,,,,,,,,,0,1,,,0.0039637208375181,0.0,0.0,0.0,-0.0039637208375181,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-26,2024-04-29,2,002129,TCL中环,电气设备,93.9088347504917,0,,,,,,,,,,,,,,0,1,,,0.004784067941182,0.0,0.0,0.0,-0.004784067941182,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-26,2024-04-29,3,300502,新易盛,通信设备,92.48260355332864,0,,,,,,,,,,,,,,0,1,,,0.0143195391523911,0.0,0.0,0.0,0.0143195391523911,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-26,2024-04-29,4,000801,四川九洲,家用电器,91.79485872947248,0,,,,,,,,,,,,,,0,1,,,0.020161518843865,0.0,0.0,0.0,-0.020161518843865,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-26,2024-04-29,5,002271,东方雨虹,其他建材,91.5286292091391,0,,,,,,,,,,,,,,0,1,,,0.011605238411963,0.0,0.0,0.0,-0.011605238411963,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-29,2024-04-30,1,300015,爱尔眼科,医疗保健,94.65875580315692,0,,,,,,,,,,,,,,0,1,,,0.0007601868731226,0.0,0.0,0.0,0.0007601868731226,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-29,2024-04-30,2,002271,东方雨虹,其他建材,93.90700092850513,0,,,,,,,,,,,,,,0,1,,,0.0122061700930069,0.0,0.0,0.0,-0.0122061700930069,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-29,2024-04-30,3,002156,通富微电,半导体,92.73040721581113,0,,,,,,,,,,,,,,0,1,,,0.0042371488028409,0.0,0.0,0.0,-0.0042371488028409,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-29,2024-04-30,4,002475,立讯精密,元器件,92.26378564796391,0,,,,,,,,,,,,,,0,1,,,0.0023488039903276,0.0,0.0,0.0,-0.0023488039903276,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-29,2024-04-30,5,601838,成都银行,银行,92.0088287571296,0,,,,,,,,,,,,,,0,1,,,0.0006848174128708,0.0,0.0,0.0,-0.0006848174128708,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-30,2024-05-06,1,600887,伊利股份,乳制品,93.1887670322366,4300,32.9939,4300.0,33.02689389999999,2024-05-20,32.1260418,-0.027276319193915707,-0.028755861954520272,-4083.782247632446,106.51173282749998,210.11821763249995,,,,0,0,,,0.007339673622666,0.0,0.0,0.0,0.007339673622666,5.7763592642026026e-05,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-04-30,2024-05-06,2,600570,恒生电子,软件服务,93.14601528747092,2000,21.4524,2000.0,21.4738524,2024-05-20,21.6550233,0.008436814066953421,0.006930486456403205,297.6484864500029,32.2107786,64.69331355,,,,0,0,,,0.0208622822879984,0.0,0.0,0.0,0.0208622822879984,3.631926187138701e-05,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-04-30,2024-05-06,3,601919,中远海控,水运,92.56352276503824,8400,13.999,8400.0,14.012999,2024-05-20,16.5022812,0.1776409318233733,0.17600770112450576,20717.724214739985,88.2818937,192.24626526000003,,,,0,0,,,0.0195401545441966,0.0,0.0,0.0,0.0195401545441966,7.022034965132501e-05,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-04-30,2024-05-06,4,601137,博威合金,小金属,92.35123961448986,0,,,,,,,,,,,,,,0,1,,,0.0147048237991915,0.0,0.0,0.0,0.0147048237991915,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-04-30,2024-05-06,5,601816,京沪高铁,铁路,92.28824194084412,0,,,,,,,,,,,,,,0,1,,,0.0451801035572088,0.0,0.0,0.0,0.0451801035572088,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-06,2024-05-07,1,601816,京沪高铁,铁路,94.20872303824268,44200,5.5074,44200.0,5.512907399999999,2024-05-21,5.5018926,-0.001998001998001816,-0.0034965034965033144,-851.9947799999554,182.75288030999997,365.14062,,,,0,0,,,0.0037985673974387,0.0,0.0,0.0,-0.0037985673974387,0.0001780313860101,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-06,2024-05-07,2,600887,伊利股份,乳制品,93.04728066693131,0,,,,,,,,,,,,,,1,0,,,0.000694549755846,0.0,0.0,0.0,-0.000694549755846,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-06,2024-05-07,3,300015,爱尔眼科,医疗保健,92.70838163292312,9800,13.7765,9800.0,13.7902765,2024-05-21,13.4222643,-0.026686353968319566,-0.028166339202843328,-3806.5317348799904,101.358532275,200.01217488,,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0001580796284285,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-06,2024-05-07,4,600690,海尔智家,家用电器,92.06565833002514,0,,,,,,,,,,,,,,0,1,,,0.0003150515896979,0.0,0.0,0.0,0.0003150515896979,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-06,2024-05-07,5,000002,万科Ａ,全国地产,91.57619690353316,0,,,,,,,,,,,,,,0,1,,,0.0134048257372653,0.0,0.0,0.0,-0.0134048257372653,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-07,2024-05-08,1,000100,TCL科技,元器件,93.4555670239513,0,,,,,,,,,,,,,,0,1,,,0.0087529176392129,0.0,0.0,0.0,0.0087529176392129,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-07,2024-05-08,2,603283,赛腾股份,专用机械,92.29359004896122,0,,,,,,,,,,,,,,0,1,,,0.0053049200068812,0.0,0.0,0.0,-0.0053049200068812,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-07,2024-05-08,3,601816,京沪高铁,铁路,92.19407701468838,0,,,,,,,,,,,,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-07,2024-05-08,4,601233,桐昆股份,化纤,91.7059865025804,0,,,,,,,,,,,,,,0,1,,,0.0026968536707174,0.0,0.0,0.0,-0.0026968536707174,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-07,2024-05-08,5,000002,万科Ａ,全国地产,91.54685457192008,0,,,,,,,,,,,,,,0,1,,,0.0093085106382977,0.0,0.0,0.0,-0.0093085106382977,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-08,2024-05-09,1,000100,TCL科技,元器件,92.44749801429704,0,,,,,,,,,,,,,,0,1,,,0.004310433301176,0.0,0.0,0.0,-0.004310433301176,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-08,2024-05-09,2,300107,建新股份,化工原料,92.3542891183479,0,,,,,,,,,,,,,,0,1,,,0.0607175840734388,0.0,0.0,0.0,-0.0607175840734388,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-08,2024-05-09,3,601020,华钰矿业,铅锌,90.83480275350809,0,,,,,,,,,,,,,,0,1,,,0.0134364022182992,0.0,0.0,0.0,-0.0134364022182992,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-08,2024-05-09,4,300199,翰宇药业,化学制药,89.8103733121525,0,,,,,,,,,,,,,,0,1,,,0.0254916241806263,0.0,0.0,0.0,-0.0254916241806263,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-08,2024-05-09,5,002432,九安医疗,医疗保健,89.7083902568176,0,,,,,,,,,,,,,,0,1,,,0.0040499137920341,0.0,0.0,0.0,-0.0040499137920341,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-09,2024-05-10,1,601919,中远海控,水运,90.65258257472094,0,,,,,,,,,,,,,,1,0,,,0.0045014340282689,0.0,0.0,0.0,0.0045014340282689,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-09,2024-05-10,2,300107,建新股份,化工原料,90.65197719216604,0,,,,,,,,,,,,,,0,1,,,0.0250748502994011,0.0,0.0,0.0,0.0250748502994011,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-09,2024-05-10,3,601020,华钰矿业,铅锌,90.58862732115988,0,,,,,,,,,,,,,,0,1,,,0.0271247739602171,0.0,0.0,0.0,0.0271247739602171,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-09,2024-05-10,4,300758,七彩化学,染料涂料,90.36665207254792,0,,,,,,,,,,,,,,0,1,,,0.0145512658760198,0.0,0.0,0.0,0.0145512658760198,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-09,2024-05-10,5,002920,德赛西威,汽车配件,90.26712634385498,0,,,,,,,,,,,,,,0,1,,,0.0115650721176974,0.0,0.0,0.0,-0.0115650721176974,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-10,2024-05-13,1,300107,建新股份,化工原料,91.72992264570834,0,,,,,,,,,,,,,,0,1,,,0.0369789708599629,0.0,0.0,0.0,-0.0369789708599629,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-10,2024-05-13,2,601020,华钰矿业,铅锌,90.86158895851212,0,,,,,,,,,,,,,,0,1,,,0.0236363636363636,0.0,0.0,0.0,0.0236363636363636,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-10,2024-05-13,3,000002,万科Ａ,全国地产,90.77760296208037,0,,,,,,,,,,,,,,0,1,,,0.0171957671957672,0.0,0.0,0.0,-0.0171957671957672,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-10,2024-05-13,4,300758,七彩化学,染料涂料,90.56404573478646,0,,,,,,,,,,,,,,0,1,,,0.0474397159967738,0.0,0.0,0.0,-0.0474397159967738,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-10,2024-05-13,5,300759,康龙化成,化学制药,90.49005857631894,0,,,,,,,,,,,,,,0,1,,,0.0925860619048912,0.0,0.0,0.0,0.0925860619048912,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-13,2024-05-14,1,601020,华钰矿业,铅锌,93.12229102874284,0,,,,,,,,,,,,,,0,1,,,0.0034572020743213,0.0,0.0,0.0,0.0034572020743213,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-13,2024-05-14,2,300759,康龙化成,化学制药,91.61908953536393,0,,,,,,,,,,,,,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-13,2024-05-14,3,601919,中远海控,水运,91.28094067086435,0,,,,,,,,,,,,,,1,0,,,0.0014195285702971,0.0,0.0,0.0,0.0014195285702971,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-13,2024-05-14,4,002714,牧原股份,农业综合,91.2038091316164,0,,,,,,,,,,,,,,0,1,,,0.0048237052911064,0.0,0.0,0.0,-0.0048237052911064,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-13,2024-05-14,5,300758,七彩化学,染料涂料,90.4904536694014,0,,,,,,,,,,,,,,0,1,,,0.0128064666978421,0.0,0.0,0.0,-0.0128064666978421,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-14,2024-05-15,1,002166,莱茵生物,中成药,91.80396918267496,0,,,,,,,,,,,,,,0,1,,,0.1000036949453148,0.0,0.0,1.0,-0.1000036949453148,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-14,2024-05-15,2,301301,川宁生物,化学制药,91.69741116481158,0,,,,,,,,,,,,,,0,1,,,0.0341553011059438,0.0,0.0,0.0,-0.0341553011059438,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-14,2024-05-15,3,601020,华钰矿业,铅锌,91.37915072616757,0,,,,,,,,,,,,,,0,1,,,0.0045000224104702,0.0,0.0,0.0,-0.0045000224104702,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-14,2024-05-15,4,600690,海尔智家,家用电器,90.69655811142702,0,,,,,,,,,,,,,,0,1,,,0.0037075468731687,0.0,0.0,0.0,-0.0037075468731687,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-14,2024-05-15,5,601919,中远海控,水运,90.49500377043194,0,,,,,,,,,,,,,,1,0,,,0.0014368610113293,0.0,0.0,0.0,0.0014368610113293,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-15,2024-05-16,1,600066,宇通客车,汽车整车,91.93421571497832,0,,,,,,,,,,,,,,0,1,,,0.1031012795489049,0.0,0.0,1.0,-0.1031012795489049,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-15,2024-05-16,2,301301,川宁生物,化学制药,91.47278032778628,0,,,,,,,,,,,,,,0,1,,,0.0006263982102907,0.0,0.0,0.0,0.0006263982102907,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-15,2024-05-16,3,300139,晓程科技,黄金,91.3299067672818,0,,,,,,,,,,,,,,0,1,,,0.0428994082840237,0.0,0.0,0.0,0.0428994082840237,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-15,2024-05-16,4,000002,万科Ａ,全国地产,90.85507319468844,0,,,,,,,,,,,,,,0,1,,,0.0038809831824062,0.0,0.0,0.0,-0.0038809831824062,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-15,2024-05-16,5,601919,中远海控,水运,90.80171152792732,0,,,,,,,,,,,,,,1,0,,,0.0154092731769397,0.0,0.0,0.0,0.0154092731769397,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-16,2024-05-17,1,600066,宇通客车,汽车整车,93.74273847301714,0,,,,,,,,,,,,,,0,1,,,0.0015526532103389,0.0,0.0,0.0,0.0015526532103389,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-16,2024-05-17,2,000002,万科Ａ,全国地产,92.04628446446674,0,,,,,,,,,,,,,,0,1,,,0.0183374083129583,0.0,0.0,0.0,0.0183374083129583,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-16,2024-05-17,3,601668,中国建筑,建筑工程,91.41011641890658,0,,,,,,,,,,,,,,0,1,,,0.0070778564206268,0.0,0.0,0.0,0.0070778564206268,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-16,2024-05-17,4,600036,招商银行,银行,91.27530611120557,0,,,,,,,,,,,,,,0,1,,,0.0013809501812496,0.0,0.0,0.0,0.0013809501812496,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-16,2024-05-17,5,603993,洛阳钼业,小金属,91.06298772847762,0,,,,,,,,,,,,,,0,1,,,0.0149907324105489,0.0,0.0,0.0,0.0149907324105489,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-17,2024-05-20,1,600066,宇通客车,汽车整车,93.76852033118236,2000,28.9667,2000.0,28.995666699999997,2024-06-03,27.5760963,-0.048958018958053406,-0.05042130044383487,-2923.9984444999955,43.493500049999994,84.85764449999999,,,,0,0,,,0.0,0.0,0.0,0.0,0.0,6.028990794269075e-05,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-17,2024-05-20,2,601668,中国建筑,建筑工程,93.34075245686148,29100,6.4399,29100.0,6.446339899999999,2024-06-03,6.1915023,-0.039532138229322854,-0.04100248912565086,-7691.595066014977,140.69136831749998,275.820906015,,,,0,0,,,0.0017051884233207,0.0,0.0,0.0,-0.0017051884233207,0.0001054573346113,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-17,2024-05-20,3,000002,万科Ａ,全国地产,93.07914616149952,7600,9.0,7600.0,9.009,2024-06-03,8.17182,-0.09292707292707292,-0.09435737762237761,-6460.498674,51.351299999999995,97.930674,,,,0,0,,,0.0,0.0,0.0,0.0,0.0,8.62132398860436e-06,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-17,2024-05-20,4,002085,万丰奥威,汽车配件,92.04826136566533,0,,,,,,,,,,,,,,0,1,,,0.0168552853359017,0.0,0.0,0.0,-0.0168552853359017,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-17,2024-05-20,5,601318,中国平安,保险,90.95707001595444,0,,,,,,,,,,,,,,0,1,,,0.0110621231581748,0.0,0.0,0.0,0.0110621231581748,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-20,2024-05-21,1,000002,万科Ａ,全国地产,93.77153554902296,0,,,,,,,,,,,,,,1,0,,,0.0196078431372548,0.0,0.0,0.0,-0.0196078431372548,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-20,2024-05-21,2,603993,洛阳钼业,小金属,91.9434960463044,21300,9.4917,21300.0,9.501191699999998,2024-06-04,8.7700212,-0.07695566230918147,-0.07839794556244958,-15865.814276077448,151.78153740749997,291.8826260775,,,,0,0,,,0.002239041311889,0.0,0.0,0.0,-0.002239041311889,6.31654738425276e-05,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-20,2024-05-21,3,601668,中国建筑,建筑工程,91.55465806100938,0,,,,,,,,,,,,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-20,2024-05-21,4,601020,华钰矿业,铅锌,91.22692570473632,14400,12.05,14400.0,12.06205,2024-06-04,15.3009837,0.2685226557674691,0.2668212637756435,46345.12451604001,130.27014,295.52076396,,,,0,0,,,0.0180179446015434,0.0,0.0,0.0,-0.0180179446015434,0.0002379183211361,,,rebalance_unlocked
baseline_full_liquidity_detail_vol_position,2024-05-20,2024-05-21,5,601318,中国平安,保险,91.16735543050092,0,,,,,,,,,,,,,,0,1,,,0.0083578214022824,0.0,0.0,0.0,-0.0083578214022824,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-21,2024-05-22,1,600066,宇通客车,汽车整车,92.84962716357202,0,,,,,,,,,,,,,,1,0,,,0.010438356996534,0.0,0.0,0.0,-0.010438356996534,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-21,2024-05-22,2,600887,伊利股份,乳制品,92.55922405759873,0,,,,,,,,,,,,,,0,1,,,0.0034298689161015,0.0,0.0,0.0,-0.0034298689161015,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-21,2024-05-22,3,300139,晓程科技,黄金,92.3142697531214,0,,,,,,,,,,,,,,0,1,,,0.0183196462413139,0.0,0.0,0.0,0.0183196462413139,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-21,2024-05-22,4,000002,万科Ａ,全国地产,91.80043106162208,0,,,,,,,,,,,,,,1,0,,,0.0054406964091404,0.0,0.0,0.0,0.0054406964091404,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-21,2024-05-22,5,603993,洛阳钼业,小金属,91.74530584361209,0,,,,,,,,,,,,,,1,0,,,0.0011942364141656,0.0,0.0,0.0,-0.0011942364141656,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-22,2024-05-23,1,600066,宇通客车,汽车整车,93.14746759966904,0,,,,,,,,,,,,,,1,0,,,0.0196969154157562,0.0,0.0,0.0,0.0196969154157562,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-22,2024-05-23,2,000002,万科Ａ,全国地产,92.97879075779603,0,,,,,,,,,,,,,,1,0,,,0.0180851063829786,0.0,0.0,0.0,-0.0180851063829786,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-22,2024-05-23,3,600418,江淮汽车,汽车整车,91.82382400282803,0,,,,,,,,,,,,,,0,1,,,0.0099032382016978,0.0,0.0,0.0,-0.0099032382016978,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-22,2024-05-23,4,601668,中国建筑,建筑工程,91.64769364905806,0,,,,,,,,,,,,,,1,0,,,0.0016965098166227,0.0,0.0,0.0,-0.0016965098166227,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-22,2024-05-23,5,600887,伊利股份,乳制品,91.05723150374408,0,,,,,,,,,,,,,,0,1,,,0.0051309942534057,0.0,0.0,0.0,-0.0051309942534057,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-23,2024-05-24,1,300641,正丹股份,化工原料,94.6271179148494,0,,,,,,,,,,,,,,0,1,,,0.0196442996481718,0.0,0.0,0.0,0.0196442996481718,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-23,2024-05-24,2,000002,万科Ａ,全国地产,92.3504852980748,0,,,,,,,,,,,,,,1,0,,,0.0282426778242679,0.0,0.0,0.0,-0.0282426778242679,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-23,2024-05-24,3,600887,伊利股份,乳制品,91.33257500607824,0,,,,,,,,,,,,,,0,1,,,0.008195156865084,0.0,0.0,0.0,-0.008195156865084,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-23,2024-05-24,4,600418,江淮汽车,汽车整车,91.24554383275668,0,,,,,,,,,,,,,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-23,2024-05-24,5,600900,长江电力,水力发电,90.85392925088588,0,,,,,,,,,,,,,,0,1,,,0.0022974602686096,0.0,0.0,0.0,0.0022974602686096,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-24,2024-05-27,1,300641,正丹股份,化工原料,95.66687387790664,0,,,,,,,,,,,,,,0,1,,,0.0399748171596345,0.0,0.0,0.0,-0.0399748171596345,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-24,2024-05-27,2,601020,华钰矿业,铅锌,92.80292921415298,0,,,,,,,,,,,,,,1,0,,,0.0381658684769299,0.0,0.0,0.0,0.0381658684769299,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-24,2024-05-27,3,300139,晓程科技,黄金,91.96338008006198,0,,,,,,,,,,,,,,0,1,,,0.0506756756756756,0.0,0.0,0.0,-0.0506756756756756,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-24,2024-05-27,4,600418,江淮汽车,汽车整车,91.66179026339368,0,,,,,,,,,,,,,,0,1,,,0.0083522480176815,0.0,0.0,0.0,-0.0083522480176815,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-24,2024-05-27,5,600900,长江电力,水力发电,91.3690090843498,0,,,,,,,,,,,,,,0,1,,,0.0003807260124821,0.0,0.0,0.0,0.0003807260124821,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-27,2024-05-28,1,300641,正丹股份,化工原料,94.7015116048403,0,,,,,,,,,,,,,,0,1,,,0.0252884823493229,0.0,0.0,0.0,-0.0252884823493229,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-27,2024-05-28,2,601020,华钰矿业,铅锌,93.20206572769952,0,,,,,,,,,,,,,,1,0,,,0.0495821177399122,0.0,0.0,0.0,0.0495821177399122,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-27,2024-05-28,3,600900,长江电力,水力发电,91.2086781723203,0,,,,,,,,,,,,,,0,1,,,0.0003777101586381,0.0,0.0,0.0,0.0003777101586381,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-27,2024-05-28,4,300782,卓胜微,半导体,90.53804139390331,0,,,,,,,,,,,,,,0,1,,,0.0003467478279302,0.0,0.0,0.0,-0.0003467478279302,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-27,2024-05-28,5,600418,江淮汽车,汽车整车,90.46591549295776,0,,,,,,,,,,,,,,0,1,,,0.0036301915968011,0.0,0.0,0.0,0.0036301915968011,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-28,2024-05-29,1,300641,正丹股份,化工原料,94.61796733452358,0,,,,,,,,,,,,,,0,1,,,0.0154650350492616,0.0,0.0,0.0,-0.0154650350492616,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-28,2024-05-29,2,601020,华钰矿业,铅锌,93.4529921311909,0,,,,,,,,,,,,,,1,0,,,0.0592399905175009,0.0,0.0,0.0,0.0592399905175009,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-28,2024-05-29,3,600733,北汽蓝谷,汽车整车,92.09885340210278,0,,,,,,,,,,,,,,0,1,,,0.0136986301369862,0.0,0.0,0.0,-0.0136986301369862,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-28,2024-05-29,4,300782,卓胜微,半导体,91.77522449249489,0,,,,,,,,,,,,,,0,1,,,0.0054672031531129,0.0,0.0,0.0,-0.0054672031531129,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-28,2024-05-29,5,601985,中国核电,新型电力,91.33857832440653,0,,,,,,,,,,,,,,0,1,,,0.0030635088959585,0.0,0.0,0.0,-0.0030635088959585,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-29,2024-05-30,1,300641,正丹股份,化工原料,94.20746031746032,0,,,,,,,,,,,,,,0,1,,,0.0170753557063532,0.0,0.0,0.0,-0.0170753557063532,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-29,2024-05-30,2,601020,华钰矿业,铅锌,92.03595238095238,0,,,,,,,,,,,,,,1,0,,,0.0995310360898311,1.0,1.0,0.0,0.0995310360898311,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-29,2024-05-30,3,600938,中国海油,石油开采,91.77575396825397,0,,,,,,,,,,,,,,0,1,,,0.0098557511895648,0.0,0.0,0.0,-0.0098557511895648,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-29,2024-05-30,4,002155,湖南黄金,黄金,91.51996031746032,0,,,,,,,,,,,,,,0,1,,,0.0106128663350648,0.0,0.0,0.0,0.0106128663350648,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-29,2024-05-30,5,601288,农业银行,银行,90.67476190476192,0,,,,,,,,,,,,,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
baseline_full_liquidity_detail_vol_position,2024-05-30,2024-05-31,1,002155,湖南黄金,黄金,92.84408730158732,0,,,,,,,,,,,,,,0,1,,,0.0210268836344009,0.0,0.0,0.0,0.0210268836344009,0.0,,,
