strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason,planned_shares,planned_price,filled_shares,filled_price,reject_reason,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,precommit_cap_applied,pattern_guard_enabled,pattern_strategy_mode,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
adaptive_market_style,2023-12-21,000625,长安汽车,汽车整车,BUY,17.790772999999998,100,1779.0772999999997,1.3343079749999998,750126.3389155924,rebalance_unlocked,100.0,17.773,100.0,17.790772999999998,,-608.8720956481276,0.7542322763610986,0.685,0.685,0.0692322763610985,168463.27429,6100,0.9434596309781408,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-21,601127,赛力斯,汽车整车,BUY,83.1671841,100,8316.71841,6.2375388075,741803.3829667849,rebalance_unlocked,100.0,83.0841,100.0,83.1671841,,-542.4014981181633,0.7542322763610986,0.685,0.685,0.0692322763610985,168463.27429,6100,0.9434596309781408,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-22,300364,中文在线,出版业,BUY,26.596569999999996,100,2659.6569999999997,1.99474275,739141.7312240349,rebalance_unlocked,100.0,26.57,100.0,26.596569999999996,,-594.1359331714543,0.7489283970717595,0.685,0.685,0.0639283970717594,179434.413,6300,0.9853940493504264,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-25,601127,赛力斯,汽车整车,SELL,86.7784347,100,8677.84347,6.5083826025,747813.0663114324,rebalance_unlocked,,,,,,,0.7562967290420163,0.685,0.685,0.0712967290420162,165195.35400000002,6300,0.9594991343355156,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-25,300364,中文在线,出版业,BUY,23.243219999999997,300,6972.965999999999,5.2297245,740834.8705869324,rebalance_unlocked,300.0,23.22,300.0,23.243219999999997,,-546.4676355369093,0.7562967290420163,0.685,0.685,0.0712967290420162,165195.35400000002,6300,0.9594991343355156,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-26,000625,长安汽车,汽车整车,SELL,18.2279538,100,1822.7953800000005,1.3670965350000002,742656.2988703974,rebalance_unlocked,,,,,,,0.7485127929148075,0.685,0.685,0.0635127929148074,171659.85567000002,6400,0.95232853104005,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-26,300364,中文在线,出版业,SELL,23.95602,100,2395.602,1.7967015,745050.1041688974,rebalance_unlocked,,,,,,,0.7485127929148075,0.685,0.685,0.0635127929148074,171659.85567000002,6400,0.95232853104005,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-26,601127,赛力斯,汽车整车,BUY,85.92914329999999,100,8592.91433,6.4446857474999995,736450.7451531498,rebalance_unlocked,100.0,85.8433,100.0,85.92914329999999,,-529.463971409646,0.7485127929148075,0.685,0.685,0.0635127929148074,171659.85567000002,6400,0.95232853104005,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-27,601127,赛力斯,汽车整车,SELL,86.7784347,100,8677.84347,6.5083826025,745122.0802405473,rebalance_unlocked,,,,,,,0.7576491881113844,0.685,0.685,0.0726491881113843,170922.3,6400,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-28,300364,中文在线,出版业,SELL,22.63734,2500,56593.350000000006,42.4450125,801672.9852280474,rebalance_unlocked,,,,,,,0.7681261227130304,0.685,0.685,0.0831261227130303,154858.08699000004,4200,0.686422305064362,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-28,300750,宁德时代,电气设备,SELL,164.846988,100,16484.698800000002,12.3635241,818145.3205039473,rebalance_unlocked,,,,,,,0.7681261227130304,0.685,0.685,0.0831261227130303,154858.08699000004,4200,0.686422305064362,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-28,000625,长安汽车,汽车整车,BUY,17.8434256,100,1784.34256,1.33825692,816359.6396870273,rebalance_unlocked,100.0,17.8256,100.0,17.8434256,,-611.6652402459107,0.7681261227130304,0.685,0.685,0.0831261227130303,154858.08699000004,4200,0.686422305064362,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-28,300418,昆仑万维,互联网,BUY,35.9910551,1700,61184.79366999999,45.8885952525,755128.9574217749,rebalance_unlocked,1700.0,35.9551,1700.0,35.9910551,,-1.3043012643410012,0.7681261227130304,0.685,0.685,0.0831261227130303,154858.08699000004,4200,0.686422305064362,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-28,601127,赛力斯,汽车整车,BUY,77.74546779999999,100,7774.546779999999,5.830910084999999,747348.5797316899,rebalance_unlocked,100.0,77.6678,100.0,77.74546779999999,,-550.1137435133371,0.7681261227130304,0.685,0.685,0.0831261227130303,154858.08699000004,4200,0.686422305064362,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,000625,长安汽车,汽车整车,SELL,17.6921901,3400,60153.44634,45.115084755000005,807456.9109869349,rebalance_unlocked,,,,,,,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,300750,宁德时代,电气设备,SELL,175.279545,300,52583.86350000001,39.437897625000005,860001.3365893099,rebalance_unlocked,,,,,,,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,601127,赛力斯,汽车整车,SELL,74.5272981,700,52169.108669999994,39.1268315025,912131.3184278072,rebalance_unlocked,,,,,,,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,002855,捷荣技术,元器件,BUY,38.038,1800,68468.4,51.351299999999995,843611.5671278073,rebalance_unlocked,1800.0,38.0,1800.0,38.038,,-13.773385564258556,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,600030,中信证券,证券,BUY,21.7852635,3200,69712.8432,52.28463240000001,773846.4392954073,rebalance_unlocked,3200.0,21.7635,3200.0,21.7852635,,-0.9983692252701905,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,600941,中国移动,电信运营,BUY,108.5840756,600,65150.44536,48.86283402,708647.1311013873,rebalance_unlocked,600.0,108.4756,600.0,108.5840756,,-47.83434128969644,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2023-12-29,605117,德业股份,电气设备,BUY,247.47482759999997,200,49494.96551999999,37.121224139999995,659115.0443572473,rebalance_unlocked,200.0,247.2276,200.0,247.47482759999997,,-208.54799278516293,0.6771324247317492,0.65,0.65,0.0271324247317491,-252.57408000002033,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-12,300418,昆仑万维,互联网,SELL,35.11864619999999,1700,59701.69853999999,44.776273905,718771.9666233422,rebalance_unlocked,,,,,,,0.6869462152706215,0.685,0.685,0.0019462152706214,-55.92079999999259,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-12,601127,赛力斯,汽车整车,BUY,69.97090099999998,800,55976.72079999999,41.98254059999999,662753.2632827422,rebalance_unlocked,800.0,69.901,800.0,69.97090099999998,,-19.539398982349603,0.6869462152706215,0.685,0.685,0.0019462152706214,-55.92079999999259,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,002855,捷荣技术,元器件,SELL,32.837129999999995,1800,59106.83399999999,44.330125499999994,721815.7671572422,rebalance_unlocked,,,,,,,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,600030,中信证券,证券,SELL,20.7043749,3200,66253.99968000001,49.69049976000001,788020.0763374822,rebalance_unlocked,,,,,,,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,600941,中国移动,电信运营,SELL,106.0607331,600,63636.43986,47.727329895,851608.7888675872,rebalance_unlocked,,,,,,,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,605117,德业股份,电气设备,SELL,267.6671649,200,53533.43298,40.150074735,905102.0717728522,rebalance_unlocked,,,,,,,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,000625,长安汽车,汽车整车,BUY,15.264249,4000,61056.996,45.792747,843999.2830258522,rebalance_unlocked,4000.0,15.249,4000.0,15.264249,,-10.555845364217388,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,300750,宁德时代,电气设备,BUY,164.40584159999997,300,49321.75248,36.99131436,794640.5392314922,rebalance_unlocked,300.0,164.2416,300.0,164.40584159999997,,-132.86352950891526,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-15,601012,隆基绿能,电气设备,BUY,22.1878657,2800,62126.02396,46.59451797,732467.9207535222,rebalance_unlocked,2800.0,22.1657,2800.0,22.1878657,,0.585835151461489,0.7639750137186196,0.685,0.685,0.0789750137186195,-172.33243999999831,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-17,000338,潍柴动力,汽车配件,BUY,16.3877714,6500,106520.5141,79.890385575,625867.5162679472,rebalance_unlocked,6500.0,16.3714,6500.0,16.3877714,,-9.24363391396496,0.650967402634022,0.65,0.65,0.0009674026340219,-106.41409999997995,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-26,601127,赛力斯,汽车整车,SELL,65.33899559999999,800,52271.19647999999,39.20339736,678099.5093505871,rebalance_unlocked,,,,,,,0.6514540316125876,0.65,0.65,0.0014540316125876,-54.59624999999505,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-26,600030,中信证券,证券,BUY,21.860338499999997,2500,54650.846249999995,40.9881346875,623407.6749658997,rebalance_unlocked,2500.0,21.8385,2500.0,21.860338499999997,,-14.651278926446354,0.6514540316125876,0.65,0.65,0.0014540316125876,-54.59624999999505,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-29,000625,长安汽车,汽车整车,SELL,15.0025824,4000,60010.3296,45.0077472,683372.9968186996,rebalance_unlocked,,,,,,,0.7495875583928701,0.685,0.685,0.06458755839287,75906.1,2200,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-29,300750,宁德时代,电气设备,SELL,159.7376025,100,15973.76025,11.9803201875,699334.7767485122,rebalance_unlocked,,,,,,,0.7495875583928701,0.685,0.685,0.06458755839287,75906.1,2200,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-29,601012,隆基绿能,电气设备,SELL,21.9413367,800,17553.06936,13.164802020000002,716874.6813064922,rebalance_unlocked,,,,,,,0.7495875583928701,0.685,0.685,0.06458755839287,75906.1,2200,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-30,601012,隆基绿能,电气设备,BUY,20.536515999999995,200,4107.303199999999,3.0804773999999995,712764.2976290922,rebalance_unlocked,200.0,20.516,200.0,20.536515999999995,,-440.4442747530072,0.7498544947532627,0.685,0.685,0.0648544947532626,72164.2568,2200,0.9461489551282288,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-31,000338,潍柴动力,汽车配件,SELL,16.3440396,6500,106236.2574,79.67719304999999,818920.8778360422,rebalance_unlocked,,,,,,,0.768426292935853,0.685,0.685,0.0834262929358529,75807.82739,2400,0.458524690003083,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-31,300750,宁德时代,电气设备,BUY,155.3019468,100,15530.19468,11.64764601,803379.0355100322,rebalance_unlocked,100.0,155.1468,100.0,155.3019468,,-480.530138340758,0.768426292935853,0.685,0.685,0.0834262929358529,75807.82739,2400,0.458524690003083,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-31,600036,招商银行,银行,BUY,35.118483399999995,1700,59701.42177999999,44.776066335,743632.8376636972,rebalance_unlocked,1700.0,35.0834,1700.0,35.118483399999995,,-15.308549192599024,0.768426292935853,0.685,0.685,0.0834262929358529,75807.82739,2400,0.458524690003083,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-01-31,601012,隆基绿能,电气设备,BUY,20.4148945,700,14290.42615,10.7178196125,729331.6936940846,rebalance_unlocked,700.0,20.3945,700.0,20.4148945,,-493.5876674964848,0.768426292935853,0.685,0.685,0.0834262929358529,75807.82739,2400,0.458524690003083,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-01,601012,隆基绿能,电气设备,BUY,19.3409216,200,3868.1843199999994,2.901138239999999,725460.6082358446,rebalance_unlocked,200.0,19.3216,200.0,19.3409216,,-609.9241283562816,0.7656560839334035,0.685,0.685,0.0806560839334034,104684.96568,3200,0.9643659873527392,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-05,300750,宁德时代,电气设备,BUY,152.74218959999996,100,15274.218959999997,11.455664219999996,710174.9336116246,rebalance_unlocked,100.0,152.5896,100.0,152.74218959999996,,-491.517519950382,0.7516820761167526,0.685,0.685,0.0666820761167525,104746.82823,3400,0.8591033447730816,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-05,601012,隆基绿能,电气设备,BUY,19.047128099999995,100,1904.7128099999995,1.4285346074999996,708268.7922670172,rebalance_unlocked,100.0,19.0281,100.0,19.047128099999995,,-633.4028860836601,0.7516820761167526,0.685,0.685,0.0666820761167525,104746.82823,3400,0.8591033447730816,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-06,300750,宁德时代,电气设备,SELL,161.60823000000002,400,64643.29200000001,48.48246900000001,772863.6017980172,rebalance_unlocked,,,,,,,0.6557673826604433,0.65,0.65,0.0057673826604432,-211.8462600000203,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-06,601012,隆基绿能,电气设备,SELL,18.3114702,3200,58596.70464,43.947528479999995,831416.3589095372,rebalance_unlocked,,,,,,,0.6557673826604433,0.65,0.65,0.0057673826604432,-211.8462600000203,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-06,600585,海螺水泥,水泥,BUY,25.164239099999996,2800,70459.86948,52.84490211,760903.6445274272,rebalance_unlocked,2800.0,25.1391,2800.0,25.164239099999996,,-21.58345362847966,0.6557673826604433,0.65,0.65,0.0057673826604432,-211.8462600000203,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-06,600887,伊利股份,乳制品,BUY,31.686154499999994,2200,69709.53989999999,52.28215492499999,691141.8224725021,rebalance_unlocked,2200.0,31.6545,2200.0,31.686154499999994,,-29.52493880272161,0.6557673826604433,0.65,0.65,0.0057673826604432,-211.8462600000203,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-06,601006,大秦铁路,铁路,BUY,8.359150799999998,8600,71888.69687999999,53.91652265999999,619199.2090698421,rebalance_unlocked,8600.0,8.3508,8600.0,8.359150799999998,,-6.460750331016146,0.6557673826604433,0.65,0.65,0.0057673826604432,-211.8462600000203,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-19,600030,中信证券,证券,SELL,22.5865908,2500,56466.477,42.34985775,675623.3362120921,rebalance_unlocked,,,,,,,0.6503335589753794,0.65,0.65,0.0003335589753793,-55.46639999999024,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-19,600111,北方稀土,小金属,BUY,18.5072888,3000,55521.86639999999,41.641399799999995,620059.8284122921,rebalance_unlocked,3000.0,18.4888,3000.0,18.5072888,,-3.4725533033077434,0.6503335589753794,0.65,0.65,0.0003335589753793,-55.46639999999024,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-22,600036,招商银行,银行,SELL,37.1906721,1700,63224.14257,47.418106927500006,683236.5528753645,rebalance_unlocked,,,,,,,0.7117429150745223,0.685,0.685,0.0267429150745222,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-28,600585,海螺水泥,水泥,SELL,26.0686053,2800,72992.09483999999,54.744071129999995,756173.9036442345,rebalance_unlocked,,,,,,,0.7331909264368826,0.65,0.65,0.0831909264368825,-198.13037999998775,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-28,600887,伊利股份,乳制品,SELL,32.389078500000004,2200,71255.97270000001,53.44197952500001,827376.4343647095,rebalance_unlocked,,,,,,,0.7331909264368826,0.65,0.65,0.0831909264368825,-198.13037999998775,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-28,601006,大秦铁路,铁路,SELL,8.2978938,8600,71361.88668000001,53.52141501000001,898684.7996296996,rebalance_unlocked,,,,,,,0.7331909264368826,0.65,0.65,0.0831909264368825,-198.13037999998775,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-28,300308,中际旭创,通信设备,BUY,226.3004744,300,67890.14232,50.91760674,830743.7397029595,rebalance_unlocked,300.0,226.0744,300.0,226.3004744,,-16.405764555630363,0.7331909264368826,0.65,0.65,0.0831909264368825,-198.13037999998775,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-28,300750,宁德时代,电气设备,BUY,169.41834909999997,400,67767.33963999999,50.82550472999999,762925.5745582295,rebalance_unlocked,400.0,169.2491,400.0,169.41834909999997,,-17.690663107627902,0.7331909264368826,0.65,0.65,0.0831909264368825,-198.13037999998775,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-02-28,601127,赛力斯,汽车整车,BUY,89.53004059999999,700,62671.028419999995,47.003271315,700207.5428669145,rebalance_unlocked,700.0,89.4406,700.0,89.53004059999999,,-71.01395301552141,0.7331909264368826,0.65,0.65,0.0831909264368825,-198.13037999998775,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
adaptive_market_style,2024-03-01,301236,软通动力,软件服务,BUY,45.87693109999999,4500,206446.18994999997,154.83464246249997,493606.5182744521,rebalance_unlocked,4500.0,45.8311,4500.0,45.87693109999999,,-45.41586803069625,0.5145738548814915,0.51,0.51,0.0045738548814915,-206.2399499999883,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
