strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2025-02-05,920118,,塑料,1800,2025-02-05,1,24.09,43362.0,0.0883300045022621
vls_mom_contrarian_v1_frozen,2025-02-05,920132,,家居用品,3500,2025-02-05,1,12.51,43785.0,0.08919167121284871
vls_mom_contrarian_v1_frozen,2025-02-05,920274,,广告包装,3800,2025-02-05,1,11.67,44346.0,0.09033444904887493
vls_mom_contrarian_v1_frozen,2025-02-05,920504,,医疗保健,2400,2025-02-05,1,17.91,42984.0,0.08756000446301448
vls_mom_contrarian_v1_frozen,2025-02-05,920651,,电器仪表,2200,2025-02-05,1,19.5,42900.0,0.08738889334318167
vls_mom_contrarian_v1_frozen,2025-02-05,920656,,化学制药,2900,2025-02-05,1,15.85,45965.0,0.09363241217993813
vls_mom_contrarian_v1_frozen,2025-02-05,920706,,工程机械,3500,2025-02-05,1,12.25,42875.0,0.08733796741466
vls_mom_contrarian_v1_frozen,2025-02-05,920802,,环境保护,3000,2025-02-05,1,14.88,44640.0,0.09093333796828974
vls_mom_contrarian_v1_frozen,2025-02-05,920895,,农用机械,3800,2025-02-05,1,12.1,45980.0,0.09366296773705113
vls_mom_contrarian_v1_frozen,2025-02-05,920931,,化工机械,3900,2025-02-05,1,11.37,44343.0,0.09032833793745233
vls_mom_contrarian_v1_frozen,2025-02-06,920118,,塑料,1800,2025-02-05,2,24.94,44892.0,0.08791371210395886
vls_mom_contrarian_v1_frozen,2025-02-06,920132,,家居用品,3500,2025-02-05,2,13.33,46655.0,0.0913662621003787
vls_mom_contrarian_v1_frozen,2025-02-06,920274,,广告包装,3800,2025-02-05,2,12.17,46246.0,0.09056530183461822
vls_mom_contrarian_v1_frozen,2025-02-06,920504,,医疗保健,2400,2025-02-05,2,18.8,45120.0,0.08836021318120431
vls_mom_contrarian_v1_frozen,2025-02-06,920651,,电器仪表,2200,2025-02-05,2,20.36,44792.0,0.08771787829814945
vls_mom_contrarian_v1_frozen,2025-02-06,920656,,化学制药,2900,2025-02-05,2,16.31,47298.99999999999,0.09262743180979126
vls_mom_contrarian_v1_frozen,2025-02-06,920706,,工程机械,3500,2025-02-05,2,12.84,44940.0,0.08800771233074738
vls_mom_contrarian_v1_frozen,2025-02-06,920802,,环境保护,3000,2025-02-05,2,15.43,46290.0,0.09065146870917437
vls_mom_contrarian_v1_frozen,2025-02-06,920895,,农用机械,3800,2025-02-05,2,12.66,48108.0,0.09421172729878938
vls_mom_contrarian_v1_frozen,2025-02-06,920931,,化工机械,3900,2025-02-05,2,11.94,46566.0,0.09119197001320833
vls_mom_contrarian_v1_frozen,2025-02-07,920118,,塑料,1800,2025-02-05,3,25.64,46152.0,0.08726842579506368
vls_mom_contrarian_v1_frozen,2025-02-07,920132,,家居用品,3500,2025-02-05,3,13.99,48965.0,0.0925875036630112
vls_mom_contrarian_v1_frozen,2025-02-07,920274,,广告包装,3800,2025-02-05,3,12.66,48108.0,0.09096700962361162
vls_mom_contrarian_v1_frozen,2025-02-07,920504,,医疗保健,2400,2025-02-05,3,19.3,46320.0,0.08758609557174878
vls_mom_contrarian_v1_frozen,2025-02-07,920651,,电器仪表,2200,2025-02-05,3,21.2,46640.0,0.08819118086067278
vls_mom_contrarian_v1_frozen,2025-02-07,920656,,化学制药,2900,2025-02-05,3,16.88,48952.0,0.09256292207314867
vls_mom_contrarian_v1_frozen,2025-02-07,920706,,工程机械,3500,2025-02-05,3,13.39,46865.0,0.08861663145444747
vls_mom_contrarian_v1_frozen,2025-02-07,920802,,环境保护,3000,2025-02-05,3,15.89,47670.0,0.0901387991343969
vls_mom_contrarian_v1_frozen,2025-02-07,920895,,农用机械,3800,2025-02-05,3,13.65,51870.0,0.09808054355152439
vls_mom_contrarian_v1_frozen,2025-02-07,920931,,化工机械,3900,2025-02-05,3,12.2,47580.0,0.08996861889688702
vls_mom_contrarian_v1_frozen,2025-02-10,920118,,塑料,1800,2025-02-05,4,25.98,46764.0,0.08584707884882495
vls_mom_contrarian_v1_frozen,2025-02-10,920132,,家居用品,3500,2025-02-05,4,14.25,49875.0,0.09155810147945309
vls_mom_contrarian_v1_frozen,2025-02-10,920274,,广告包装,3800,2025-02-05,4,13.11,49818.0,0.09145346364919087
vls_mom_contrarian_v1_frozen,2025-02-10,920504,,医疗保健,2400,2025-02-05,4,19.93,47832.0,0.08780766135268572
vls_mom_contrarian_v1_frozen,2025-02-10,920651,,电器仪表,2200,2025-02-05,4,21.63,47586.0,0.08735606650629082
vls_mom_contrarian_v1_frozen,2025-02-10,920656,,化学制药,2900,2025-02-05,4,17.51,50779.00000000001,0.09321762075238395
vls_mom_contrarian_v1_frozen,2025-02-10,920706,,工程机械,3500,2025-02-05,4,13.75,48125.0,0.08834553651526177
vls_mom_contrarian_v1_frozen,2025-02-10,920802,,环境保护,3000,2025-02-05,4,16.83,50489.99999999999,0.09268708859544032
vls_mom_contrarian_v1_frozen,2025-02-10,920895,,农用机械,3800,2025-02-05,4,14.06,53428.0,0.09808052623246556
vls_mom_contrarian_v1_frozen,2025-02-10,920931,,化工机械,3900,2025-02-05,4,12.9,50310.0,0.09235665334198066
vls_mom_contrarian_v1_frozen,2025-02-11,920118,,塑料,1800,2025-02-05,5,26.78,48204.0,0.0862229847834877
vls_mom_contrarian_v1_frozen,2025-02-11,920132,,家居用品,3500,2025-02-05,5,15.15,53025.0,0.09484635648793534
vls_mom_contrarian_v1_frozen,2025-02-11,920274,,广告包装,3800,2025-02-05,5,13.34,50692.0,0.09067329567348266
vls_mom_contrarian_v1_frozen,2025-02-11,920504,,医疗保健,2400,2025-02-05,5,20.01,48024.00000000001,0.0859010169538257
vls_mom_contrarian_v1_frozen,2025-02-11,920651,,电器仪表,2200,2025-02-05,5,22.3,49060.0,0.08775412068454705
vls_mom_contrarian_v1_frozen,2025-02-11,920656,,化学制药,2900,2025-02-05,5,17.7,51330.0,0.09181449275861803
vls_mom_contrarian_v1_frozen,2025-02-11,920706,,工程机械,3500,2025-02-05,5,13.86,48510.0,0.08677033009391312
vls_mom_contrarian_v1_frozen,2025-02-11,920802,,环境保护,3000,2025-02-05,5,17.26,51780.00000000001,0.09261941233277307
vls_mom_contrarian_v1_frozen,2025-02-11,920895,,农用机械,3800,2025-02-05,5,15.06,57228.0,0.10236430531054339
vls_mom_contrarian_v1_frozen,2025-02-11,920931,,化工机械,3900,2025-02-05,5,13.2,51480.0,0.09208279928333638
vls_mom_contrarian_v1_frozen,2025-02-12,920118,,塑料,1800,2025-02-05,6,26.51,47718.0,0.0847852639678636
