strategy,trade_date,order_id,symbol,side,signal_date,execution_date,planned_shares,planned_price,planned_notional,planned_fee,filled_shares,filled_price,gross_amount,cost,order_status,reject_reason,remaining_shares,reason,cost_rate,lot_size,cash_after,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920118:BUY,920118,BUY,2025-01-27,2025-02-05,1800,26.499000000000002,47698.200000000004,35.77365,1800,24.36434,43855.812,32.891859,FILLED,,0,strict_t1_execution,0.00075,100,456111.296141,-122.88376000000004,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920132:BUY,920132,BUY,2025-01-27,2025-02-05,3500,13.992000000000003,48972.00000000001,36.729000000000006,3500,12.84283,44949.905,33.71242875,FILLED,,0,strict_t1_execution,0.00075,100,411127.67871225,-101.00190000000009,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920274:BUY,920274,BUY,2025-01-27,2025-02-05,3800,12.848,48822.4,36.616800000000005,3800,11.711699999999999,44504.45999999999,33.378344999999996,FILLED,,0,strict_t1_execution,0.00075,100,366589.84036725,-109.91080000000028,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920504:BUY,920504,BUY,2025-01-27,2025-02-05,2400,20.647000000000002,49552.8,37.1646,2400,18.698679999999996,44876.83199999999,33.65762399999999,FILLED,,0,strict_t1_execution,0.00075,100,321679.35074325005,-102.46336000000036,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920651:BUY,920651,BUY,2025-01-27,2025-02-05,2200,22.165,48763.0,36.572250000000004,2200,20.40038,44880.835999999996,33.660627,FILLED,,0,strict_t1_execution,0.00075,100,276764.85411625006,-102.38328000000018,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920656:BUY,920656,BUY,2025-01-27,2025-02-05,2900,17.16,49764.0,37.323,2900,15.765749999999999,45720.674999999996,34.29050625,FILLED,,0,strict_t1_execution,0.00075,100,231009.88861000008,-85.58650000000014,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920706:BUY,920706,BUY,2025-01-27,2025-02-05,3500,13.904000000000002,48664.00000000001,36.498000000000005,3500,12.5125,43793.75,32.8453125,FILLED,,0,strict_t1_execution,0.00075,100,187183.2932975001,-124.12500000000007,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920802:BUY,920802,BUY,2025-01-27,2025-02-05,3000,16.61,49830.0,37.3725,3000,15.115099999999998,45345.299999999996,34.008975,FILLED,,0,strict_t1_execution,0.00075,100,141803.9843225001,-93.0940000000001,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920895:BUY,920895,BUY,2025-01-27,2025-02-05,3800,13.134,49909.200000000004,37.431900000000006,3800,12.192179999999999,46330.28399999999,34.747713,FILLED,,0,strict_t1_execution,0.00075,100,95438.9526095001,-73.3943200000002,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2025-02-05,2025-01-27:920931:BUY,920931,BUY,2025-01-27,2025-02-05,3900,12.738000000000001,49678.200000000004,37.25865,3900,11.711699999999999,45675.63,34.2567225,FILLED,,0,strict_t1_execution,0.00075,100,49729.065887000106,-86.48740000000016,0.09961491251965064,0.0,0.0,0.09961491251965064,41720.31600000011,0,0.084857100667177,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2026-01-06,2026-01-05:920274:SELL,920274,SELL,2026-01-05,2026-01-06,3800,28.67,108946.0,81.7095,3800,28.64133,108837.054,81.6277905,FILLED,,0,strict_t1_execution,0.00075,100,158484.49209650012,,0.020718048235780703,0.0,0.0,0.020718048235780703,14253.382000000041,0,0.09054687500000025,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2026-01-06,2026-01-05:920003:BUY,920003,BUY,2026-01-05,2026-01-06,4300,36.608000000000004,157414.40000000002,118.06080000000001,4300,33.29326,143161.01799999998,107.3707635,FILLED,,0,strict_t1_execution,0.00075,100,15216.103333000152,-202.811821180624,0.020718048235780703,0.0,0.0,0.020718048235780703,14253.382000000041,0,0.09054687500000025,0,0,0,,0,0
