trade_date,market_avg_liquidity,market_avg_score,market_bs_ratio,market_hs300_ret_20,market_hs300_pct_chg,amount,market_amount_ratio_20,market_liquidity_bucket,index_bucket
2025-01-02,-0.034947000808881926,-0.05569537140350179,0.0,0.0,0.0,1403117564.017,,normal_liquidity,index_neutral
2025-01-03,-0.03633006647525338,-0.05623019099546995,0.0,0.0,0.0,1276014842.472,,normal_liquidity,index_neutral
2025-01-06,-0.036953839039332616,-0.05634225663246446,0.0,0.0,0.0,1066682411.477,,normal_liquidity,index_neutral
2025-01-07,-0.03870579853264091,-0.055639195167550025,0.0,0.0,0.0,1085039719.463,,normal_liquidity,index_neutral
2025-01-08,-0.0386720510479087,-0.05587148811546237,0.0,0.0,0.0,1253165674.489,,normal_liquidity,index_neutral
2025-01-09,-0.03829973982903051,-0.055634174756040086,0.0,0.0,0.0,1125538046.74,,normal_liquidity,index_neutral
2025-01-10,-0.03802604891130297,-0.0558423893262935,0.0,0.0,0.0,1159262568.985,,normal_liquidity,index_neutral
2025-01-13,-0.0376498241666781,-0.055257061419755026,0.0,0.0,0.0,973485825.435,,normal_liquidity,index_neutral
2025-01-14,-0.03787956492626556,-0.0545358500940457,0.0,0.0,0.0,1367539178.934,,normal_liquidity,index_neutral
2025-01-15,-0.03809352112598941,-0.05524315581449652,0.0,0.0,0.0,1207755774.196,1.0134218394805778,normal_liquidity,index_neutral
2025-01-16,-0.03757706576943724,-0.05569492799212027,0.0,0.0,0.0,1288977169.344,1.0736125611147438,normal_liquidity,index_neutral
2025-01-17,-0.037428862997275505,-0.05543188725852903,0.0,0.0,0.0,1147387200.185,0.9592224494257277,normal_liquidity,index_neutral
2025-01-20,-0.037220713788496285,-0.0555394021229255,0.0,0.0,0.0,1191740324.162,0.9965854182004361,normal_liquidity,index_neutral
2025-01-21,-0.0370543136987353,-0.05499080277093698,0.0,0.0,0.0,1213935208.894,1.0140487143236012,normal_liquidity,index_neutral
2025-01-22,-0.03687054551228369,-0.05500408585554973,0.0,0.0,0.0,1143422066.125,0.9580109527122402,normal_liquidity,index_neutral
2025-01-23,-0.03684722612584402,-0.05512834523854694,0.0,0.0,0.0,1363527308.852,1.132345471663592,normal_liquidity,index_neutral
2025-01-24,-0.03733604316674489,-0.054052042615217205,0.0,0.0,0.0,1227834893.057,1.01848148414923,normal_liquidity,index_neutral
2025-01-27,-0.0393000847683259,-0.05503954452954655,0.0,0.0,0.0,1123387383.831,0.9353847569446991,normal_liquidity,index_neutral
2025-02-05,-0.04063784984302796,-0.05401061796670718,0.0,0.0,0.0,1296129350.579,1.0747368179406132,normal_liquidity,index_neutral
2025-02-06,-0.039882500290080614,-0.052953538788214,0.0,0.0,0.0,1551054638.51,1.2679785973537625,high_liquidity,index_neutral
2025-02-07,-0.03861308479681844,-0.05294411612714553,0.0,0.0,0.0,1986734864.257,1.5863032011002356,high_liquidity,index_neutral
