rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-13,baseline_full_dynamic_factor_industry_cap2,301308,江波龙,半导体,半导体,dynamic_factor_score,99.30087977659198,0.2,1.0,0.2,611.9,72.84,99.30087977659198,99.6779335675871,94.10642626340959,29.87,99.21,99.05,88.30942225668863,87.34005428460644,98.0612640558356,88.07677394338891,69.31,0,,可买,1.1870649476166444,normal_liquidity,index_strong,0.06502465402185084,0.0
2,2026-05-13,baseline_full_dynamic_factor_industry_cap2,301217,铜冠铜箔,元器件,元器件,dynamic_factor_score,98.85827308594557,0.2,1.0,0.2,99.01,77.1,98.85827308594557,98.25878595498195,89.53295075610703,29.34,96.18,99.88,84.02481582008531,79.10042652190772,90.81039162466072,81.21364870104692,72.14,0,,可买,1.1870649476166444,normal_liquidity,index_strong,0.06729408191805095,0.0
3,2026-05-13,baseline_full_dynamic_factor_industry_cap2,600584,长电科技,半导体,半导体,dynamic_factor_score,98.85699722195051,0.2,1.0,0.2,57.49,71.53,98.85699722195051,99.07788468466896,95.41326353883935,29.62,92.65,91.92,95.92865451725476,96.10314075222955,98.52656068243505,75.3974408685537,56.76,1,,过滤,1.1870649476166444,normal_liquidity,index_strong,0.03141408628138809,0.0
4,2026-05-13,baseline_full_dynamic_factor_industry_cap2,300433,蓝思科技,元器件,元器件,dynamic_factor_score,98.27371757149946,0.2,1.0,0.2,32.69,74.53,98.27371757149946,97.75334454672975,88.63087243117486,29.16,97.65,61.96,91.79914695618456,82.93912369135323,95.44397053121365,46.335789065529276,65.82,0,,可买,1.1870649476166444,normal_liquidity,index_strong,0.045944299569147466,0.0
5,2026-05-13,baseline_full_dynamic_factor_industry_cap2,301511,德福科技,电气设备,电气设备,dynamic_factor_score,98.13148711407689,0.2,1.0,0.2,102.16,72.02,98.13148711407689,98.02613764168223,88.73585627504201,29.27,97.5,99.9,75.18417991469562,78.0341217526173,88.73594416440481,96.568437378829,69.35,0,,可买,1.1870649476166444,normal_liquidity,index_strong,0.05882857797346166,0.0
