order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
16,2023-12-28,1,2023-12-27,000568,SELL,171.0,189.7854,37957.0800,3757.0800,56.93562000,56.93562000,37900.14438000,206817.73370999997,244717.87808999995,171.0,189.7854,200,37957.08,3757.08,56.93562,56.93562,37900.14,206817.73,244717.88,200,0,True,0.6,c0.0015_s0.0
17,2023-12-28,2,2023-12-27,002558,SELL,10.82,11.2783,20300.9400,824.9400,30.45141000,30.45141000,20270.48859000,244717.87808999995,264988.36668,10.82,11.2783,1800,20300.94,824.94,30.45141,30.45141,20270.49,244717.88,264988.37,1800,0,True,0.6,c0.0015_s0.0
18,2023-12-28,3,2023-12-27,601398,SELL,4.83,5.5182,97120.3200,12112.3200,145.68048000,145.68048000,96974.63952000,264988.36668,361963.00619999995,4.83,5.5182,17600,97120.32,12112.32,145.68048,145.68048,96974.64,264988.37,361963.01,17600,0,True,0.6,c0.0015_s0.0
19,2023-12-28,4,2023-12-27,002786,BUY,17.71,17.71,19481.00,0.00,29.221500,29.221500,-19510.221500,361963.00619999995,342452.78469999996,17.71,17.71,1100,19481.0,0.0,29.2215,29.2215,-19510.22,361963.01,342452.78,0,1100,True,0.6,c0.0015_s0.0
20,2023-12-28,5,2023-12-27,002855,BUY,38.6,38.6,23160.0,0.0,34.74000,34.74000,-23194.74000,342452.78469999996,319258.04469999997,38.6,38.6,600,23160.0,0.0,34.74,34.74,-23194.74,342452.78,319258.04,0,600,True,0.6,c0.0015_s0.0
21,2023-12-28,6,2023-12-27,300735,BUY,22.45,23.1901,74208.3200,2368.3200,111.31248000,111.31248000,-74319.63248000,319258.04469999997,244938.41221999997,22.45,23.1901,3200,74208.32,2368.32,111.31248,111.31248,-74319.63,319258.04,244938.41,0,3200,True,0.6,c0.0015_s0.0
22,2023-12-28,7,2023-12-27,600938,BUY,20.55,22.4879,44975.8000,3875.8000,67.46370000,67.46370000,-45043.26370000,244938.41221999997,199895.14851999996,20.55,22.4879,2000,44975.8,3875.8,67.4637,67.4637,-45043.26,244938.41,199895.15,2600,4600,True,0.6,c0.0015_s0.0
23,2023-12-29,1,2023-12-28,600938,SELL,20.5,22.4331,103192.2600,8892.2600,154.78839000,154.78839000,103037.47161000,199895.14852000002,302932.62013,20.5,22.4331,4600,103192.26,8892.26,154.78839,154.78839,103037.47,199895.15,302932.62,4600,0,True,0.6,c0.0015_s0.0
24,2023-12-29,2,2023-12-28,600941,BUY,97.26,108.4756,97628.0400,10094.0400,146.44206000,146.44206000,-97774.48206000,302932.62013,205158.13807,97.26,108.4756,900,97628.04,10094.04,146.44206,146.44206,-97774.48,302932.62,205158.14,0,900,True,0.6,c0.0015_s0.0
25,2024-01-03,1,2024-01-02,300750,SELL,156.1,167.0236,66809.4400,4369.4400,100.21416000,100.21416000,66709.22584000,205158.13807,271867.36390999996,156.1,167.0236,400,66809.44,4369.44,100.21416,100.21416,66709.23,205158.14,271867.36,400,0,True,0.6,c0.0015_s0.0
26,2024-01-03,2,2024-01-02,002241,BUY,20.75,21.4145,77092.2000,2392.2000,115.63830000,115.63830000,-77207.83830000,271867.36390999996,194659.52560999995,20.75,21.4145,3600,77092.2,2392.2,115.6383,115.6383,-77207.84,271867.36,194659.53,0,3600,True,0.6,c0.0015_s0.0
27,2024-01-12,1,2024-01-11,002786,SELL,16.3,16.3,17930.0,0.0,26.89500,26.89500,17903.10500,194659.52560999995,212562.63060999996,16.3,16.3,1100,17930.0,0.0,26.895,26.895,17903.1,194659.53,212562.63,1100,0,True,0.6,c0.0015_s0.0
28,2024-01-12,2,2024-01-11,002855,SELL,33.85,33.85,20310.00,0.00,30.465000,30.465000,20279.535000,212562.63060999996,232842.16560999997,33.85,33.85,600,20310.0,0.0,30.465,30.465,20279.53,212562.63,232842.17,600,0,True,0.6,c0.0015_s0.0
29,2024-01-12,3,2024-01-11,300735,SELL,20.17,20.8349,66671.6800,2127.6800,100.00752000,100.00752000,66571.67248000,232842.16560999997,299413.83809,20.17,20.8349,3200,66671.68,2127.68,100.00752,100.00752,66571.67,232842.17,299413.84,3200,0,True,0.6,c0.0015_s0.0
30,2024-01-12,4,2024-01-11,002415,BUY,30.73,33.4914,23443.9800,1932.9800,35.16597000,35.16597000,-23479.14597000,299413.83809,275934.69211999996,30.73,33.4914,700,23443.98,1932.98,35.16597,35.16597,-23479.15,299413.84,275934.69,0,700,True,0.6,c0.0015_s0.0
31,2024-01-12,5,2024-01-11,601398,BUY,4.77,5.4497,50682.2100,6321.2100,76.02331500,76.02331500,-50758.23331500,275934.69211999996,225176.45880499997,4.77,5.4497,9300,50682.21,6321.21,76.023315,76.023315,-50758.23,275934.69,225176.46,0,9300,True,0.6,c0.0015_s0.0
32,2024-01-12,6,2024-01-11,601857,BUY,7.26,8.0641,37094.8600,3698.8600,55.64229000,55.64229000,-37150.50229000,225176.45880499997,188025.95651499997,7.26,8.0641,4600,37094.86,3698.86,55.64229,55.64229,-37150.5,225176.46,188025.96,0,4600,True,0.6,c0.0015_s0.0
33,2024-01-15,1,2024-01-12,600941,SELL,95.19,106.1669,95550.2100,9879.2100,143.32531500,143.32531500,95406.88468500,188025.95651499997,283432.84119999997,95.19,106.1669,900,95550.21,9879.21,143.325315,143.325315,95406.88,188025.96,283432.84,900,0,True,0.6,c0.0015_s0.0
34,2024-01-15,2,2024-01-12,000158,BUY,9.23,9.25,98050.00,212.00,147.075000,147.075000,-98197.075000,283432.84119999997,185235.76619999995,9.23,9.25,10600,98050.0,212.0,147.075,147.075,-98197.07,283432.84,185235.77,0,10600,True,0.6,c0.0015_s0.0
35,2024-01-17,1,2024-01-16,002241,SELL,18.89,19.4949,70181.6400,2177.6400,105.27246000,105.27246000,70076.36754000,185235.76619999995,255312.13373999996,18.89,19.4949,3600,70181.64,2177.64,105.27246,105.27246,70076.37,185235.77,255312.13,3600,0,True,0.6,c0.0015_s0.0
36,2024-01-17,2,2024-01-16,000338,BUY,14.92,16.3714,68759.8800,6095.8800,103.13982000,103.13982000,-68863.01982000,255312.13373999996,186449.11391999997,14.92,16.3714,4200,68759.88,6095.88,103.13982,103.13982,-68863.02,255312.13,186449.11,0,4200,True,0.6,c0.0015_s0.0
37,2024-01-26,1,2024-01-25,002415,SELL,32.08,34.9627,24473.8900,2017.8900,36.71083500,36.71083500,24437.17916500,186449.11391999997,210886.29308499998,32.08,34.9627,700,24473.89,2017.89,36.710835,36.710835,24437.18,186449.11,210886.29,700,0,True,0.6,c0.0015_s0.0
38,2024-01-26,2,2024-01-25,601398,SELL,5.01,5.7239,53232.2700,6639.2700,79.84840500,79.84840500,53152.42159500,210886.29308499998,264038.71468,5.01,5.7239,9300,53232.27,6639.27,79.848405,79.848405,53152.42,210886.29,264038.71,9300,0,True,0.6,c0.0015_s0.0
39,2024-01-26,3,2024-01-25,601857,SELL,8.05,8.9416,41131.3600,4101.3600,61.69704000,61.69704000,41069.66296000,264038.71468,305108.37763999996,8.05,8.9416,4600,41131.36,4101.36,61.69704,61.69704,41069.66,264038.71,305108.38,4600,0,True,0.6,c0.0015_s0.0
40,2024-01-26,4,2024-01-25,300059,BUY,13.25,13.3985,36175.9500,400.9500,54.26392500,54.26392500,-36230.21392500,305108.37763999996,268878.163715,13.25,13.3985,2700,36175.95,400.95,54.263925,54.263925,-36230.21,305108.38,268878.16,0,2700,True,0.6,c0.0015_s0.0
41,2024-01-26,5,2024-01-25,600030,BUY,20.4,21.8385,48044.7000,3164.7000,72.06705000,72.06705000,-48116.76705000,268878.163715,220761.39666499998,20.4,21.8385,2200,48044.7,3164.7,72.06705,72.06705,-48116.77,268878.16,220761.4,0,2200,True,0.6,c0.0015_s0.0
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.45,29670.00,0.00,44.505000,44.505000,-29714.505000,220761.39666499998,191046.89166499997,3.45,3.45,8600,29670.0,0.0,44.505,44.505,-29714.51,220761.4,191046.89,0,8600,True,0.6,c0.0015_s0.0
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.1097,96562.8200,208.8200,144.84423000,144.84423000,96417.97577000,191046.89166499997,287464.86743499996,9.09,9.1097,10600,96562.82,208.82,144.84423,144.84423,96417.98,191046.89,287464.87,10600,0,True,0.6,c0.0015_s0.0
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.41,98895.00,0.00,148.342500,148.342500,-99043.342500,287464.86743499996,188421.52493499996,10.41,10.41,9500,98895.0,0.0,148.3425,148.3425,-99043.34,287464.87,188421.52,0,9500,True,0.6,c0.0015_s0.0
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3604,68713.6800,6091.6800,103.07052000,103.07052000,68610.60948000,188421.52493499996,257032.13441499998,14.91,16.3604,4200,68713.68,6091.68,103.07052,103.07052,68610.61,188421.52,257032.13,4200,0,True,0.6,c0.0015_s0.0
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.2637,72256.8600,7204.8600,108.38529000,108.38529000,-72365.24529000,257032.13441499998,184666.889125,8.34,9.2637,7800,72256.86,7204.86,108.38529,108.38529,-72365.25,257032.13,184666.89,0,7800,True,0.6,c0.0015_s0.0
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.4996,36448.9200,403.9200,54.67338000,54.67338000,36394.24662000,184666.889125,221061.13574499998,13.35,13.4996,2700,36448.92,403.92,54.67338,54.67338,36394.25,184666.89,221061.14,2700,0,True,0.6,c0.0015_s0.0
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.6092,49740.2400,3276.2400,74.61036000,74.61036000,49665.62964000,221061.13574499998,270726.765385,21.12,22.6092,2200,49740.24,3276.24,74.61036,74.61036,49665.63,221061.14,270726.77,2200,0,True,0.6,c0.0015_s0.0
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.29,28294.00,0.00,42.441000,42.441000,28251.559000,270726.765385,298978.324385,3.29,3.29,8600,28294.0,0.0,42.441,42.441,28251.56,270726.77,298978.32,8600,0,True,0.6,c0.0015_s0.0
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.4796,64959.2000,8279.2000,97.43880000,97.43880000,-65056.63880000,298978.324385,233921.68558499997,28.34,32.4796,2000,64959.2,8279.2,97.4388,97.4388,-65056.64,298978.32,233921.69,0,2000,True,0.6,c0.0015_s0.0
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.3046,21218.4000,498.4000,31.82760000,31.82760000,-21250.22760000,233921.68558499997,212671.457985,5.18,5.3046,4000,21218.4,498.4,31.8276,31.8276,-21250.23,233921.69,212671.46,0,4000,True,0.6,c0.0015_s0.0
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.4888,24035.4400,193.4400,36.05316000,36.05316000,-24071.49316000,212671.457985,188599.96482499997,18.34,18.4888,1300,24035.44,193.44,36.05316,36.05316,-24071.49,212671.46,188599.96,0,1300,True,0.6,c0.0015_s0.0
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.9,94050.0,0.0,141.07500,141.07500,93908.92500,188599.96482499997,282508.88982499996,9.9,9.9,9500,94050.0,0.0,141.075,141.075,93908.93,188599.96,282508.89,9500,0,True,0.6,c0.0015_s0.0
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.3644,93038.9600,3312.9600,139.55844000,139.55844000,-93178.51844000,282508.88982499996,189330.37138499995,26.39,27.3644,3400,93038.96,3312.96,139.55844,139.55844,-93178.52,282508.89,189330.37,0,3400,True,0.6,c0.0015_s0.0
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5858,74769.2400,7455.2400,112.15386000,112.15386000,74657.08614000,189330.37138499995,263987.457525,8.63,9.5858,7800,74769.24,7455.24,112.15386,112.15386,74657.09,189330.37,263987.46,7800,0,True,0.6,c0.0015_s0.0
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8196,77595.5600,1120.5600,116.39334000,116.39334000,-77711.95334000,263987.457525,186275.50418499997,4.75,4.8196,16100,77595.56,1120.56,116.39334,116.39334,-77711.95,263987.46,186275.5,0,16100,True,0.6,c0.0015_s0.0
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.2475,66495.0000,8475.0000,99.74250000,99.74250000,66395.25750000,186275.50418499997,252670.76168499998,29.01,33.2475,2000,66495.0,8475.0,99.7425,99.7425,66395.26,186275.5,252670.76,2000,0,True,0.6,c0.0015_s0.0
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.5504,22201.6000,521.6000,33.30240000,33.30240000,22168.29760000,252670.76168499998,274839.05928499997,5.42,5.5504,4000,22201.6,521.6,33.3024,33.3024,22168.3,252670.76,274839.06,4000,0,True,0.6,c0.0015_s0.0
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.2549,25031.3700,201.3700,37.54705500,37.54705500,24993.82294500,274839.05928499997,299832.88223,19.1,19.2549,1300,25031.37,201.37,37.547055,37.547055,24993.82,274839.06,299832.88,1300,0,True,0.6,c0.0015_s0.0
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.8717,34871.7000,421.7000,52.30755000,52.30755000,-34924.00755000,299832.88223,264908.87468,34.45,34.8717,1000,34871.7,421.7,52.30755,52.30755,-34924.01,299832.88,264908.87,0,1000,True,0.6,c0.0015_s0.0
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.97,29861.00,0.00,44.791500,44.791500,-29905.791500,264908.87468,235003.08318000002,22.97,22.97,1300,29861.0,0.0,44.7915,44.7915,-29905.79,264908.87,235003.08,0,1300,True,0.6,c0.0015_s0.0
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.7577,36606.1600,8766.1600,54.90924000,54.90924000,-36661.06924000,235003.08318000002,198342.01394000003,34.8,45.7577,800,36606.16,8766.16,54.90924,54.90924,-36661.07,235003.08,198342.01,0,800,True,0.6,c0.0015_s0.0
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7746,97833.6400,3483.6400,146.75046000,146.75046000,97686.88954000,198342.01394,296028.90348,27.75,28.7746,3400,97833.64,3483.64,146.75046,146.75046,97686.89,198342.01,296028.9,3400,0,True,0.6,c0.0015_s0.0
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.1671,95634.9800,1052.9800,143.45247000,143.45247000,-95778.43247000,296028.90348,200250.47100999998,24.89,25.1671,3800,95634.98,1052.98,143.45247,143.45247,-95778.43,296028.9,200250.47,0,3800,True,0.6,c0.0015_s0.0
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.6313,90663.9300,1308.9300,135.99589500,135.99589500,90527.93410500,200250.47100999998,290778.405115,5.55,5.6313,16100,90663.93,1308.93,135.995895,135.995895,90527.93,200250.47,290778.41,16100,0,True,0.6,c0.0015_s0.0
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6,95040.0,0.0,142.56000,142.56000,-95182.56000,290778.405115,195595.84511499997,9.6,9.6,9900,95040.0,0.0,142.56,142.56,-95182.56,290778.41,195595.85,0,9900,True,0.6,c0.0015_s0.0
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2872,40287.2000,487.2000,60.43080000,60.43080000,40226.76920000,195595.84511499997,235822.61431499998,39.8,40.2872,1000,40287.2,487.2,60.4308,60.4308,40226.77,195595.85,235822.61,1000,0,False,0.6,c0.0015_s0.0
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.91,32383.00,0.00,48.574500,48.574500,32334.425500,235822.61431499998,268157.03981499997,24.91,24.91,1300,32383.0,0.0,48.5745,48.5745,32334.43,235822.61,268157.04,1300,0,False,0.6,c0.0015_s0.0
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.9404,38352.3200,9184.3200,57.52848000,57.52848000,38294.79152000,268157.03981499997,306451.831335,36.46,47.9404,800,38352.32,9184.32,57.52848,57.52848,38294.79,268157.04,306451.83,800,0,False,0.6,c0.0015_s0.0
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.7117,17298.1900,883.1900,25.94728500,25.94728500,-17324.13728500,306451.831335,289127.69405,23.45,24.7117,700,17298.19,883.19,25.947285,25.947285,-17324.14,306451.83,289127.69,0,700,False,0.6,c0.0015_s0.0
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.5986,38638.0400,4296.0400,57.95706000,57.95706000,-38695.99706000,289127.69405,250431.69699,24.53,27.5986,1400,38638.04,4296.04,57.95706,57.95706,-38696.0,289127.69,250431.7,0,1400,False,0.6,c0.0015_s0.0
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.6277,48220.3300,1907.3300,72.33049500,72.33049500,-48292.66049500,250431.69699,202139.036495,15.97,16.6277,2900,48220.33,1907.33,72.330495,72.330495,-48292.66,250431.7,202139.04,0,2900,False,0.6,c0.0015_s0.0
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.8627,90678.2600,998.2600,136.01739000,136.01739000,90542.24261000,202139.036495,292681.279105,23.6,23.8627,3800,90678.26,998.26,136.01739,136.01739,90542.24,202139.04,292681.28,3800,0,False,0.6,c0.0015_s0.0
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.2467,92363.0400,5563.0400,138.54456000,138.54456000,-92501.58456000,292681.279105,200179.69454500003,7.75,8.2467,11200,92363.04,5563.04,138.54456,138.54456,-92501.58,292681.28,200179.69,0,11200,False,0.6,c0.0015_s0.0
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.41,103059.00,0.00,154.588500,154.588500,102904.411500,200179.69454500003,303084.106045,10.41,10.41,9900,103059.0,0.0,154.5885,154.5885,102904.41,200179.69,303084.11,9900,0,False,0.6,c0.0015_s0.0
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.7924,97188.6000,1188.6000,145.78290000,145.78290000,-97334.38290000,303084.106045,205749.72314500003,64.0,64.7924,1500,97188.6,1188.6,145.7829,145.7829,-97334.38,303084.11,205749.72,0,1500,False,0.6,c0.0015_s0.0
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.1321,16892.4700,862.4700,25.33870500,25.33870500,16867.13129500,205749.723145,222616.85444,22.9,24.1321,700,16892.47,862.47,25.338705,25.338705,16867.13,205749.72,222616.85,700,0,False,0.6,c0.0015_s0.0
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.7899,38905.8600,4325.8600,58.35879000,58.35879000,38847.50121000,222616.85444,261464.35564999998,24.7,27.7899,1400,38905.86,4325.86,58.35879,58.35879,38847.5,222616.85,261464.36,1400,0,False,0.6,c0.0015_s0.0
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.95,52055.00,2059.00,78.082500,78.082500,51976.917500,261464.35564999998,313441.27314999996,17.24,17.95,2900,52055.0,2059.0,78.0825,78.0825,51976.92,261464.36,313441.27,2900,0,False,0.6,c0.0015_s0.0
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.679,21339.500,149.500,32.0092500,32.0092500,-21371.5092500,313441.27314999996,292069.76389999996,42.38,42.679,500,21339.5,149.5,32.00925,32.00925,-21371.51,313441.27,292069.76,0,500,False,0.6,c0.0015_s0.0
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.1603,11328.2400,40.2400,16.99236000,16.99236000,-11345.23236000,292069.76389999996,280724.53153999994,14.11,14.1603,800,11328.24,40.24,16.99236,16.99236,-11345.23,292069.76,280724.53,0,800,False,0.6,c0.0015_s0.0
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.6145,80042.3500,12102.3500,120.06352500,120.06352500,-80162.41352500,280724.53153999994,200562.11801499996,15.8,18.6145,4300,80042.35,12102.35,120.063525,120.063525,-80162.41,280724.53,200562.12,0,4300,False,0.6,c0.0015_s0.0
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.7469,97965.2800,5901.2800,146.94792000,146.94792000,97818.33208000,200562.11801499996,298380.450095,8.22,8.7469,11200,97965.28,5901.28,146.94792,146.94792,97818.33,200562.12,298380.45,11200,0,False,0.6,c0.0015_s0.0
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.345,98279.500,5329.500,147.4192500,147.4192500,-98426.9192500,298380.450095,199953.53084499997,84.5,89.345,1100,98279.5,5329.5,147.41925,147.41925,-98426.92,298380.45,199953.53,0,1100,False,0.6,c0.0015_s0.0
85,2024-04-08,1,2024-04-03,300496,SELL,50.71,51.3378,77006.7000,941.7000,115.51005000,115.51005000,76891.18995000,199953.53084499997,276844.720795,50.71,51.3378,1500,77006.7,941.7,115.51005,115.51005,76891.19,199953.53,276844.72,1500,0,False,0.6,c0.0015_s0.0
86,2024-04-08,2,2024-04-03,601857,BUY,10.05,11.1631,83723.2500,8348.2500,125.58487500,125.58487500,-83848.83487500,276844.720795,192995.88591999997,10.05,11.1631,7500,83723.25,8348.25,125.584875,125.584875,-83848.83,276844.72,192995.89,0,7500,False,0.6,c0.0015_s0.0
87,2024-04-17,1,2024-04-16,000977,SELL,37.2,37.4625,18731.2500,131.2500,28.09687500,28.09687500,18703.15312500,192995.88591999997,211699.03904499998,37.2,37.4625,500,18731.25,131.25,28.096875,28.096875,18703.15,192995.89,211699.04,500,0,False,0.6,c0.0015_s0.0
88,2024-04-17,2,2024-04-16,300975,SELL,8.75,8.7812,7024.9600,24.9600,10.53744000,10.53744000,7014.42256000,211699.03904499998,218713.461605,8.75,8.7812,800,7024.96,24.96,10.53744,10.53744,7014.42,211699.04,218713.46,800,0,False,0.6,c0.0015_s0.0
89,2024-04-17,3,2024-04-16,601166,SELL,15.91,18.7441,80599.6300,12186.6300,120.89944500,120.89944500,80478.73055500,218713.461605,299192.19216,15.91,18.7441,4300,80599.63,12186.63,120.899445,120.899445,80478.73,218713.46,299192.19,4300,0,False,0.6,c0.0015_s0.0
90,2024-04-17,4,2024-04-16,300760,BUY,265.76,282.0832,28208.3200,1632.3200,42.31248000,42.31248000,-28250.63248000,299192.19216,270941.55967999995,265.76,282.0832,100,28208.32,1632.32,42.31248,42.31248,-28250.63,299192.19,270941.56,0,100,False,0.6,c0.0015_s0.0
91,2024-04-17,5,2024-04-16,600019,BUY,6.97,7.5527,37008.2300,2855.2300,55.51234500,55.51234500,-37063.74234500,270941.55967999995,233877.81733499994,6.97,7.5527,4900,37008.23,2855.23,55.512345,55.512345,-37063.74,270941.56,233877.82,0,4900,False,0.6,c0.0015_s0.0
92,2024-04-17,6,2024-04-16,601658,BUY,4.76,5.3798,33892.7400,3904.7400,50.83911000,50.83911000,-33943.57911000,233877.81733499994,199934.23822499995,4.76,5.3798,6300,33892.74,3904.74,50.83911,50.83911,-33943.58,233877.82,199934.24,0,6300,False,0.6,c0.0015_s0.0
