trade_date,market_avg_liquidity,market_avg_score,market_bs_ratio,market_hs300_ret_20,market_hs300_pct_chg,amount,market_amount_ratio_20,market_liquidity_bucket,index_bucket
2025-01-02,15.002952531022258,35.84311010439236,0.0,-0.028027,-2.9102,1403451758.888,0.8927091848794827,normal_liquidity,index_neutral
2025-01-03,15.002956692913386,34.87321850393701,0.0,-0.037338,-1.1839,1276395548.675,0.818212703044766,normal_liquidity,index_neutral
2025-01-06,15.002956692913386,33.96776377952756,0.0,-0.051388,-0.1641,1066925904.848,0.7006020678853947,low_liquidity,index_weak
2025-01-07,15.002955529319166,33.9764010232192,0.0,-0.042975,0.72,1085285375.5509999,0.726185579603213,low_liquidity,index_weak
2025-01-08,15.002945690672963,34.61219795356159,0.0,-0.051662,-0.1815,1253454809.602,0.8666592597313025,normal_liquidity,index_weak
2025-01-09,15.002949045839072,34.16610466260082,0.0,-0.052385,-0.2464,1125776008.851,0.7967251820268352,low_liquidity,index_weak
2025-01-10,15.002954366640441,34.49298387096774,0.0,-0.073482,-1.2539,1159480712.312,0.8420326215124452,normal_liquidity,index_weak
2025-01-13,15.002954366640441,34.184718725413056,0.0,-0.053562,-0.2671,973687312.331,0.7367274512671362,low_liquidity,index_weak
2025-01-14,15.002952624336546,37.01295852172204,0.0,-0.02334,2.6333,1367897508.224,1.0485484775445586,normal_liquidity,index_neutral
2025-01-15,15.002941638828847,36.2448300255453,0.0,-0.032128,-0.6416,1208026614.269,0.9371554725068212,normal_liquidity,index_neutral
2025-01-16,15.002941638828847,37.05511691884457,0.0,-0.035898,0.1148,1289256493.069,1.0032824254838681,normal_liquidity,index_neutral
2025-01-17,15.002951463941836,37.2337708783651,0.0,-0.03374,0.3147,1147582926.114,0.9039695713661687,normal_liquidity,index_neutral
2025-01-20,15.002963836477988,38.78930031446541,0.0,-0.024968,0.4547,1192033479.638,0.9515716211025039,normal_liquidity,index_neutral
2025-01-21,15.002941060903733,39.19235166994106,0.0,-0.025666,0.0767,1214118291.632,0.9819720551717177,normal_liquidity,index_neutral
2025-01-22,15.002944640753828,39.172993718099725,0.0,-0.046859,-0.9288,1143569839.97,0.931399644370007,normal_liquidity,index_weak
2025-01-23,15.00293817468106,40.73395093228656,0.0,-0.045635,0.1772,1363849537.615,1.1074302744265159,normal_liquidity,index_weak
2025-01-24,15.002939905734486,41.208303220738415,0.0,-0.038775,0.7656,1228436363.875,0.9996288755391683,normal_liquidity,index_neutral
2025-01-27,15.002955036324368,41.50284704496367,0.0,-0.041183,-0.4118,1123746150.217,0.9264238327070216,normal_liquidity,index_weak
2025-02-05,15.002953876349363,41.58840039254171,0.0,-0.051005,-0.5762,1296601560.34,1.0683430216973855,normal_liquidity,index_weak
2025-02-06,15.002953296703298,42.457786499215075,0.0,-0.023401,1.2581,1551602785.563,1.2681062785987323,high_liquidity,index_neutral
2025-02-07,15.002943485086343,44.58828689167975,0.0,0.018927,1.2978,1987353596.869,1.5863876961172012,high_liquidity,index_neutral
2025-02-10,15.002942330325618,45.77951549627305,0.0,0.033349,0.2147,1755537320.957,1.3750466180376588,high_liquidity,index_neutral
2025-02-11,15.002942907592702,47.597337649597804,0.0,0.030291,-0.4595,1674229710.1,1.280896673490186,high_liquidity,index_neutral
2025-02-12,15.002942907592702,48.74312929174024,0.0,0.032601,0.9458,1707989940.3009999,1.2763228226027863,high_liquidity,index_neutral
2025-02-13,15.002942330325618,50.074352687328364,0.0,0.030593,-0.3756,1849770243.159,1.3521442272582593,high_liquidity,index_neutral
2025-02-14,15.002937021777516,50.13200902491662,0.0,0.0421,0.8673,1739624378.556,1.243726195446143,high_liquidity,index_strong
2025-02-17,15.002934718682612,50.27402470103901,0.0,0.05758,0.213,1966637790.477,1.3665960759766673,high_liquidity,index_strong
2025-02-18,15.002935294117647,47.72730392156863,0.0,0.051113,-0.8769,1821899082.931,1.2297763199688716,high_liquidity,index_strong
2025-02-19,15.002943137254901,47.13280392156862,0.0,0.03131,0.6997,1745621387.205,1.163457212217803,normal_liquidity,index_neutral
2025-02-20,15.002943714453814,47.17923710531477,0.0,0.035002,-0.2859,1788310475.286,1.1692976612102908,normal_liquidity,index_neutral
2025-02-21,15.002942560282296,47.62070574397177,0.0,0.046853,1.2611,2227477248.202,1.4131052501060597,high_liquidity,index_strong
2025-02-24,15.002944291879167,47.64765202040016,0.0,0.04128,-0.2194,2111571820.73,1.2998295200569898,high_liquidity,index_strong
2025-02-25,15.002945447409733,47.354617346938774,0.0,0.025061,-1.1101,1921459017.823,1.1568292259554753,normal_liquidity,index_neutral
2025-02-26,15.002940945654307,48.23403766921719,0.0,0.033222,0.8735,1966488045.017,1.157718706216288,normal_liquidity,index_neutral
2025-02-27,15.002944062806673,48.46398037291463,0.0,0.045062,0.2064,2038036243.673,1.1690598618689316,normal_liquidity,index_strong
2025-02-28,15.002943485086343,44.864393642072216,0.0,0.022689,-1.9674,1901464569.074,1.0741567111448977,normal_liquidity,index_neutral
2025-03-03,15.002944640753828,44.27673144876325,0.0,0.014509,-0.0405,1660054196.568,0.9264864888690224,normal_liquidity,index_neutral
2025-03-04,15.002941522762953,44.32632653061224,0.0,0.017851,-0.0837,1476248442.849,0.8158778303315949,normal_liquidity,index_neutral
2025-03-05,15.002942100098137,43.503401373895976,0.0,0.028322,0.4466,1542384942.151,0.8466789536754485,normal_liquidity,index_neutral
2025-03-06,15.002943255448656,45.06393088552916,0.0,0.029511,1.3752,1948787370.332,1.0582336819350353,normal_liquidity,index_neutral
2025-03-07,15.002943255448656,44.553628509719225,0.0,0.013181,-0.3089,1855814368.2,1.0113593327277886,normal_liquidity,index_neutral
2025-03-10,15.002943255448656,44.847494600431965,0.0,0.007111,-0.3857,1540542925.829,0.8444937621299538,normal_liquidity,index_neutral
2025-03-11,15.002945447409733,44.89714678178964,0.0,0.015009,0.3211,1516425772.243,0.8348843147503378,normal_liquidity,index_neutral
2025-03-12,15.00294602551521,45.452775269872426,0.0,0.00188,-0.3599,1720795455.704,0.9470683629134687,normal_liquidity,index_neutral
2025-03-13,15.002944869531095,44.349729252501476,0.0,0.001649,-0.3986,1644223270.218,0.9100732446815767,normal_liquidity,index_neutral
2025-03-14,15.002944869531095,45.85877575044143,0.0,0.017149,2.4281,1835769444.377,1.0133970979752231,normal_liquidity,index_neutral
2025-03-17,15.002946603847663,46.109786022771885,0.0,0.012512,-0.2438,1616738392.006,0.9011891438963291,normal_liquidity,index_neutral
2025-03-18,15.002939215686276,46.28174509803922,0.0,0.024264,0.2736,1561229851.34,0.8766166505590857,normal_liquidity,index_neutral
