strategy,sample,cost_rate,periods,first_signal_date,last_signal_date,avg_selected,avg_bs_count,gross_total_return,total_return,annualized_return,max_drawdown,win_rate,avg_return,median_return,best_period,worst_period,avg_score,avg_liquidity,avg_max_industry_weight,turnover_proxy
baseline_full_liquidity,all,0.0,64,2026-01-05,2026-04-23,5.0,0.0625,-0.30943429892529195,-0.30943429892529195,-0.13565530592273933,-0.8116628777742751,0.40625,-0.0031469987897101105,-0.025067399842910742,0.20015173492313557,-0.11873943627472043,47.52678125,29.988,0.51875,1.0
liq_top_10_then_liq_breakout_adj,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.515625,-0.3205180477370524,-0.3205180477370524,-0.14114458470886748,-0.866993450531402,0.40625,0.0015777501970471695,-0.016471555586201482,0.25755882965795635,-0.25339626860013786,78.4324296875,28.5880703125,0.35234375,1.0
liq_top_10_then_score,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.515625,-0.3205180477370524,-0.3205180477370524,-0.14114458470886748,-0.866993450531402,0.40625,0.0015777501970471695,-0.016471555586201482,0.25755882965795635,-0.25339626860013786,78.4324296875,28.5880703125,0.35234375,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.34895897928555664,-0.34895897928555664,-0.15548320831103035,-0.8498529805404385,0.453125,-0.002026382591933904,-0.0049657582397694385,0.24354553632560835,-0.23875450941564996,78.09008593749999,27.443242187499997,0.33828125,1.0
liq_top_20_then_bs_v2,all,0.0,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.34895897928555664,-0.34895897928555664,-0.15548320831103035,-0.8498529805404385,0.453125,-0.002026382591933904,-0.0049657582397694385,0.24354553632560835,-0.23875450941564996,78.09008593749999,27.443242187499997,0.33828125,1.0
tiered_liquidity_then_score_industry_penalty_5pt,all,0.0,64,2026-01-05,2026-04-23,4.953125,1.0,-0.41324125830882275,-0.41324125830882275,-0.18935453938375446,-0.8521976495458575,0.40625,-0.00247199240033201,-0.01746488101214618,0.2864063292722795,-0.21837366244781728,78.44930468749999,27.8504296875,0.21171875,1.0
baseline_full_liquidity_industry_cap2,all,0.0,64,2026-01-05,2026-04-23,5.0,0.078125,-0.4508618386502997,-0.4508618386502997,-0.21023180536366115,-0.8390305085768899,0.390625,-0.006666979268373903,-0.01873500888512397,0.20015173492313557,-0.12479090196038108,47.976187499999995,29.986281249999998,0.39999999999999997,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0,64,2026-01-05,2026-04-23,4.984375,2.78125,-0.4680858069834275,-0.4680858069834275,-0.220079884642168,-0.849233065663261,0.40625,-0.006131082096601254,-0.03087735734582893,0.24894082864244474,-0.1683827699791328,75.7996640625,27.456554687500002,0.34765625,1.0
baseline_full_liq_breakout_adj,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.328125,-0.5268234967667582,-0.5268234967667582,-0.2551987902373992,-0.8425187069910538,0.4375,-0.006544243713841125,-0.014790496376224004,0.2359511756783606,-0.24511752479381324,80.43221875,25.397539062499998,0.27656250000000004,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.6077309359583233,-0.6077309359583233,-0.3082108865586831,-0.8586739747629506,0.375,-0.0098915193937822,-0.02314621627642305,0.2775395766249811,-0.1758475056199737,75.397515625,27.197328125,0.31796875,1.0
liq_top_30_then_liq_breakout_adj,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.40625,-0.6081384397194116,-0.6081384397194116,-0.30849394666482755,-0.8243946161031058,0.453125,-0.010563174440615275,-0.018908862415142013,0.19034415133636412,-0.24511752479381324,80.209,26.2621171875,0.28593749999999996,1.0
liq_top_30_then_score,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.40625,-0.6081384397194116,-0.6081384397194116,-0.30849394666482755,-0.8243946161031058,0.453125,-0.010563174440615275,-0.018908862415142013,0.19034415133636412,-0.24511752479381324,80.209,26.2621171875,0.28593749999999996,1.0
tiered_liquidity_then_score_industry_cap2,all,0.0,64,2026-01-05,2026-04-23,4.953125,1.015625,-0.6355240180947643,-0.6355240180947643,-0.32794141203921523,-0.8936039266313648,0.375,-0.008935200134967422,-0.016471555586201482,0.25755882965795635,-0.2527658869303643,78.66328906249998,27.978539062499998,0.33203125,1.0
liq_top_30_then_dynamic_factor,all,0.0,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.6450125727677355,-0.6450125727677355,-0.3348855892523901,-0.8643791510744088,0.359375,-0.011411397035738933,-0.023495428339169466,0.2775395766249811,-0.16710539634899815,75.63020312500001,27.930015624999996,0.38984375,1.0
baseline_full_dynamic_factor,all,0.0,64,2026-01-05,2026-04-23,4.953125,0.53125,-0.6605535827255172,-0.6605535827255172,-0.34650665153018867,-0.8852016684114131,0.359375,-0.011972496119850209,-0.02479788115147767,0.2775395766249811,-0.16710539634899815,75.596859375,27.199171874999998,0.38359375000000007,1.0
liq_top_10_then_dynamic_factor,all,0.0,64,2026-01-05,2026-04-23,4.9375,0.65625,-0.6609928027413373,-0.6609928027413373,-0.3468397273128887,-0.8888803840534428,0.375,-0.01170494327174919,-0.023495428339169466,0.2775395766249811,-0.16685589134876697,74.6392734375,28.888976562499998,0.38828125,1.0
liq_top_20_then_dynamic_factor,all,0.0,64,2026-01-05,2026-04-23,4.9375,0.5625,-0.6626102820173108,-0.6626102820173108,-0.3480685787977772,-0.8501277088625219,0.359375,-0.011720073241907035,-0.023495428339169466,0.2775395766249811,-0.2032650101760524,75.4771796875,28.2787890625,0.39531250000000007,1.0
tiered_liquidity_then_liq_breakout_adj,all,0.0,64,2026-01-05,2026-04-23,4.953125,1.0,-0.6739012796550068,-0.6739012796550068,-0.3567479099505967,-0.9048068320061077,0.375,-0.010481706299198958,-0.016471555586201482,0.25755882965795635,-0.25339626860013786,78.6830390625,27.973445312499997,0.35078125,1.0
tiered_liquidity_then_score,all,0.0,64,2026-01-05,2026-04-23,4.953125,1.0,-0.6739012796550068,-0.6739012796550068,-0.3567479099505967,-0.9048068320061077,0.375,-0.010481706299198958,-0.016471555586201482,0.25755882965795635,-0.25339626860013786,78.6830390625,27.973445312499997,0.35078125,1.0
tiered_liquidity_then_dynamic_factor,all,0.0,64,2026-01-05,2026-04-23,4.921875,0.890625,-0.7067557754041089,-0.7067557754041089,-0.38309029447734566,-0.882986815905129,0.375,-0.013713160700017952,-0.023205660479362143,0.2775395766249811,-0.2479795300957868,74.6939765625,28.5153984375,0.38359375000000007,1.0
liq20_score_b_bonus_5pct,all,0.0,64,2026-01-05,2026-04-23,4.984375,1.78125,-0.7482862773947786,-0.7482862773947786,-0.41909235914308596,-0.8828488825193458,0.390625,-0.017177529381223307,-0.023138999774507563,0.2222409043875398,-0.2505753878830115,79.06478906250001,27.347703125000002,0.35078125,1.0
liq20_score_b_bonus_8pct,all,0.0,64,2026-01-05,2026-04-23,4.984375,2.53125,-0.7698728654657055,-0.7698728654657055,-0.4392428329889664,-0.8854581475979588,0.375,-0.01896222089875141,-0.023067100152389115,0.2222409043875398,-0.2032650101760524,78.34689062500001,27.380328125,0.34765625000000006,1.0
liq20_score_b_bonus_3pct,all,0.0,64,2026-01-05,2026-04-23,4.96875,1.1875,-0.8488426036484761,-0.8488426036484761,-0.5247738532780712,-0.9146550341380766,0.359375,-0.024413899704283627,-0.024638270088884962,0.22445757353475176,-0.2505753878830115,79.43270312499999,27.334570312500002,0.32734375,1.0
liq20_score_b_bonus_0pct,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.421875,-0.8646769081094843,-0.8646769081094843,-0.5450353118925431,-0.9293314690136575,0.40625,-0.025872406973706387,-0.03725306463843976,0.2222409043875398,-0.24511752479381324,79.65140625000001,27.339789062500003,0.3171875,1.0
liq_top_20_then_liq_breakout_adj,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.421875,-0.8646769081094843,-0.8646769081094843,-0.5450353118925431,-0.9293314690136575,0.40625,-0.025872406973706387,-0.03725306463843976,0.2222409043875398,-0.24511752479381324,79.65140625000001,27.339789062500003,0.3171875,1.0
liq_top_20_then_score,all,0.0,64,2026-01-05,2026-04-23,4.96875,0.421875,-0.8646769081094843,-0.8646769081094843,-0.5450353118925431,-0.9293314690136575,0.40625,-0.025872406973706387,-0.03725306463843976,0.2222409043875398,-0.24511752479381324,79.65140625000001,27.339789062500003,0.3171875,1.0
liq20_bs_model_rank_score_b_bonus_0pct,all,0.0015,29,2026-01-05,2026-02-12,5.0,0.3793103448275862,1.964860910448131,1.842722260807311,1.479017393976573,-0.26479180136073976,0.4827586206896552,0.04014877165473458,-0.0019433645262786224,0.21180791332806198,-0.10212013481341933,59.636482758620694,27.964758620689658,0.29655172413793107,1.0
liq_top_20_then_model_rank,all,0.0015,29,2026-01-05,2026-02-12,5.0,0.3793103448275862,1.964860910448131,1.842722260807311,1.479017393976573,-0.26479180136073976,0.4827586206896552,0.04014877165473458,-0.0019433645262786224,0.21180791332806198,-0.10212013481341933,59.636482758620694,27.964758620689658,0.29655172413793107,1.0
liq20_bs_model_rank_score_b_bonus_3pct,all,0.0015,29,2026-01-05,2026-02-12,5.0,1.6896551724137931,1.6961056102848415,1.5847366265291742,1.2823147700013067,-0.2700567338290156,0.5172413793103449,0.03620261655457356,0.011633080347311931,0.18454778019974416,-0.10024668373607724,60.40641379310344,28.303586206896547,0.40689655172413797,1.0
liq20_bs_model_rank_score_b_bonus_5pct,all,0.0015,29,2026-01-05,2026-02-12,5.0,2.9310344827586206,0.6425233561587782,0.5736153836666129,0.4828529563274164,-0.16428855390206787,0.6206896551724138,0.017308557296352105,0.0067947302218921545,0.1447099796918655,-0.06141763083292745,60.9175172413793,28.3871724137931,0.5103448275862069,1.0
liq20_bs_model_rank_score_b_bonus_8pct,all,0.0015,29,2026-01-05,2026-02-12,5.0,4.172413793103448,0.6311086597412365,0.5626621186166865,0.4738798220759084,-0.14484282262615022,0.5862068965517241,0.017083314840866014,0.0073790726119202475,0.16118285406072796,-0.0866049357843107,60.75889655172415,28.158620689655173,0.5586206896551725,1.0
baseline_b_consensus,all,0.0015,29,2026-01-05,2026-02-12,4.931034482758621,4.931034482758621,0.5306772440829468,0.46627792650673583,0.3945568724426469,-0.2816758477451671,0.5862068965517241,0.015347787307828991,0.01203464168690013,0.2113290339474635,-0.09078375241731552,66.94005172413793,27.729224137931034,0.5189655172413793,1.0
tiered_liquidity_then_bs_v2,all,0.0015,64,2026-01-05,2026-04-23,4.96875,1.078125,0.5553067976910813,0.4131876718916778,0.14588540277474138,-0.742388479450654,0.53125,0.009805066503959552,0.0066859190425,0.22558912367490133,-0.17463675049563243,77.0195078125,28.09559375,0.32734375000000004,1.0
baseline_full_liquidity_detail,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.265625,0.4894189154438313,0.3533371123533906,0.12652571356277065,-0.764070646737116,0.484375,0.00830385019951125,-0.0033812494415558876,0.270088107865079,-0.15849691546151412,60.586124999999996,29.38315625,0.41875,1.0
liq_top_20_then_liquidity_detail,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.265625,0.4894189154438313,0.3533371123533906,0.12652571356277065,-0.764070646737116,0.484375,0.00830385019951125,-0.0033812494415558876,0.270088107865079,-0.15849691546151412,60.586124999999996,29.38315625,0.41875,1.0
liq_top_30_then_liquidity_detail,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.265625,0.4894189154438313,0.3533371123533906,0.12652571356277065,-0.764070646737116,0.484375,0.00830385019951125,-0.0033812494415558876,0.270088107865079,-0.15849691546151412,60.586124999999996,29.38315625,0.41875,1.0
liq_top_10_then_liquidity_detail,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.234375,0.43701209495273896,0.30564723349469314,0.11072469965567233,-0.7723844971248822,0.484375,0.007752353157766111,-0.0033812494415558876,0.270088107865079,-0.15849691546151412,60.616125000000004,29.408875000000002,0.41250000000000003,1.0
tiered_liquidity_then_liquidity_detail,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.25,0.3794461485015741,0.2532611392652726,0.09295899722008305,-0.7815170460062347,0.484375,0.007156567493030045,-0.0033812494415558876,0.270088107865079,-0.15849691546151412,60.580062500000004,29.39996875,0.415625,1.0
baseline_full_score,all,0.0015,64,2026-01-05,2026-04-23,4.953125,0.3125,0.23627854494425438,0.12282089553676534,0.046669945737498386,-0.6687662227456548,0.484375,0.007032870721991187,-0.008588715922269728,0.2344511756783606,-0.25934047554607226,80.6874921875,23.5298515625,0.26875000000000004,1.0
liq_top_10_then_score_industry_penalty_10pt,all,0.0015,64,2026-01-05,2026-04-23,4.96875,0.46875,0.1821080505497501,0.0734714557585201,0.028309290794864328,-0.7705765807962618,0.46875,0.007207848730899845,-0.008000413088365164,0.2849063292722795,-0.21987366244781728,78.0997265625,28.535109374999998,0.20156249999999998,1.0
liq_top_10_then_score_industry_penalty_5pt,all,0.0015,64,2026-01-05,2026-04-23,4.96875,0.46875,0.041012598544618584,-0.05484412534446492,-0.02196481536133288,-0.7965706355707075,0.4375,0.00528815391725391,-0.010685520928639912,0.2849063292722795,-0.21987366244781728,78.19103906250001,28.533796875,0.2109375,1.0
liq20_bs_score_v2_b_bonus_5pct,all,0.0015,64,2026-01-05,2026-04-23,4.984375,1.96875,-0.09186178451044946,-0.17545381817136174,-0.0731495815768729,-0.7988675453854075,0.46875,0.0006605153332916213,-0.005639539328249176,0.24744082864244474,-0.1627840732655775,77.1078828125,27.4603671875,0.32890625,1.0
liq_top_20_then_consensus,all,0.0015,29,2026-01-05,2026-02-12,4.931034482758621,0.3448275862068966,-0.17723019040920618,-0.2126510545361926,-0.1875943767305126,-0.4009965932438192,0.5517241379310345,-0.004261306316216131,0.0075608374577916925,0.1979304413544609,-0.2049926082234949,76.37498275862069,28.322413793103454,0.32931034482758625,1.0
baseline_b_score_v2,all,0.0015,64,2026-01-05,2026-04-23,4.96875,4.96875,-0.13581318814848908,-0.21531894765403892,-0.09105954357866552,-0.7314966888707487,0.4375,-0.0014555428605346182,-0.0058115670414756945,0.2522172292827632,-0.14981556438713511,71.614953125,25.0682890625,0.35546875,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.0015,64,2026-01-05,2026-04-23,4.953125,1.25,-0.14342876577362085,-0.22237338795563533,-0.0942859050469963,-0.8229935378144707,0.484375,0.0001263388181751248,-0.005415976445792813,0.24744082864244474,-0.20255672109786887,77.7188671875,27.483242187499997,0.31015625,1.0
baseline_full_liquidity_industry_penalty_0p10pt,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.078125,-0.19454439554722447,-0.26872599000240704,-0.11594037955259295,-0.8240475364002579,0.328125,-0.0024685264616085426,-0.022990672989666484,0.20034154292707496,-0.1007493664157373,46.97328125,29.98021875,0.19999999999999998,1.0
baseline_full_liquidity_industry_penalty_0p25pt,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.078125,-0.19454439554722447,-0.26872599000240704,-0.11594037955259295,-0.8240475364002579,0.328125,-0.0024685264616085426,-0.022990672989666484,0.20034154292707496,-0.1007493664157373,46.97328125,29.98021875,0.19999999999999998,1.0
baseline_full_liquidity_industry_penalty_0p50pt,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.078125,-0.19454439554722447,-0.26872599000240704,-0.11594037955259295,-0.8240475364002579,0.328125,-0.0024685264616085426,-0.022990672989666484,0.20034154292707496,-0.1007493664157373,46.97328125,29.98021875,0.19999999999999998,1.0
baseline_full_liquidity_industry_penalty_1pt,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.078125,-0.19454439554722447,-0.26872599000240704,-0.11594037955259295,-0.8240475364002579,0.328125,-0.0024685264616085426,-0.022990672989666484,0.20034154292707496,-0.1007493664157373,46.97328125,29.98021875,0.19999999999999998,1.0
baseline_full_liquidity_industry_penalty_2pt,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.078125,-0.19454439554722447,-0.26872599000240704,-0.11594037955259295,-0.8240475364002579,0.328125,-0.0024685264616085426,-0.022990672989666484,0.20034154292707496,-0.1007493664157373,46.97328125,29.98021875,0.19999999999999998,1.0
liq_top_10_then_score_industry_cap2,all,0.0015,64,2026-01-05,2026-04-23,4.96875,0.515625,-0.2583672366544769,-0.32709728911992897,-0.14442869679854253,-0.8667833304935384,0.40625,0.0013335869403572568,-0.015767168394517393,0.25605882965795634,-0.2542658869303643,78.40367968749999,28.604257812500002,0.33671875,1.0
baseline_full_liquidity,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.0625,-0.30943429892529195,-0.3731953339961407,-0.1680048168968289,-0.8223043581884302,0.40625,-0.004646998789710111,-0.026567399842910743,0.19865173492313556,-0.12023943627472043,47.52678125,29.988,0.51875,1.0
liq_top_10_then_liq_breakout_adj,all,0.0015,64,2026-01-05,2026-04-23,4.96875,0.515625,-0.3205180477370524,-0.3835768384689956,-0.1734581727319996,-0.876309046290336,0.40625,7.775019704716821e-05,-0.017971555586201483,0.25605882965795634,-0.25489626860013787,78.4324296875,28.5880703125,0.35234375,1.0
liq_top_10_then_score,all,0.0015,64,2026-01-05,2026-04-23,4.96875,0.515625,-0.3205180477370524,-0.3835768384689956,-0.1734581727319996,-0.876309046290336,0.40625,7.775019704716821e-05,-0.017971555586201483,0.25605882965795634,-0.25489626860013787,78.4324296875,28.5880703125,0.35234375,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0015,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.34895897928555664,-0.4092451801837941,-0.18718517904380727,-0.8588333732100857,0.453125,-0.0035263825919339045,-0.006465758239769438,0.24204553632560835,-0.24025450941564996,78.09008593749999,27.443242187499997,0.33828125,1.0
liq_top_20_then_bs_v2,all,0.0015,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.34895897928555664,-0.4092451801837941,-0.18718517904380727,-0.8588333732100857,0.453125,-0.0035263825919339045,-0.006465758239769438,0.24204553632560835,-0.24025450941564996,78.09008593749999,27.443242187499997,0.33828125,1.0
tiered_liquidity_then_score_industry_penalty_5pt,all,0.0015,64,2026-01-05,2026-04-23,4.953125,1.0,-0.41324125830882275,-0.46771911017897394,-0.21986822137092088,-0.8606300440600234,0.40625,-0.0039719924003320094,-0.018964881012146183,0.2849063292722795,-0.21987366244781728,78.44930468749999,27.8504296875,0.21171875,1.0
baseline_full_liquidity_industry_cap2,all,0.0015,64,2026-01-05,2026-04-23,5.0,0.078125,-0.4508618386502997,-0.5017396178075333,-0.23989526052512833,-0.8510988937534427,0.390625,-0.008166979268373904,-0.020235008885123973,0.19865173492313556,-0.12629090196038106,47.976187499999995,29.986281249999998,0.39999999999999997,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0015,64,2026-01-05,2026-04-23,4.984375,2.78125,-0.4680858069834275,-0.5174401496468206,-0.24941776850385777,-0.8584528976416681,0.40625,-0.0076310820966012565,-0.03237735734582893,0.24744082864244474,-0.1698827699791328,75.7996640625,27.456554687500002,0.34765625,1.0
baseline_full_liq_breakout_adj,all,0.0015,64,2026-01-05,2026-04-23,4.96875,0.328125,-0.5268234967667582,-0.5708687120251028,-0.28330828600546554,-0.8543684761291428,0.4375,-0.008044243713841128,-0.016290496376224005,0.2344511756783606,-0.24661752479381324,80.43221875,25.397539062499998,0.27656250000000004,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0015,64,2026-01-05,2026-04-23,4.953125,0.5625,-0.6077309359583233,-0.6443248100579876,-0.3343784961382663,-0.869125201184259,0.359375,-0.011391519393782199,-0.02464621627642305,0.2760395766249811,-0.1773475056199737,75.397515625,27.197328125,0.31796875,1.0
