strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
production_governed_vol_position,3m,2026-03-17,2026-06-17,63,500000.0,489282.54705250013,599703.4750325002,0.22567926987216214,-0.09063074973634855,0.302954565961516,0.5396825396825397,0.6738822618143953,4.761904761904762
production_governed_vol_position,6m,2025-12-17,2026-06-17,119,500000.0,425312.0730975001,599703.4750325002,0.41003162845796304,-0.1597195500000005,0.3334691929667399,0.5714285714285714,0.6516749391211818,4.873949579831932
production_governed_vol_position,1y,2025-06-17,2026-06-17,244,500000.0,422050.329725,599703.4750325002,0.4209288153459225,-0.18905995125491504,0.3113997959828362,0.5245901639344263,0.6069957074790524,4.872950819672131
production_governed_vol_position,3y,2023-11-30,2026-06-17,615,500000.0,503907.9274625,599703.4750325002,0.19010526000730388,-0.24810418157264202,0.24564499256502195,0.4845528455284553,0.5563047881430156,4.900813008130081
production_governed_vol_position_v1_2b_dynamic_score,3m,2026-03-17,2026-06-17,63,500000.0,625091.3954100006,786125.9141375006,0.257617557864281,-0.10217172640914163,0.32699866346426215,0.5396825396825397,0.6906208147483724,4.7936507936507935
production_governed_vol_position_v1_2b_dynamic_score,6m,2025-12-17,2026-06-17,119,500000.0,458700.5116100005,786125.9141375006,0.7138108509586445,-0.19538662637021909,0.41045322189327693,0.5546218487394958,0.669359506520811,4.873949579831932
production_governed_vol_position_v1_2b_dynamic_score,1y,2025-06-17,2026-06-17,244,500000.0,407593.05352500034,786125.9141375006,0.9287029240042786,-0.19538662637021909,0.3550084902037939,0.5409836065573771,0.6183167889928204,4.881147540983607
production_governed_vol_position_v1_2b_dynamic_score,3y,2023-11-30,2026-06-17,615,500000.0,503907.9274625,786125.9141375006,0.5600586362991933,-0.2551681251242047,0.2662088041823041,0.49105691056910566,0.5664079197172438,4.9105691056910565
production_governed_vol_position_v1_2b_gate_tuned,3m,2026-03-17,2026-06-17,63,500000.0,472892.39331750036,744116.5776925003,0.5735431320268665,-0.06333474099861214,0.3760551399015915,0.5396825396825397,0.6765796619055476,4.777777777777778
production_governed_vol_position_v1_2b_gate_tuned,6m,2025-12-17,2026-06-17,119,500000.0,445411.3429925002,744116.5776925003,0.6706278126936467,-0.24412162833633644,0.38940350298394666,0.5210084033613446,0.6376629561754696,4.680672268907563
production_governed_vol_position_v1_2b_gate_tuned,1y,2025-06-17,2026-06-17,244,500000.0,424045.84683500015,744116.5776925003,0.754802182939531,-0.24412162833633655,0.33956080531131533,0.5245901639344263,0.6048372399414018,4.766393442622951
production_governed_vol_position_v1_2b_gate_tuned,3y,2023-11-30,2026-06-17,615,500000.0,503907.9274625,744116.5776925003,0.47669154847316086,-0.24640307223272462,0.2589628190405739,0.4813008130081301,0.5603686598181005,4.856910569105691
baseline_full_liquidity_detail_vol_position,3m,2026-03-17,2026-06-17,63,500000.0,429117.2760725003,550864.3986275,0.2837152669994818,-0.06468861643116319,0.3183021122357039,0.6190476190476191,0.6668612191574514,4.809523809523809
baseline_full_liquidity_detail_vol_position,6m,2025-12-17,2026-06-17,119,500000.0,362226.1560750002,550864.3986275,0.5207747684389794,-0.20001444338636365,0.36148708905544763,0.5798319327731093,0.6795114304168492,4.873949579831932
baseline_full_liquidity_detail_vol_position,1y,2025-06-17,2026-06-17,244,500000.0,348788.8985800001,550864.3986275,0.5793633365918349,-0.20001444338636376,0.3331891867077281,0.5491803278688525,0.6808918471894283,4.905737704918033
baseline_full_liquidity_detail_vol_position,3y,2023-11-30,2026-06-17,615,500000.0,503907.9274625,550864.3986275,0.09318462482115741,-0.3532655531533181,0.2931844198728673,0.4894308943089431,0.6848795023920901,4.943089430894309
