strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2020-08-31,000415,15500,2.92,2.88,2.92
vls_mom_contrarian_v1_frozen,2020-08-31,000709,20300,2.23,2.22,2.24
vls_mom_contrarian_v1_frozen,2020-08-31,000898,16700,2.72,2.69,2.72
vls_mom_contrarian_v1_frozen,2020-08-31,000926,7700,5.84,5.83,5.9
vls_mom_contrarian_v1_frozen,2020-08-31,000980,35700,1.25,1.29,1.27
vls_mom_contrarian_v1_frozen,2020-08-31,002470,26800,1.68,1.66,1.69
vls_mom_contrarian_v1_frozen,2020-08-31,600015,7000,6.42,6.43,6.43
vls_mom_contrarian_v1_frozen,2020-08-31,600269,12700,3.56,3.57,3.56
vls_mom_contrarian_v1_frozen,2020-08-31,600708,15000,2.99,2.95,3.02
vls_mom_contrarian_v1_frozen,2020-08-31,601328,9500,4.76,4.73,4.77
vls_mom_contrarian_v1_frozen,2020-09-01,000415,15500,2.86,2.86,2.88
vls_mom_contrarian_v1_frozen,2020-09-01,000709,20300,2.22,2.23,2.22
vls_mom_contrarian_v1_frozen,2020-09-01,000898,16700,2.68,2.7,2.69
vls_mom_contrarian_v1_frozen,2020-09-01,000926,7700,5.81,5.75,5.83
vls_mom_contrarian_v1_frozen,2020-09-01,000980,35700,1.28,1.28,1.29
vls_mom_contrarian_v1_frozen,2020-09-01,002470,26800,1.66,1.7,1.66
vls_mom_contrarian_v1_frozen,2020-09-01,600015,7000,6.4,6.38,6.43
vls_mom_contrarian_v1_frozen,2020-09-01,600269,12700,3.56,3.55,3.57
vls_mom_contrarian_v1_frozen,2020-09-01,600708,15000,2.96,2.96,2.95
vls_mom_contrarian_v1_frozen,2020-09-01,601328,9500,4.73,4.72,4.73
vls_mom_contrarian_v1_frozen,2020-09-02,000415,15500,2.86,2.81,2.86
vls_mom_contrarian_v1_frozen,2020-09-02,000709,20300,2.23,2.21,2.23
vls_mom_contrarian_v1_frozen,2020-09-02,000898,16700,2.7,2.68,2.7
vls_mom_contrarian_v1_frozen,2020-09-02,000926,7700,5.78,5.75,5.75
vls_mom_contrarian_v1_frozen,2020-09-02,000980,35700,1.34,1.34,1.28
vls_mom_contrarian_v1_frozen,2020-09-02,002470,26800,1.7,1.69,1.7
vls_mom_contrarian_v1_frozen,2020-09-02,600015,7000,6.39,6.33,6.38
vls_mom_contrarian_v1_frozen,2020-09-02,600269,12700,3.56,3.54,3.55
vls_mom_contrarian_v1_frozen,2020-09-02,600708,15000,2.96,2.96,2.96
vls_mom_contrarian_v1_frozen,2020-09-02,601328,9500,4.72,4.69,4.72
vls_mom_contrarian_v1_frozen,2020-09-03,000415,15500,2.82,2.78,2.81
vls_mom_contrarian_v1_frozen,2020-09-03,000709,20300,2.21,2.21,2.21
vls_mom_contrarian_v1_frozen,2020-09-03,000898,16700,2.69,2.68,2.68
vls_mom_contrarian_v1_frozen,2020-09-03,000926,7700,5.77,5.74,5.75
vls_mom_contrarian_v1_frozen,2020-09-03,000980,35700,1.41,1.41,1.34
vls_mom_contrarian_v1_frozen,2020-09-03,002470,26800,1.69,1.67,1.69
vls_mom_contrarian_v1_frozen,2020-09-03,600015,7000,6.34,6.3,6.33
vls_mom_contrarian_v1_frozen,2020-09-03,600269,12700,3.55,3.54,3.54
vls_mom_contrarian_v1_frozen,2020-09-03,600708,15000,2.96,2.95,2.96
vls_mom_contrarian_v1_frozen,2020-09-03,601328,9500,4.68,4.67,4.69
vls_mom_contrarian_v1_frozen,2020-09-04,000415,15500,2.75,2.8,2.78
vls_mom_contrarian_v1_frozen,2020-09-04,000709,20300,2.19,2.19,2.21
vls_mom_contrarian_v1_frozen,2020-09-04,000898,16700,2.65,2.67,2.68
vls_mom_contrarian_v1_frozen,2020-09-04,000926,7700,5.68,5.7,5.74
vls_mom_contrarian_v1_frozen,2020-09-04,000980,35700,1.41,1.48,1.41
vls_mom_contrarian_v1_frozen,2020-09-04,002470,26800,1.65,1.69,1.67
vls_mom_contrarian_v1_frozen,2020-09-04,600015,7000,6.26,6.23,6.3
vls_mom_contrarian_v1_frozen,2020-09-04,600269,12700,3.52,3.52,3.54
vls_mom_contrarian_v1_frozen,2020-09-04,600708,15000,2.93,2.94,2.95
vls_mom_contrarian_v1_frozen,2020-09-04,601328,9500,4.65,4.65,4.67
vls_mom_contrarian_v1_frozen,2020-09-07,000415,15500,2.8,2.8,2.8
vls_mom_contrarian_v1_frozen,2020-09-07,000709,20300,2.2,2.18,2.19
vls_mom_contrarian_v1_frozen,2020-09-07,000898,16700,2.67,2.67,2.67
vls_mom_contrarian_v1_frozen,2020-09-07,000926,7700,5.68,5.7,5.7
vls_mom_contrarian_v1_frozen,2020-09-07,000980,35700,1.55,1.55,1.48
vls_mom_contrarian_v1_frozen,2020-09-07,002470,26800,1.68,1.67,1.69
vls_mom_contrarian_v1_frozen,2020-09-07,600015,7000,6.23,6.23,6.23
vls_mom_contrarian_v1_frozen,2020-09-07,600269,12700,3.53,3.51,3.52
vls_mom_contrarian_v1_frozen,2020-09-07,600708,15000,2.94,2.96,2.94
vls_mom_contrarian_v1_frozen,2020-09-07,601328,9500,4.64,4.63,4.65
vls_mom_contrarian_v1_frozen,2020-09-08,000415,15500,2.8,2.89,2.8
vls_mom_contrarian_v1_frozen,2020-09-08,000709,20300,2.18,2.23,2.18
vls_mom_contrarian_v1_frozen,2020-09-08,000898,16700,2.66,2.71,2.67
vls_mom_contrarian_v1_frozen,2020-09-08,000926,7700,5.71,5.8,5.7
vls_mom_contrarian_v1_frozen,2020-09-08,000980,35700,1.55,1.47,1.55
vls_mom_contrarian_v1_frozen,2020-09-08,002470,26800,1.67,1.69,1.67
vls_mom_contrarian_v1_frozen,2020-09-08,600015,7000,6.23,6.29,6.23
vls_mom_contrarian_v1_frozen,2020-09-08,600269,12700,3.51,3.55,3.51
vls_mom_contrarian_v1_frozen,2020-09-08,600708,15000,2.96,3.01,2.96
vls_mom_contrarian_v1_frozen,2020-09-08,601328,9500,4.63,4.65,4.63
vls_mom_contrarian_v1_frozen,2020-09-09,000415,15500,2.89,2.96,2.89
vls_mom_contrarian_v1_frozen,2020-09-09,000709,20300,2.22,2.33,2.23
vls_mom_contrarian_v1_frozen,2020-09-09,000898,16700,2.69,2.8,2.71
vls_mom_contrarian_v1_frozen,2020-09-09,000926,7700,5.75,5.77,5.8
vls_mom_contrarian_v1_frozen,2020-09-09,000980,35700,1.42,1.45,1.47
vls_mom_contrarian_v1_frozen,2020-09-09,002470,26800,1.68,1.67,1.69
vls_mom_contrarian_v1_frozen,2020-09-09,600015,7000,6.25,6.25,6.29
vls_mom_contrarian_v1_frozen,2020-09-09,600269,12700,3.53,3.55,3.55
vls_mom_contrarian_v1_frozen,2020-09-09,600708,15000,3.0,3.03,3.01
vls_mom_contrarian_v1_frozen,2020-09-09,601328,9500,4.64,4.63,4.65
vls_mom_contrarian_v1_frozen,2020-09-10,000415,15500,2.99,2.82,2.96
vls_mom_contrarian_v1_frozen,2020-09-10,000709,20300,2.32,2.23,2.33
vls_mom_contrarian_v1_frozen,2020-09-10,000898,16700,2.79,2.7,2.8
vls_mom_contrarian_v1_frozen,2020-09-10,000926,7700,5.77,5.65,5.77
vls_mom_contrarian_v1_frozen,2020-09-10,000980,35700,1.44,1.38,1.45
