strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2021-09-30,2021-12-31,62,0.9841269841269841,PASS,2021-09-30,2021-12-31,62,500000.0,463919.28448075,507534.28448075,0.09401419914849374,-0.10597617168602469,0.3874240636575784,0.4838709677419355,0.9602910097716777,10.0
vls_mom_contrarian_v1_frozen,6m,6m,126,2021-06-30,2021-12-31,126,1.0,PASS,2021-06-30,2021-12-31,126,500000.0,496665.338773,507534.28448075,0.021883841813083782,-0.22548644520499872,0.3770441497599004,0.5634920634920635,0.9678219447126841,10.0
vls_mom_contrarian_v1_frozen,1y,1y,252,2020-12-31,2021-12-31,244,0.9682539682539683,PASS,2020-12-31,2021-12-31,244,500000.0,461815.338773,507534.28448075,0.09899832653722784,-0.22548644520499872,0.2943737740931743,0.5368852459016393,0.9738664323707558,10.0
vls_mom_contrarian_v1_frozen,3y,3y,756,2020-05-06,2021-12-31,407,0.5383597883597884,INSUFFICIENT_COVERAGE,2020-05-06,2021-12-31,407,500000.0,500000.0,507534.28448075,0.015068568961499995,-0.2254864452049986,0.23498526414579646,0.40786240786240785,0.7735458187256173,8.00982800982801
