first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,adaptive_switch_count,adaptive_attack_days,adaptive_balanced_days,adaptive_defensive_days,adaptive_fallback_days,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2025-01-03,2026-06-01,338,500000.0,613518.7057174994,0.22703741143499867,0.16532106860492446,-0.44017531156648115,0.5059171597633136,0.10454088315718524,-0.10335303950339347,0.9814257338425991,4.976331360946745,341,174,167,0,65.62494672515332,22716.6042825,,,,,,baseline_full_liquidity_detail,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0
2025-01-03,2026-06-01,338,500000.0,416027.41408849997,-0.16794517182300006,-0.12845129453046877,-0.5469698545565078,0.47928994082840237,0.2642526027527916,-0.1968193963964504,0.9830040435586158,4.997041420118343,336,170,166,0,65.9325927436602,21975.143911500003,,,,,,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0
2025-01-03,2026-06-01,338,500000.0,360294.1350499999,-0.2794117299000002,-0.21732383000627653,-0.6227177987259942,0.5118343195266272,0.22224550432918355,-0.14290283548389737,0.9747314040002689,4.958579881656805,341,174,167,0,65.50511849565373,15006.42495,,,,,,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0
2025-01-03,2026-06-01,338,500000.0,318757.26985999994,-0.36248546028000006,-0.28582822607390257,-0.5658808162527655,0.5,0.2183622254968678,-0.17314242520041212,0.967001092316673,5.002958579881657,336,170,166,0,65.41274071846593,17312.59014,29.0,168.0,18.0,135.0,17.0,adaptive_style_switch,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,0.0
2025-01-03,2026-06-01,338,500000.0,216798.70265999998,-0.56640259468,-0.46466865074057817,-0.8805698666586907,0.46745562130177515,3.6160111575040723,-0.7509292854264793,0.9856612156904279,4.982248520710059,336,170,166,0,66.41065038096657,13655.477340000001,,,,,,baseline_full_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0
