strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_blocked,current_role_days_before,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,current_role_days_after
adaptive_style_switch,2026-01-29,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,27,1.0846766899746956,index_neutral,0.050271,44.360375096674396,2026-01-29,exit_date < signal_date,10,0.04866732134230787,20,0.07918388581531548,0.9,-0.14170218755495267,20,0.06703570448960026,0.6,-0.507982426228278,20,0.14393637172737084,0.85,-0.14345692900676155,20,0.05791206379777741,0.75,-0.3941725249062884,28
adaptive_style_switch,2026-01-30,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,28,0.9401029259199565,index_neutral,0.05029,42.958171793383634,2026-01-30,exit_date < signal_date,10,0.06782437822344443,20,0.08423711079722221,0.9,-0.1417021875549529,20,0.07127828454955333,0.6,-0.5079824262282779,20,0.13240673036320083,0.8,-0.16224577243750127,20,0.059490622304145355,0.75,-0.3941725249062884,29
adaptive_style_switch,2026-02-02,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,29,0.8555414563762246,index_neutral,0.044084,40.11844130729066,2026-02-02,exit_date < signal_date,10,0.07048641213248183,20,0.08809866835291713,0.9,-0.14170218755495279,20,0.066271928994674,0.6,-0.5079824262282779,20,0.12809714939315972,0.75,-0.1760425419722016,20,0.06450254475376707,0.75,-0.3941725249062883,30
adaptive_style_switch,2026-02-03,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,30,0.8457776643277188,index_neutral,0.044084,40.962399922645524,2026-02-03,exit_date < signal_date,10,0.054959229337621526,20,0.08499114709467129,0.9,-0.1417021875549529,20,0.05547643028593148,0.55,-0.507982426228278,20,0.11492032326943144,0.7,-0.2101015713885469,20,0.07091873231578165,0.75,-0.3941725249062883,31
adaptive_style_switch,2026-02-04,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,31,0.8304013895100075,index_neutral,0.047923,41.05923463471202,2026-02-04,exit_date < signal_date,10,0.05830855833520471,20,0.08400979215252888,0.9,-0.14170218755495279,20,0.0489732460393118,0.55,-0.5079824262282779,20,0.09990714699366501,0.65,-0.2248248293922558,20,0.07150844188934875,0.75,-0.3941725249062884,32
adaptive_style_switch,2026-02-05,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,32,0.7356145666638264,index_neutral,0.047352,40.16614150396288,2026-02-05,exit_date < signal_date,10,0.05539154811928746,20,0.08683403956685941,0.9,-0.14170218755495279,20,0.04943674857135634,0.55,-0.5079824262282779,20,0.08564048980402335,0.6,-0.253090093194399,20,0.06661582608894276,0.75,-0.3941725249062883,33
adaptive_style_switch,2026-02-06,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,33,0.7375125127846801,index_neutral,0.048144,40.26561980274609,2026-02-06,exit_date < signal_date,10,0.053470209239508334,20,0.0873893843947326,0.9,-0.14170218755495279,20,0.0391610883686329,0.55,-0.5079824262282779,20,0.07397929375161812,0.55,-0.2996293408133379,20,0.05753225805205011,0.75,-0.3941725249062884,34
adaptive_style_switch,2026-02-09,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,34,0.792451696825622,index_neutral,0.053375,41.815071566731135,2026-02-09,exit_date < signal_date,10,0.04484465368961617,20,0.07119319922128911,0.85,-0.14170218755495279,20,0.026655160886075325,0.5,-0.5079824262282779,20,0.06125210704305363,0.5,-0.37905349497015506,20,0.04406587233779263,0.75,-0.3941725249062883,35
adaptive_style_switch,2026-02-10,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,35,0.7626367283255133,index_neutral,0.054514,41.49144624903326,2026-02-10,exit_date < signal_date,10,0.04539296603547446,20,0.06170437309308041,0.8,-0.14170218755495279,20,0.017724954357871962,0.45,-0.5079824262282779,20,0.04343708448672611,0.45,-0.4045940331448725,20,0.03941604385229991,0.75,-0.3941725249062883,36
adaptive_style_switch,2026-02-11,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,36,0.7447794473208063,index_neutral,0.054524,41.56805840263005,2026-02-11,exit_date < signal_date,10,0.0465282077095468,20,0.047193714122725064,0.75,-0.18474496568321452,20,0.0012948706601765027,0.4,-0.5079824262282779,20,0.02332656660602208,0.4,-0.47667233916161744,20,0.03622330745309622,0.75,-0.3941725249062883,37
adaptive_style_switch,2026-02-12,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,37,0.8160399724852666,index_neutral,0.054482,41.80099323671498,2026-02-12,exit_date < signal_date,10,0.022663608073978728,20,0.0356654647081433,0.7,-0.28821219180894586,20,-0.01018173510164257,0.35,-0.5079824262282779,20,0.002810385774676366,0.35,-0.5588331676889327,20,0.026214088164683697,0.7,-0.3941725249062884,38
adaptive_style_switch,2026-02-13,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,38,0.7703067255737079,index_neutral,0.049057,40.807854658612484,2026-02-13,exit_date < signal_date,10,-0.015271474337036722,20,0.026276451943203855,0.65,-0.3965902138331976,20,-0.020113604513406158,0.35,-0.5620111398250751,20,-0.017991462609245577,0.3,-0.6158661621646626,20,0.010926690570803744,0.65,-0.3941725249062884,1
adaptive_style_switch,2026-02-24,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,1,0.8633354968324773,index_neutral,0.052169,42.322989200073216,2026-02-24,exit_date < signal_date,10,-0.010777470487018367,20,0.029854470822731728,0.65,-0.3965902138331976,20,-0.028609626411203553,0.3,-0.5795835081364434,20,-0.024439392191253816,0.3,-0.6158661621646626,20,0.006601076625263079,0.6,-0.4210611690063938,2
adaptive_style_switch,2026-02-25,attack,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,1,2,0.9717081756487974,index_neutral,0.057692,42.67934798534798,2026-02-25,exit_date < signal_date,10,0.003428685486137642,20,0.02919395741187958,0.65,-0.3965902138331976,20,-0.02181062498735314,0.3,-0.5637613503429986,20,-0.029918256089814084,0.3,-0.6158661621646626,20,0.0017054582712279914,0.6,-0.4210611690063938,3
adaptive_style_switch,2026-02-26,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,3,1.0026944802147273,index_neutral,0.061,42.54846675215241,2026-02-26,exit_date < signal_date,10,-0.014987953193219411,20,0.02166030257099264,0.6,-0.3965902138331977,20,-0.024275428238839096,0.3,-0.5503303163840523,20,-0.035023009098384864,0.3,-0.6158661621646624,20,-0.008724949459566445,0.55,-0.4210611690063938,4
adaptive_style_switch,2026-02-27,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,4,0.9867114034923488,index_neutral,0.063015,43.23345667704708,2026-02-27,exit_date < signal_date,10,-0.016284434993561518,20,0.01955355656286297,0.6,-0.3965902138331976,20,-0.021199075887875944,0.35,-0.5231307055476112,20,-0.035171191335669275,0.3,-0.6158661621646624,20,-0.015417583415642287,0.5,-0.43256651658913925,5
adaptive_style_switch,2026-03-02,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,5,1.201198035417065,index_neutral,0.058446,43.243156834005134,2026-03-02,exit_date < signal_date,10,-0.025217938989837384,20,0.014126135124835478,0.55,-0.3965902138331976,20,-0.02296647824790095,0.35,-0.48948969991769775,20,-0.03457963202882331,0.3,-0.6158661621646624,20,-0.011338546970157754,0.5,-0.4514698369855902,6
adaptive_style_switch,2026-03-03,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,6,1.248317196065012,index_neutral,0.048352,40.9810641025641,2026-03-03,exit_date < signal_date,10,-0.007696310044534346,20,0.018574171822540914,0.55,-0.3965902138331976,20,-0.012201003992737325,0.4,-0.48948969991769775,20,-0.029758840899420685,0.3,-0.5946813510731292,20,-0.01859344860736347,0.45,-0.5105146928135711,7
adaptive_style_switch,2026-03-04,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,7,0.954117274880906,index_neutral,0.045596,39.12448635780993,2026-03-04,exit_date < signal_date,10,-0.004956996740715964,20,0.02021798464737925,0.55,-0.3965902138331976,20,-0.0007394093780487224,0.45,-0.48948969991769775,20,-0.02655958688860171,0.35,-0.58515825938576,20,-0.012107814243258179,0.5,-0.510514692813571,8
adaptive_style_switch,2026-03-05,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,8,0.9752605813573314,index_neutral,0.044306,39.31648297326986,2026-03-05,exit_date < signal_date,10,0.0012804051880031795,20,0.023904306448774986,0.6,-0.3965902138331976,20,0.00588870080242934,0.5,-0.48948969991769786,20,-0.02719151456073617,0.35,-0.5515300387756334,20,-0.002257724982527538,0.5,-0.5113857170409457,1
adaptive_style_switch,2026-03-06,defensive,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1,1,0.9163660778147229,index_neutral,0.046503,39.85320761625778,2026-03-06,exit_date < signal_date,10,-0.0033418761540142004,20,0.009660865959982265,0.55,-0.3965902138331977,20,0.006090716245856391,0.5,-0.48948969991769775,20,-0.02634163749836922,0.35,-0.5414719195712085,20,-0.0036534024574934125,0.5,-0.5481694938921672,2
adaptive_style_switch,2026-03-09,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,1.107119274217464,index_neutral,0.045197,39.83363220494053,2026-03-09,exit_date < signal_date,10,0.016471733817155842,20,0.0006001297400595618,0.55,-0.3965902138331976,20,-0.0036685666134500597,0.5,-0.48948969991769775,20,-0.022928143753138543,0.4,-0.5337940884050137,20,-0.008319593736663841,0.5,-0.5481694938921671,3
adaptive_style_switch,2026-03-10,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,3,1.0058809391378283,index_neutral,0.048325,40.86597656965038,2026-03-10,exit_date < signal_date,10,0.013779119861363584,20,0.0015008246871726124,0.55,-0.3965902138331976,20,-0.008989767419198502,0.45,-0.48948969991769775,20,-0.02988939522479147,0.4,-0.5136921103760154,20,-0.014298997962410975,0.45,-0.5481694938921671,4
adaptive_style_switch,2026-03-11,balanced,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,0,4,1.0530900964961984,index_neutral,0.050494,41.082202707647276,2026-03-11,exit_date < signal_date,10,0.0019797422387477634,20,0.0027042138624427054,0.55,-0.3965902138331977,20,0.005150654724471242,0.5,-0.48948969991769775,20,-0.022211206530565096,0.45,-0.5044554412982899,20,-0.010471927745790713,0.45,-0.5481694938921671,1
adaptive_style_switch,2026-03-12,balanced,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,0,1,1.0257878254274666,index_neutral,0.049945,40.70522868642517,2026-03-12,exit_date < signal_date,10,0.007385818960129488,20,-0.0038010671165449607,0.5,-0.3965902138331975,20,-0.002629752505177667,0.45,-0.489489699917698,20,-0.019140905490514316,0.5,-0.48570258027744106,20,-0.009384079436325285,0.45,-0.5481694938921671,2
adaptive_style_switch,2026-03-13,attack,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days,1,2,1.003082221707231,index_neutral,0.047941,39.94530283623055,2026-03-13,exit_date < signal_date,10,0.009451920785740961,20,-0.0034162571039102743,0.5,-0.3965902138331975,20,-0.00935207279938334,0.45,-0.48948969991769786,20,-0.021195490941157292,0.5,-0.451527797750079,20,-0.003508867174806711,0.45,-0.5481694938921671,3
adaptive_style_switch,2026-03-16,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,3,0.9674341082448032,index_neutral,0.016232,40.18300734441438,2026-03-16,exit_date < signal_date,10,0.009903891557532043,20,-0.007657023716152671,0.45,-0.3531806239016464,20,-0.012495596152646088,0.4,-0.4042485958347489,20,-0.02312970320075821,0.5,-0.38137370172189844,20,0.0007034720100008801,0.45,-0.5481694938921672,1
adaptive_style_switch,2026-03-17,defensive,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1,1,0.9206168461736984,index_neutral,0.043757,38.74204870010985,2026-03-17,exit_date < signal_date,10,-0.00022731150811592624,20,-0.003961810776325131,0.5,-0.2991616369439888,20,-0.012025735402293727,0.4,-0.3905292594437977,20,-0.023434403497123116,0.5,-0.3999532173545062,20,-0.004547210176592898,0.4,-0.5481694938921671,2
adaptive_style_switch,2026-03-18,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,0.8540632456297291,index_neutral,0.044855,39.17284145001831,2026-03-18,exit_date < signal_date,10,0.0068106419269332915,20,0.000926822593108665,0.55,-0.2598515056426698,20,-0.013045322877227322,0.4,-0.37510198482046186,20,-0.025692243722888634,0.5,-0.3789716617689901,20,-0.008397832218696246,0.35,-0.49170033134909963,3
adaptive_style_switch,2026-03-19,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,3,0.8792104215421718,index_neutral,0.010802,37.70171548883193,2026-03-19,exit_date < signal_date,10,-0.0041965343943820566,20,-0.0014580646031894337,0.55,-0.2069404739928472,20,-0.01845753301017921,0.4,-0.32567724281931865,20,-0.024737805674787162,0.5,-0.44229708427961945,20,-0.006503522918952719,0.35,-0.4332019869504443,1
adaptive_style_switch,2026-03-20,attack,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,1,1,0.9489858193694849,index_neutral,0.006956,36.69650741350907,2026-03-20,exit_date < signal_date,10,0.005710804732652297,20,0.0011844642893190497,0.55,-0.2069404739928471,20,-0.012468593402478644,0.4,-0.3565277372312722,20,-0.014078772501381098,0.55,-0.44229708427961933,20,-0.002646480548774855,0.35,-0.3142184489016139,2
adaptive_style_switch,2026-03-23,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,2,0.9996041703596412,index_weak,0.005124,35.94950777676121,2026-03-23,exit_date < signal_date,10,-0.008669181664259003,20,0.003901276076448419,0.55,-0.27225339816165683,20,-0.004051952185338754,0.4,-0.3896739433144396,20,-0.008514052770682259,0.55,-0.44229708427961956,20,0.006298337386196798,0.35,-0.31421844890161366,3
adaptive_style_switch,2026-03-24,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,3,0.8580006594166897,index_weak,0.006407,35.595608639941425,2026-03-24,exit_date < signal_date,10,-0.029388687685468366,20,-0.007804783912052392,0.5,-0.33570519358033457,20,-0.00902481622207853,0.4,-0.47486195034008905,20,-0.01036220326692137,0.5,-0.44229708427961956,20,0.006056313146064914,0.35,-0.31421844890161366,4
adaptive_style_switch,2026-03-25,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,4,0.9029406973698946,index_weak,0.007873,35.59879531307213,2026-03-25,exit_date < signal_date,10,-0.03274576258945883,20,-0.015383010175355533,0.45,-0.33599889696546614,20,-0.02482444441156156,0.35,-0.49575568096717326,20,-0.011101161137320844,0.5,-0.44229708427961945,20,-0.007457868216234712,0.3,-0.39359273387672045,5
adaptive_style_switch,2026-03-26,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,5,0.8158846535100447,index_weak,0.010255,35.04101446621498,2026-03-26,exit_date < signal_date,10,-0.037500881620998947,20,-0.015057531330434725,0.45,-0.3914931745349347,20,-0.023900656661750643,0.35,-0.529585336645253,20,-0.012086868546525636,0.45,-0.4422970842796192,20,-0.005908476775031434,0.3,-0.4282804936584974,6
adaptive_style_switch,2026-03-27,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,6,0.7875732925572346,index_weak,0.010812,35.48065237309878,2026-03-27,exit_date < signal_date,10,-0.051831518185123285,20,-0.02118979869969116,0.4,-0.41869592065209216,20,-0.030385504246407447,0.3,-0.5757041182502886,20,-0.016258741757911872,0.4,-0.4422970842796192,20,-0.004234434513965804,0.3,-0.440845832453576,7
adaptive_style_switch,2026-03-30,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,7,0.8342235648479958,index_weak,0.011918,36.44182984965163,2026-03-30,exit_date < signal_date,10,-0.0560356597983675,20,-0.023065884120417723,0.4,-0.47632324073715315,20,-0.02716890243066722,0.3,-0.5876072661677909,20,-0.020655078304194576,0.35,-0.45041625851526157,20,0.004210174749055618,0.35,-0.4408458324535761,8
adaptive_style_switch,2026-03-31,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,8,0.8903237246045043,index_weak,0.014294,36.118841854498804,2026-03-31,exit_date < signal_date,10,-0.06031431594578546,20,-0.03027081372695069,0.35,-0.4951728212705344,20,-0.03313021583510427,0.25,-0.5983320966721549,20,-0.029064248742138643,0.3,-0.47603651802203983,20,0.01370905197768132,0.4,-0.4408458324535761,9
adaptive_style_switch,2026-04-01,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,9,0.9060278258237635,index_neutral,0.015204,36.79739695915003,2026-04-01,exit_date < signal_date,10,-0.07296245153623157,20,-0.03307590480464915,0.35,-0.548576649386181,20,-0.04119573062325009,0.2,-0.6452988555092394,20,-0.03241098199618805,0.25,-0.48669725659589425,20,0.008455930799157869,0.35,-0.4408458324535761,10
adaptive_style_switch,2026-04-02,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,10,0.8417290826818438,index_neutral,0.015571,36.06745191427001,2026-04-02,exit_date < signal_date,10,-0.0741645968511023,20,-0.03918056562274218,0.3,-0.5995108988072222,20,-0.050560809966759254,0.15,-0.6931409219418471,20,-0.03381425397823861,0.25,-0.5123819585232673,20,0.011271275236463037,0.35,-0.4408458324535761,11
adaptive_style_switch,2026-04-03,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,11,0.7656986440619561,index_weak,0.013919,35.32797435897436,2026-04-03,exit_date < signal_date,10,-0.07874964027808899,20,-0.036519417772718346,0.3,-0.6475350661847133,20,-0.04242086553195365,0.2,-0.693140921941847,20,-0.03164100359847161,0.25,-0.5194630421435558,20,0.011133238343306468,0.35,-0.4408458324535762,12
adaptive_style_switch,2026-04-07,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,12,0.7632317291568522,index_neutral,0.015283,36.26585719814242,2026-04-07,exit_date < signal_date,10,-0.0676911269845479,20,-0.03818015432440345,0.3,-0.6475350661847135,20,-0.044543628822042054,0.2,-0.6931409219418472,20,-0.03268205439583363,0.25,-0.5092662481632091,20,0.006008069212469517,0.3,-0.440845832453576,13
adaptive_style_switch,2026-04-08,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,13,1.1511125888664717,index_neutral,0.020322,39.869943244232886,2026-04-08,exit_date < signal_date,10,-0.06465212373711551,20,-0.04702040571129193,0.25,-0.6633462090818025,20,-0.046665667019310006,0.2,-0.7025110816735012,20,-0.02267661669472434,0.3,-0.5092662481632091,20,0.003886031015201568,0.3,-0.4408458324535761,14
adaptive_style_switch,2026-04-09,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,14,1.0177512229341976,index_neutral,0.025261,38.55231191652938,2026-04-09,exit_date < signal_date,10,-0.060696938499295174,20,-0.046721350544377,0.25,-0.6633462090818025,20,-0.06322705966303974,0.15,-0.733582539837142,20,-0.022239570419944316,0.3,-0.5092662481632091,20,-0.012675361628528153,0.25,-0.501042649254059,15
adaptive_style_switch,2026-04-10,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,15,1.1111686380592476,index_neutral,0.026667,39.52276381909547,2026-04-10,exit_date < signal_date,10,-0.06022040986343036,20,-0.048860645742214645,0.25,-0.6777492071521576,20,-0.06189851774824834,0.15,-0.7351707855866229,20,-0.021805780703667888,0.3,-0.468007705157217,20,-0.02363711738601157,0.2,-0.5509559403366587,16
adaptive_style_switch,2026-04-13,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,16,1.0344491761236385,index_neutral,0.032223,39.69116623947272,2026-04-13,exit_date < signal_date,10,-0.05501890043490376,20,-0.05342520931001352,0.25,-0.6674250698240205,20,-0.062204135791699124,0.15,-0.7212669645333276,20,-0.011571796414556811,0.35,-0.4082443515682508,20,-0.03340681057622341,0.15,-0.5564335437724737,17
adaptive_style_switch,2026-04-14,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,17,1.1446710783507479,index_neutral,0.037518,40.59606698389458,2026-04-14,exit_date < signal_date,10,-0.034001435626324364,20,-0.04501854771234592,0.3,-0.6674250698240205,20,-0.05425677707005899,0.2,-0.6782546081056811,20,-0.0004916583571042035,0.4,-0.32793451937333773,20,-0.036637489952851585,0.15,-0.5102863901664633,18
adaptive_style_switch,2026-04-15,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,18,1.1546284544018286,index_neutral,0.039436,41.693894044856926,2026-04-15,exit_date < signal_date,10,-0.030372503993895583,20,-0.045343409969840515,0.3,-0.6674250698240205,20,-0.04659291008817458,0.25,-0.6638323448263006,20,0.009311738287918068,0.45,-0.2644664885425565,20,-0.030946198535267123,0.2,-0.491213333886822,19
adaptive_style_switch,2026-04-16,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,19,1.1114514834431017,index_neutral,0.039428,42.51052387396095,2026-04-16,exit_date < signal_date,10,-0.02067988902575612,20,-0.04682117028099385,0.25,-0.6301398838034491,20,-0.04138373817255904,0.3,-0.6122938397454252,20,0.01438227840517759,0.5,-0.2245184195450879,20,-0.026007759643861355,0.25,-0.45102386220894963,20
adaptive_style_switch,2026-04-17,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,20,1.1488427457999435,index_neutral,0.039443,43.529866563527364,2026-04-17,exit_date < signal_date,10,-0.0026240481847091533,20,-0.03839432251790573,0.3,-0.6005556968918555,20,-0.029282276918843487,0.35,-0.5937057398031704,20,0.02526090709774248,0.55,-0.22451841954508767,20,-0.01689248949325946,0.3,-0.43633034565513074,21
adaptive_style_switch,2026-04-20,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,21,1.2121759978259166,index_strong,0.039288,44.74399341850562,2026-04-20,exit_date < signal_date,10,0.008272480035773829,20,-0.035238580121157576,0.3,-0.5571936824798462,20,-0.02654347818376417,0.4,-0.5716402993203789,20,0.021627223274377598,0.5,-0.21490309872320956,20,-0.01746380061942722,0.3,-0.4125455267357243,1
adaptive_style_switch,2026-04-21,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,1,1.1290871316080386,index_strong,0.039265,45.68011607661056,2026-04-21,exit_date < signal_date,10,0.016733088079992284,20,-0.025479019452277808,0.35,-0.5148979192165146,20,-0.01785313415595357,0.45,-0.5021516968193169,20,0.026091612106361784,0.55,-0.21490309872320945,20,-0.009324633613273344,0.35,-0.3652663611273691,2
adaptive_style_switch,2026-04-22,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,1.1865769957331407,index_strong,0.036827,46.52302491755222,2026-04-22,exit_date < signal_date,10,0.038300403925267845,20,-0.013175859905923834,0.4,-0.5146833470981713,20,-0.01247087142831651,0.45,-0.48152298976762453,20,0.03219742633286588,0.6,-0.21490309872320967,20,-0.0071969328831185675,0.35,-0.3545716459149031,3
adaptive_style_switch,2026-04-23,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,3,1.2804888651312119,index_strong,0.034097,46.2442309807516,2026-04-23,exit_date < signal_date,10,0.04813450395743206,20,-0.006281217270931552,0.45,-0.47042370050400883,20,-0.008173145492887172,0.5,-0.44423695236378147,20,0.039082042282150856,0.6,-0.19955225162663837,20,0.0017236779819948846,0.4,-0.35457164591490287,4
adaptive_style_switch,2026-04-24,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,4,1.186488565114603,index_strong,0.030614,45.15751604032997,2026-04-24,exit_date < signal_date,10,0.05591657356349559,20,-0.002151918149967382,0.45,-0.445641611169605,20,0.002178106233473394,0.55,-0.38382836552483734,20,0.03982599246085039,0.6,-0.1943325357828658,20,0.009611952643583083,0.45,-0.3545716459149032,5
adaptive_style_switch,2026-04-27,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,5,1.1439864146061272,index_strong,0.030075,44.85461397395929,2026-04-27,exit_date < signal_date,10,0.07127652487996788,20,0.008128812222532061,0.5,-0.3846379715199537,20,0.01495343112887238,0.6,-0.3660434204808949,20,0.047264903137041805,0.65,-0.16884885804737682,20,0.021695654162049008,0.5,-0.3545716459149031,6
adaptive_style_switch,2026-04-28,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,6,1.1050084589928288,index_strong,0.028278,43.17161035622475,2026-04-28,exit_date < signal_date,10,0.07771887110624047,20,0.021858717739958056,0.55,-0.36166116559161143,20,0.01786035495327936,0.65,-0.34911631028329626,20,0.05638367943600181,0.7,-0.12820803348877297,20,0.016283425421539193,0.5,-0.35457164591490287,7
adaptive_style_switch,2026-04-29,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,7,1.1157371643608842,index_strong,0.031371,43.31858276434767,2026-04-29,exit_date < signal_date,10,0.09977030162502214,20,0.034698898815563275,0.6,-0.28614505118163547,20,0.01800460674381228,0.65,-0.2629313690708711,20,0.06193833121918463,0.75,-0.07725728355965111,20,0.01374142769567865,0.5,-0.32615045244168495,8
adaptive_style_switch,2026-04-30,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,8,1.161785594675291,index_strong,0.032496,43.535683161004435,2026-04-30,exit_date < signal_date,10,0.11418557489019258,20,0.04675284293221823,0.65,-0.1953568976332145,20,0.02625284757073117,0.7,-0.1669549608466423,20,0.07233799855217483,0.8,-0.01648992846069053,20,0.02177340578984243,0.55,-0.3230827979924725,9
adaptive_style_switch,2026-05-06,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,9,1.3281717420843155,index_strong,0.035622,44.73181784796181,2026-05-06,exit_date < signal_date,10,0.12499163811846196,20,0.06118379496687641,0.7,-0.09715215679293143,20,0.031674692452047806,0.7,-0.1669549608466423,20,0.08193225265139518,0.85,-0.01648992846069053,20,0.01938612407618372,0.55,-0.2657825864735709,10
adaptive_style_switch,2026-05-07,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,10,1.2571045587254766,index_strong,0.039831,44.73871328928047,2026-05-07,exit_date < signal_date,10,0.12881851554915774,20,0.0685454977924658,0.75,-0.09715215679293132,20,0.03394640431095505,0.7,-0.1669549608466423,20,0.08644302841579124,0.9,-0.01648992846069053,20,0.030309092798402316,0.6,-0.25499267132426284,11
adaptive_style_switch,2026-05-08,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,11,1.1866552239964943,index_strong,0.044436,44.889520749173705,2026-05-08,exit_date < signal_date,10,0.12411263746429539,20,0.07042286277214385,0.75,-0.07881029403701034,20,0.03700907659578547,0.7,-0.12118041764545195,20,0.08853101066043059,0.9,-0.01648992846069064,20,0.03320022202887863,0.65,-0.21405566486140715,12
