strategy,sample,cost_rate,periods,first_signal_date,last_signal_date,avg_selected,avg_bs_count,avg_gross_exposure,pit_status,risk_note,market_gate,position_mode,gross_total_return,total_return,annualized_return,max_drawdown,win_rate,avg_return,median_return,best_period,worst_period,avg_score,avg_liquidity,avg_max_industry_weight,turnover_proxy
baseline_full_liq_breakout_adj,test,0.0,13,2026-03-26,2026-04-23,5.0,0.23076923076923078,1.0,trusted,uses_signal_date_or_prior_data,0,equal,1.0588882824082093,1.0588882824082093,3.0547593600942253,-0.047181913148585775,0.8461538461538461,0.05934457212126704,0.03766239903649695,0.2350542210309317,-0.047181913148585754,81.23215384615384,24.941538461538464,0.2615384615384616,1.0
baseline_full_liq_breakout_adj_40p_30d,test,0.0,13,2026-03-26,2026-04-23,5.0,0.23076923076923078,1.0,trusted,uses_signal_date_or_prior_data,0,equal,1.0588882824082093,1.0588882824082093,3.0547593600942253,-0.047181913148585775,0.8461538461538461,0.05934457212126704,0.03766239903649695,0.2350542210309317,-0.047181913148585754,81.23215384615384,24.941538461538464,0.2615384615384616,1.0
liq_top_30_then_dynamic_factor,test,0.0,13,2026-03-26,2026-04-23,5.0,0.23076923076923078,1.0,trusted,uses_signal_date_or_prior_data,0,equal,1.0451180814347176,1.0451180814347176,3.002355353290561,-0.047181913148585775,0.7692307692307693,0.0592867588837979,0.027455855461818546,0.1884518099198705,-0.047181913148585754,72.77999999999999,28.140153846153847,0.4461538461538461,1.0
liq30_bs_score_v2_b_bonus_3pct_market_gate,test,0.0,13,2026-03-26,2026-04-23,5.0,1.0,0.9384615384615385,trusted,uses_signal_date_or_prior_data,1,equal,1.0132420396722353,1.0132420396722353,2.8823142805555886,-0.045428899724790806,0.6923076923076923,0.05742662890524759,0.07643315740102485,0.1515050113397216,-0.04542889972479076,79.24446153846155,26.097230769230762,0.2923076923076924,1.0
baseline_full_score_market_gate,test,0.0,13,2026-03-26,2026-04-23,5.0,0.15384615384615385,0.9384615384615385,trusted,uses_signal_date_or_prior_data,1,equal,0.9751555314674378,0.9751555314674378,2.7412070969534774,-0.03749382513520194,0.8461538461538461,0.05512861971683934,0.046167398653935265,0.1573783368307604,-0.03749382513520199,81.57153846153848,22.56553846153846,0.2461538461538462,1.0
tiered_liquidity_then_dynamic_ic_factor,test,0.0,13,2026-03-26,2026-04-23,5.0,0.46153846153846156,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.8895178245374744,0.8895178245374744,2.4331736555754993,-0.10441625000840604,0.6153846153846154,0.05575553025188696,0.06416497217109847,0.2471612161502857,-0.14075760441964563,71.81246153846155,28.750769230769233,0.3384615384615385,1.0
tiered_liquidity_then_dynamic_factor,test,0.0,13,2026-03-26,2026-04-23,5.0,0.5384615384615384,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.8498274033602771,0.8498274033602771,2.2947584006683406,-0.06721850186123868,0.6923076923076923,0.051495068637382506,0.015041933609532876,0.1884518099198705,-0.06721850186123865,71.81615384615384,28.842307692307696,0.4461538461538461,1.0
liq20_bs_score_v2_b_bonus_8pct,test,0.0,13,2026-03-26,2026-04-23,5.0,2.5384615384615383,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.8309727483070497,0.8309727483070497,2.2299717362188725,-0.06214770047319551,0.7692307692307693,0.05080965517611749,0.04571771794610944,0.24894082864244474,-0.06486519297117041,76.5723076923077,27.259230769230776,0.32307692307692315,1.0
liq_top_20_then_dynamic_factor,test,0.0,13,2026-03-26,2026-04-23,5.0,0.23076923076923078,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.7589049535478651,0.7589049535478651,1.988084713224079,-0.062145471606043334,0.6923076923076923,0.0475079541651651,0.015041933609532876,0.1884518099198705,-0.062145471606043425,72.55692307692308,28.518307692307697,0.43076923076923074,1.0
liq20_bs_score_v2_b_bonus_5pct,test,0.0,13,2026-03-26,2026-04-23,5.0,1.7692307692307692,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.7271859580039672,0.7271859580039672,1.8845144179701,-0.06214770047319551,0.7692307692307693,0.04642791844083042,0.031123394376082116,0.24894082864244474,-0.08565244808123669,77.9636923076923,27.212769230769233,0.30769230769230776,1.0
liq20_bs_score_v2_b_bonus_5pct_market_gate,test,0.0,13,2026-03-26,2026-04-23,5.0,1.7692307692307692,0.9384615384615385,trusted,uses_signal_date_or_prior_data,1,equal,0.6619695049185363,0.6619695049185363,1.677128998797356,-0.06214770047319562,0.7692307692307693,0.043231575935386374,0.031123394376082116,0.24894082864244477,-0.08565244808123669,77.9636923076923,27.212769230769233,0.30769230769230776,1.0
baseline_full_dynamic_ic_factor,test,0.0,13,2026-03-26,2026-04-23,5.0,0.15384615384615385,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.6599470031031467,0.6599470031031467,1.6708173287441257,-0.2595853876821529,0.5384615384615384,0.047270205365080614,0.060500027696413584,0.2471612161502857,-0.1258924856065586,72.76307692307692,26.24923076923077,0.3692307692307692,1.0
liq_top_30_then_liq_breakout_adj,test,0.0,13,2026-03-26,2026-04-23,5.0,0.38461538461538464,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.6102488588957296,0.6102488588957296,1.5179907084667272,-0.047181913148585775,0.8461538461538461,0.03824665035946114,0.029144112973750726,0.10056340856095602,-0.047181913148585754,80.93892307692309,26.13723076923077,0.24615384615384622,1.0
liq_top_30_then_score,test,0.0,13,2026-03-26,2026-04-23,5.0,0.38461538461538464,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.6102488588957296,0.6102488588957296,1.5179907084667272,-0.047181913148585775,0.8461538461538461,0.03824665035946114,0.029144112973750726,0.10056340856095602,-0.047181913148585754,80.93892307692309,26.13723076923077,0.24615384615384622,1.0
liq30_bs_score_v2_b_bonus_5pct_market_gate,test,0.0,13,2026-03-26,2026-04-23,5.0,1.7692307692307692,0.9384615384615385,trusted,uses_signal_date_or_prior_data,1,equal,0.5840295305592538,0.5840295305592538,1.4391214358457378,-0.07788170297317276,0.6153846153846154,0.03799186994139524,0.027158325388503733,0.1393395594322605,-0.0621477004731956,78.41107692307692,26.184923076923077,0.2923076923076924,1.0
