first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2023-01-04,2026-06-02,823,500000.0,123306.38229685002,-0.7533872354062999,-0.3489556007919634,-0.9045018878632755,0.47023086269744835,0.20877409786341317,-0.1603418602257468,0.9782987695719795,4.984204131227218,1095,549,546,238,205.8507801009623,27200.653503150003,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,8.0
