signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,1,002309,,电气设备,0.4992519169627828,0.1,0.1,18800,2.65,,1,0,0,0,0,,,,,,,,,,,,,0.004149377593360981,0.0,0.0,0.0,0.004149377593360981,0.002459081740516416,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,2,920834,,塑料,0.4990648962034786,0.1,0.1,5900,8.448,,1,0,0,0,0,,,,,,,,,,,,,0.009114583333333481,0.0,0.0,0.0,0.009114583333333481,0.01012433698248186,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,3,920810,,专用机械,0.49850383392556574,0.1,0.1,5500,9.042000000000002,,1,0,0,0,0,,,,,,,,,,,,,0.009732360097323589,0.0,0.0,0.0,0.009732360097323589,0.01995545941458664,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,4,002951,,广告包装,0.4983168131662614,0.1,0.1,7300,6.83,,1,0,0,0,0,,,,,,,,,,,,,0.020933977455716568,0.0,0.0,0.0,-0.020933977455716568,0.006958183958519204,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,5,600671,,中成药,0.4981297924069572,0.1,0.1,4700,10.47,,1,0,0,0,0,,,,,,,,,,,,,0.050420168067226934,0.0,0.0,0.0,0.050420168067226934,0.0015952910072424935,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,6,920679,,机械基件,0.49756873012904435,0.1,0.1,2800,17.787000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.013605442176870763,0.0,0.0,0.0,0.013605442176870763,0.012586526073492222,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,7,920608,,机械基件,0.4970076678511315,0.1,0.1,3400,14.487000000000002,,1,0,0,0,0,,,,,,,,,,,,,0.008352315869400107,0.0,0.0,0.0,0.008352315869400107,0.005846065381693701,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,8,920263,,环境保护,0.49663362633252295,0.1,0.1,5800,8.514000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.009043927648578753,0.0,0.0,0.0,0.009043927648578753,0.013803285513231001,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,9,920942,,机械基件,0.4964466055732186,0.1,0.1,3300,14.872,,1,0,0,0,0,,,,,,,,,,,,,0.009615384615384581,0.0,0.0,0.0,0.009615384615384581,0.01425396053420423,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,10,920685,,电器仪表,0.4962595848139143,0.1,0.1,4300,11.451,,1,0,0,0,0,,,,,,,,,,,,,0.008645533141210304,0.0,0.0,0.0,0.008645533141210304,0.012191541800895543,0.08896521884733981,0.0,0.0,0.08896521884733981,39972.908000000054,0,0.08071752395956795,0,0
