month,n,hit20,max_ret20,mdd20,avg_v2
2026-01,64,0.171875,0.057508046874999996,-0.0895515,41.08
2026-02,277,0.3285198555956679,0.09002882310469314,-0.10554900722021661,46.262238267148014
2026-03,217,0.22119815668202766,0.06432193087557603,-0.11887734101382488,51.23493087557603
2026-04,26,0.3076923076923077,0.09145226923076924,-0.06110311538461539,52.33538461538462
