rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-06-04,baseline_full_dynamic_factor_industry_cap2,300408,三环集团,元器件,元器件,dynamic_factor_score,99.2258651058895,0.2,1.0,0.2,139.03,72.55,99.2258651058895,99.17742581054821,93.64193610842207,29.73,98.06,99.13,93.16553727008713,94.3078412391094,98.56727976766699,64.3756050338819,70.16,0,,可买,0.8843274632318328,normal_liquidity,index_neutral,0.048759822686303765,0.0
2,2026-06-04,baseline_full_dynamic_factor_industry_cap2,300285,国瓷材料,陶瓷,陶瓷,dynamic_factor_score,99.1004831497232,0.2,1.0,0.2,64.0,77.01,99.1004831497232,99.35314914831346,91.59364956437561,29.46,98.72,99.28,96.47628267182962,96.55372700871249,97.59922555663117,38.95450145208132,61.89,0,,过滤,0.8843274632318328,normal_liquidity,index_neutral,0.062482192327237465,0.0
3,2026-06-04,baseline_full_dynamic_factor_industry_cap2,000636,风华高科,元器件,元器件,dynamic_factor_score,99.06855263126992,0.2,1.0,0.2,63.5,72.79,99.06855263126992,99.28356229320008,88.3164891900613,29.65,98.99,99.94,95.33397870280736,98.83833494675702,98.89641819941917,0.5614714424007744,71.05,0,,可买,0.8843274632318328,normal_liquidity,index_neutral,0.04774620165081557,0.0
4,2026-06-04,baseline_full_dynamic_factor_industry_cap2,600487,亨通光电,通信设备,通信设备,dynamic_factor_score,98.91592953030526,0.2,1.0,0.2,97.87,78.55,98.91592953030526,98.61669542042284,88.7572765408196,29.9,99.82,95.99,96.37947725072604,91.51984511132623,99.80638915779284,9.157792836398839,71.78,0,,可买,0.8843274632318328,normal_liquidity,index_neutral,0.05149843337479846,0.0
5,2026-06-04,baseline_full_dynamic_factor_industry_cap2,688146,中船特气,半导体,半导体,dynamic_factor_score,98.80336465932349,0.2,1.0,0.2,219.19,69.96,98.80336465932349,99.24697923452082,92.4351726363343,29.05,99.82,100.0,91.17134559535333,89.66118102613746,94.26911907066795,78.78025169409487,60.72,0,,过滤,0.8843274632318328,normal_liquidity,index_neutral,0.09714929554305128,0.0
