strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2025-02-05,000002,,全国地产,6200,2025-02-05,1,6.97,43214.0,0.08710031335771673
vls_mom_contrarian_v1_frozen,2025-02-05,000069,,全国地产,18600,2025-02-05,1,2.4,44640.0,0.0899744987339398
vls_mom_contrarian_v1_frozen,2025-02-05,000402,,全国地产,15000,2025-02-05,1,3.05,45750.0,0.09221176785568427
vls_mom_contrarian_v1_frozen,2025-02-05,000926,,区域地产,19400,2025-02-05,1,2.22,43068.00000000001,0.08680604192368549
vls_mom_contrarian_v1_frozen,2025-02-05,002146,,全国地产,32900,2025-02-05,1,1.39,45731.0,0.09217347225810486
vls_mom_contrarian_v1_frozen,2025-02-05,600016,,银行,10900,2025-02-05,1,4.09,44581.0,0.0898555808256669
vls_mom_contrarian_v1_frozen,2025-02-05,600383,,全国地产,9900,2025-02-05,1,4.58,45342.0,0.09138942028661064
vls_mom_contrarian_v1_frozen,2025-02-05,600606,,全国地产,24700,2025-02-05,1,1.82,44954.0,0.09060738387288374
vls_mom_contrarian_v1_frozen,2025-02-05,601828,,其他商业,15700,2025-02-05,1,2.94,46158.0,0.09303411542475792
vls_mom_contrarian_v1_frozen,2025-02-05,601997,,银行,7700,2025-02-05,1,5.84,44968.0,0.09063560168162646
vls_mom_contrarian_v1_frozen,2025-02-06,000002,,全国地产,6200,2025-02-05,2,7.02,43524.0,0.08696163315940993
vls_mom_contrarian_v1_frozen,2025-02-06,000069,,全国地产,18600,2025-02-05,2,2.42,45012.0,0.08993468044691111
vls_mom_contrarian_v1_frozen,2025-02-06,000402,,全国地产,15000,2025-02-05,2,3.06,45900.0,0.09170891834429086
vls_mom_contrarian_v1_frozen,2025-02-06,000926,,区域地产,19400,2025-02-05,2,2.23,43262.0,0.08643815305905689
vls_mom_contrarian_v1_frozen,2025-02-06,002146,,全国地产,32900,2025-02-05,2,1.46,48034.0,0.09597268374182281
