signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,1,000402,,全国地产,0.5,0.1,0.1,15000,3.3200000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.009933774834437026,0.0,0.0,0.0,0.009933774834437026,0.0007172440488432295,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,2,002146,,全国地产,0.499813223757938,0.1,0.1,32900,1.518,,1,0,0,0,0,,,,,,,,,,,,,0.01449275362318847,0.0,0.0,0.0,0.01449275362318847,0.0002393465097352661,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,3,601828,,其他商业,0.4996264475158759,0.1,0.1,15700,3.1790000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.01384083044982698,0.0,0.0,0.0,0.01384083044982698,0.0009499760473039433,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,4,000926,,区域地产,0.49943967127381395,0.1,0.1,19400,2.57,,1,0,0,0,0,,,,,,,,,,,,,0.05555555555555547,0.0,0.0,0.0,-0.05555555555555547,0.0003790424919672557,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,5,600606,,全国地产,0.49925289503175196,0.1,0.1,24700,2.02,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.00040687753230404165,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,6,600016,,银行,0.49906611878969,0.1,0.1,10900,4.565,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.223257613599566e-05,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,7,600383,,全国地产,0.4988793425476279,0.1,0.1,9900,5.038,,1,0,0,0,0,,,,,,,,,,,,,0.0021834061135370675,0.0,0.0,0.0,-0.0021834061135370675,0.00014512056214318898,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,8,000069,,全国地产,0.4986925663055659,0.1,0.1,18600,2.68,,1,0,0,0,0,,,,,,,,,,,,,0.004098360655737876,0.0,0.0,0.0,0.004098360655737876,0.0005625947093030943,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,9,000002,,全国地产,0.49831901382144195,0.1,0.1,6200,7.997,,1,0,0,0,0,,,,,,,,,,,,,0.030261348005502064,0.0,0.0,0.0,-0.030261348005502064,2.589218556383172e-05,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-01-27,2025-02-05,vls_mom_contrarian_v1_frozen,10,601997,,银行,0.49813223757937986,0.1,0.1,7700,6.49,,1,0,0,0,0,,,,,,,,,,,,,0.003389830508474523,0.0,0.0,0.0,0.003389830508474523,0.0002376659059535571,0.09562032068776527,0.0,0.0,0.09562032068776527,46515.12500000006,0,0.0933211132457645,0,0
2025-02-05,2025-02-06,vls_mom_contrarian_v1_frozen,1,000402,,全国地产,0.5,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.003278688524590123,0.0,0.0,0.0,-0.003278688524590123,0.0,0.09622150077898717,0.0,0.0,0.09622150077898717,0.0,0,0.0,0,0
2025-02-05,2025-02-06,vls_mom_contrarian_v1_frozen,2,002146,,全国地产,0.49981329350261394,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.09622150077898717,0.0,0.0,0.09622150077898717,0.0,0,0.0,0,0
