order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
17,2023-12-28,2,2023-12-27,002558,SELL,10.82,11.267021699999999,13520.426039999998800,536.426039999998800,10.14031952999999910000,10.14031952999999910000,13510.28572046999880090000,321393.1413619949,334903.4270824649,10.82,11.267,1200,13520.426,536.426,10.14032,10.14032,13510.29,321393.14,334903.43,1200,0,True,0.4,c0.00075_s0.001
18,2023-12-28,3,2023-12-27,601398,SELL,4.83,5.5126818,64498.3770600,7987.3770600,48.373782795000,48.373782795000,64450.003277205000,334903.4270824649,399353.4303596699,4.83,5.5127,11700,64498.3771,7987.3771,48.373783,48.373783,64450.0,334903.43,399353.43,11700,0,True,0.4,c0.00075_s0.001
19,2023-12-28,4,2023-12-27,002786,BUY,17.71,17.72771,12409.39700,12.39700,9.3070477500,9.3070477500,-12418.7040477500,399353.4303596699,386934.7263119199,17.71,17.7277,700,12409.397,12.397,9.307048,9.307048,-12418.7,399353.43,386934.73,0,700,True,0.4,c0.00075_s0.001
20,2023-12-28,5,2023-12-27,002855,BUY,38.6,38.6386,15455.4400,15.4400,11.591580000,11.591580000,-15467.031580000,386934.7263119199,371467.6947319199,38.6,38.6386,400,15455.44,15.44,11.59158,11.59158,-15467.03,386934.73,371467.69,0,400,True,0.4,c0.00075_s0.001
21,2023-12-28,6,2023-12-27,300735,BUY,22.45,23.2132901,48747.9092100,1602.9092100,36.560931907500,36.560931907500,-48784.470141907500,371467.6947319199,322683.2245900124,22.45,23.2133,2100,48747.9092,1602.9092,36.560932,36.560932,-48784.47,371467.69,322683.22,0,2100,True,0.4,c0.00075_s0.001
22,2023-12-28,7,2023-12-27,600938,BUY,20.55,22.510387899999998,27012.465479999997600,2352.465479999997600,20.25934910999999820000,20.25934910999999820000,-27032.72482910999759820000,322683.2245900124,295650.49976090237,20.55,22.5104,1200,27012.4655,2352.4655,20.259349,20.259349,-27032.72,322683.22,295650.5,1700,2900,True,0.4,c0.00075_s0.001
23,2023-12-29,1,2023-12-28,600938,SELL,20.5,22.4106669,64990.9340100,5540.9340100,48.743200507500,48.743200507500,64942.190809492500,295650.49976090237,360592.69057039486,20.5,22.4107,2900,64990.934,5540.934,48.743201,48.743201,64942.19,295650.5,360592.69,2900,0,True,0.4,c0.00075_s0.001
24,2023-12-29,2,2023-12-28,600941,BUY,97.26,108.58407559999999,65150.44535999999400,6794.44535999999400,48.8628340199999955000,48.8628340199999955000,-65199.3081940199939955000,360592.69057039486,295393.38237637485,97.26,108.5841,600,65150.4454,6794.4454,48.862834,48.862834,-65199.31,360592.69,295393.38,0,600,True,0.4,c0.00075_s0.001
25,2024-01-03,1,2024-01-02,300750,SELL,156.1,166.8565764,50056.9729200,3226.9729200,37.542729690000,37.542729690000,50019.430190310000,295393.38237637485,345412.81256668485,156.1,166.8566,300,50056.9729,3226.9729,37.54273,37.54273,50019.43,295393.38,345412.81,300,0,True,0.4,c0.00075_s0.001
26,2024-01-03,2,2024-01-02,002241,BUY,20.75,21.4359145,53589.7862500,1714.7862500,40.192339687500,40.192339687500,-53629.978589687500,345412.81256668485,291782.83397699735,20.75,21.4359,2500,53589.7862,1714.7863,40.19234,40.19234,-53629.98,345412.81,291782.83,0,2500,True,0.4,c0.00075_s0.001
27,2024-01-12,1,2024-01-11,002786,SELL,16.3,16.2837,11398.5900,11.4100,8.548942500,8.548942500,11390.041057500,291782.83397699735,303172.87503449735,16.3,16.2837,700,11398.59,11.41,8.548943,8.548943,11390.04,291782.83,303172.88,700,0,True,0.4,c0.00075_s0.001
28,2024-01-12,2,2024-01-11,002855,SELL,33.85,33.81615,13526.46000,13.54000,10.1448450000,10.1448450000,13516.3151550000,303172.87503449735,316689.19018949737,33.85,33.8162,400,13526.46,13.54,10.144845,10.144845,13516.32,303172.88,316689.19,400,0,True,0.4,c0.00075_s0.001
29,2024-01-12,3,2024-01-11,300735,SELL,20.17,20.8140651,43709.5367100,1352.5367100,32.782152532500,32.782152532500,43676.754557467500,316689.19018949737,360365.94474696484,20.17,20.8141,2100,43709.5367,1352.5367,32.782153,32.782153,43676.75,316689.19,360365.94,2100,0,True,0.4,c0.00075_s0.001
30,2024-01-12,4,2024-01-11,002415,BUY,30.73,33.524891399999994,16762.445699999997000,1397.445699999997000,12.57183427499999775000,12.57183427499999775000,-16775.01753427499699775000,360365.94474696484,343590.9272126898,30.73,33.5249,500,16762.4457,1397.4457,12.571834,12.571834,-16775.02,360365.94,343590.93,0,500,True,0.4,c0.00075_s0.001
31,2024-01-12,5,2024-01-11,601398,BUY,4.77,5.4551497,33821.9281400,4247.9281400,25.366446105000,25.366446105000,-33847.294586105000,343590.9272126898,309743.63262658485,4.77,5.4551,6200,33821.9281,4247.9281,25.366446,25.366446,-33847.29,343590.93,309743.63,0,6200,True,0.4,c0.00075_s0.001
32,2024-01-12,6,2024-01-11,601857,BUY,7.26,8.072164099999998,25023.708709999993800,2517.708709999993800,18.76778153249999535000,18.76778153249999535000,-25042.47649153249379535000,309743.63262658485,284701.1561350523,7.26,8.0722,3100,25023.7087,2517.7087,18.767782,18.767782,-25042.48,309743.63,284701.16,0,3100,True,0.4,c0.00075_s0.001
33,2024-01-15,1,2024-01-12,600941,SELL,95.19,106.0607331,63636.4398600,6522.4398600,47.727329895000,47.727329895000,63588.712530105000,284701.1561350523,348289.86866515735,95.19,106.0607,600,63636.4399,6522.4399,47.72733,47.72733,63588.71,284701.16,348289.87,600,0,True,0.4,c0.00075_s0.001
34,2024-01-15,2,2024-01-12,000158,BUY,9.23,9.25925,65740.67500,207.67500,49.3055062500,49.3055062500,-65789.9805062500,348289.86866515735,282499.88815890736,9.23,9.2592,7100,65740.675,207.675,49.305506,49.305506,-65789.98,348289.87,282499.89,0,7100,True,0.4,c0.00075_s0.001
35,2024-01-17,1,2024-01-16,002241,SELL,18.89,19.4754051,48688.5127500,1463.5127500,36.516384562500,36.516384562500,48651.996365437500,282499.88815890736,331151.8845243449,18.89,19.4754,2500,48688.5128,1463.5128,36.516385,36.516385,48652.0,282499.89,331151.88,2500,0,True,0.4,c0.00075_s0.001
36,2024-01-17,2,2024-01-16,000338,BUY,14.92,16.3877714,47524.5370600,4256.5370600,35.643402795000,35.643402795000,-47560.180462795000,331151.8845243449,283591.70406154986,14.92,16.3878,2900,47524.5371,4256.5371,35.643403,35.643403,-47560.18,331151.88,283591.7,0,2900,True,0.4,c0.00075_s0.001
37,2024-01-26,1,2024-01-25,002415,SELL,32.08,34.9277373,17463.8686500,1423.8686500,13.097901487500,13.097901487500,17450.770748512500,283591.70406154986,301042.4748100623,32.08,34.9277,500,17463.8687,1423.8686,13.097901,13.097901,17450.77,283591.7,301042.47,500,0,True,0.4,c0.00075_s0.001
38,2024-01-26,2,2024-01-25,601398,SELL,5.01,5.7181761,35452.6918200,4390.6918200,26.589518865000,26.589518865000,35426.102301135000,301042.4748100623,336468.57711119734,5.01,5.7182,6200,35452.6918,4390.6918,26.589519,26.589519,35426.1,301042.47,336468.58,6200,0,True,0.4,c0.00075_s0.001
39,2024-01-26,3,2024-01-25,601857,SELL,8.05,8.9326584,27691.2410400,2736.2410400,20.768430780000,20.768430780000,27670.472609220000,336468.57711119734,364139.04972041736,8.05,8.9327,3100,27691.241,2736.241,20.768431,20.768431,27670.47,336468.58,364139.05,3100,0,True,0.4,c0.00075_s0.001
40,2024-01-26,4,2024-01-25,300059,BUY,13.25,13.4118985,24141.4173000,291.4173000,18.106062975000,18.106062975000,-24159.523362975000,364139.04972041736,339979.5263574424,13.25,13.4119,1800,24141.4173,291.4173,18.106063,18.106063,-24159.52,364139.05,339979.53,0,1800,True,0.4,c0.00075_s0.001
41,2024-01-26,5,2024-01-25,600030,BUY,20.4,21.860338499999997,32790.507749999995500,2190.507749999995500,24.59288081249999662500,24.59288081249999662500,-32815.10063081249549662500,339979.5263574424,307164.4257266299,20.4,21.8603,1500,32790.5077,2190.5077,24.592881,24.592881,-32815.1,339979.53,307164.43,0,1500,True,0.4,c0.00075_s0.001
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.4534499999999997,19684.6649999999982900,19.6649999999982900,14.763498749999998717500,14.763498749999998717500,-19699.428498749998288717500,307164.4257266299,287464.99722787994,3.45,3.4534,5700,19684.665,19.665,14.763499,14.763499,-19699.43,307164.43,287465.0,0,5700,True,0.4,c0.00075_s0.001
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.1005903,64614.1911300,75.1911300,48.460643347500,48.460643347500,64565.730486652500,287464.9972278799,352030.7277145324,9.09,9.1006,7100,64614.1911,75.1911,48.460643,48.460643,64565.73,287465.0,352030.73,7100,0,True,0.4,c0.00075_s0.001
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.420409999999999,65648.582999999993700,65.582999999993700,49.23643724999999527500,49.23643724999999527500,-65697.81943724999369527500,352030.7277145324,286332.9082772824,10.41,10.4204,6300,65648.583,65.583,49.236437,49.236437,-65697.82,352030.73,286332.91,0,6300,True,0.4,c0.00075_s0.001
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3440396,47397.7148400,4158.7148400,35.548286130000,35.548286130000,47362.166553870000,286332.90827728243,333695.07483115245,14.91,16.344,2900,47397.7148,4158.7148,35.548286,35.548286,47362.17,286332.91,333695.07,2900,0,True,0.4,c0.00075_s0.001
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.272963699999998,51928.596719999988800,5224.596719999988800,38.94644753999999160000,38.94644753999999160000,-51967.54316753998879160000,333695.07483115245,281727.53166361246,8.34,9.273,5600,51928.5967,5224.5967,38.946448,38.946448,-51967.54,333695.07,281727.53,0,5600,True,0.4,c0.00075_s0.001
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.4861004,24274.9807200,244.9807200,18.206235540000,18.206235540000,24256.774484460000,281727.53166361246,305984.3061480725,13.35,13.4861,1800,24274.9807,244.9807,18.206236,18.206236,24256.77,281727.53,305984.31,1800,0,True,0.4,c0.00075_s0.001
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.5865908,33879.8862000,2199.8862000,25.409914650000,25.409914650000,33854.476285350000,305984.3061480725,339838.78243342246,21.12,22.5866,1500,33879.8862,2199.8862,25.409915,25.409915,33854.48,305984.31,339838.78,1500,0,True,0.4,c0.00075_s0.001
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.2867100000000002,18734.2470000000011400,18.7529999999988600,14.050685250000000855000,14.050685250000000855000,18720.196314750001139145000,339838.78243342246,358558.97874817246,3.29,3.2867,5700,18734.247,18.753,14.050685,14.050685,18720.2,339838.78,358558.98,5700,0,True,0.4,c0.00075_s0.001
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.51207959999999,42265.70347999998700,5423.70347999998700,31.6992776099999902500,31.6992776099999902500,-42297.4027576099869902500,358558.97874817246,316261.5759905625,28.34,32.5121,1300,42265.7035,5423.7035,31.699278,31.699278,-42297.4,358558.98,316261.58,0,1300,True,0.4,c0.00075_s0.001
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.309904599999999,13805.751959999997400,337.751959999997400,10.35431396999999805000,10.35431396999999805000,-13816.10627396999739805000,316261.5759905625,302445.4697165925,5.18,5.3099,2600,13805.752,337.752,10.354314,10.354314,-13816.11,316261.58,302445.47,0,2600,True,0.4,c0.00075_s0.001
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.507288799999998,14805.831039999998400,133.831039999998400,11.10437327999999880000,11.10437327999999880000,-14816.93541327999839880000,302445.4697165925,287628.53430331254,18.34,18.5073,800,14805.831,133.831,11.104373,11.104373,-14816.94,302445.47,287628.53,0,800,True,0.4,c0.00075_s0.001
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.8901,62307.6300,62.3700,46.730722500,46.730722500,62260.899277500,287628.5343033125,349889.4335808125,9.9,9.8901,6300,62307.63,62.37,46.730722,46.730722,62260.9,287628.53,349889.43,6300,0,True,0.4,c0.00075_s0.001
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.391764399999996,63001.058119999990800,2304.058119999990800,47.25079358999999310000,47.25079358999999310000,-63048.30891358999079310000,349889.4335808125,286841.1246672225,26.39,27.3918,2300,63001.0581,2304.0581,47.250794,47.250794,-63048.31,349889.43,286841.12,0,2300,True,0.4,c0.00075_s0.001
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5762142,53626.7995200,5298.7995200,40.220099640000,40.220099640000,53586.579420360000,286841.1246672225,340427.7040875825,8.63,9.5762,5600,53626.7995,5298.7995,40.2201,40.2201,53586.58,286841.12,340427.7,5600,0,True,0.4,c0.00075_s0.001
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8244196,56445.7093200,870.7093200,42.334281990000,42.334281990000,-56488.043601990000,340427.7040875825,283939.6604855925,4.75,4.8244,11700,56445.7093,870.7093,42.334282,42.334282,-56488.04,340427.7,283939.66,0,11700,True,0.4,c0.00075_s0.001
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.2142525,43178.5282500,5465.5282500,32.383896187500,32.383896187500,43146.144353812500,283939.66048559255,327085.80483940506,29.01,33.2143,1300,43178.5283,5465.5283,32.383896,32.383896,43146.14,283939.66,327085.8,1300,0,True,0.4,c0.00075_s0.001
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.5448496,14416.6089600,324.6089600,10.812456720000,10.812456720000,14405.796503280000,327085.80483940506,341491.60134268505,5.42,5.5448,2600,14416.609,324.609,10.812457,10.812457,14405.8,327085.8,341491.6,2600,0,True,0.4,c0.00075_s0.001
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.2356451,15388.5160800,108.5160800,11.541387060000,11.541387060000,15376.974692940000,341491.60134268505,356868.57603562507,19.1,19.2356,800,15388.5161,108.5161,11.541387,11.541387,15376.97,341491.6,356868.58,800,0,True,0.4,c0.00075_s0.001
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.90657169999999,20943.94301999999400,273.94301999999400,15.7079572649999955000,15.7079572649999955000,-20959.6509772649939955000,356868.57603562507,335908.9250583601,34.45,34.9066,600,20943.943,273.943,15.707957,15.707957,-20959.65,356868.58,335908.93,0,600,True,0.4,c0.00075_s0.001
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.992969999999996,18394.375999999996800,18.375999999996800,13.79578199999999760000,13.79578199999999760000,-18408.17178199999679760000,335908.9250583601,317500.7532763601,22.97,22.993,800,18394.376,18.376,13.795782,13.795782,-18408.17,335908.93,317500.75,0,800,True,0.4,c0.00075_s0.001
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.803457699999996,22901.728849999998000,5501.728849999998000,17.17629663749999850000,17.17629663749999850000,-22918.90514663749799850000,317500.7532763601,294581.8481297226,34.8,45.8035,500,22901.7288,5501.7288,17.176297,17.176297,-22918.91,317500.75,294581.85,0,500,True,0.4,c0.00075_s0.001
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7458254,66115.3984200,2290.3984200,49.586548815000,49.586548815000,66065.811871185000,294581.8481297226,360647.6600009076,27.75,28.7458,2300,66115.3984,2290.3984,49.586549,49.586549,66065.81,294581.85,360647.66,2300,0,True,0.4,c0.00075_s0.001
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.1922671,62980.6677500,755.6677500,47.235500812500,47.235500812500,-63027.903250812500,360647.6600009076,297619.7567500951,24.89,25.1923,2500,62980.6678,755.6677,47.235501,47.235501,-63027.9,360647.66,297619.76,0,2500,True,0.4,c0.00075_s0.001
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.6256687,65820.3237900,885.3237900,49.365242842500,49.365242842500,65770.958547157500,297619.7567500951,363390.71529725264,5.55,5.6257,11700,65820.3238,885.3238,49.365243,49.365243,65770.96,297619.76,363390.72,11700,0,True,0.4,c0.00075_s0.001
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.609599999999999,69189.119999999992800,69.119999999992800,51.89183999999999460000,51.89183999999999460000,-69241.01183999999279460000,363390.71529725264,294149.70345725265,9.6,9.6096,7200,69189.12,69.12,51.89184,51.89184,-69241.01,363390.72,294149.7,0,7200,True,0.4,c0.00075_s0.001
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2469128,24148.1476800,268.1476800,18.111110760000,18.111110760000,24130.036569240000,294149.70345725265,318279.7400264926,39.8,40.2469,600,24148.1477,268.1477,18.111111,18.111111,24130.04,294149.7,318279.74,600,0,False,0.6,c0.00075_s0.001
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.88509,19908.07200,19.92800,14.9310540000,14.9310540000,19893.1409460000,318279.7400264926,338172.8809724926,24.91,24.8851,800,19908.072,19.928,14.931054,14.931054,19893.14,318279.74,338172.88,800,0,False,0.6,c0.00075_s0.001
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.892459599999995,23946.229799999997500,5716.229799999997500,17.95967234999999812500,17.95967234999999812500,23928.27012764999750187500,338172.8809724926,362101.1511001426,36.46,47.8925,500,23946.2298,5716.2298,17.959672,17.959672,23928.27,338172.88,362101.15,500,0,False,0.6,c0.00075_s0.001
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.736411699999998,27210.052869999997800,1415.052869999997800,20.40753965249999835000,20.40753965249999835000,-27230.46040965249779835000,362101.1511001426,334870.6906904901,23.45,24.7364,1100,27210.0529,1415.0529,20.40754,20.40754,-27230.46,362101.15,334870.69,0,1100,False,0.6,c0.00075_s0.001
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.6261986,60777.6369200,6811.6369200,45.583227690000,45.583227690000,-60823.220147690000,334870.6906904901,274047.47054280015,24.53,27.6262,2200,60777.6369,6811.6369,45.583228,45.583228,-60823.22,334870.69,274047.47,0,2200,False,0.6,c0.00075_s0.001
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.644327699999998,74899.474649999991000,3034.474649999991000,56.17460598749999325000,56.17460598749999325000,-74955.64925598749099325000,274047.47054280015,199091.82128681266,15.97,16.6443,4500,74899.4746,3034.4746,56.174606,56.174606,-74955.65,274047.47,199091.82,0,4500,False,0.6,c0.00075_s0.001
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.8388373,59597.0932500,597.0932500,44.697819937500,44.697819937500,59552.395430062500,199091.82128681266,258644.21671687515,23.6,23.8388,2500,59597.0932,597.0933,44.69782,44.69782,59552.4,199091.82,258644.22,2500,0,False,0.6,c0.00075_s0.001
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.2549467,60261.1109100,3686.1109100,45.195833182500,45.195833182500,-60306.306743182500,258644.21671687515,198337.90997369264,7.75,8.2549,7300,60261.1109,3686.1109,45.195833,45.195833,-60306.31,258644.22,198337.91,0,7300,False,0.6,c0.00075_s0.001
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.39959,74877.04800,74.95200,56.1577860000,56.1577860000,74820.8902140000,198337.90997369264,273158.8001876926,10.41,10.3996,7200,74877.048,74.952,56.157786,56.157786,74820.89,198337.91,273158.8,7200,0,False,0.6,c0.00075_s0.001
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.85719239999999,71342.91163999998900,942.91163999998900,53.5071837299999917500,53.5071837299999917500,-71396.4188237299889917500,273158.8001876926,201762.38136396266,64.0,64.8572,1100,71342.9116,942.9116,53.507184,53.507184,-71396.42,273158.8,201762.38,0,1100,False,0.6,c0.00075_s0.001
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.107967900000002,26518.764690000002200,1328.764690000002200,19.88907351750000165000,19.88907351750000165000,26498.87561648250219835000,201762.38136396263,228261.25698044512,22.9,24.108,1100,26518.7647,1328.7647,19.889074,19.889074,26498.88,201762.38,228261.26,1100,0,False,0.6,c0.00075_s0.001
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.7621101,61076.6422200,6736.6422200,45.807481665000,45.807481665000,61030.834738335000,228261.25698044512,289292.0917187801,24.7,27.7621,2200,61076.6422,6736.6422,45.807482,45.807482,61030.83,228261.26,289292.09,2200,0,False,0.6,c0.00075_s0.001
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.93205,80694.22500,3114.22500,60.5206687500,60.5206687500,80633.7043312500,289292.0917187801,369925.7960500301,17.24,17.9321,4500,80694.225,3114.225,60.520669,60.520669,80633.7,289292.09,369925.8,4500,0,False,0.6,c0.00075_s0.001
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.721678999999995,34177.343199999996000,273.343199999996000,25.63300739999999700000,25.63300739999999700000,-34202.97620739999599700000,369925.7960500301,335722.8198426301,42.38,42.7217,800,34177.3432,273.3432,25.633007,25.633007,-34202.98,369925.8,335722.82,0,800,False,0.6,c0.00075_s0.001
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.174460299999998,15591.906329999997800,70.906329999997800,11.69392974749999835000,11.69392974749999835000,-15603.60025974749779835000,335722.8198426301,320119.21958288265,14.11,14.1745,1100,15591.9063,70.9063,11.69393,11.69393,-15603.6,335722.82,320119.22,0,1100,False,0.6,c0.00075_s0.001
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.633114499999998,119251.932799999987200,18131.932799999987200,89.43894959999999040000,89.43894959999999040000,-119341.37174959998719040000,320119.21958288265,200777.84783328266,15.8,18.6331,6400,119251.9328,18131.9328,89.43895,89.43895,-119341.37,320119.22,200777.85,0,6400,False,0.6,c0.00075_s0.001
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.7381531,63788.5176300,3782.5176300,47.841388222500,47.841388222500,63740.676241777500,200777.84783328266,264518.52407506015,8.22,8.7382,7300,63788.5176,3782.5176,47.841388,47.841388,63740.68,200777.85,264518.52,7300,0,False,0.6,c0.00075_s0.001
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.434345,62604.041500,3454.041500,46.95303112500,46.95303112500,-62650.99453112500,264518.52407506015,201867.52954393515,84.5,89.4343,700,62604.0415,3454.0415,46.953031,46.953031,-62650.99,264518.52,201867.53,0,700,False,0.6,c0.00075_s0.001
