sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60
train,2026-02-25,20260225,20260225_300355_01,300355,300355.SZ,蒙草生态,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-25 16:00:20,34.79,34.79,0.0,0.0,47.27,99.61,54.19,2.95,12.38,7.6,,,,,,,,47.801,,,,,,,,,,,,57.96,75.0,等待,46.0,剔除,31.09,回避,流动性偏弱,84.76,0,过滤,流动性低于门槛,,,,,,20.31,回避,交易门禁过滤,,,,,4.19,4.19,0.0,0,,,,1,-41.21,-13.011000000000003,28.198999999999998,21.066299398169896,25.901200744367046,65.589,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.058081,0.012077,0.029484,,,,8.5334,112.509,1.5632,672177.4319,544058.4934,1.7401,19.0311,67.236,环境保护,0.052764,64.413,0.085381,4.201,4.029,3.857,0.140082,796.198,1.0,,,,79.54,786.4,0.0,0.098039,8.33e-08,1.754411,3.343076,0.070646,0.568747,0.004751,65.187403,68.825348,8.191654,36.205564,50.350464,261.0,0.023,-0.024,-0.035,79.68535,45.11204,27.82539,77.182,64.413,55.773,4.201,4.029,3.857,233.72418,0.079,55.62131,0.13,11924.8732,3.20197,17.647,43.42783,35.84906,14.15094,3.996,3.985,4.029,4.0833,4.374,2.0,0.0,0.0,17.0,5.61,8.6859,458574.51,5.2764,97.44,89.991424,0.0,1.0,93.10224,95.38696,1.0,1.0,0.0,16.0,73.99,84.0,67.49752,88.0,0.0,0.0,,,,,-0.008190618019359622,-0.02137976636543981,-0.013298067739328595,0.4040697674418605,-796.057918,,,,,28.981839,train,train,train,train,train,unlabeled,0.059666,0.059666,0.0,1.0,0.0,,0.019093,0.059666,0.0,1.0,0.0,,0.038186,0.059666,0.0,1.0,0.0,,0.026253,0.059666,0.0,1.0,0.0,,-0.093079,0.059666,-0.136038,1.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_300569_03,300569,300569.SZ,天能重工,3,当天出现买点,当天无卖点,4,3,1,0,2026-02-25 15:58:42,37.24,37.24,0.0,0.0,47.27,48.3,52.75,30.37,13.55,5.95,,,,,,,,45.5198,,,,,,,,,,,,52.59,75.0,等待,43.92,剔除,30.24,回避,流动性偏弱,87.1,0,过滤,流动性低于门槛,,,,,,19.03,回避,交易门禁过滤,,,,,6.3,6.3,0.0,0,,,,1,-22.259999999999998,-8.279799999999994,13.980200000000004,11.25099017923904,26.735042547188886,47.6305,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.011236,0.009615,0.06961,,,,1.8456,,1.2461,644311.8455,642354.7549,1.5883,14.8062,57.1607,电气设备,0.00159,55.698,0.056446,6.412,6.236,6.06,-0.054246,-413.356,-1.0,,,,70.27,693.7,0.0,0.128617,9.3e-08,0.955625,1.006748,0.01432,1.06163,0.012539,47.368624,13.353941,8.191654,29.335394,28.324575,4080.0,-0.012,0.04,0.046,78.95922,63.72228,56.10381,58.79,55.698,53.869,6.412,6.236,6.06,96.66667,0.161,38.11646,0.17,3433.0593,2.77325,17.241,17.17694,15.74468,22.97872,6.218,6.224,6.236,6.0228,5.609,2.0,0.0,0.0,5.0,1.1,2.3872,118508.03,0.159,,,,,,,,,,,,,,,,,,,,,-0.0028864656831301787,0.03241017466958886,0.035398817825596,0.448863636363637,413.301754,,,,,18.033229999999996,train,train,train,train,train,unlabeled,0.034921,0.034921,0.0,0.0,0.0,,0.011111,0.038095,0.0,0.0,0.0,,0.004762,0.038095,0.0,0.0,0.0,,0.106349,0.106349,0.0,1.0,1.0,10.0,0.192063,0.32381,0.0,1.0,1.0,10.0,,,,,,
train,2026-02-25,20260225,20260225_300618_01,300618,300618.SZ,寒锐钴业,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-25 16:00:44,39.35,39.35,0.0,0.0,47.27,99.03,84.21,13.3,26.36,7.75,,,,,,,,61.3034,,,,,,,,,,,,58.97,75.0,观察,50.9,剔除,48.21,回避,强势流动性较好；相对强弱靠前；涨停可买性不足,55.0,0,过滤,涨停可买性不足,,,,,,33.15,回避,交易门禁过滤,,,,,53.0,53.0,0.0,1,,,,1,-38.15,-21.953400000000002,16.196599999999997,19.147254472987328,47.11449458500006,65.386,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.193156,0.108787,0.230555,,,,15.6637,60.1723,2.9358,1641394.5823,1444232.2874,4.2873,13.3628,37.8276,小金属,0.138316,64.436,0.257699,54.397,48.188,41.979,-0.023078,-1245.152,1.0,,,,90.06,891.6,0.0,0.17803,4.52e-08,5.146912,2.406486,0.16151,1.99605,0.019063,54.914992,34.930448,8.191654,17.843895,35.013524,3024.0,0.409,0.05,-0.155,93.78832,61.57729,45.47177,75.579,64.436,58.865,54.397,48.188,41.979,153.13415,2.7175,66.10316,4.3,1553.2333,8.82957,14.623,10.88031,33.24669,26.87809,47.682,46.377,48.188,46.141,40.9736,2.0,0.0,0.0,12.0,4.17,19.7781,2202455.64,13.8316,100.0,98.19044,0.0,1.0,100.0,100.0,1.0,1.0,0.0,16.0,97.27386,84.0,76.0,88.0,38.158,0.0,,,,,-0.010500539553415792,0.033397629006740294,0.04436401465074455,0.45925269769689187,1245.128922,,,,,37.071096999999995,train,train,train,train,train,unlabeled,-0.026792,0.0,-0.026792,0.0,0.0,,-0.004151,0.021509,-0.026792,0.0,0.0,,-0.065849,0.021509,-0.065849,0.0,0.0,,-0.086226,0.021509,-0.093774,0.0,0.0,,-0.210755,0.021509,-0.24566,0.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_300705_01,300705,300705.SZ,九典制药,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-25 16:02:15,44.06,44.06,0.0,0.0,47.27,88.08,46.12,41.65,7.44,7.3,,,,,,,,55.473,,,,,,,,,,,,59.16,75.0,观察,45.66,剔除,28.32,回避,流动性偏弱,74.88,0,过滤,流动性低于门槛,,,,,,18.39,回避,交易门禁过滤,,,,,15.69,15.69,0.0,0,,,,1,-28.939999999999998,-11.412999999999997,17.527,14.577241954498799,18.52384409349204,61.5535,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.012258,-0.001908,-0.013828,,,,1.6791,16.7366,2.9778,784956.7767,578785.2234,15.6241,74.4738,26.585,化学制药,0.014221,55.893,0.056913,15.992,15.55,15.107,-0.047034,197.278,1.0,,,,54.72,538.2,0.0,0.11378,9.29e-08,0.837762,1.142728,0.01796,0.531342,0.029084,63.709428,25.680062,8.191654,32.97527,38.488408,2350.0,0.037,-0.038,-0.056,89.76261,70.82587,61.35751,65.664,55.893,50.297,15.992,15.55,15.107,141.27751,0.249,61.47719,0.29,952.7076,1.88312,7.273,9.08744,23.05296,18.69159,15.524,15.484,15.5495,15.6297,16.5672,2.0,0.0,0.0,14.0,1.72,2.3128,97039.45,1.4221,,,,,,,,,,,,,,,,,,,,,-0.0016399241133156028,-0.006762765760059411,-0.005131256518039348,0.47118644067796506,-197.325034,,,,,30.734158,train,train,train,train,train,unlabeled,-0.007648,0.0,-0.007648,0.0,0.0,,-0.04334,0.0,-0.04334,0.0,0.0,,-0.073932,0.0,-0.073932,0.0,0.0,,-0.0529,0.0,-0.073932,0.0,0.0,,-0.134481,0.0,-0.154238,0.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_300769_02,300769,300769.SZ,德方纳米,2,当天出现买点,当天无卖点,3,3,1,0,2026-02-25 15:59:55,46.4,46.4,0.0,0.0,47.27,92.93,39.69,71.43,24.11,7.0,,,,,,,,38.6963,,,,,,,,,,,,53.45,75.0,等待,50.72,剔除,43.45,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,41.99,回避,共振不足,,,,,42.86,42.86,0.0,0,,,,1,-23.6,7.703699999999998,31.3037,16.310674558807598,30.93421891692111,63.251000000000005,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.05333,-0.012897,-0.073898,,,,5.8358,,2.3089,1200885.8966,1079032.5507,-10.1265,-0.4084,61.9957,化工原料,0.03903,53.001,0.180705,45.93,42.124,38.318,0.029878,-434.726,1.0,,,,78.87,779.7,0.0,0.156827,4.09e-08,2.808193,1.131433,0.047625,1.149222,0.124055,65.374807,56.37558,8.191654,22.109737,45.198609,957.0,0.375,-0.864,-1.051,103.14288,72.28581,56.85728,66.647,53.001,48.857,45.93,42.124,38.318,134.18523,1.676,59.2602,1.46,19.4154,3.52657,8.255,42.15729,16.54676,22.54197,41.44,41.095,42.124,44.2183,37.7125,2.0,0.0,0.0,12.0,2.1,6.6306,625758.96,3.903,,,,,,,,,,,,,,,,,,,,,-0.016237774190485343,-0.06283145213633273,-0.04736274347950955,0.410141881240147,434.755878,,,,,43.26507000000001,train,train,train,train,train,unlabeled,-0.019365,0.0,-0.019365,0.0,0.0,,-0.011666,0.0,-0.019365,0.0,0.0,,-0.037331,0.0,-0.037331,0.0,0.0,,0.027765,0.027765,-0.037331,0.0,0.0,,0.051097,0.080728,-0.037331,1.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_300829_01,300829,300829.SZ,金丹科技,1,当天出现买点,当天无卖点,2,3,1,0,2026-02-25 15:59:26,41.85,41.85,0.0,0.0,47.27,88.96,64.08,22.14,9.58,6.65,,,,,,,,53.6247,,,,,,,,,,,,59.11,75.0,观察,47.88,剔除,31.73,回避,流动性偏弱,79.16,0,过滤,流动性低于门槛,,,,,,21.38,回避,交易门禁过滤,,,,,19.05,19.05,0.0,0,,,,1,-24.65,-11.774699999999996,12.875300000000003,12.329094385368835,24.77673101924465,61.8615,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.043836,0.03252,0.107558,,,,4.5108,63.6534,1.7919,432959.0788,301455.6411,6.2073,23.2297,32.0647,食品,0.023643,63.479,0.062045,19.11,18.535,17.96,0.053648,196.146,1.0,,,,87.86,869.6,0.0,0.12966,1.328e-07,1.286934,1.278715,0.039979,1.077827,0.0,61.874034,62.414992,8.191654,29.095827,46.356066,757.0,-0.023,0.217,0.228,79.2457,57.19474,46.16926,69.254,63.479,59.73,19.11,18.535,17.96,196.74204,0.5325,57.61808,0.0,363.4366,0.0,22.078,15.93199,20.53571,12.11735,18.526,18.404,18.535,17.607,18.0708,2.0,0.0,0.0,11.0,1.9,4.6886,136143.45,2.3643,,,,,,,,,,,,,,,,,,,,,-0.00048556784461830814,0.05219514965638669,0.0527063099903448,0.49217391304347796,-196.09235199999998,,,,,32.778207,train,train,train,train,train,unlabeled,0.0021,0.0021,0.0,0.0,0.0,,-0.022572,0.0021,-0.022572,0.0,0.0,,0.055118,0.055118,-0.022572,1.0,0.0,,0.119685,0.129134,-0.022572,1.0,1.0,9.0,0.088714,0.130709,-0.022572,1.0,1.0,9.0,,,,,,
train,2026-02-25,20260225,20260225_300995_01,300995,300995.SZ,奇德新材,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-25 16:01:56,40.93,40.93,0.0,0.0,47.27,83.88,25.99,60.33,4.68,7.9,,,,,,,,40.1069,,,,,,,,,,,,53.63,75.0,等待,39.9,剔除,22.53,回避,流动性偏弱,69.36,0,过滤,流动性低于门槛,,,,,,12.61,回避,交易门禁过滤,,,,,39.66,39.66,0.0,0,,,,1,-38.07,0.8230999999999966,38.8931,22.221144664560672,11.028744262154236,60.0835,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.033889,-0.03574,0.123513,,,,2.8565,209.7894,5.3852,333726.4468,238120.5397,2.0449,25.7629,25.2262,塑料,0.028261,54.888,0.145835,41.736,38.9,36.063,0.06315,-102.08,1.0,,,,55.89,549.9,0.0,0.14021,2.509e-07,1.646842,1.124612,0.038835,1.506898,0.085754,62.789799,63.75966,8.191654,26.251932,46.631955,722.0,0.206,-0.431,-0.534,101.02057,71.82906,57.23331,69.082,54.888,50.13,41.736,38.9,36.063,268.43305,1.308,60.37649,1.65,27.2788,4.34096,8.392,33.46907,18.4228,12.06097,38.536,38.24,38.8995,39.1415,38.9022,2.0,0.0,0.0,14.0,1.61,5.0539,67581.48,2.826,100.0,91.939848,0.0,1.0,100.0,65.021483,1.0,1.0,0.0,16.0,96.217028,84.0,63.0868,61.912347,4.0,0.0,,,,,-0.00934459311816352,-0.015469514453968275,-0.006182696115376194,0.43592455490921933,102.14314999999999,,,,,36.537867000000006,train,train,train,train,train,unlabeled,-0.002521,0.0,-0.002521,0.0,0.0,,-0.015633,0.002018,-0.015633,0.0,0.0,,-0.073625,0.002018,-0.073625,0.0,0.0,,-0.012608,0.002018,-0.073625,0.0,0.0,,-0.158345,0.002018,-0.212809,0.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_600143_01,600143,600143.SH,金发科技,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-25 16:02:07,42.27,42.27,0.0,0.0,47.27,50.71,13.79,98.59,28.19,6.35,,,,,,,,48.3514,,,,,,,,,,,,49.41,75.0,等待,46.05,剔除,36.96,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,36.14,回避,共振不足,,,,,19.34,19.34,0.0,0,,,,1,-21.229999999999997,-6.081399999999995,15.148600000000002,10.932950256906869,19.71649309588295,48.474000000000004,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.025995,-0.062985,0.064978,,,,2.218,42.2471,2.6711,5095753.5382,5095753.5382,5.747,11.9829,66.3229,塑料,0.001554,51.647,0.18411,21.181,19.396,17.61,-0.026097,-754.864,-1.0,0.010105,0.0072,0.713224,45.4,445.0,0.0,0.163016,1.06e-08,1.761846,0.992101,0.025974,1.490923,0.100883,39.043663,23.473725,50.608578,20.672334,34.708462,3080.0,0.014,-0.132,-0.14,89.24128,69.50037,59.62991,62.233,51.647,50.834,21.181,19.396,17.61,100.93633,0.684,52.64847,0.21,18333.3084,1.09775,28.272,60.65822,12.89911,24.01022,19.126,18.876,19.3955,19.0068,15.0835,8.0,0.0,0.0,13.0,1.11,2.7509,1127260.07,0.1554,91.695228,80.229164,0.0,1.0,95.56864,36.706763,1.0,0.0,0.0,8.0,83.889319,84.0,58.27972,35.450582,0.0,0.0,,,,,-0.013894975638678931,0.006271439695267108,0.02045057558347539,0.4245309437132459,754.837903,0.0029049999999999996,-0.000263710185,-0.033297,0.007207128519999999,18.371329000000003,train,train,train,train,train,unlabeled,-0.007239,0.0,-0.007239,0.0,0.0,,-0.029473,0.0,-0.029473,0.0,0.0,,-0.087384,0.0,-0.087384,0.0,0.0,,-0.062565,0.0,-0.087384,0.0,0.0,,-0.117373,0.0,-0.17425,0.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_600268_01,600268,600268.SH,国电南自,1,当天出现买点,当天无卖点,4,2,1,0,2026-02-25 15:58:08,28.87,28.87,0.0,0.0,47.27,20.41,27.93,18.74,24.79,6.35,,,,,,,,54.2283,,,,,,,,,,,,50.99,75.0,等待,41.02,剔除,36.5,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,34.08,回避,共振不足,,,,,13.42,13.42,0.0,0,,,,1,-34.629999999999995,-25.358299999999996,9.271700000000003,17.926910403915112,26.313203909824434,37.869,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.066773,-0.032444,0.314398,,,,3.381,30.5416,3.9721,1363298.5841,1356535.7026,6.2175,25.2393,61.818,电气设备,0.009023,60.425,0.136381,14.02,13.125,12.23,-0.033309,-1090.514,1.0,0.055956,0.0,0.655492,74.93,740.3,0.0,0.16092,3.5e-08,5.016365,1.124655,0.024691,1.476772,0.037993,43.282457,30.51391,56.501159,21.174652,39.41789,2161.0,-0.082,0.257,0.298,103.34571,67.23501,49.17966,65.68,60.425,58.822,14.02,13.125,12.23,110.92053,0.613,47.97869,0.64,8337.9722,5.00782,8.462,13.46021,26.68428,23.91017,13.038,12.858,13.125,11.6607,9.6204,2.0,0.0,0.0,13.0,1.1,7.3554,456458.91,0.9023,,,,,,,,,,,,,,,,,,,,,-0.006628571428571409,0.11811469294296226,0.1255756515475057,0.45139664804469287,1090.480691,0.055956,-0.001863838404,-0.033309,0.036678710351999995,22.107805000000003,train,train,train,train,train,unlabeled,0.032042,0.032042,0.0,0.0,0.0,,0.050671,0.050671,0.0,1.0,0.0,,0.038003,0.050671,0.0,1.0,0.0,,0.288376,0.288376,0.0,1.0,1.0,7.0,0.064083,0.288376,0.0,1.0,1.0,7.0,,,,,,
train,2026-02-25,20260225,20260225_600340_01,600340,600340.SH,华夏幸福,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-25 16:00:28,44.07,44.07,0.0,0.0,47.27,82.47,87.16,47.66,21.16,6.5,,,,,,,,37.1255,,,,,,,,,,,,58.33,75.0,观察,56.37,剔除,56.76,回避,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,56.62,谨慎观察,共振不足,,,,,1.75,1.75,0.0,0,,,,1,-20.93,6.944499999999998,27.874499999999998,14.510218988124656,42.9453792625004,59.59,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.041667,0.129032,-0.379433,,,,4.3948,,,684901.0599,681337.1359,,8.9638,96.438,园区开发,0.047904,51.049,0.156212,1.788,1.658,1.529,-0.031938,-419.268,1.0,-0.005949,0.0,0.789562,75.14,742.4,0.0,0.243902,9.48e-08,3.819843,0.824242,0.069364,3.133289,0.347015,70.498454,31.047141,47.527048,8.423493,46.7301,699.0,0.062,-0.081,-0.112,74.58754,61.68139,55.22831,65.144,51.049,45.084,1.788,1.658,1.529,154.08389,0.0985,48.73726,0.19,6503.3502,12.17949,15.385,18.98494,23.1405,19.83471,1.662,1.674,1.6585,2.0747,2.2644,3.0,0.0,0.0,15.0,1.49,7.2311,298181.58,4.7904,,,,,,,,,,,,,,,,,,,,,0.0021103406692793707,-0.19892032583024055,-0.20060731672048968,0.5135135135135133,419.23606199999995,-0.005949,0.00018999916200000003,-0.031938,-0.004697104338,62.074960999999995,train,train,train,train,train,unlabeled,-0.045714,0.0,-0.045714,0.0,0.0,,-0.074286,0.0,-0.074286,0.0,0.0,,-0.114286,0.0,-0.12,0.0,0.0,,-0.102857,0.0,-0.12,0.0,0.0,,-0.16,0.0,-0.188571,0.0,0.0,,,,,,,
train,2026-02-25,20260225,20260225_600497_01,600497,600497.SH,驰宏锌锗,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-25 15:58:38,44.99,44.99,0.0,0.0,47.27,95.92,84.91,50.44,28.65,5.85,,,,,,,,64.8509,,,,,,,,,,,,63.11,75.0,观察,60.89,观察,66.48,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,64.52,谨慎观察,研究建议通过；V2观察以上,,,,,10.0,10.0,0.0,0,,,,1,-13.509999999999998,-19.860899999999994,-6.350899999999996,10.143219242594201,49.32211978412931,64.2975,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.131222,0.112347,0.618123,,,,5.5483,44.1131,3.0343,5040380.483,5040380.483,8.007,17.9552,25.7989,铅锌,0.088139,62.918,0.316749,10.989,9.487,7.984,0.033255,-432.05,1.0,0.014216,0.005881,1.42454,77.23,763.3,0.0,0.423913,1.93e-08,2.862664,1.393489,0.079177,2.757805,0.107939,54.035935,57.360896,43.141422,1.321484,44.781105,1052.0,-0.121,0.204,0.265,109.65277,71.80469,52.88065,72.091,62.918,61.626,10.989,9.487,7.984,80.78613,0.596,50.44159,0.18,25015.6918,1.83299,5.978,9.527,29.88506,33.46105,9.234,9.037,9.4865,7.9962,6.214,2.0,0.0,0.0,12.0,2.62,9.3334,2765251.43,8.8139,,,,,,,,,,,,,,,,,,,,,-0.026616771201180573,0.1547985293014182,0.1863760286135914,0.41597337770382686,432.083255,0.008334999999999999,0.00047275307999999997,0.027374,0.020251260639999998,52.714451000000004,train,train,train,train,train,unlabeled,0.028,0.028,0.0,0.0,0.0,,0.122,0.122,0.0,1.0,1.0,2.0,0.023,0.122,0.0,1.0,1.0,2.0,-0.003,0.122,-0.031,1.0,1.0,2.0,-0.205,0.122,-0.246,1.0,1.0,2.0,,,,,,
train,2026-02-25,20260225,20260225_600518_04,600518,600518.SH,康美药业,4,当天出现买点,当天无卖点,4,4,1,0,2026-02-25 15:58:43,42.25,42.25,0.0,0.0,47.27,85.11,44.32,14.32,21.25,6.15,,,,,,,,41.3249,,,,,,,,,,,,51.63,75.0,等待,46.52,剔除,41.05,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,38.96,回避,共振不足,,,,,1.93,1.93,0.0,0,,,,1,-19.25,0.9251000000000005,20.1751,11.390441680198359,30.688760157425715,60.514,0,0,0.6021,0.0024533181200598886,0.003604161684020557,5460.0,315.0,0.057692307692307696,0.02,42.679348,45.179225,34.682694,0.723002,neutral,0.0,-0.005155,-0.025253,,,,1.6109,1603.9107,3.7137,2668977.0612,2667713.9723,0.1822,19.0676,47.1993,中成药,0.010471,53.55,0.037559,1.953,1.917,1.881,-0.022789,-408.252,1.0,-0.004378,0.000408,1.23635,54.16,532.6,0.0,0.195122,1.87e-08,0.641369,1.213407,0.020833,0.329609,0.049261,64.078439,35.127512,39.760433,14.853168,44.593315,1089.0,0.004,-0.007,-0.009,37.50177,32.54469,30.06615,61.253,53.55,48.86,1.953,1.917,1.881,68.54991,0.03,43.20687,0.03,10871.8831,1.57895,50.0,29.86111,28.57143,14.28571,1.91,1.913,1.917,1.9425,2.0252,2.0,0.0,0.0,4.0,1.52,2.1591,428936.25,1.0471,,,,,,,,,,,,,,,,,,,,,-0.0036515388628065295,-0.016731016731016717,-0.013127413127413053,0.40277777777777624,408.229211,-0.004786,9.9770242e-05,-0.023197,-0.005412740300000001,49.225271000000006,train,train,train,train,train,unlabeled,-0.010363,0.0,-0.010363,0.0,0.0,,-0.015544,0.0,-0.015544,0.0,0.0,,-0.036269,0.0,-0.036269,0.0,0.0,,-0.031088,0.0,-0.036269,0.0,0.0,,-0.082902,0.0,-0.119171,0.0,0.0,,,,,,,
